# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-t" "gene" "-g" "Geneid" "-F" "GTF" "-a" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/featurecounts/bc2001_braker.gtf" "-o" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/featurecounts/bc2001_bin7_mapped.txt" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_001_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_002_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_003_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_004_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_005_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_006_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_007_mapped.bam" "/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_008_mapped.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_001_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_002_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_003_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_004_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_005_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_006_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_007_mapped.bam	/home/ngilbe02/data/rnaseq/incendi_pilot_temp_data/bbmap_to_bin7_unzipped/8123_008_mapped.bam
g5369	contig_143	288441	293433	-	4993	1617	2407	1234	2240	1765	1595	1494	2439
g5370	contig_143	293506	297767	+	4262	1118	2169	981	2164	1200	1851	1131	2000
g5371	contig_143	297855	298688	-	834	321	508	323	634	531	559	425	477
g5372	contig_143	299021	301299	-	2279	1645	3422	1517	3460	3153	3301	2117	3412
g5373	contig_143	301589	305160	-	3572	582	623	440	641	479	501	445	600
g5374	contig_143	305315	306602	+	1288	1229	2574	1195	2905	1641	2553	1334	2716
g5375	contig_143	306888	307415	+	528	530	1675	439	1816	807	1827	923	1878
g5376	contig_143	307604	308432	-	829	10856	5968	11587	8182	15066	7927	15486	9126
g5377	contig_143	308637	310027	-	1391	3035	5594	2733	6770	4445	5274	3408	6210
g5378	contig_143	310106	312122	-	2017	2234	4968	2148	4872	2592	4347	2068	4436
g5379	contig_143	312354	312680	-	327	399	1161	389	951	332	869	372	788
g5380	contig_143	312963	313256	+	294	2133	2378	2242	2892	4003	3087	3173	3203
g5381	contig_143	313554	315756	+	2203	926	806	813	782	1028	630	854	745
g5382	contig_143	316280	319019	+	2740	615	875	566	865	786	666	610	767
g5383	contig_143	319295	319822	-	528	0	0	0	0	0	1	0	0
g5384	contig_143	320952	322134	-	1183	1	16	5	18	15	26	1	23
g5385	contig_143	322425	323165	-	741	0	1	0	0	0	0	0	0
g5386	contig_143	323403	323990	-	588	0	0	0	0	0	0	0	0
g5387	contig_143	325180	325548	-	369	0	1	0	0	0	0	0	0
g5388	contig_143	327012	327824	+	813	0	0	0	0	0	0	0	0
g5389	contig_143	327847	328071	-	225	0	0	0	0	0	0	0	0
g5390	contig_143	329111	334299	+	5189	5	3	16	5	9	0	13	3
g5391	contig_143	335943	336308	+	366	0	0	0	0	0	0	0	0
g5392	contig_143	336647	336907	+	261	0	0	0	0	0	0	0	0
g5393	contig_143	336956	337279	+	324	0	0	0	0	0	0	0	0
g5394	contig_143	337315	338277	-	963	0	0	0	1	0	0	0	0
g5395	contig_143	338397	340166	+	1770	0	1	0	0	0	0	0	0
g5396	contig_143	340193	341034	-	842	0	0	0	0	1	0	0	0
g5397	contig_143	341061	341366	-	306	0	0	0	0	0	0	0	0
g5398	contig_143	341964	342851	-	888	0	0	0	0	0	0	0	0
g5399	contig_143	342983	344263	+	1281	0	0	0	0	0	0	0	0
g5400	contig_143	344401	344904	+	504	0	3	0	0	0	0	0	0
g5401	contig_143	345256	345780	-	525	0	0	0	0	0	0	0	0
g5402	contig_143	345858	348995	-	3138	0	0	0	3	0	1	0	2
g5403	contig_143	349561	350367	-	807	0	0	0	0	0	0	0	0
g5404	contig_143	350544	352489	-	1946	0	0	0	0	0	0	0	0
g5405	contig_143	352555	356176	+	3622	0	0	1	0	0	0	0	0
g5406	contig_143	356325	356759	+	435	8	0	0	0	0	0	0	2
g5407	contig_143	356837	360682	+	3846	0	0	0	1	0	0	4	0
g5408	contig_143	360742	361598	-	857	0	0	0	0	0	0	0	0
g5409	contig_143	361644	362051	+	408	0	0	0	0	0	0	0	0
g5410	contig_143	362124	363884	+	1761	0	0	0	0	0	0	0	0
g5411	contig_143	364680	365051	+	372	15	47	7	41	27	11	12	25
g5412	contig_143	365364	367856	+	2493	2543	2331	2376	2254	3190	1936	2517	2409
g5413	contig_143	368062	373460	-	5399	68399	30067	89548	33022	90228	29816	69483	36727
g5414	contig_143	373533	377823	+	4291	11193	16966	10288	19252	11111	14381	8598	16258
g5415	contig_143	377910	387134	-	9225	2910	4526	2208	4034	2439	3695	2305	3613
g5416	contig_143	387398	390208	+	2811	4419	7923	4435	9590	6339	8518	5457	9219
g5417	contig_143	390652	392033	+	1382	72	32	111	37	127	18	117	31
g5418	contig_143	392238	397458	-	5221	1676	2522	1107	2059	1367	1595	1157	1798
g5419	contig_143	397541	397919	-	379	213	302	181	278	303	291	264	333
g5420	contig_143	398149	399539	-	1391	339	775	307	917	461	894	426	895
g5421	contig_143	399613	403164	+	3552	1882	3398	1660	3144	1859	2772	1891	2980
g5422	contig_143	403285	404989	-	1705	684	1732	533	1908	802	1492	577	1641
g5423	contig_143	405287	405778	-	492	23395	19200	26150	23457	39062	17798	33459	24100
g5424	contig_143	406029	410959	-	4931	11752	12343	11645	12230	12731	11160	11575	12620
g5425	contig_143	411335	413011	+	1677	2621	4734	2084	4353	2593	3481	2291	4490
g5426	contig_143	416778	417527	-	750	4	3	1	2	0	0	2	3
g5427	contig_143	420053	423097	-	3045	2191	3120	2188	3328	3139	3329	2655	3327
g5428	contig_143	423562	427131	+	3570	1176	1971	1065	2253	1388	1996	1088	2007
g5429	contig_143	427720	429448	+	1729	4893	5100	4704	6008	6699	5420	5712	5844
g5430	contig_143	429515	431306	-	1792	5496	7063	6063	7807	7239	5813	5112	7424
g5431	contig_143	431479	433622	-	2144	296	702	192	539	219	431	205	357
g5432	contig_143	433730	434959	+	1230	142	358	78	299	116	280	106	270
g5433	contig_143	435609	438136	-	2528	3119	4012	2488	3789	2860	3626	3145	3716
g5434	contig_143	438458	441340	+	2883	2039	2068	2496	2079	3836	1854	3039	2048
g5435	contig_143	441555	444251	+	2697	2048	2886	1729	2874	2464	2854	1837	2809
g5436	contig_143	444483	445693	-	1211	20	146	29	174	81	82	73	107
g5437	contig_143	446125	446328	+	204	0	2	0	0	0	0	0	0
g5438	contig_143	446358	447347	-	990	0	1	2	1	0	1	0	2
g5439	contig_143	447422	449107	+	1686	0	0	0	0	0	0	0	0
g5440	contig_143	449262	450261	-	1000	0	2	0	0	2	0	0	0
g5441	contig_143	451364	451686	+	323	0	0	0	0	0	0	0	0
g5442	contig_143	452028	452465	-	438	0	0	0	0	0	0	0	0
g5443	contig_143	452596	453683	+	1088	0	0	0	0	0	0	0	1
g5444	contig_143	453902	454848	+	947	0	0	0	0	0	0	0	0
g5445	contig_143	454877	458683	-	3807	0	3	0	4	0	0	2	3
g5446	contig_143	460175	462233	+	2059	0	0	0	0	0	0	0	0
g5447	contig_143	462305	463219	-	915	0	0	0	0	0	0	0	0
g5448	contig_143	464329	465213	+	885	0	0	0	0	0	0	0	0
g5449	contig_143	466033	467064	+	1032	0	1	0	0	0	0	0	0
g5450	contig_143	469664	470257	+	594	0	0	0	0	0	0	0	0
g5451	contig_143	470491	470760	-	270	0	3	0	0	0	0	0	0
g5452	contig_143	470974	471891	+	918	0	0	0	0	0	0	0	0
g5453	contig_143	472128	473624	-	1497	0	0	0	0	0	0	0	0
g5454	contig_143	474780	476749	+	1970	878	1062	801	1010	1011	930	922	1088
g5455	contig_143	477463	480365	+	2903	901	1085	705	1099	1277	905	1257	985
g5456	contig_143	480485	481732	-	1248	1557	1718	1515	2039	2240	1776	1996	1988
g5457	contig_143	481908	483451	-	1544	843	940	835	1428	1221	1208	898	1395
g5458	contig_143	483455	484118	+	664	678	1256	515	1228	1070	1205	954	1223
g5459	contig_143	484299	486892	+	2594	6726	8911	6898	8303	8421	8520	7283	9415
g5460	contig_143	487067	489735	-	2669	2011	3024	1842	2681	2517	2160	2194	2657
g5461	contig_143	489837	491609	-	1773	2227	2473	1753	2136	2494	1935	2432	2173
g5462	contig_143	492000	493868	+	1869	1557	2203	1454	1933	2297	1926	1789	2301
g5463	contig_143	496043	498991	+	2949	2492	3335	2723	3664	3202	3254	2529	3779
g5464	contig_143	499418	503191	-	3774	3111	4751	2655	5171	3452	4898	3064	5092
g5465	contig_143	503377	504002	+	626	796	772	760	823	1047	837	1259	826
g5466	contig_143	504174	506502	-	2329	5327	5772	5918	6703	6936	6487	5340	6708
g5467	contig_143	506663	507376	+	714	1601	2158	1447	2501	2388	1987	1890	2454
g5468	contig_143	507587	509590	-	2004	1765	2178	1579	2138	2287	2093	1703	2237
g5469	contig_143	510112	510858	-	747	90	123	92	124	193	83	138	118
g5470	contig_143	511031	513053	+	2023	1305	1932	966	1689	1409	1586	1442	1727
g5471	contig_143	513205	514280	-	1076	2102	2360	2438	3590	3400	2494	2867	3032
g5472	contig_143	514507	516663	+	2157	718	819	637	972	861	728	642	865
g5473	contig_143	518379	519266	+	888	0	0	0	5	0	0	0	0
g5474	contig_143	519668	520000	-	333	0	2	0	3	0	0	0	6
g5475	contig_143	522757	523680	+	924	0	4	2	3	6	2	0	0
g5476	contig_143	524231	524974	-	744	6	6	14	6	15	11	12	8
g5477	contig_143	525399	527252	-	1854	23	12	33	28	28	23	31	16
g5478	contig_143	527309	531148	+	3840	6934	8137	7361	8942	9299	8956	7395	9088
g5479	contig_143	531402	531946	-	545	422	810	431	1177	854	986	763	1162
g5480	contig_143	532066	534012	-	1947	3	14	16	21	5	18	2	18
g5481	contig_143	534381	534876	+	496	768	2106	771	2189	1743	2431	1169	2330
g5482	contig_143	535463	536422	+	960	1352	3106	1562	4314	2490	4139	1959	3506
g5483	contig_143	536535	539540	-	3006	5186	3605	5067	3583	4866	3590	4684	3638
g5484	contig_143	539940	545217	+	5278	9340	9450	9157	11300	12434	10701	11346	11153
g5485	contig_143	545598	546413	-	816	689	1568	630	1817	1268	1625	1039	1912
g5486	contig_143	546791	547651	+	861	10169	13504	9426	15614	13666	14188	10672	14874
g5487	contig_143	547952	549644	-	1693	3448	4863	3465	5455	4406	5322	3542	5251
g5488	contig_143	549945	551394	-	1450	940	1788	795	2892	1451	2277	996	1888
g5489	contig_143	551597	553222	-	1626	3000	6804	2971	6979	5594	7867	4044	7198
g5490	contig_143	553518	555057	+	1540	5406	4034	6195	4991	7744	4376	6020	5066
g5491	contig_143	555554	556327	-	774	1470	1941	1590	2671	2478	2453	1992	2711
g5492	contig_143	556442	557269	+	828	969	1680	942	1653	1736	1533	1644	1741
g5493	contig_143	558755	560713	-	1959	86	152	51	86	81	59	77	70
g5494	contig_143	561975	566541	+	4567	17	20	2	21	18	18	18	33
g5495	contig_143	566963	568933	+	1971	75415	46662	86001	53019	95606	43308	73779	55478
g5496	contig_143	569561	573947	+	4387	6120	6939	6374	7004	7313	6911	5798	7020
g5497	contig_143	574029	575775	-	1747	284	385	275	298	481	308	390	411
g5498	contig_143	575997	577981	-	1985	1066	1605	914	1326	1600	1001	1504	1458
g5499	contig_143	578274	584615	+	6342	7166	8112	5659	7778	7474	6804	6638	8202
g5500	contig_143	584788	585671	-	884	2857	2666	2189	2981	3102	2686	2653	2757
g5501	contig_154	1	4501	-	4501	1994	2609	1438	2670	1564	2272	1620	2183
g5502	contig_154	4669	7979	+	3311	1442	1739	1006	1606	1550	1513	1218	1521
g5503	contig_154	8259	9818	-	1560	2408	2644	1993	2636	2428	2571	2308	2807
g5504	contig_154	10281	12671	+	2391	3961	5202	4262	5787	5733	5362	5005	6317
g5505	contig_154	12963	19473	+	6511	1672	6811	1139	4892	1618	5018	1517	6859
g5506	contig_154	20484	20985	+	502	0	0	0	0	0	0	0	0
g5507	contig_154	21013	21507	+	495	0	0	0	0	0	0	0	0
g5508	contig_154	21868	22620	-	753	0	0	0	1	0	0	0	1
g5509	contig_154	23021	25399	+	2379	9	3	5	4	0	0	0	3
g5510	contig_154	25478	26793	+	1316	0	0	0	6	0	1	0	0
g5511	contig_154	26840	27753	-	914	0	7	0	5	0	0	0	1
g5512	contig_154	27778	29072	-	1295	0	2	0	3	0	0	0	0
g5513	contig_154	29425	30654	+	1230	0	1	0	2	0	0	0	0
g5514	contig_154	30706	31500	-	795	0	1	0	0	0	0	0	0
g5515	contig_154	33741	35851	-	2111	0	0	0	0	0	0	1	1
g5516	contig_154	36276	37238	+	963	516	431	189	412	224	323	317	246
g5517	contig_154	37755	38687	-	933	0	4	8	11	1	13	6	20
g5518	contig_154	38730	39620	+	891	0	7	0	1	3	4	0	8
g5519	contig_154	39774	40171	-	398	3	12	1	8	0	9	6	12
g5520	contig_154	40594	41106	+	513	0	0	0	4	0	0	0	0
g5521	contig_154	41132	42157	-	1026	0	0	0	0	0	0	0	0
g5522	contig_154	42320	44050	+	1731	0	0	0	0	0	0	0	0
g5523	contig_154	44076	45467	-	1392	0	0	0	0	0	0	0	0
g5524	contig_154	45601	46883	+	1283	0	0	0	0	0	0	0	0
g5525	contig_154	47016	47883	+	868	0	0	0	1	0	0	0	0
g5526	contig_154	47912	51742	-	3831	0	0	0	0	0	2	0	0
g5527	contig_154	52243	55467	-	3225	540	1246	325	1047	363	936	411	864
g5528	contig_154	55776	57228	+	1453	6	8	7	0	6	6	3	4
g5529	contig_154	57801	62200	-	4400	772	2429	609	2445	843	1997	669	2593
g5530	contig_154	62596	65502	-	2907	8598	8211	8018	9240	8148	7594	7231	8203
g5531	contig_154	65803	66528	+	726	80	441	77	322	76	241	72	384
g5532	contig_154	67505	69003	-	1499	628	777	676	1196	1518	1167	1149	1254
g5533	contig_154	71467	72604	+	1138	11	18	7	8	3	11	1	11
g5534	contig_154	74576	75897	+	1322	298	530	226	432	301	417	198	373
g5535	contig_154	76097	83995	-	7899	5908	10883	4286	9943	4017	9037	4303	9621
g5536	contig_154	84755	88038	+	3284	337	1068	276	952	321	787	357	779
g5537	contig_154	88065	89430	-	1366	381	1140	297	1032	463	998	409	1054
g5538	contig_154	89416	91877	+	2462	835	1963	732	1831	922	1517	816	1765
g5539	contig_154	91987	94866	-	2880	831	1231	744	1382	954	1131	730	1088
g5540	contig_154	94988	97036	-	2049	469	859	354	926	674	695	430	756
g5541	contig_154	97162	100057	+	2896	735	1295	521	992	689	912	653	912
g5542	contig_154	100307	103739	-	3433	2213	2307	2444	3099	3511	2768	2786	2850
g5543	contig_154	103905	107123	+	3219	1745	2380	1513	2707	2131	2286	2083	2537
g5544	contig_154	107255	108168	+	914	133	336	145	329	195	230	126	253
g5545	contig_154	109244	109907	+	664	40	307	35	264	75	280	55	315
g5546	contig_154	109962	111572	-	1611	699	1085	518	1086	1009	992	835	1141
g5547	contig_154	112197	114572	+	2376	0	4	0	10	0	4	0	5
g5548	contig_154	115583	117024	+	1442	7848	4019	6902	3914	6603	3383	5513	4449
g5549	contig_154	117931	118200	-	270	0	7	1	3	0	2	0	0
g5550	contig_154	118333	118560	-	228	0	0	0	0	0	0	0	0
g5551	contig_154	118929	120726	-	1798	0	0	0	0	0	0	0	0
g5552	contig_154	120793	121200	-	408	0	0	0	0	0	0	0	0
g5553	contig_154	121246	121644	+	399	0	0	0	0	0	0	0	0
g5554	contig_154	121689	122120	+	432	0	0	0	0	0	0	0	0
g5555	contig_154	122180	125983	-	3804	0	0	0	0	0	0	0	3
g5556	contig_154	126061	126543	-	483	0	0	0	0	1	0	1	0
g5557	contig_154	127264	129206	-	1943	0	0	0	1	0	0	0	0
g5558	contig_154	129299	130222	-	924	0	0	0	0	0	0	0	0
g5559	contig_154	130270	132323	+	2054	0	0	0	0	0	0	0	0
g5560	contig_154	132500	134584	+	2085	0	2	4	3	0	0	0	0
g5561	contig_154	134611	136001	-	1391	0	0	0	0	0	0	0	0
g5562	contig_154	136135	138040	+	1906	0	0	0	0	0	0	0	0
g5563	contig_154	138340	138684	-	345	0	0	0	0	0	0	0	0
g5564	contig_154	138727	142038	-	3312	0	0	0	0	0	0	0	0
g5565	contig_154	142342	144099	-	1758	0	1	0	0	0	0	0	0
g5566	contig_154	144166	146612	-	2447	1061	1190	1104	1576	1861	1691	1401	1274
g5567	contig_154	146705	150795	+	4091	633	1251	446	1347	524	1168	419	1188
g5568	contig_154	150926	153009	+	2084	973	1752	924	1764	1255	1445	1118	1647
g5569	contig_154	153118	161612	-	8495	4868	7161	3199	6868	3779	5826	3427	6475
g5570	contig_154	161643	164989	-	3347	913	1646	572	1549	623	1380	551	1474
g5571	contig_154	165140	167851	-	2712	3906	4041	3027	3764	3039	3129	3079	3857
g5572	contig_154	167915	171777	-	3863	521	720	414	662	473	683	411	638
g5573	contig_154	172993	177006	-	4014	803	1941	403	1597	602	1324	672	1295
g5574	contig_154	177116	182620	-	5505	4596	7096	3209	5746	3534	5467	3752	5459
g5575	contig_154	182847	185657	-	2811	2016	2501	1863	2725	2722	2425	2081	2462
g5576	contig_154	186262	187572	-	1311	468	1583	345	1833	623	1410	551	1637
g5577	contig_154	187838	190250	+	2413	60	30	50	50	45	38	35	41
g5578	contig_154	190814	191083	-	270	3	42	3	33	5	67	0	66
g5579	contig_154	191216	191998	-	783	6	98	8	96	26	81	12	115
g5580	contig_154	192367	197117	-	4751	6227	4036	5909	4008	7351	3368	5928	4444
g5581	contig_154	197186	199342	+	2157	916	1419	874	1533	1278	1238	1014	1658
g5582	contig_154	199847	200207	-	361	1543	1858	1548	2339	3151	2081	2370	2624
g5583	contig_154	200304	202518	+	2215	1413	1169	1360	1215	1797	1166	1604	1272
g5584	contig_154	202738	204299	-	1562	1202	1225	1164	1383	1667	1348	1309	1587
g5585	contig_154	204510	208746	-	4237	14969	12141	11655	11491	17558	11030	16133	11635
g5586	contig_154	208843	210279	+	1437	1941	1550	2150	1742	2835	1914	2252	1945
g5587	contig_154	210549	212863	+	2315	10030	8773	9589	10514	10481	10177	9122	9925
g5588	contig_154	213183	214371	-	1189	1754	1380	1920	1686	2032	1615	1776	1839
g5589	contig_154	214545	214999	+	455	251	429	246	622	364	483	275	507
g5590	contig_154	215198	216133	-	936	611	804	771	966	1299	1059	886	1127
g5591	contig_154	216423	217853	+	1431	1662	2001	1668	2601	2453	2314	2079	2626
g5592	contig_154	218091	220318	-	2228	652	1180	742	1188	878	1263	710	1149
g5593	contig_154	220582	222186	-	1605	1	5	4	1	7	1	4	5
g5594	contig_154	223157	223771	+	615	0	4	4	5	10	1	5	5
g5595	contig_154	223980	224363	+	384	23	7	15	17	28	2	26	6
g5596	contig_154	226404	228275	+	1872	6	13	12	20	16	17	7	21
g5597	contig_154	229891	230412	-	522	4	8	5	7	10	10	5	1
g5598	contig_154	231892	233149	+	1258	3	2	5	0	8	0	6	1
g5599	contig_154	233180	233560	+	381	0	0	0	0	0	0	0	0
g5600	contig_154	233587	234588	-	1002	0	0	0	0	0	2	0	0
g5601	contig_154	234749	236473	+	1725	0	0	0	0	0	0	0	0
g5602	contig_154	236500	238030	-	1531	0	0	0	0	0	0	0	0
g5603	contig_154	238281	239311	+	1031	0	0	0	0	0	0	0	0
g5604	contig_154	239357	239962	+	606	0	0	0	0	0	0	0	0
g5605	contig_154	240204	243911	-	3708	0	0	0	0	0	0	0	0
g5606	contig_154	244294	246759	+	2466	1	2	0	0	2	0	0	1
g5607	contig_154	247491	247991	+	501	0	0	0	1	0	0	2	0
g5608	contig_154	248108	251889	+	3782	0	0	0	0	0	1	0	0
g5609	contig_154	251949	252802	-	854	0	0	0	0	0	0	0	1
g5610	contig_154	253004	254808	+	1805	0	3	0	2	0	0	0	0
g5611	contig_154	254881	256630	+	1750	0	0	0	6	1	0	0	0
g5612	contig_154	258334	258695	+	362	127	155	76	122	221	113	154	152
g5613	contig_154	259176	261897	-	2722	2851	2472	2674	2598	3048	2519	2780	2684
g5614	contig_154	262219	264426	+	2208	1804	3193	1776	2786	1698	3078	1303	2698
g5615	contig_154	264464	266267	+	1804	2212	2947	1922	3050	2862	2865	2309	3002
g5616	contig_154	266470	268364	-	1895	3077	3396	2829	3527	4277	3812	3068	3844
g5617	contig_154	268589	269757	+	1169	2437	2182	2678	2739	3641	2523	2773	2756
g5618	contig_154	269902	270833	+	932	1349	1479	1372	1586	1842	1445	1320	1755
g5619	contig_154	271084	272315	-	1232	4361	2931	4333	3386	6012	3201	4909	3283
g5620	contig_154	272468	275109	+	2642	2760	3411	2582	4031	4375	3850	3473	4224
g5621	contig_154	275333	276596	+	1264	929	1329	957	1930	1035	1513	870	1664
g5622	contig_154	276717	277848	+	1132	1458	1259	1477	1378	2473	1211	2011	1383
g5623	contig_154	278005	279490	-	1486	755	865	832	1024	1389	975	951	1061
g5624	contig_154	279752	283363	+	3612	772	939	562	800	572	756	556	916
g5625	contig_154	283672	286230	-	2559	806	1832	746	2128	844	1740	626	1896
g5626	contig_154	286225	288992	+	2768	793	827	774	939	999	812	680	1006
g5627	contig_154	289320	291114	+	1795	937	1098	1007	1261	1096	999	905	1287
g5628	contig_154	291254	296959	-	5706	2697	4455	2404	4238	3517	4053	2871	4144
g5629	contig_154	297248	299823	-	2576	3240	4822	2184	4770	2260	4017	2315	4063
g5630	contig_154	300270	300805	+	536	0	0	0	0	0	0	0	0
g5631	contig_154	300876	302699	-	1824	0	1	0	0	0	0	0	3
g5632	contig_154	302820	303248	-	429	0	0	0	0	0	0	0	0
g5633	contig_154	303424	304115	+	692	0	0	0	0	0	2	0	0
g5634	contig_154	304153	307739	-	3587	0	1	0	7	0	15	0	0
g5635	contig_154	307809	308207	-	399	1	4	0	5	0	6	0	0
g5636	contig_154	308487	308780	+	294	0	0	0	0	0	1	0	1
g5637	contig_154	309583	313172	-	3590	0	3	0	2	1	1	1	1
g5638	contig_154	313460	314767	+	1308	0	0	0	0	0	0	0	0
g5639	contig_154	315029	315856	+	828	0	0	0	0	0	0	0	0
g5640	contig_154	316518	316829	+	312	0	0	0	0	0	0	0	0
g5641	contig_154	318214	318908	+	695	8	3	18	14	5	9	2	5
g5642	contig_154	319230	319484	-	255	26	21	37	26	38	15	33	32
g5643	contig_154	319786	320145	+	360	0	0	0	0	0	0	0	0
g5644	contig_154	320323	320943	+	621	0	0	0	0	0	0	0	0
g5645	contig_154	321628	321933	+	306	0	0	0	0	0	0	0	0
g5646	contig_154	321962	322759	-	798	0	0	0	0	0	0	0	0
g5647	contig_154	323083	323667	+	585	0	0	0	0	0	0	0	0
g5648	contig_154	323802	324806	+	1005	0	0	0	0	0	0	0	0
g5649	contig_154	324832	325320	-	489	0	0	0	0	0	0	0	0
g5650	contig_154	325626	326547	-	922	0	0	0	0	0	0	0	0
g5651	contig_154	326611	328924	+	2314	0	0	0	0	0	0	0	0
g5652	contig_154	328956	332669	-	3714	1	0	0	0	0	0	0	0
g5653	contig_154	333011	333488	-	478	605	376	412	330	514	319	487	363
g5654	contig_154	334053	336905	+	2853	2	3	0	0	0	0	4	1
g5655	contig_154	337254	339077	-	1824	0	0	0	0	0	0	0	0
g5656	contig_154	339116	339544	-	429	0	1	0	0	0	0	0	0
g5657	contig_154	339720	340411	+	692	0	0	0	0	0	0	0	0
g5658	contig_154	340511	344014	-	3504	0	1	0	3	0	0	0	2
g5659	contig_154	344673	344972	+	300	0	0	0	0	0	0	0	0
g5660	contig_154	345149	346430	-	1282	0	0	0	0	0	0	0	0
g5661	contig_154	346851	349293	-	2443	0	3	0	2	0	4	0	2
g5662	contig_154	349359	350579	+	1221	0	0	0	1	0	0	0	0
g5663	contig_154	350841	351671	+	831	0	0	0	0	0	0	0	0
g5664	contig_154	352438	352797	+	360	0	0	0	0	0	0	0	0
g5665	contig_154	352822	353310	+	489	0	2	0	0	0	0	0	2
g5666	contig_154	353441	353764	+	324	0	0	0	0	0	1	0	0
g5667	contig_154	353784	354412	-	629	0	6	0	0	0	3	6	2
g5668	contig_154	354499	354918	-	420	0	0	0	0	0	0	0	0
g5669	contig_154	355700	357208	-	1509	298	615	274	568	478	450	334	541
g5670	contig_154	358926	360025	-	1100	324	282	218	330	370	341	301	362
g5671	contig_154	360094	365081	+	4988	1213	2252	821	2076	821	1494	742	1880
g5672	contig_154	365284	368383	-	3100	1038	1823	621	1598	890	1472	853	1446
g5673	contig_154	368545	371469	+	2925	2067	2751	1541	2452	1392	2222	1592	2358
g5674	contig_16	775	1566	-	792	436	245	396	221	529	132	457	174
g5675	contig_16	2000	6091	-	4092	3814	5566	2905	4581	2576	4160	2390	4792
g5676	contig_16	6579	11713	-	5135	2148	3013	1219	2259	1315	1998	1412	2130
g5677	contig_16	12756	14127	+	1372	0	0	0	1	0	0	0	0
g5678	contig_16	14172	17585	-	3414	16	39	16	40	21	31	14	20
g5679	contig_16	18707	19116	+	410	19	17	8	3	16	12	24	10
g5680	contig_16	20632	21722	-	1091	0	0	0	0	0	4	0	0
g5681	contig_16	21859	24182	+	2324	0	0	0	0	0	0	0	0
g5682	contig_16	24254	26334	-	2081	0	0	0	0	0	0	0	0
g5683	contig_16	26610	27122	+	513	0	0	0	0	0	0	0	0
g5684	contig_16	27850	29244	+	1395	0	0	0	0	0	0	0	5
g5685	contig_16	31843	32661	+	819	0	0	0	0	0	0	0	0
g5686	contig_16	32667	33623	-	957	0	0	0	0	0	0	0	0
g5687	contig_16	35462	39579	+	4118	2385	3044	2186	2961	2677	2765	2384	3074
g5688	contig_16	39858	40238	-	381	71	72	21	56	36	45	50	42
g5689	contig_163	1	6955	+	6955	5272	5925	5531	6897	6617	6371	5273	6814
g5690	contig_163	7022	7423	+	402	561	776	513	907	754	744	947	858
g5691	contig_163	7933	10916	-	2984	484	267	329	165	470	173	379	190
g5692	contig_163	11158	12327	-	1170	303	692	257	785	574	621	446	791
g5693	contig_163	12373	13445	+	1073	463	1248	310	1284	676	1254	659	1349
g5694	contig_163	13493	19693	-	6201	3903	10113	2945	8556	3183	6998	2912	8527
g5695	contig_163	19759	20956	+	1198	909	860	964	1043	1516	855	1526	1088
g5696	contig_163	21011	26845	+	5835	1537	2950	997	2447	1005	1842	1118	2171
g5697	contig_163	26870	36062	-	9193	2751	4991	1688	3786	1749	3018	1944	3496
g5698	contig_163	36366	37141	-	776	433	1127	391	1332	666	989	471	1334
g5699	contig_163	37208	42869	-	5662	18075	6740	14402	6799	19965	5485	20595	6853
g5700	contig_163	43220	45668	+	2449	2834	3621	2732	3707	3921	3832	2964	3801
g5701	contig_163	45949	46281	+	333	0	5	0	3	0	0	9	2
g5702	contig_163	46362	47513	+	1152	53	51	32	56	51	53	37	64
