Orthogroup	dicty_braker	bc2001_braker
OG0001778	dicty_g7184.t1	bc2001_g11994.t1, bc2001_g11994.t2, bc2001_g11994.t3
OG0001779	dicty_g7233.t1	bc2001_g12204.t1, bc2001_g12205.t1, bc2001_g15910.t1
OG0001781	dicty_g5355.t1	bc2001_g12841.t1
OG0001782	dicty_g9653.t1	bc2001_g13440.t1, bc2001_g17330.t1
OG0001783	dicty_g4723.t1	bc2001_g13612.t1, bc2001_g13612.t3, bc2001_g13612.t2, bc2001_g13612.t4
OG0001784	dicty_g11134.t1	bc2001_g16597.t3, bc2001_g16597.t2, bc2001_g16611.t1, bc2001_g16597.t1
OG0001785	dicty_g9147.t2, dicty_g9147.t1	bc2001_g17363.t1
OG0001786	dicty_g7238.t2, dicty_g7238.t1	bc2001_g18369.t2, bc2001_g18369.t3, bc2001_g18369.t1
OG0001787	dicty_g5091.t1, dicty_g4954.t1	bc2001_g18518.t1, bc2001_g18518.t2
OG0001850	dicty_g5544.t1	bc2001_g5143.t2, bc2001_g5143.t1
OG0001852	dicty_g7362.t1	bc2001_g18235.t1
OG0001856	dicty_g9057.t1	bc2001_g16656.t1
OG0001857	dicty_g1864.t1	bc2001_g1770.t2, bc2001_g1770.t1
OG0001858	dicty_g3772.t1	bc2001_g6314.t1
OG0001859	dicty_g9464.t1	bc2001_g4661.t2, bc2001_g4661.t1
OG0001860	dicty_g8813.t1	bc2001_g14940.t1
OG0001861	dicty_g7785.t1	bc2001_g18535.t2, bc2001_g18535.t1
OG0001862	dicty_g2151.t1	bc2001_g8363.t1
OG0001864	dicty_g1135.t1	bc2001_g10715.t1
OG0001865	dicty_g8000.t1	bc2001_g3817.t1
OG0001866	dicty_g2449.t1, dicty_g4191.t1	bc2001_g8860.t1
OG0001867	dicty_g10691.t1	bc2001_g5542.t2, bc2001_g5542.t1
OG0001868	dicty_g4974.t1	bc2001_g3052.t1
OG0001869	dicty_g431.t1	bc2001_g2980.t1
OG0001870	dicty_g4770.t2	bc2001_g9591.t1
OG0001874	dicty_g226.t1	bc2001_g3019.t4, bc2001_g3019.t2, bc2001_g3019.t1
OG0001875	dicty_g461.t1	bc2001_g410.t1, bc2001_g410.t2
OG0001876	dicty_g11464.t1	bc2001_g15278.t1
OG0001877	dicty_g4750.t1	bc2001_g2986.t1, bc2001_g3434.t1
OG0001878	dicty_g4182.t1	bc2001_g3013.t1
OG0001879	dicty_g6003.t1	bc2001_g9830.t1, bc2001_g9830.t2
OG0001880	dicty_g2511.t1, dicty_g2964.t1	bc2001_g17779.t1
OG0001881	dicty_g2026.t1	bc2001_g19463.t1
OG0001882	dicty_g1519.t2, dicty_g1519.t1	bc2001_g8186.t1, bc2001_g8186.t2
OG0001883	dicty_g8622.t1	bc2001_g10507.t1
OG0001884	dicty_g6164.t1	bc2001_g8403.t1, bc2001_g8403.t2
OG0001885	dicty_g8478.t1, dicty_g4377.t1	bc2001_g5539.t1
OG0001886	dicty_g10579.t1	bc2001_g2332.t2, bc2001_g2332.t1
OG0001888	dicty_g5120.t1	bc2001_g16690.t1
OG0001890	dicty_g4315.t1, dicty_g4315.t2	bc2001_g7830.t1
OG0001891	dicty_g10160.t1	bc2001_g18381.t2, bc2001_g18381.t1
OG0001892	dicty_g9852.t1	bc2001_g5112.t1
OG0001896	dicty_g5389.t1	bc2001_g18582.t1
OG0001897	dicty_g3140.t1	bc2001_g19608.t1, bc2001_g19608.t2
OG0001898	dicty_g10897.t2, dicty_g10897.t1	bc2001_g13984.t1
OG0001899	dicty_g505.t1	bc2001_g18443.t2, bc2001_g18443.t1
OG0001900	dicty_g11305.t1, dicty_g11305.t2	bc2001_g12006.t1
OG0001902	dicty_g10199.t1	bc2001_g9548.t1, bc2001_g9548.t2
OG0001903	dicty_g3575.t1	bc2001_g9816.t1
OG0001906	dicty_g8464.t1	bc2001_g11651.t1
OG0001908	dicty_g9453.t1	bc2001_g143.t1
OG0001909	dicty_g4308.t1	bc2001_g12158.t1
OG0001910	dicty_g7418.t1	bc2001_g16570.t2, bc2001_g16570.t1
OG0001912	dicty_g10590.t1	bc2001_g10697.t1
OG0001913	dicty_g7847.t1	bc2001_g16702.t1
OG0001915	dicty_g7807.t1	bc2001_g15343.t1
OG0001916	dicty_g8519.t1	bc2001_g12046.t1
OG0001918	dicty_g3909.t1	bc2001_g14391.t1
OG0001922	dicty_g7863.t1	bc2001_g16064.t2, bc2001_g16064.t1
OG0001923	dicty_g5737.t1	bc2001_g14311.t2, bc2001_g14311.t1
OG0001924	dicty_g11505.t1	bc2001_g14730.t1
OG0001925	dicty_g10015.t1	bc2001_g12840.t2, bc2001_g12840.t1
OG0001926	dicty_g11140.t1, dicty_g8834.t1	bc2001_g5920.t1
OG0001927	dicty_g6778.t1	bc2001_g18477.t1
OG0001928	dicty_g4136.t1	bc2001_g14111.t1, bc2001_g14111.t2, bc2001_g14111.t3
OG0001929	dicty_g10366.t1	bc2001_g16583.t1
OG0001931	dicty_g7675.t2, dicty_g7675.t1	bc2001_g6865.t1
OG0001932	dicty_g10439.t1	bc2001_g552.t2, bc2001_g552.t1
OG0001933	dicty_g1666.t1	bc2001_g8603.t1, bc2001_g8603.t2
OG0001935	dicty_g3099.t1	bc2001_g11239.t1
OG0001937	dicty_g4675.t1	bc2001_g13808.t1, bc2001_g13808.t2
OG0001939	dicty_g3063.t1	bc2001_g14334.t1, bc2001_g14334.t2
OG0001940	dicty_g7542.t1	bc2001_g11486.t2, bc2001_g11486.t1
OG0001942	dicty_g7516.t1	bc2001_g5276.t2, bc2001_g5276.t1
OG0001944	dicty_g6780.t1, dicty_g6760.t1	bc2001_g15406.t1
OG0001945	dicty_g3152.t1	bc2001_g17530.t1, bc2001_g17530.t3
OG0001946	dicty_g6332.t1, dicty_g4105.t1	bc2001_g15601.t1
OG0001947	dicty_g8954.t1	bc2001_g462.t1, bc2001_g457.t1
OG0001948	dicty_g1104.t1	bc2001_g17843.t3, bc2001_g17843.t2
OG0001949	dicty_g10372.t1	bc2001_g19069.t1
OG0001950	dicty_g5741.t1	bc2001_g13751.t2, bc2001_g13751.t1
OG0001951	dicty_g10758.t1	bc2001_g6275.t1
OG0001952	dicty_g4277.t1	bc2001_g16662.t2, bc2001_g16662.t1
OG0001953	dicty_g10939.t1	bc2001_g6647.t1, bc2001_g6647.t2
OG0001955	dicty_g6767.t1, dicty_g9153.t1	bc2001_g18254.t2, bc2001_g18254.t1
OG0001957	dicty_g1783.t1	bc2001_g8741.t1
OG0001958	dicty_g1063.t1, dicty_g1063.t2	bc2001_g15590.t1
OG0001960	dicty_g9688.t1	bc2001_g2379.t1
OG0001961	dicty_g8864.t1	bc2001_g6936.t1
OG0001962	dicty_g9022.t1	bc2001_g5927.t1, bc2001_g5927.t2
OG0001963	dicty_g7855.t1	bc2001_g7856.t2, bc2001_g7856.t1
OG0001964	dicty_g7163.t1	bc2001_g14342.t3, bc2001_g14342.t2, bc2001_g14342.t1
OG0001966	dicty_g7919.t2, dicty_g7919.t1	bc2001_g3581.t2, bc2001_g3581.t1
OG0001968	dicty_g5251.t1	bc2001_g12189.t2, bc2001_g12189.t1
OG0001969	dicty_g1998.t1	bc2001_g12947.t1
OG0001970	dicty_g10118.t1	bc2001_g5371.t2, bc2001_g5371.t1
OG0001971	dicty_g5423.t1	bc2001_g9600.t1, bc2001_g9600.t2
OG0001972	dicty_g3947.t1	bc2001_g11422.t1
OG0001975	dicty_g6163.t1	bc2001_g9832.t1, bc2001_g9832.t2
OG0001976	dicty_g11059.t1	bc2001_g4371.t1
OG0001977	dicty_g982.t1, dicty_g5827.t1	bc2001_g1117.t1
OG0001978	dicty_g2587.t1, dicty_g2889.t1	bc2001_g8015.t1, bc2001_g8015.t2
OG0001979	dicty_g6685.t1, dicty_g6685.t2	bc2001_g13126.t1
OG0001980	dicty_g7168.t1	bc2001_g5864.t1
OG0001982	dicty_g3141.t1	bc2001_g5370.t2, bc2001_g5370.t1
OG0001983	dicty_g1043.t1	bc2001_g5164.t1
OG0001984	dicty_g9945.t1	bc2001_g7967.t1
OG0001987	dicty_g2453.t1	bc2001_g155.t1
OG0001988	dicty_g9789.t1	bc2001_g11636.t1, bc2001_g11630.t1
OG0001989	dicty_g7642.t1	bc2001_g1748.t2, bc2001_g1748.t1
OG0001990	dicty_g9461.t1	bc2001_g228.t1
OG0001991	dicty_g8504.t1, dicty_g6574.t1	bc2001_g2126.t1
OG0001994	dicty_g2113.t1	bc2001_g18047.t1
OG0001995	dicty_g9944.t1	bc2001_g11408.t1, bc2001_g11408.t2
OG0001996	dicty_g6162.t1	bc2001_g2223.t1
OG0001997	dicty_g10986.t1	bc2001_g4370.t2, bc2001_g4370.t1
OG0001999	dicty_g6953.t1, dicty_g6953.t2	bc2001_g2812.t2, bc2001_g2812.t1
OG0002001	dicty_g7119.t1, dicty_g7119.t2	bc2001_g2728.t2, bc2001_g2728.t1
OG0002002	dicty_g8189.t1	bc2001_g13888.t1
OG0002003	dicty_g151.t1	bc2001_g10299.t1
OG0002004	dicty_g1367.t1	bc2001_g15162.t1
OG0002006	dicty_g8083.t1	bc2001_g9539.t1
OG0002007	dicty_g6614.t1	bc2001_g16595.t1, bc2001_g16613.t1
OG0002008	dicty_g8286.t1	bc2001_g4842.t1, bc2001_g4842.t2
OG0002009	dicty_g9611.t1	bc2001_g17598.t1, bc2001_g3471.t1
OG0002010	dicty_g8634.t1, dicty_g8634.t2	bc2001_g1104.t1
OG0002011	dicty_g3014.t1	bc2001_g13934.t1
OG0002013	dicty_g7609.t1	bc2001_g1960.t1
OG0002014	dicty_g159.t1	bc2001_g11364.t2, bc2001_g11364.t1
OG0002015	dicty_g3371.t1	bc2001_g16915.t2, bc2001_g16915.t1
OG0002017	dicty_g5991.t1	bc2001_g9376.t1
OG0002018	dicty_g10289.t1	bc2001_g18255.t1
OG0002019	dicty_g4928.t1	bc2001_g13229.t1, bc2001_g13229.t2
OG0002020	dicty_g8272.t1	bc2001_g16843.t1, bc2001_g16843.t2
OG0002021	dicty_g5306.t1	bc2001_g16833.t1
OG0002022	dicty_g1705.t1	bc2001_g10951.t1, bc2001_g8735.t2, bc2001_g8735.t1
OG0002023	dicty_g4836.t1	bc2001_g16749.t1
OG0002024	dicty_g7316.t1	bc2001_g16764.t1, bc2001_g16764.t2, bc2001_g16764.t3
OG0002026	dicty_g8323.t1	bc2001_g19375.t1
OG0002027	dicty_g178.t1	bc2001_g5693.t1, bc2001_g5693.t2
OG0002029	dicty_g7463.t1	bc2001_g19470.t1, bc2001_g19470.t2
OG0002030	dicty_g2695.t1, dicty_g2782.t1, dicty_g2134.t1	bc2001_g18030.t1
OG0002032	dicty_g8620.t1, dicty_g3356.t1	bc2001_g9375.t1
OG0002033	dicty_g1016.t1	bc2001_g10985.t1
OG0002035	dicty_g7160.t1	bc2001_g16166.t1, bc2001_g16166.t2
OG0002036	dicty_g6180.t1	bc2001_g15574.t1
OG0002039	dicty_g11323.t1	bc2001_g3527.t1
OG0002040	dicty_g8634.t3	bc2001_g2040.t2, bc2001_g2040.t1
OG0002041	dicty_g5160.t1	bc2001_g19094.t1, bc2001_g9598.t1
OG0002042	dicty_g10641.t1	bc2001_g2247.t2, bc2001_g2247.t1
OG0002043	dicty_g1661.t1	bc2001_g18853.t1
OG0002044	dicty_g6305.t1	bc2001_g2180.t2, bc2001_g2180.t1
OG0002048	dicty_g1723.t3	bc2001_g13065.t1
OG0002049	dicty_g5380.t1	bc2001_g8950.t2, bc2001_g8950.t1
OG0002050	dicty_g6085.t1, dicty_g3611.t1	bc2001_g1344.t1
OG0002051	dicty_g6539.t1	bc2001_g13078.t1
OG0002052	dicty_g4552.t2, dicty_g4552.t1	bc2001_g18297.t2, bc2001_g18297.t1
OG0002054	dicty_g9363.t1	bc2001_g7765.t1
OG0002055	dicty_g6124.t1	bc2001_g13944.t1
OG0002055	dicty_g10271.t1	bc2001_g7800.t1
OG0002056	dicty_g8161.t1	bc2001_g19110.t1
OG0002058	dicty_g5735.t1	bc2001_g18420.t2
OG0002059	dicty_g5100.t1	bc2001_g17443.t1
OG0002060	dicty_g10618.t1	bc2001_g6310.t1
OG0002062	dicty_g11178.t1	bc2001_g12751.t1
OG0002063	dicty_g140.t1	bc2001_g11572.t1
OG0002064	dicty_g8927.t1	bc2001_g11220.t1
OG0002066	dicty_g2108.t1	bc2001_g19330.t2, bc2001_g19330.t1
OG0002067	dicty_g10334.t1	bc2001_g9065.t2, bc2001_g9065.t1
OG0002069	dicty_g6606.t1	bc2001_g17877.t1
OG0002070	dicty_g10601.t1	bc2001_g12823.t2, bc2001_g12823.t1
OG0002071	dicty_g9875.t1	bc2001_g9590.t1, bc2001_g9590.t2, bc2001_g9590.t3
OG0002072	dicty_g5336.t1	bc2001_g9707.t1, bc2001_g9707.t2
OG0002073	dicty_g5445.t1	bc2001_g5138.t1, bc2001_g5138.t2
OG0002074	dicty_g9876.t1	bc2001_g12410.t1, bc2001_g221.t1
OG0002075	dicty_g5200.t1	bc2001_g18101.t2, bc2001_g18101.t1
OG0002076	dicty_g5033.t1	bc2001_g12894.t1, bc2001_g12894.t2
OG0002077	dicty_g438.t1	bc2001_g12103.t1
OG0002078	dicty_g9674.t1	bc2001_g13062.t2, bc2001_g13062.t1
OG0002079	dicty_g1621.t1, dicty_g1624.t1, dicty_g1622.t1	bc2001_g7459.t1
OG0002080	dicty_g8890.t1	bc2001_g15909.t1, bc2001_g12203.t1
OG0002082	dicty_g6947.t1	bc2001_g19513.t1
OG0002084	dicty_g6138.t1	bc2001_g15156.t1
OG0002085	dicty_g3477.t2, dicty_g3477.t1, dicty_g5411.t1	bc2001_g19068.t1
OG0002086	dicty_g3952.t1, dicty_g3952.t2	bc2001_g13210.t1
OG0002087	dicty_g4453.t1	bc2001_g11225.t1
OG0002088	dicty_g10308.t1	bc2001_g498.t1
OG0002090	dicty_g6197.t1, dicty_g5437.t1	bc2001_g8433.t2, bc2001_g8433.t1
OG0002092	dicty_g3401.t1, dicty_g8793.t1, dicty_g8793.t2	bc2001_g8535.t1
OG0002093	dicty_g10949.t1	bc2001_g891.t1, bc2001_g891.t2
OG0002096	dicty_g7400.t1	bc2001_g18345.t3, bc2001_g18345.t1
OG0002097	dicty_g6839.t1, dicty_g6839.t2	bc2001_g9099.t1
OG0002099	dicty_g6368.t1	bc2001_g9850.t1
OG0002100	dicty_g9179.t1	bc2001_g14944.t1
OG0002101	dicty_g7339.t2, dicty_g7339.t1	bc2001_g1161.t1, bc2001_g1161.t2
OG0002102	dicty_g1178.t1	bc2001_g11809.t1, bc2001_g11809.t2
OG0002103	dicty_g673.t1	bc2001_g1156.t2, bc2001_g1156.t1
OG0002107	dicty_g1174.t1	bc2001_g3008.t2, bc2001_g3008.t1
OG0002108	dicty_g796.t1	bc2001_g142.t1
OG0002109	dicty_g8814.t1, dicty_g8814.t2	bc2001_g15196.t1, bc2001_g15196.t2
OG0002110	dicty_g4896.t1, dicty_g4895.t1	bc2001_g6534.t1
OG0002111	dicty_g5718.t1, dicty_g3991.t1, dicty_g1378.t1	bc2001_g7475.t1
OG0002112	dicty_g3542.t1	bc2001_g9023.t1, bc2001_g9023.t2
OG0002113	dicty_g4149.t1	bc2001_g2326.t1
OG0002114	dicty_g3388.t1, dicty_g3388.t3	bc2001_g6522.t1, bc2001_g6522.t2
OG0002116	dicty_g518.t1, dicty_g518.t2	bc2001_g16676.t1
OG0002120	dicty_g6641.t1, dicty_g6576.t1	bc2001_g2042.t1
OG0002121	dicty_g10279.t1	bc2001_g4546.t1, bc2001_g4546.t2
OG0002122	dicty_g8482.t1	bc2001_g16697.t1
OG0002124	dicty_g205.t1	bc2001_g12885.t1, bc2001_g12898.t1
OG0002125	dicty_g2457.t1	bc2001_g31.t1
OG0002126	dicty_g9949.t1	bc2001_g18326.t1
OG0002127	dicty_g10899.t1	bc2001_g17641.t1, bc2001_g17641.t2
OG0002129	dicty_g1675.t1	bc2001_g19304.t1, bc2001_g19304.t2
OG0002130	dicty_g10831.t2, dicty_g10831.t1	bc2001_g46.t1, bc2001_g46.t2
OG0002131	dicty_g7615.t1	bc2001_g7585.t1, bc2001_g7585.t2
OG0002133	dicty_g229.t2, dicty_g229.t1	bc2001_g16736.t1
OG0002134	dicty_g5106.t1, dicty_g9148.t1	bc2001_g12008.t1
OG0002135	dicty_g611.t1	bc2001_g2179.t1, bc2001_g2179.t2
OG0002136	dicty_g3819.t1	bc2001_g5221.t1
OG0002137	dicty_g8325.t1, dicty_g8028.t1	bc2001_g12902.t1
OG0002140	dicty_g1278.t1	bc2001_g15410.t1, bc2001_g719.t1, bc2001_g719.t2
OG0002141	dicty_g8660.t1	bc2001_g10522.t2, bc2001_g10522.t1
OG0002142	dicty_g7928.t2, dicty_g7928.t1	bc2001_g1940.t1
OG0002143	dicty_g507.t1	bc2001_g2139.t1
OG0002144	dicty_g1791.t1, dicty_g1792.t1	bc2001_g7575.t1
OG0002145	dicty_g4827.t1	bc2001_g18042.t1
OG0002146	dicty_g10759.t1	bc2001_g11891.t1
OG0002147	dicty_g10386.t2, dicty_g10386.t1	bc2001_g19568.t1
OG0002148	dicty_g6768.t1	bc2001_g1451.t1
OG0002149	dicty_g2333.t1	bc2001_g8849.t2, bc2001_g8849.t1
OG0002150	dicty_g6791.t1	bc2001_g17082.t3
OG0002151	dicty_g1572.t1, dicty_g11190.t1	bc2001_g16829.t1
OG0002152	dicty_g5672.t1	bc2001_g11522.t1
OG0002153	dicty_g3340.t1	bc2001_g15535.t1
OG0002154	dicty_g9580.t1	bc2001_g2153.t1
OG0002155	dicty_g7015.t1	bc2001_g15682.t1, bc2001_g15682.t2
OG0002157	dicty_g8320.t1	bc2001_g11502.t2, bc2001_g11502.t1
OG0002158	dicty_g8994.t1	bc2001_g7921.t1
OG0002159	dicty_g5717.t1	bc2001_g18567.t1, bc2001_g18567.t2
OG0002160	dicty_g3873.t1	bc2001_g2253.t1
OG0002161	dicty_g382.t2, dicty_g382.t1	bc2001_g12194.t1
OG0002162	dicty_g719.t2, dicty_g719.t1	bc2001_g6955.t1
OG0002163	dicty_g5607.t1	bc2001_g13234.t1
OG0002164	dicty_g10364.t1, dicty_g2204.t1	bc2001_g595.t1
OG0002165	dicty_g6191.t2, dicty_g6191.t1	bc2001_g2679.t1
OG0002166	dicty_g9683.t2, dicty_g9683.t1	bc2001_g10876.t1
OG0002167	dicty_g7019.t1	bc2001_g42.t1
OG0002168	dicty_g6601.t1	bc2001_g4307.t2, bc2001_g4307.t1
OG0002170	dicty_g9051.t1	bc2001_g2175.t1
OG0002171	dicty_g8024.t1, dicty_g6145.t1	bc2001_g10541.t2, bc2001_g10541.t1
OG0002172	dicty_g6237.t1	bc2001_g137.t1, bc2001_g137.t2, bc2001_g137.t3
OG0002173	dicty_g6990.t1	bc2001_g2043.t1, bc2001_g2043.t2
OG0002174	dicty_g2866.t1, dicty_g2610.t1	bc2001_g3540.t2, bc2001_g3540.t1
OG0002175	dicty_g4580.t1	bc2001_g17955.t1, bc2001_g17955.t2
OG0002176	dicty_g4812.t1	bc2001_g3448.t1
OG0002178	dicty_g9189.t1	bc2001_g16831.t1, bc2001_g16831.t2
OG0002180	dicty_g11329.t1	bc2001_g16733.t1
OG0002181	dicty_g5298.t1, dicty_g5298.t2	bc2001_g12404.t1
OG0002183	dicty_g2011.t1	bc2001_g510.t1
OG0002184	dicty_g746.t1	bc2001_g8506.t1
OG0002186	dicty_g11288.t1	bc2001_g4061.t1
OG0002187	dicty_g5335.t1	bc2001_g9567.t2, bc2001_g9567.t1
OG0002188	dicty_g3713.t1	bc2001_g11601.t1, bc2001_g11601.t2
OG0002189	dicty_g9578.t2, dicty_g9578.t1	bc2001_g18348.t1
OG0002190	dicty_g8074.t1	bc2001_g11885.t1
OG0002191	dicty_g7829.t1	bc2001_g2220.t2, bc2001_g2220.t1
OG0002192	dicty_g7630.t1	bc2001_g19093.t2, bc2001_g19093.t1
OG0002197	dicty_g547.t1	bc2001_g12563.t1
OG0002198	dicty_g401.t1, dicty_g5752.t1	bc2001_g12797.t1
OG0002200	dicty_g6082.t1	bc2001_g16827.t1, bc2001_g16827.t2
OG0002201	dicty_g5436.t1	bc2001_g16264.t2, bc2001_g16264.t1
OG0002202	dicty_g10359.t2, dicty_g10359.t1	bc2001_g15395.t1
OG0002203	dicty_g2835.t1, dicty_g2642.t1	bc2001_g6420.t1
OG0002204	dicty_g11106.t1	bc2001_g14120.t1
OG0002205	dicty_g6341.t1	bc2001_g15551.t1
OG0002206	dicty_g8490.t1	bc2001_g4719.t1
OG0002207	dicty_g4984.t1	bc2001_g11569.t1
OG0002209	dicty_g6774.t1, dicty_g6774.t2	bc2001_g13224.t1, bc2001_g13224.t2
OG0002211	dicty_g4709.t1, dicty_g4709.t2	bc2001_g16026.t1
OG0002212	dicty_g4807.t1	bc2001_g14671.t1
OG0002213	dicty_g5779.t1	bc2001_g8914.t1
OG0002215	dicty_g531.t1	bc2001_g7825.t2, bc2001_g7825.t1
OG0002216	dicty_g440.t1	bc2001_g4228.t2, bc2001_g4228.t1, bc2001_g4228.t3
OG0002217	dicty_g2438.t1	bc2001_g10148.t2, bc2001_g10148.t1
OG0002218	dicty_g10958.t1	bc2001_g4647.t1, bc2001_g4647.t2
OG0002219	dicty_g8809.t1	bc2001_g915.t1, bc2001_g1949.t1
OG0002220	dicty_g3516.t1	bc2001_g4265.t1, bc2001_g4265.t2
OG0002221	dicty_g9423.t1	bc2001_g13804.t3, bc2001_g13804.t1, bc2001_g13804.t2
OG0002222	dicty_g2371.t1	bc2001_g11101.t1
OG0002223	dicty_g5328.t1	bc2001_g9528.t1, bc2001_g9528.t2
OG0002224	dicty_g10737.t1	bc2001_g15192.t1, bc2001_g15128.t1
OG0002225	dicty_g2685.t1, dicty_g1380.t1, dicty_g2792.t1	bc2001_g14442.t1
OG0002226	dicty_g5912.t1, dicty_g1318.t1	bc2001_g10222.t1
OG0002227	dicty_g909.t1	bc2001_g5172.t1, bc2001_g5172.t2
OG0002228	dicty_g4698.t1	bc2001_g8321.t1, bc2001_g8321.t2
OG0002229	dicty_g8725.t1	bc2001_g6531.t2, bc2001_g6531.t1
OG0002230	dicty_g5977.t1	bc2001_g9711.t1, bc2001_g9710.t1
OG0002232	dicty_g8484.t1	bc2001_g14816.t1, bc2001_g14816.t2
OG0002233	dicty_g5740.t1	bc2001_g9654.t1
OG0002234	dicty_g1373.t1	bc2001_g7202.t1, bc2001_g7202.t2
OG0002235	dicty_g8088.t1	bc2001_g9538.t2, bc2001_g9538.t1
OG0002237	dicty_g5704.t1	bc2001_g18931.t1
OG0002238	dicty_g8020.t1	bc2001_g17284.t2, bc2001_g17284.t1
OG0002239	dicty_g10414.t1	bc2001_g4660.t2, bc2001_g4660.t1
OG0002240	dicty_g2763.t1, dicty_g2715.t1	bc2001_g18971.t1
OG0002241	dicty_g1749.t1	bc2001_g1066.t2, bc2001_g1066.t1
OG0002242	dicty_g1052.t1, dicty_g9058.t1	bc2001_g16860.t1, bc2001_g16860.t2
OG0002243	dicty_g5154.t1	bc2001_g18073.t1
OG0002244	dicty_g2184.t1	bc2001_g1263.t2, bc2001_g1263.t1
OG0002245	dicty_g2745.t1, dicty_g2733.t1	bc2001_g9604.t1
OG0002246	dicty_g470.t1	bc2001_g5310.t1
OG0002247	dicty_g410.t1, dicty_g2198.t1	bc2001_g15352.t1
OG0002248	dicty_g133.t1	bc2001_g12987.t2, bc2001_g12987.t1
OG0002249	dicty_g10038.t1	bc2001_g10208.t1
OG0002250	dicty_g10078.t1	bc2001_g8437.t1
OG0002252	dicty_g3545.t1, dicty_g1400.t1	bc2001_g18066.t1
OG0002253	dicty_g8891.t1	bc2001_g7750.t1, bc2001_g7750.t3
OG0002255	dicty_g9116.t1	bc2001_g2296.t1, bc2001_g2296.t2
OG0002256	dicty_g981.t1	bc2001_g2295.t1, bc2001_g2295.t2
OG0002257	dicty_g3051.t1	bc2001_g11508.t2, bc2001_g11508.t1
OG0002259	dicty_g1480.t1	bc2001_g2993.t1, bc2001_g2993.t2
OG0002260	dicty_g2075.t1	bc2001_g16255.t1
OG0002263	dicty_g3168.t1	bc2001_g3868.t2, bc2001_g3868.t1
OG0002265	dicty_g10331.t1	bc2001_g19091.t1
OG0002266	dicty_g6471.t1, dicty_g4710.t1	bc2001_g17226.t1
OG0002267	dicty_g9242.t1	bc2001_g195.t3, bc2001_g195.t2, bc2001_g195.t1
OG0002268	dicty_g9272.t1	bc2001_g15117.t1
OG0002269	dicty_g670.t1, dicty_g670.t2	bc2001_g9684.t1, bc2001_g9685.t1
OG0002272	dicty_g2574.t1, dicty_g2902.t1	bc2001_g15165.t1
OG0002274	dicty_g4884.t1, dicty_g4884.t2	bc2001_g8550.t2, bc2001_g8550.t1
OG0002276	dicty_g4831.t1	bc2001_g2170.t1
OG0002277	dicty_g8819.t1	bc2001_g17069.t1
OG0002278	dicty_g3474.t1	bc2001_g13100.t1, bc2001_g13101.t1
OG0002279	dicty_g7004.t1	bc2001_g7881.t1, bc2001_g7881.t2
OG0002280	dicty_g10892.t1	bc2001_g4506.t2
OG0002282	dicty_g6428.t2, dicty_g6428.t1	bc2001_g18929.t1
OG0002283	dicty_g8557.t1	bc2001_g2984.t1, bc2001_g2984.t2
OG0002285	dicty_g11129.t1	bc2001_g9221.t2, bc2001_g9221.t1
OG0002286	dicty_g6698.t1	bc2001_g7895.t2, bc2001_g7895.t1
OG0002287	dicty_g7527.t1	bc2001_g8598.t1
OG0002288	dicty_g1967.t1	bc2001_g2851.t1, bc2001_g2851.t2
OG0002290	dicty_g1376.t3, dicty_g1376.t2, dicty_g1376.t1	bc2001_g9266.t1
OG0002292	dicty_g7482.t1	bc2001_g10557.t1
OG0002293	dicty_g7271.t1, dicty_g7724.t2	bc2001_g16672.t2
OG0002294	dicty_g7771.t1	bc2001_g7065.t2, bc2001_g7065.t1
OG0002296	dicty_g4116.t1	bc2001_g774.t1, bc2001_g9890.t1
OG0002297	dicty_g8854.t3, dicty_g8854.t1	bc2001_g6469.t1
OG0002298	dicty_g10697.t1	bc2001_g1957.t1
OG0002299	dicty_g7805.t1, dicty_g7130.t1	bc2001_g1897.t1
OG0002300	dicty_g8964.t1	bc2001_g3965.t2, bc2001_g3965.t1
OG0002301	dicty_g8246.t1, dicty_g8029.t1	bc2001_g11820.t1, bc2001_g11820.t2
OG0002302	dicty_g1658.t1	bc2001_g15121.t1
OG0002303	dicty_g11472.t1	bc2001_g14683.t1, bc2001_g14683.t2
OG0002304	dicty_g10648.t1	bc2001_g4986.t2, bc2001_g4986.t1
OG0002305	dicty_g10400.t1	bc2001_g1140.t1, bc2001_g1140.t2
OG0002306	dicty_g480.t1	bc2001_g14441.t2, bc2001_g14441.t1
OG0002307	dicty_g2365.t1	bc2001_g3865.t1, bc2001_g3866.t1
OG0002308	dicty_g6667.t1, dicty_g9168.t1	bc2001_g18431.t1
OG0002309	dicty_g5522.t1	bc2001_g2988.t1
OG0002310	dicty_g7053.t1	bc2001_g11657.t1
OG0002311	dicty_g10564.t1, dicty_g10252.t1	bc2001_g2322.t1
OG0002312	dicty_g10910.t1	bc2001_g2144.t2, bc2001_g2144.t1
OG0002313	dicty_g8342.t1	bc2001_g17197.t1, bc2001_g17197.t2
OG0002315	dicty_g931.t1	bc2001_g3010.t1, bc2001_g3010.t2
OG0002316	dicty_g11165.t1	bc2001_g14425.t2, bc2001_g14425.t1
OG0002318	dicty_g2180.t1	bc2001_g2195.t1
OG0002319	dicty_g7809.t1	bc2001_g9244.t2, bc2001_g9244.t1
OG0002321	dicty_g5563.t1	bc2001_g9524.t1, bc2001_g9524.t2
OG0002322	dicty_g6730.t1	bc2001_g14171.t1
