Geneid,KO_ID
g7616,
g7617,
g7618,
g7619,
g7620,
g7621,
g7622,
g7623,
g7624,
g7625,
g7626,
g7627,
g7628,
g7629,
g7630,
g7631,
g7632,
g7633,
g7634,
g7635,
g7636,
g7637,
g7638,
g7639,
g7640,
g7641,
g7642,
g7643,
g7644,
g7645,
g7646,
g7647,
g7648,
g7649,
g7650,
g7651,
g7652,
g7653,
g7654,
g7655,
g7656,
g7656,
g7657,K05105
g7658,
g7659,
g7660,K06820
g7661,
g7662,
g7663,
g7664,
g7665,
g7666,
g7667,K04352
g7668,
g7669,
g7670,
g7670,
g7670,
g7671,K03232
g7672,
g7673,K22564
g7674,
g7675,
g7676,
g7677,
g7678,
g7678,
g7679,
g7680,
g7681,
g7682,
g7683,K27803
g7684,
g7685,
g7686,K23288
g7686,K23288
g7687,
g7688,K01115
g7689,
g7690,
g7691,
g7692,
g7693,
g7694,
g7695,
g7696,
g7697,
g7698,
g7699,
g7700,
g7701,
g7702,
g7703,
g7704,
g7705,
g7706,
g7707,
g7708,
g7709,
g7710,
g7711,
g7712,
g7713,
g7714,
g7715,
g7716,
g7717,
g7718,
g7719,
g7720,
g7721,
g7722,
g7723,
g7724,
g7725,
g7726,
g7727,
g7728,
g7729,
g7730,
g7731,
g7732,
g7733,
g7734,
g7735,
g7736,
g7737,
g7738,
g7739,
g7740,
g7741,
g7742,K14169
g7742,K14169
g7743,K09571
g7744,K11433
g7744,K11433
g7745,
g7746,
g7746,
g7747,
g7748,
g7749,
g7750,K03032
g7750,
g7750,K03032
g7751,
g7751,
g7752,
g7753,K25592
g7753,K25592
g7754,K17680
g7754,K17680
g7755,K01251
g7756,
g7757,
g7758,
g7758,
g7759,
g7759,K22193
g7760,
g7761,K04077
g7762,
g7762,
g7762,
g7763,
g7764,K01376
g7765,
g7766,
g7766,
g7767,K14560
g7768,
g7769,K03424
g7770,K21456
g7770,K21456
g7771,K23282
g7772,K00922
g7773,
g7773,
g7774,
g7775,K19998
g7776,
g7777,
g7778,
g7779,
g7780,
g7781,
g7782,K03113
g7783,
g7784,
g7785,K19199
g7786,
g7787,K08997
g7788,
g7789,
g7789,
g7790,
g7791,
g7792,
g7793,
g7793,K00799
g7794,
g7795,
g7796,
g7797,
g7798,K08193
g7798,
g7799,K00036
g7800,K00688
g7801,
g7802,K11519
g7803,
g7804,K10481
g7805,
g7806,
g7807,
g7807,
g7808,
g7809,
g7810,
g7810,
g7811,
g7812,
g7813,
g7814,
g7815,
g7816,
g7817,
g7818,
g7819,K11673
g7819,K11673
g7820,
g7820,
g7820,
g7821,
g7822,
g7823,
g7824,K12585
g7825,
g7825,
g7826,K05236
g7827,K08866
g7827,K08866
g7828,K00128
g7829,K15176
g7829,K15176
g7830,K01883
g7831,K10843
g7832,
g7833,
g7833,
g7834,K03240
g7834,K03240
g7835,K11672
g7836,K15198
g7836,K15198
g7837,K00020
g7837,K00020
g7838,
g7838,
g7839,
g7839,
g7839,
g7840,K19036
g7841,
g7842,
g7842,
g7843,
g7844,
g7845,
g7846,
g7847,
g7848,
g7849,
g7850,
g7851,
g7852,
g7853,
g7854,K18086
g7854,K18086
g7855,K23338
g7855,K23338
g7856,K02958
g7856,K02958
g7857,
g7858,K08825
g7858,K08825
g7859,
g7859,
g7859,
g7860,
g7861,
g7862,
g7862,K01267
g7863,
g7864,K19704
g7865,K01008
g7866,K08955
g7867,
g7868,
g7869,
g7870,
g7871,
g7872,
g7873,
g7874,
g7875,K18667
g7876,
g7877,
g7878,
g7879,K04392
g7880,
g7881,
g7881,K07952
g7882,K20288
g7883,
g7883,
g7884,K24086
g7885,K13140
g7886,K06639
g7887,K10903
g7888,
g7889,
g7890,
g7891,K03635
g7892,
g7893,K13105
g7893,K13105
g7894,
g7895,
g7895,K15322
g7896,
g7897,K03847
g7898,K00587
g7899,
g7899,
g7899,
g7900,K07756
g7901,
g7902,
g7902,K07911
g7903,K03639
g7904,
g7905,
g7906,
g7906,
g7907,K14787
g7907,K14787
g7908,K25829
g7909,
g7910,K16586
g7911,K04427
g7911,K04427
g7912,
g7912,
g7913,K21917
g7914,
g7915,
g7916,
g7917,K20632
g7918,
g7919,
g7919,
g7920,
g7921,K11885
g7922,
g7923,
g7924,
g7925,
g7925,
g7925,
g7926,K24127
g7927,
g7928,
g7929,
g7930,
g7931,
g7932,
g7933,
g7934,
g7935,
g7936,
g7937,
g7938,
g7939,
g7940,
g7941,
g7942,
g7943,
g7944,
g7945,
g7946,K25217
g7947,K17867
g7948,
g7949,
g7950,
g7951,
g7952,
g7953,
g7954,
g7955,
g7955,
g7956,
g7957,
g7958,
g7958,
g7959,
g7960,
g7961,K10255
g7961,
g7961,K00507
g7962,
g7963,K10405
g7964,
g7965,
g7966,
g7967,
g7968,
g7969,K00884
g7970,
g7970,
g7971,K11154
g7972,K15109
g7973,
g7973,K08838
g7974,
g7974,
g7975,
g7976,
g7976,
g7976,K12859
g7977,
g7978,
g7979,
g7980,
g7981,K10880
g7982,
g7983,K19612
g7983,K19612
g7984,
g7985,
g7986,
g7987,
g7988,
g7989,
g7990,
g7991,
g7992,K24927
g7992,K24927
g7993,
g7994,
g7995,
g7996,
g7997,
g7998,
g7999,
g8000,
g8001,
g8002,
g8003,
g8004,
g8005,
g8006,
g8007,
g8008,
g8009,
g8010,
g8011,
g8012,
g8013,K05888
g8014,
g8014,
g8015,
g8015,
g8016,
g8017,K07407
g8017,
g8017,
g8018,
g8019,
g8020,
g8021,
g8022,
g8023,
g8024,
g8025,
g8026,
g8027,
g8028,
g8029,
g8030,
g8031,
g8032,
g8033,
g8034,
g8035,
g8036,
g8037,
g8038,
g8039,
g8040,
g8041,
g8042,
g8043,
g8044,
g8045,
g8046,
g8047,
g8048,
g8049,
g8050,
g8051,
g8052,
g8053,
g8054,
g8055,
g8056,
g8057,
g8058,
g8059,
g8060,
g8061,
g8062,
g8063,
g8064,
g8065,
g8066,
g8067,
g8068,
g8069,
g8070,
g8071,
g8072,
g8073,
g8074,
g8075,
g8076,
g8077,
g8078,
g8079,
g8080,
g8081,
g8082,
g8083,
g8084,
g8085,
g8086,
g8087,
g8088,
g8089,
g8090,
g8091,
g8092,
g8093,
g8094,
g8095,
g8096,
g8097,
g8098,
g8099,
g8100,
g8101,
g8102,
g8103,
g8104,
g8105,
g8106,
g8107,
g8108,
g8109,
g8110,
g8111,
g8112,
g8113,
g8114,
g8115,
g8116,
g8117,
g8118,
g8119,
g8120,
g8121,
g8122,
g8123,
g8124,
g8125,
g8126,
g8127,
g8128,
g8129,
g8130,
g8131,
g8132,
g8133,
g8134,
g8135,
g8136,
g8137,
g8138,
g8139,
g8140,
g8141,
g8142,
g8143,
g8144,
g8145,
g8146,
g8147,
g8148,
g8149,
g8150,
g8151,
g8152,
g8153,
g8154,
g8155,
g8156,
g8157,
g8158,
g8159,
g8160,
g8161,
g8162,K08155
g8163,
g8164,
g8164,
g8165,K01824
g8165,K01824
g8166,
g8167,K07360
g8168,
g8169,
g8170,
g8171,
g8172,
g8173,
g8174,
g8175,
g8176,
g8177,
g8178,
g8179,
g8180,
g8181,
g8182,
g8183,
g8184,
g8185,
g8186,
g8186,
g8187,
g8187,
g8188,
g8188,
g8189,K03514
g8189,K03514
g8190,
g8191,
g8192,
g8193,K02156
g8193,K02156
g8194,K17778
g8195,
g8196,
g8197,
g8198,
g8199,
g8200,
g8201,
g8202,
g8203,
g8203,
g8204,
g8205,
g8206,
g8207,K00922
g8208,K11205
g8209,K04366
g8210,
g8211,
g8212,
g8213,
g8214,
g8215,
g8216,
g8217,
g8218,
g8219,
g8220,
g8221,K04505
g8221,K04505
g8221,
g8222,K17260
g8223,K03521
g8224,K10866
g8225,K27398
g8226,K05544
g8227,K10867
g8228,K02969
g8229,
g8230,K16449
g8231,K14567
g8232,
g8233,
g8234,K27411
g8235,
g8235,
g8236,K06170
g8237,
g8238,
g8239,
g8240,
g8241,
g8242,
g8243,K26496
g8244,K08336
g8244,K08336
g8245,K10599
g8245,K10599
g8246,K14861
g8246,K14861
g8247,K27922
g8248,K09486
g8248,
g8248,
g8249,K26404
g8249,K26404
g8250,
g8251,K14550
g8252,
g8253,
g8253,
g8254,K13431
g8255,K14318
g8256,
g8257,
g8258,
g8259,
g8260,
g8261,
g8262,
g8262,
g8263,
g8264,K00477
g8265,K01519
g8266,K20793
g8267,K10865
g8268,
g8269,K02183
g8270,K26979
g8271,K19027
g8272,K03671
g8273,K14833
g8274,
g8275,
g8276,
g8277,
g8278,
g8279,
g8280,
g8281,
g8282,
g8283,
g8284,
g8285,K06693
g8286,
g8287,K20776
g8288,
g8289,
g8290,
g8291,K08796
g8292,
g8293,K02736
g8294,
g8295,
g8296,
g8297,
g8298,
g8299,
g8300,
g8301,
g8302,
g8303,
g8304,
g8305,
g8306,
g8307,
g8308,
g8309,
g8310,
g8311,
g8312,
g8313,
g8314,
g8315,
g8315,
g8316,
g8316,
g8317,K08656
g8318,
g8319,K00102
g8320,
g8320,K02937
g8320,
g8321,K23564
g8321,K23564
g8322,
g8323,
g8324,
g8325,
g8325,
g8326,
g8327,
g8328,
g8329,
g8330,
g8331,
g8332,
g8333,
g8334,
g8335,
g8336,
g8337,
g8338,K07942
g8339,
g8340,K08869
g8341,K17700
g8342,K01412
g8342,K01412
g8343,K15360
g8343,K15360
g8343,
g8344,
g8344,
g8345,K02922
g8346,K02995
g8347,K00671
g8348,
g8349,
g8350,
g8351,
g8352,
g8353,
g8354,
g8355,
g8355,
g8356,K17778
g8357,
g8358,
g8359,
g8360,K25079
g8361,
g8362,
g8363,K03083
g8364,
g8365,
g8366,
g8367,K17778
g8368,K11490
g8369,K21766
g8370,
g8371,
g8372,K03660
g8372,K03660
g8373,
g8374,
g8375,
g8376,
g8377,
g8378,
g8379,
g8380,
g8381,
g8382,
g8383,
g8384,
g8384,
g8384,
g8384,
g8384,
g8384,
g8385,
g8386,
g8387,
g8388,
g8389,
g8390,
g8391,
g8392,
g8393,K01988
g8394,K21916
g8395,K28362
g8396,
g8397,K28261
g8397,K28261
g8398,K00901
g8399,K05087
g8400,
g8401,
g8402,K00281
g8403,K09699
g8403,K09699
g8404,
g8405,
g8406,
g8406,
g8407,
g8407,
g8408,K05765
g8409,K00942
g8410,K04354
g8411,K02540
g8412,K00559
g8413,
g8414,
g8415,K12877
g8416,
g8417,
g8418,
g8419,
g8420,
g8421,
g8422,
g8423,
g8424,
g8425,
g8426,
g8427,
g8428,K01049
g8428,K01049
g8429,
g8430,
g8431,
g8431,
g8432,K12182
g8433,K04419
g8433,K08880
g8434,K03283
g8435,K00382
g8436,K06063
g8437,
g8438,
g8439,
g8440,
g8441,K04798
g8442,K02734
g8443,K03885
g8443,K03885
g8444,K22069
g8445,
g8446,
g8447,K01899
g8448,
g8449,K09549
g8450,
g8451,
g8452,
g8453,K20291
g8454,
g8455,
g8456,
g8457,K19755
g8457,K19755
g8458,
g8459,
g8460,
g8460,
g8461,
g8462,K00777
g8462,K00777
g8462,
g8463,K00799
g8464,
g8465,
g8466,
g8466,
g8467,
g8468,
g8469,
g8470,
g8471,
g8472,
g8473,K05658
g8474,
g8475,
g8475,
g8476,K11124
g8477,
g8478,K08726
g8479,
g8479,
g8480,K01937
g8481,
g8482,
g8482,
g8483,
g8484,K14655
g8485,
g8486,K02207
g8486,K02207
g8487,K05754
g8488,
g8489,
g8490,
g8491,K01697
g8492,K11494
g8492,K11494
g8493,K02971
g8494,
g8495,
g8496,K10356
g8497,K02183
g8498,K17618
g8498,
g8499,K00626
g8500,
g8501,K01724
g8502,K01900
g8502,K01900
g8503,K01011
g8504,K02133
g8504,K02133
g8505,K02134
g8506,K02179
g8507,K13499
g8507,K00731
g8508,
g8509,
g8509,
g8510,K22698
g8511,
g8512,
g8513,
g8514,
g8514,K00939
g8515,
g8516,
g8517,
g8518,
g8519,
g8520,
g8521,
g8522,
g8523,
g8524,
g8525,
g8526,
g8526,
g8527,
g8528,
g8529,
g8530,
g8531,
g8531,
g8531,
g8532,
g8532,
g8532,
g8532,
g8533,
g8533,
g8534,
g8535,K20032
g8536,
g8537,K10768
g8538,
g8538,
g8539,
g8539,K04454
g8540,
g8540,
g8541,
g8541,
g8542,
g8543,K10290
g8543,K10290
g8544,
g8544,
g8544,
g8544,
g8545,
g8546,
g8547,K02985
g8548,
g8549,
g8550,K23297
g8550,K23297
g8551,K00384
g8552,K12460
g8552,K12460
g8553,
g8554,
g8554,K07975
g8555,
g8556,
g8557,
g8558,
g8559,
g8560,
g8561,
g8562,
g8563,
g8564,
g8565,
g8566,
g8567,
g8568,
g8569,
g8570,
g8571,
g8572,K06316
g8573,
g8574,
g8575,K06131
g8576,
g8577,
g8578,K10634
g8579,
g8580,K04936
g8581,
g8582,K07179
g8582,K07179
g8583,K13168
g8584,
g8585,
g8585,
g8586,
g8587,
g8588,
g8589,
g8590,
g8591,
g8592,
g8593,
g8594,
g8595,
g8595,
g8596,
g8597,K07827
g8598,K26410
g8599,
g8600,
g8601,
g8602,
g8603,K11850
g8603,K11850
g8604,
g8605,
g8606,
g8607,
g8608,
g8608,
g8609,
g8610,
g8611,
g8612,K03695
g8612,K03695
g8613,
g8614,
g8615,
g8616,
g8617,
g8618,
g8619,
g8620,
g8621,
g8622,
g8623,
g8623,
g8623,
g8623,
g8624,
g8624,
g8625,
g8626,K08737
g8626,K08737
g8626,K08737
g8627,
g8628,K08175
g8629,K17689
g8629,K17689
g8630,
g8631,
g8631,
g8631,
g8631,
g8632,K01889
g8632,K01889
g8633,
g8634,
g8635,
g8635,
g8636,K01834
g8637,K19347
g8638,K01889
g8639,K09578
g8640,K02947
g8641,
g8642,
g8643,K02355
g8644,
g8645,K18710
g8646,K15275
g8647,
g8648,
g8649,
g8650,
g8651,
g8652,
g8653,
g8654,
g8655,
g8656,
g8657,
g8658,K08894
g8659,
g8660,
g8661,
g8662,
g8663,
g8664,
g8665,K12662
g8666,
g8667,K14753
g8668,
g8669,
g8670,
g8671,
g8672,
g8673,
g8674,
g8675,
g8676,
g8677,
g8678,
g8679,
g8680,
g8681,
g8682,
g8683,
g8684,
g8685,
g8686,
g8687,
g8687,
g8687,
g8688,
g8689,
g8690,
g8691,
g8692,K11816
g8692,K07222
g8692,
g8693,
g8693,
g8693,
g8694,
g8695,
g8696,
g8697,
g8698,
g8699,
g8700,
g8701,
g8702,
g8703,
g8704,
g8705,
g8706,
g8707,
g8708,
g8709,
g8710,K01128
g8711,
g8711,
g8712,
g8713,
g8714,
g8715,
g8716,
g8717,
g8718,
g8719,
g8720,K24083
g8721,K00685
g8722,K25777
g8723,K00801
g8723,K00801
g8724,
g8724,
g8725,
g8726,K20294
g8727,
g8728,
g8729,
g8730,
g8731,K08059
g8732,
g8733,K08896
g8733,K08896
g8734,
g8735,K08337
g8735,K08337
g8736,K01103
g8737,
g8738,K08493
g8739,K12849
g8740,
g8741,K20295
g8742,K14573
g8742,K03239
g8743,K23960
g8744,
g8745,K05294
g8745,K05294
g8746,
g8746,
g8746,
g8747,K08730
g8748,
g8749,K01802
g8750,K07304
g8751,
g8751,K11486
g8752,
g8753,
g8754,
g8755,
g8756,
g8757,
g8758,
g8759,
g8760,
g8761,
g8762,
g8763,
g8764,
g8765,
g8766,
g8767,
g8767,
g8768,
g8769,
g8770,
g8771,
g8771,
g8772,K01852
g8773,
g8774,
g8775,
g8776,K04456
g8777,K09191
g8778,
g8779,
g8780,
g8781,
g8782,
g8783,
g8784,
g8784,
g8785,
g8786,
g8787,
g8787,
g8788,K15687
g8789,K06271
g8789,K06271
g8790,
g8791,
g8792,
g8793,
g8794,
g8795,
g8796,
g8797,
g8797,
g8798,
g8799,
g8800,
g8801,
g8802,
g8803,
g8804,
g8805,
g8806,
g8807,
g8808,
g8809,
g8810,
g8811,
g8812,
g8813,
g8814,
g8815,
g8816,
g8817,
g8818,
g8819,
g8820,
g8821,
g8822,
g8823,
g8824,
g8825,
g8826,
g8827,
g8828,
g8829,
g8830,
g8831,
g8832,
g8833,
g8834,
g8835,
g8836,
g8837,
g8838,
g8839,
g8840,
g8841,
g8842,
g8843,
g8844,
g8845,
g8846,K10080
g8847,K11292
g8848,K14556
g8849,K15631
g8849,K15631
g8850,
g8851,
g8852,K01720
g8853,
g8854,K01710
g8855,
g8856,
g8857,K17354
g8858,K10453
g8859,
g8859,
g8860,K16196
g8861,
g8862,K03238
g8863,K01802
g8864,
g8865,
g8866,K18201
g8866,K18201
g8867,
g8868,
g8869,
g8870,K18787
g8871,K09518
g8872,K04424
g8873,K11503
g8874,
g8875,
g8876,
g8877,
g8878,
g8879,
g8880,
g8881,
g8882,
g8883,
g8884,
g8885,
g8886,
g8887,
g8888,
g8889,
g8890,
g8891,
g8892,
g8893,
g8894,
g8895,
g8896,
g8897,
g8898,
g8899,
g8900,
g8901,
g8902,
g8903,
g8904,
g8905,
g8906,
g8907,
g8908,
g8909,
g8910,
g8911,
g8911,
g8912,
g8912,
g8913,K15450
g8914,K03963
g8915,
g8916,
g8916,
g8917,
g8918,K19842
g8918,K19842
g8919,
g8919,
g8920,K20756
g8920,K20756
g8921,K13341
g8922,
g8923,
g8924,
g8925,K17776
g8926,
g8927,K09613
g8928,
g8929,
g8930,K07836
g8931,K10590
g8932,
g8933,
g8934,
g8935,
g8936,
g8937,
g8938,
g8939,
g8940,
g8941,
g8942,
g8943,
g8944,
g8945,
g8946,
g8947,K10884
g8948,
g8949,K20656
g8950,K12488
g8950,K12488
g8951,K22755
g8952,
g8953,
g8954,
g8955,
g8956,
g8957,
g8958,
g8959,
g8960,
g8961,
g8962,
g8963,
g8964,
g8965,
g8966,
g8967,
g8968,
g8969,
g8970,
g8971,K04366
g8972,
g8973,K24637
g8974,K15266
g8975,K14772
g8975,K14772
g8976,K18423
g8976,K18423
g8977,K02350
g8978,
g8979,K24350
g8980,
g8981,
g8982,
g8983,
g8983,
g8984,
g8985,K23883
g8986,K19751
g8986,K19751
g8987,
g8988,
g8989,K03439
g8989,K03439
g8989,K03439
g8990,K11437
g8991,
g8992,K02434
g8993,K03661
g8994,
g8995,
g8996,
g8997,
g8998,
g8999,
g9000,K05838
g9001,
g9002,K23333
g9003,
g9004,
g9004,
g9005,
g9006,
g9006,
g9006,
g9007,
g9008,K05955
g9009,
g9010,K18156
g9011,K26770
g9012,K00294
g9012,K00294
g9013,
g9014,
g9015,K12820
g9015,K12820
g9016,K00327
g9017,
g9018,K17550
g9019,
g9019,K12451
g9020,
g9020,
g9021,
g9021,
g9022,K15104
g9023,K14771
g9023,K14771
g9024,K06867
g9025,K14709
g9026,
g9027,K27320
g9028,
g9029,
g9030,K12860
g9031,K17800
g9032,
g9033,
g9034,
g9035,
g9036,
g9037,
g9038,
g9039,
g9040,
g9041,
g9042,
g9043,
g9044,
g9045,
g9046,
g9047,
g9048,
g9049,
g9050,
g9051,
g9052,
g9053,
g9054,
g9055,
g9056,
g9057,
g9058,
g9059,
g9060,
g9060,
g9061,
g9062,K01431
g9062,K01431
g9063,K16063
g9064,
g9064,
g9064,
g9065,
g9065,
g9066,
g9067,
g9068,K12245
g9068,K12245
g9069,K06678
g9069,K06678
g9070,
g9071,K13754
g9072,K06692
g9073,K03841
g9074,
g9075,
g9076,
g9077,
g9078,
g9079,
g9080,
g9081,
g9082,
g9083,
g9084,
g9085,
g9086,
g9087,K07835
g9087,K07835
g9088,
g9089,
g9090,
g9091,
g9092,
g9093,K15255
g9093,K15255
g9094,
g9094,
g9095,
g9096,K10401
g9097,K11795
g9098,
g9099,K00873
g9100,
g9101,
g9102,K24175
g9103,
g9104,K07188
g9105,K18633
g9106,K18189
g9107,K13117
g9108,K03424
g9109,K14824
g9110,
g9111,
g9112,K14724
g9113,
g9114,K18648
g9114,K18648
g9115,K03099
g9116,K20028
g9116,K20028
g9117,K22747
g9118,
g9118,
g9118,
g9119,
g9120,
g9120,
g9121,
g9122,
g9123,
g9124,
g9125,
g9126,K24175
g9126,
g9127,K10736
g9127,
g9128,
g9129,
g9130,K01803
g9131,
g9132,
g9132,
g9132,
g9133,
g9133,
g9134,
g9135,
g9135,
g9136,
g9137,
g9138,
g9139,
g9140,
g9141,
g9142,
g9143,
g9144,
g9145,
g9146,
g9147,
g9148,
g9149,
g9150,
g9151,
g9151,
g9152,
g9153,
g9153,
g9153,
g9154,
g9155,
g9155,
g9156,K13151
g9157,
g9158,
g9159,
g9160,
g9161,
g9162,
g9163,
g9164,
g9165,
g9166,
g9167,
g9168,
g9169,
g9170,
g9171,
g9172,
g9173,
g9174,
g9175,
g9175,
g9175,
g9176,
g9177,
g9178,
g9179,
g9180,
g9181,
g9182,
g9183,
g9184,
g9185,
g9186,
g9187,
g9188,
g9189,
g9190,
g9191,
g9192,K12562
g9193,
g9194,
g9195,
g9196,
g9197,
g9198,
g9199,
g9200,
g9201,
g9202,
g9203,
g9204,
g9205,K10610
g9206,K02942
g9206,K02942
g9207,K05699
g9208,K26683
g9208,
g9209,K03831
g9209,K03831
g9210,K00683
g9210,K00683
g9210,K12488
g9211,K16732
g9211,K16732
g9212,K13761
g9213,
g9214,K15685
g9215,
g9216,
g9217,
g9218,
g9219,
g9220,
g9221,K25202
g9221,K25202
g9222,
g9223,
g9224,
g9225,
g9226,
g9227,
g9228,
g9229,
g9230,
g9231,
g9232,
g9233,
g9234,
g9235,
g9236,
g9237,
g9238,K05106
g9239,
g9239,
g9240,
g9241,
g9242,
g9243,
g9244,K12960
g9244,K12960
g9245,K15837
g9246,
g9247,
g9248,
g9249,
g9250,
g9251,
g9252,
g9253,
g9254,
g9255,
g9256,
g9256,
g9257,
g9258,
g9259,
g9260,
g9260,
g9261,
g9262,
g9263,
g9264,
g9265,
g9265,
g9265,K22594
g9266,
g9267,K12316
g9267,K12316
g9268,
g9268,
g9269,
g9269,
g9270,
g9271,K04409
g9272,
g9273,K01950
g9273,K01950
g9274,K11984
g9274,K11984
g9275,K02973
g9276,K23114
g9277,K06174
g9278,K03650
g9278,K03650
g9279,K09648
g9280,
g9281,
g9282,
g9283,K08287
g9284,K15115
g9285,K26267
g9286,
g9286,
g9287,K20302
g9288,K06666
g9288,K06666
g9289,K11315
g9289,K11315
g9290,K12199
g9291,K04936
g9291,K04936
g9292,
g9293,
g9294,
g9295,
g9296,
g9297,
g9298,
g9299,
g9300,
g9301,
g9302,
g9303,
g9304,
g9305,
g9306,
g9307,
g9308,
g9309,K11667
g9310,
g9311,
g9311,
g9311,
g9311,
g9312,
g9313,
g9314,
g9315,
g9316,
g9317,
g9317,
g9318,
g9319,
g9320,K10703
g9321,K12668
g9322,
g9323,
g9324,
g9325,K26052
g9325,K26052
g9326,K02892
g9327,
g9328,
g9329,
g9330,
g9331,
g9332,K16815
g9332,K16815
g9333,
g9334,
g9335,
g9336,
g9337,
g9338,
g9339,
g9339,
g9340,
g9341,
g9341,
g9342,
g9343,
g9344,
g9345,
g9346,
g9347,
g9348,
g9349,
g9350,
g9351,
g9352,
g9353,
g9354,
g9355,K14590
g9356,
g9356,
g9357,
g9358,
g9359,K10870
g9359,K10870
g9360,
g9361,
g9362,K13250
g9363,
g9364,
g9364,
g9365,K05287
g9366,K00852
g9367,
g9367,
g9368,
g9369,K01886
g9370,
g9371,
g9371,
g9372,
g9373,
g9374,K11501
g9374,
g9375,
g9376,K03247
g9377,K10752
g9378,K14561
g9379,
g9379,
g9380,
g9380,
g9381,
g9382,
g9383,
g9383,
g9384,
g9385,K23612
g9386,
g9387,
g9388,K01689
g9389,
g9389,
g9390,
g9391,K03281
g9392,
g9393,
g9394,
g9395,
g9396,
g9397,
g9398,
g9399,
g9400,
g9401,
g9402,
g9403,
g9404,
g9405,
g9406,
g9407,
g9408,
g9409,
g9410,
g9411,
g9412,
g9413,
g9414,
g9415,
g9416,
g9417,
g9418,
g9419,K00091
g9420,
g9421,
g9422,K25769
g9423,
g9423,
g9424,K11446
g9425,
g9426,K15235
g9426,
g9427,
g9428,
g9429,K03531
g9429,K03531
g9430,
g9431,
g9431,
g9432,
g9433,
g9434,
g9435,
g9436,
g9437,
g9438,
g9439,
g9440,
g9441,
g9442,
g9443,
g9443,
g9444,
g9445,
g9446,
g9447,
g9448,
g9449,
g9450,
g9451,
g9452,
g9453,K20642
g9453,K20642
g9454,
g9455,K17839
g9456,K13519
g9457,
g9458,
g9459,
g9460,
g9461,
g9462,
g9463,
g9464,
g9465,
g9466,
g9467,
g9468,
g9468,
g9469,
g9470,
g9471,
g9472,
g9473,
g9474,
g9475,
g9476,
g9477,
g9478,
g9479,
g9480,
g9481,
g9482,
g9483,
g9484,
g9485,
g9486,
g9487,
g9488,
g9489,
g9490,
g9491,
g9492,
g9493,
g9494,
g9495,
g9496,
g9497,
g9498,
g9499,K23487
g9500,K13696
g9501,K03352
g9502,
g9502,
g9503,
g9504,
g9505,
g9505,
g9506,K22736
g9507,
g9507,
g9508,K09660
g9509,K11857
g9509,K11857
g9510,K12822
g9510,K12822
g9511,
g9512,
g9513,
g9514,
g9515,
g9516,
g9517,
g9518,K05605
g9519,K01191
g9520,
g9521,
g9522,K05285
g9523,
g9524,K11982
g9524,K11982
g9525,
g9526,
g9527,
g9528,
g9528,
g9529,K17808
g9529,K17808
g9530,
g9531,
g9532,K12870
g9533,
g9534,
g9535,
g9536,
g9537,
g9538,K00988
g9538,K00988
g9539,K02989
g9540,K05743
g9541,K24574
g9542,
g9543,K17544
g9543,K17544
g9544,K16055
g9545,
g9545,
g9546,K16055
g9547,
g9548,K06173
g9548,K06173
g9549,K02355
g9550,K14962
g9551,K02727
g9552,K17562
g9553,K08175
g9553,
g9553,
g9554,
g9555,K05109
g9556,
g9557,
g9558,K12397
g9559,
g9560,K11224
g9560,
g9560,
g9561,K00967
g9562,K11826
g9563,
g9564,
g9565,
g9566,
g9567,K12396
g9567,K12396
g9568,
g9569,
g9570,
g9571,
g9572,
g9572,
g9573,
g9574,
g9574,
g9575,
g9576,
g9577,K19525
g9578,
g9579,
g9580,
g9581,
g9582,K01895
g9583,
g9584,K22563
g9585,K27976
g9586,
g9587,
g9588,K09291
g9588,K09291
g9589,K00938
g9590,K21848
g9590,K21848
g9590,K21848
g9591,K01783
g9592,
g9593,K08596
g9594,K00966
g9595,
g9596,K01712
g9597,
g9598,K20183
g9599,
g9600,K15429
g9600,
g9601,
g9602,
g9603,K19603
g9604,K11824
g9605,
g9606,
g9607,
g9608,K20372
g9609,
g9610,K00059
g9610,
g9611,K03264
g9612,
g9613,
g9614,
g9615,
