Geneid,KO_ID
g7234,
g7235,
g7236,K20193
g7237,
g7238,
g7239,K13348
g7240,K21486
g7241,
g7242,
g7243,
g7244,
g7245,
g7246,
g7247,
g7248,K00380
g7249,K03010
g7250,
g7251,
g7252,
g7253,K20193
g7254,
g7255,
g7256,
g7257,K00948
g7258,
g7259,
g7260,
g7261,
g7261,
g7261,
g7262,K03495
g7263,K14677
g7264,
g7265,
g7266,
g7267,
g7268,K10594
g7269,K07375
g7270,K04554
g7271,K01514
g7272,K02936
g7273,
g7274,
g7275,
g7276,
g7276,
g7277,
g7278,K13125
g7279,K02899
g7279,K02899
g7280,
g7281,K01392
g7281,K01392
g7282,
g7282,
g7283,
g7284,
g7285,
g7286,
g7287,
g7288,
g7289,
g7290,
g7291,K08073
g7292,K24155
g7293,K11137
g7294,K08736
g7295,K02183
g7296,
g7297,
g7298,K00889
g7299,
g7300,
g7301,
g7302,
g7303,
g7304,
g7305,
g7306,
g7307,K00452
g7308,
g7309,K01192
g7310,
g7310,
g7311,
g7311,
g7312,K23878
g7313,
g7314,K15181
g7315,K10598
g7316,
g7317,
g7318,K11844
g7319,
g7320,
g7321,
g7322,
g7323,
g7324,
g7325,
g7326,
g7327,
g7328,
g7329,
g7330,K22817
g7331,
g7332,
g7333,K13988
g7334,
g7335,
g7336,
g7336,
g7337,
g7338,
g7339,
g7340,
g7341,
g7342,
g7343,
g7344,
g7345,
g7346,
g7347,
g7348,
g7349,
g7350,K00693
g7350,K00693
g7351,
g7352,K18678
g7353,K13355
g7354,
g7355,
g7356,
g7357,
g7358,
g7359,
g7360,
g7361,
g7362,
g7363,
g7364,
g7365,
g7366,
g7367,
g7368,
g7369,
g7370,
g7371,
g7372,
g7373,
g7374,
g7375,
g7376,
g7377,
g7378,K06671
g7379,
g7380,K20407
g7381,K03246
g7382,K00850
g7383,K07300
g7384,
g7385,K08282
g7386,
g7386,K20300
g7387,
g7388,K11375
g7389,
g7390,K06679
g7391,
g7392,
g7393,
g7394,
g7395,
g7396,
g7397,
g7398,
g7399,K10901
g7400,K16913
g7401,K24780
g7402,K23295
g7403,K08329
g7404,
g7405,
g7406,K00030
g7407,K00803
g7408,K02219
g7409,
g7410,K11090
g7411,K14810
g7412,
g7413,K25201
g7414,K12883
g7415,K05111
g7416,
g7417,
g7418,K10727
g7419,
g7420,K11493
g7421,
g7422,
g7423,
g7424,K24317
g7425,
g7426,
g7427,
g7428,
g7429,
g7430,
g7431,
g7432,
g7433,
g7434,
g7435,
g7436,
g7437,
g7438,
g7439,
g7440,
g7441,
g7442,
g7443,
g7444,
g7445,
g7446,
g7447,
g7448,
g7449,
g7450,
g7451,
g7452,
g7453,
g7454,
g7455,
g7456,
g7457,
g7458,
g7459,
g7460,
g7460,
g7461,
g7462,
g7463,
g7464,
g7465,
g7466,
g7467,
g7468,
g7469,
g7470,
g7471,
g7472,
g7473,
g7474,
g7475,
g7476,
g7477,
g7478,
g7479,
g7480,
g7481,
g7482,
g7483,
g7484,
g7485,
g7486,
g7487,
g7488,
g7489,
g7490,
g7491,
g7492,
g7493,
g7494,
g7495,K20526
g7496,K11498
g7496,K11498
g7497,
g7498,
g7499,K18160
g7500,K09592
g7501,
g7502,
g7503,
g7504,
g7505,
g7506,
g7507,
g7508,
g7509,
g7510,
g7511,
g7512,
g7513,K17081
g7514,K02974
g7515,K13176
g7516,
g7517,
g7518,
g7519,
g7520,
g7521,
g7522,
g7523,
g7524,
g7525,
g7526,
g7527,
g7528,
g7529,
g7530,
g7531,
g7532,
g7533,
g7534,
g7535,
g7536,
g7537,
g7538,
g7538,
g7539,
g7540,K08151
g7541,K15701
g7542,K10734
g7543,K09650
g7544,
g7545,
g7546,K02320
g7547,
g7548,
g7549,K14991
g7550,
g7551,
g7552,
g7553,
g7554,
g7555,
g7556,
g7557,
g7558,
g7559,
g7560,
g7561,
g7562,
g7563,
g7564,
g7565,
g7566,
g7567,
g7567,
g7568,K20704
g7569,
g7570,
g7571,
g7572,
g7573,
g7574,
g7575,
g7576,
g7577,
g7577,
g7578,
g7579,
g7580,
g7581,
g7582,
g7583,
g7584,
g7585,
g7586,
g7587,
g7588,
g7589,K05109
g7590,
g7590,
g7591,
g7592,
g7593,
g7594,
g7595,
g7596,
g7597,
g7598,
g7599,
g7600,
g7601,
g7602,
g7603,
g7604,
g7605,
g7606,
g7607,
g7608,
g7609,
g7610,
g7611,
g7612,
g7613,
g7614,
g7615,
g7616,
g7617,
g7618,
g7619,
g7620,
g7621,
g7622,
g7623,
g7624,
g7625,
g7626,
g7627,
g7628,
g7629,
g7630,
g7631,
g7632,
g7633,K00668
g7634,
g7635,
g7636,
g7637,
g7638,
g7639,
g7640,
g7641,
g7642,
g7643,
g7644,
g7645,
g7646,
g7647,
g7648,K12491
g7649,
g7650,
g7651,
g7652,
g7653,
g7654,
g7655,
g7656,K15074
g7657,
g7658,
g7659,K01874
g7660,K02981
g7661,K28098
g7662,
g7663,K05605
g7664,
g7665,
g7665,
g7666,
g7666,
g7667,K06972
g7668,
g7669,K23490
g7670,K13708
g7671,
g7672,
g7673,
g7674,
g7675,
g7676,
g7677,
g7678,
g7679,K05728
g7680,K21919
g7681,K00657
g7682,
g7683,
g7684,
g7685,
g7686,
g7687,
g7688,
g7689,
g7690,
g7691,
g7692,
g7693,
g7694,
g7695,
g7696,
g7697,
g7698,
g7699,
g7700,
g7701,
g7701,
g7702,K20526
g7703,
g7704,K07178
g7705,K15728
g7706,
g7707,
g7708,
g7709,
g7710,
g7711,
g7712,
g7713,
g7714,
g7715,
g7716,
g7717,
g7718,
g7719,
g7720,
g7721,
g7722,
g7723,
g7724,
g7725,
g7726,
g7727,
g7728,
g7729,
g7730,
g7731,
g7732,
g7733,K15033
g7734,
g7735,
g7736,
g7737,
g7737,
g7738,
g7739,
g7740,
g7741,
g7742,
g7743,
g7744,
g7745,
g7746,K01931
g7747,
g7747,
g7748,
g7749,K23886
g7750,
g7751,
g7752,
g7753,
g7754,
g7755,
g7756,K11252
g7757,K11835
g7758,K11251
g7759,K19525
g7760,
g7761,K02939
g7762,K00387
g7763,K11254
g7764,K11253
g7765,K01556
g7765,
g7766,K00543
g7767,
g7768,
g7769,
g7770,
g7771,
g7772,
g7773,
g7774,
g7775,
g7776,
g7777,
g7778,
g7779,
g7780,
g7781,
g7782,
g7783,
g7784,
g7785,
g7786,
g7787,
g7788,
g7789,
g7790,
g7791,
g7792,
g7793,K01410
g7794,
g7795,
g7796,
g7797,
g7798,
g7799,K10569
g7800,K12373
g7801,K01724
g7802,K01840
g7802,K01840
g7803,K14696
g7804,K20406
g7805,
g7806,
g7807,
g7808,
g7809,
g7810,
g7811,
g7812,
g7813,
g7814,K10863
g7815,K22182
g7816,K04075
g7817,K08869
g7818,K14292
g7819,
g7820,
g7821,
g7822,K03143
g7823,K14408
g7823,
g7824,
g7824,
g7825,K02903
g7826,
g7827,K25780
g7828,
g7829,K11885
g7830,
g7830,
g7831,
g7832,
g7833,K15206
g7834,K01094
g7835,K00025
g7836,K12897
g7837,
g7838,
g7839,
g7840,
g7841,
g7842,
g7843,
g7844,
g7845,
g7846,
g7847,
g7848,K03540
g7848,
g7849,
g7850,K01530
g7851,K24826
g7852,
g7853,K20133
g7854,
g7855,K11801
g7856,K07573
g7856,K07573
g7857,K00477
g7858,
g7858,
g7859,
g7860,
g7861,
g7862,
g7863,
g7864,
g7865,K22557
g7866,K04773
g7867,
g7868,
g7869,K03768
g7870,K07240
g7871,
g7872,
g7873,
g7874,
g7875,
g7876,
g7876,
g7877,
g7878,K08292
g7879,
g7880,
g7881,
g7882,
g7883,K13513
g7883,
g7884,
g7885,K01539
g7886,
g7887,
g7888,
g7889,
g7890,
g7891,
g7892,K01805
g7893,K04370
g7894,
g7895,
g7896,K15356
g7897,
g7898,
g7899,
g7900,
g7901,
g7902,K08568
g7903,
g7904,K15116
g7905,K00357
g7905,
g7906,
g7907,K23325
g7908,
g7909,
g7910,
g7911,
g7912,
g7913,
g7914,
g7915,
g7916,
g7917,
g7918,
g7919,
g7920,
g7921,
g7922,
g7923,
g7924,
g7925,
g7926,
g7927,
g7928,
g7929,
g7930,
g7931,
g7932,
g7933,
g7934,
g7935,K04370
g7936,K01805
g7937,
g7938,
g7939,
g7940,
g7941,
g7942,
g7943,
g7944,
g7945,
g7946,
g7947,
g7948,
g7949,
g7950,
g7951,
g7952,
g7953,
g7954,
g7955,K12875
g7955,K12875
g7956,K01893
g7957,
g7958,
g7959,
g7960,
g7961,
g7962,
g7963,K20003
g7964,K05283
g7965,
g7966,K05016
g7967,K19801
g7968,K00527
g7969,K21853
g7970,
g7971,K21568
g7972,
g7973,
g7974,
g7974,
g7975,
g7975,
g7976,
g7977,K23790
g7978,
g7979,
g7980,K03893
g7981,K15424
g7982,
g7983,
g7984,K05106
g7985,
g7986,K15444
g7987,K01297
g7988,
g7989,
g7990,K00525
g7991,K01045
g7992,K07964
g7993,
g7994,
g7994,K01070
g7995,
g7996,
g7996,
g7997,
g7998,K03768
g7999,K07240
g8000,
g8001,
g8002,
g8003,
g8004,
g8005,K25769
g8006,K15777
g8007,
g8008,K23038
g8008,K23038
g8009,K00993
g8010,
g8011,
g8012,
g8013,
g8014,K11855
g8015,
g8016,K04459
g8017,K13293
g8018,
g8019,K01468
g8020,
g8021,
g8022,K12737
g8023,
g8024,
g8025,
g8026,K15507
g8027,
g8028,
g8029,
g8030,
g8031,K04409
g8031,K04409
g8031,K04409
g8032,K01745
g8033,
g8034,
g8035,K08150
g8036,
g8036,
g8037,K13993
g8038,
g8039,K02898
g8040,K23570
g8041,
g8042,
g8043,
g8044,K13288
g8045,K11848
g8046,
g8047,
g8048,
g8049,
g8050,
g8051,
g8052,
g8053,
g8054,
g8055,
g8056,
g8057,
g8058,
g8059,
g8060,
g8061,
g8062,
g8063,
g8064,
g8065,
g8066,
g8067,
g8068,
g8069,
g8070,
g8071,
g8072,
g8073,
g8074,
g8075,
g8076,
g8077,
g8078,
g8079,
g8080,
g8081,
g8082,
g8083,
g8084,
g8085,
g8086,
g8087,
g8088,
g8089,
g8090,
g8091,
g8092,
g8093,
g8094,
g8095,
g8096,
g8097,
g8098,
g8099,
g8100,
g8101,
g8102,
g8103,
g8104,
g8105,
g8106,
g8107,
g8108,
g8109,
g8110,
g8111,
g8112,
g8113,
g8114,
g8115,
g8116,
g8117,
g8118,
g8119,
g8120,
g8121,
g8122,
g8123,
g8124,
g8125,
g8126,
g8127,
g8128,
g8129,
g8130,
g8131,
g8132,
g8133,
g8134,
g8135,
g8136,
g8136,
g8137,
g8137,
g8138,K12878
g8139,K13102
g8139,
g8140,
g8141,K23424
g8142,
g8143,
g8144,
g8145,
g8146,
g8147,
g8148,
g8149,K06685
g8150,
g8151,
g8152,
g8153,
g8154,
g8155,
g8156,
g8157,
g8158,
g8159,
g8160,
g8161,
g8162,
g8163,
g8164,
g8165,
g8166,
g8167,
g8168,
g8169,
g8170,
g8171,
g8172,
g8173,
g8174,
g8174,
g8175,
g8176,
g8177,
g8178,
g8179,
g8180,
g8181,
g8182,
g8183,
g8184,
g8185,
g8186,
g8187,
g8188,
g8189,
g8190,
g8191,
g8192,
g8193,
g8194,
g8195,
g8196,
g8197,
g8198,
g8199,
g8200,
g8201,
g8202,
g8203,
g8204,
g8205,
g8206,
g8207,
g8208,
g8209,
g8210,
g8211,
g8212,
g8213,
g8214,
g8215,
g8216,
g8217,
g8218,
g8219,
g8220,
g8221,
g8222,
g8223,
g8224,
g8225,
g8226,
g8227,
g8228,
g8229,
g8230,
g8230,
g8231,
g8231,
g8232,
g8233,
g8234,
g8235,
g8236,
g8237,
g8238,
g8239,
g8240,
g8241,
g8242,
g8243,
g8244,
g8245,
g8245,
g8246,
g8246,
g8247,K01647
g8248,
g8248,
g8249,
g8250,K03217
g8251,
g8252,
g8252,
g8253,K16587
g8254,K02894
g8255,K18914
g8256,K10875
g8257,K25639
g8258,K03253
g8258,K03253
g8259,
g8260,
g8261,K08838
g8262,K26935
g8263,K02321
g8264,K14617
g8265,K22066
g8265,K22066
g8266,K22069
g8267,
g8268,
g8269,
g8270,
g8271,
g8272,
g8273,
g8274,
g8275,
g8276,
g8277,
g8278,
g8279,
g8280,
g8281,K06626
g8282,K24928
g8283,
g8284,
g8285,K15192
g8286,K08960
g8287,
g8288,
g8289,
g8290,
g8291,
g8292,
g8293,
g8294,
g8295,
g8296,
g8297,
g8298,
g8299,
g8300,
g8301,
g8302,
g8303,
g8304,
g8305,
g8306,
g8307,
g8308,
g8308,
g8309,
g8310,
g8311,
g8312,
g8313,
g8314,
g8315,
g8316,
g8317,
g8318,
g8319,
g8320,
g8321,
g8322,
g8323,
g8324,
g8325,
g8326,
g8327,
g8328,
g8329,
g8330,
g8331,
g8332,
g8333,
g8334,
g8335,
g8336,
g8337,
g8338,
g8339,
g8340,
g8341,
g8342,
g8343,
g8344,
g8345,
g8346,
g8347,
g8348,
g8349,
g8350,
g8351,
g8352,
g8353,
g8354,
g8355,
g8356,
g8357,
g8358,
g8359,
g8360,
g8361,
g8362,
g8363,
g8364,
g8365,
g8366,
g8367,K10746
g8367,K10746
g8368,K21430
g8369,
g8370,K09866
g8371,
g8371,
g8372,K01476
g8372,K01476
g8372,K01476
g8373,K03678
g8374,
g8375,K22470
g8376,
g8377,K00645
g8378,
g8379,
g8380,
g8381,
g8382,
g8383,
g8384,
g8385,
g8386,
g8387,
g8388,
g8389,
g8390,
g8391,
g8392,
g8393,K11729
g8394,K23314
g8395,
g8396,
g8397,
g8398,
g8399,
g8400,
g8401,
g8402,
g8403,
g8404,
g8405,
g8406,
g8407,
g8408,
g8409,
g8410,
g8411,
g8412,
g8413,
g8414,
g8415,
g8416,
g8417,
g8418,
g8419,
g8419,
g8420,K22989
g8421,
g8422,
g8422,
g8423,
g8424,
g8424,
g8425,
g8426,
g8427,
g8428,
g8429,
g8430,
g8431,
g8431,
g8431,
g8431,
g8432,
g8432,K00823
g8433,K00111
g8434,K28021
g8435,K14846
g8436,K03030
g8437,K02905
g8438,
g8439,K20308
g8440,
g8441,
g8442,
g8443,K08506
g8444,K05678
g8445,
g8445,
g8446,K13130
g8447,K14309
g8448,K17917
g8449,
g8450,K14327
g8451,K11665
g8452,K22823
g8453,
g8454,K07897
g8455,K13248
g8456,K18170
g8457,K09669
g8458,K06269
g8459,K08770
g8460,K15281
g8461,
g8462,
g8463,
g8464,
g8465,
g8466,
g8467,
g8468,
g8469,
g8470,
g8471,
g8472,
g8473,
g8474,
g8475,
g8476,
g8477,
g8478,
g8479,
g8480,
g8481,
g8482,
g8483,
g8484,
g8485,
g8486,
g8487,
g8488,
g8489,
g8490,
g8491,
g8492,
g8493,
g8494,
g8495,
g8496,
g8497,
g8498,
g8499,K24029
g8500,
g8501,K11434
g8501,K11434
g8502,
g8502,
g8503,
g8504,
g8505,K23970
g8506,K08776
g8506,K08776
g8506,K08776
g8506,
g8507,
g8508,
g8509,
g8510,
g8511,
g8512,
g8513,
g8514,K04411
g8515,K21751
g8516,K06685
g8517,
g8518,
g8519,
g8520,K23332
g8521,
g8522,
g8523,K12382
g8524,K12825
g8525,K02912
g8526,K11600
g8527,
g8528,
g8529,
g8530,
g8531,K20368
g8532,K04459
g8533,
g8534,K01255
g8534,
g8535,
g8536,
g8537,
g8538,
g8539,K16302
g8540,K01784
g8541,
g8542,
g8543,K02603
g8544,
g8544,
g8545,
g8546,
g8547,
g8548,K03671
g8549,
g8550,
g8551,
g8552,
g8553,
g8554,
g8555,
g8556,
g8557,
g8558,
g8559,
g8560,
g8560,
g8561,
g8562,
g8563,
g8564,K10803
g8565,K14568
g8566,K15044
g8567,
g8568,K11128
g8569,
g8570,
g8571,
g8572,
g8573,
g8574,
g8575,
g8576,
g8577,K07513
g8578,
g8579,
g8580,
g8581,
g8582,
g8583,
g8584,
g8585,
g8586,
g8587,
g8588,
g8589,
g8590,
g8591,
g8592,
g8593,
g8594,
g8595,
g8596,K04773
g8597,
g8598,
g8599,
g8600,
g8600,
g8601,
g8602,
g8603,
g8603,
g8604,
g8605,
g8606,
g8607,K13175
g8608,
g8609,
g8610,K07648
g8610,K07648
g8610,K07648
g8611,K05105
g8612,
g8613,
g8614,K15501
g8615,K03012
g8616,
g8617,
g8618,
g8619,
g8620,
g8621,
g8622,
g8623,
g8624,
g8625,
g8626,
g8627,
g8628,
g8629,
g8630,
g8631,
g8632,
g8633,
g8634,
g8635,
g8636,
g8637,K17702
g8638,K25219
g8639,K11092
g8640,
g8641,
g8642,
g8642,K28049
g8643,K07556
g8643,K07556
g8644,
g8645,
g8646,
g8647,
g8648,
g8649,
g8650,
g8651,
g8652,
g8653,
g8654,
g8655,
g8656,
g8657,
g8658,
g8659,K09645
g8660,
g8661,K14795
g8662,K01363
g8663,K00803
g8664,K03354
g8665,
g8666,
g8667,
g8668,
g8669,K10773
g8670,K05760
g8671,K11380
g8671,
g8671,K11380
g8672,K23922
g8673,
g8674,
g8675,
g8676,
g8677,
g8678,
g8679,
g8680,
g8681,
g8682,
g8683,
g8684,
g8685,
g8686,
g8687,
g8688,
g8689,
g8690,
g8691,
g8692,
g8693,
g8694,
g8695,
g8696,
g8697,
g8698,
g8699,
g8700,
g8701,
g8702,
g8703,
g8704,
g8705,
g8706,
g8707,
g8708,
g8709,
g8710,
g8711,
g8712,
g8713,
g8714,
g8715,
g8716,
g8717,
g8718,
g8719,
g8720,
g8721,
g8722,
g8723,
g8724,
g8725,
g8726,
g8727,
g8728,
g8729,
g8730,
g8731,
g8732,K17292
g8732,K17292
g8733,K04427
g8734,
g8735,K03843
g8736,K07127
g8737,
g8737,
g8738,K01477
g8739,
g8740,
g8741,
g8742,
g8743,K22139
g8744,K06911
g8745,K12393
g8746,
g8747,K05106
g8748,K22138
g8749,
g8750,K15447
g8751,K18470
g8752,K16601
g8753,
g8754,K00869
g8755,
g8756,K22133
g8757,
g8758,K01182
g8759,K06699
g8760,K01309
g8761,K02866
g8762,K02835
g8763,
g8764,
g8765,
g8766,
g8767,
g8768,
g8769,
g8770,
g8771,
g8772,
g8773,
g8774,
g8775,
g8776,
g8777,
g8778,
g8779,
g8780,
g8781,
g8782,
g8783,
g8784,
g8785,K15014
g8786,
g8786,
g8787,
g8788,
g8789,
g8790,
g8791,K02608
g8792,
g8793,K05094
g8794,K12852
g8794,K12852
g8794,
g8794,K12852
g8795,
g8796,K07152
g8797,K10481
g8797,K10481
g8798,
g8799,K09494
g8800,
g8801,K15030
g8802,
g8803,K12181
g8804,
g8805,K23504
g8806,
g8807,K01412
g8808,
g8809,
g8810,
g8811,K06620
g8812,K24727
g8813,K03125
g8814,
g8815,
g8816,
g8817,K03241
g8818,K01001
g8819,K05956
g8819,K05956
g8820,
g8820,
g8821,K13337
g8822,K04345
g8822,K04345
g8823,K15378
g8824,K08585
g8824,K08585
g8825,K17686
g8826,K03263
g8826,
g8827,K12184
g8828,
g8829,K15503
g8830,
g8831,
g8832,K03849
g8833,
g8834,
g8835,K01279
g8836,
g8837,K03844
g8838,K12261
g8839,K25202
g8840,
g8841,K23902
g8842,
g8842,
g8843,K00858
g8844,K11778
g8844,K11778
g8845,K05991
g8846,
g8846,
g8847,K10798
g8848,
g8849,
g8850,
g8851,
g8852,
g8853,
g8854,
g8855,
g8856,
g8857,
g8858,K17430
g8859,K25166
g8860,
g8861,
g8862,
g8863,
g8864,K01307
g8864,K01307
g8865,
g8866,K01975
g8867,K07298
g8868,
g8869,
g8870,K20184
g8871,K11390
g8872,
g8873,K01885
g8874,K03327
g8875,
g8876,
g8877,
g8878,
g8879,
g8880,
g8881,
g8882,
g8883,
g8884,
g8885,
g8886,
g8887,
g8888,
g8889,
g8890,
g8891,
g8892,
g8893,
g8894,
g8895,
g8896,
g8897,
g8898,
g8899,
g8900,
g8901,
g8902,
g8903,
g8904,
g8905,
g8906,
g8907,
g8908,
g8909,
g8910,
g8911,
g8912,
g8913,
g8914,
g8915,
g8916,
g8917,
g8918,
g8919,
g8920,
g8921,
g8922,
g8923,
g8924,
g8925,
g8926,
g8927,
g8928,
g8929,
g8930,
g8931,
g8932,
g8933,
g8934,
g8934,
g8934,
g8935,
g8936,
g8937,K01965
g8938,
g8939,K00451
g8940,
g8941,
g8942,
g8943,
g8944,
g8945,
g8946,
g8947,
g8948,
g8949,
g8950,K03661
g8951,K02434
g8952,
g8953,K11437
g8954,K03439
g8954,K03439
g8955,
g8956,
g8957,K19751
g8957,
g8957,K19751
g8958,K23883
g8959,
g8959,
g8960,
g8961,
g8962,
g8963,
g8964,K24350
g8965,
g8966,K02350
g8967,K18423
g8968,K14772
g8969,
g8970,K15266
g8971,
g8972,
g8973,K04366
g8974,
g8975,
g8976,
g8977,
g8978,
g8979,
g8980,
g8981,
g8982,
g8983,
g8984,
g8985,
g8986,
g8987,
g8988,
g8989,
g8990,
g8991,
g8992,
g8993,
g8994,
g8995,
g8996,K22755
g8997,K12488
g8998,K20656
g8999,
g9000,K10884
g9001,
g9002,
g9003,
g9004,
g9005,
g9006,
g9007,
g9008,
g9009,
g9010,
g9011,
g9012,
g9013,
g9014,
g9015,
g9016,
g9017,
g9018,K10590
g9019,K07836
g9020,
g9021,
g9022,
g9023,K09613
g9024,K17776
g9025,
g9026,
g9027,K13341
g9028,K20756
g9028,K01279
g9029,
g9029,
g9029,
g9030,K19842
g9031,
g9032,
g9033,
g9034,K03963
g9034,K03963
g9035,K15450
g9036,
g9037,
g9038,K10456
g9039,
g9040,
g9041,
g9042,
g9043,
g9044,
g9045,
g9046,
g9047,
g9048,
g9049,
g9050,
g9051,
g9052,
g9053,
g9054,
g9055,
g9056,
g9057,
g9058,
g9059,
g9060,
g9061,
g9062,
g9063,
g9064,
g9065,
g9066,
g9067,
g9068,
g9069,
g9070,
g9071,
g9072,
g9073,
g9074,
g9075,
g9076,
g9077,K11503
g9078,K04424
g9079,K09518
g9080,K18787
g9081,
g9082,
g9083,
g9084,
g9085,K18201
g9085,
g9086,
g9087,
g9088,K01802
g9089,K03238
g9090,
g9090,
g9090,
g9091,K16196
g9092,
g9093,K10453
g9094,K17354
g9095,
g9096,
g9097,K01710
g9098,
g9099,K01720
g9100,K15631
g9101,K14556
g9102,K11292
g9103,K10080
g9104,
g9105,
g9105,
g9106,
g9107,
g9108,
g9109,
g9110,
g9111,
g9112,
g9113,
g9114,
g9115,
g9116,
g9117,
g9118,
g9119,
g9120,
g9121,K28026
g9122,K13993
g9123,K14286
g9124,K15102
g9125,
g9126,K28063
g9127,K19531
g9127,K19531
g9128,
g9129,K19903
g9130,K03357
g9131,K07305
g9132,K03648
g9133,K14764
g9134,K01593
g9134,K01593
g9135,
g9136,
g9137,K21797
g9138,
g9139,
g9140,
g9141,
g9142,K22594
g9142,
g9143,
g9144,
g9145,
g9146,
g9147,K12194
g9148,K00679
g9149,
g9150,K01892
g9151,
g9152,
g9153,
g9153,
g9154,
g9155,
g9156,
g9157,
g9158,
g9159,
g9160,
g9161,
g9162,
g9163,
g9164,
g9165,
g9166,
g9167,
g9168,
g9169,
g9170,
g9171,
g9172,
g9173,K10260
g9174,
g9175,K17918
g9176,
g9177,
g9178,K13126
g9179,K03978
g9180,
g9181,
g9181,
g9181,K02183
g9182,
g9183,
g9184,K00700
g9185,
g9186,
g9187,
g9188,
g9189,K10563
g9190,
g9191,
g9192,
g9193,
g9194,
g9195,
g9196,
g9197,
g9198,
g9199,
g9200,
g9201,
g9202,
g9203,
g9204,
g9205,
g9206,
g9207,
g9208,
g9209,
g9210,
g9211,
g9212,
g9213,
g9214,
g9215,
g9216,
g9217,
g9218,
g9219,
g9220,
g9221,K24635
g9222,K05677
g9222,K05677
g9223,K00049
g9224,K09214
g9224,K09214
g9225,
g9226,
g9227,
g9228,
g9229,
g9230,
g9231,
g9232,
g9233,
g9234,
g9235,
g9236,
g9237,
g9238,
g9239,
g9240,
g9241,
g9242,K17759
g9243,
g9243,
g9244,K25815
g9245,K15151
g9246,
g9247,K00411
g9248,
g9249,
g9250,
g9251,
g9252,
g9253,
g9254,K20285
g9255,
g9255,
g9256,
g9257,
g9258,
g9259,
g9260,
g9261,K00142
g9262,
g9263,K00567
g9264,K07752
g9265,K06096
g9266,
g9267,K03648
g9268,K06125
g9269,K20409
g9270,
g9271,
g9272,
g9273,
g9274,K16578
g9275,K14794
g9276,
g9277,
g9278,
g9278,
g9279,
g9280,K03252
g9280,K03252
g9281,
g9282,
g9283,K03626
g9284,
g9285,K14165
g9286,
g9287,
g9288,
g9289,
g9290,
g9291,
g9292,
g9293,
g9294,
g9295,
g9296,
g9297,
g9298,
g9299,
g9300,
g9301,
g9302,
g9303,
g9304,
g9305,
g9306,
g9307,
g9308,
g9309,
g9310,
g9311,
g9312,
g9313,
g9314,
g9315,
g9316,
g9317,
g9318,
g9319,
g9320,
g9321,
g9322,
g9323,K21953
g9324,
g9325,
g9326,
g9327,
g9328,
g9328,
g9329,
g9330,
g9331,
g9332,
g9333,
g9334,
g9335,
g9336,
g9337,
g9338,
g9339,
g9340,
g9341,K00873
g9342,
g9343,K03426
g9344,
g9344,K12948
g9345,K00943
g9346,
g9347,
g9348,
g9349,
g9350,
g9351,
g9352,
g9353,
g9354,
g9355,
g9356,
g9357,
g9358,
g9358,
g9358,
g9359,
g9360,
g9361,
g9362,
g9363,
g9364,
g9365,
g9366,K01988
g9367,K21917
g9368,K28362
g9369,
g9370,K28261
g9370,K28261
g9371,K00901
g9372,
g9372,
g9373,
g9374,K00281
g9375,K09699
g9375,K09699
g9376,
g9377,
g9378,
g9379,
g9380,K05765
g9381,K00942
g9382,K04354
g9383,
g9384,K02540
g9385,K21437
g9386,K00559
g9387,
g9387,
g9388,K12877
g9389,
g9390,
g9391,
g9392,
g9393,
g9394,
g9395,
g9396,
g9397,K01049
g9398,
g9399,
g9400,
g9400,
g9401,K12182
g9402,
g9403,K03283
g9404,K00382
g9405,K06063
g9406,
g9407,
g9408,
g9409,
g9410,K04798
g9411,K02734
g9412,K03885
g9413,K22069
g9414,
g9415,
g9416,K01899
g9417,K20031
g9418,K09549
g9419,
g9420,
g9421,
g9422,K20291
g9423,
g9424,
g9425,
g9426,
g9426,
g9427,
g9428,
g9429,
g9429,
g9430,
g9431,K00777
g9431,
g9432,K00799
g9433,
g9434,
g9435,
g9435,
g9436,
g9437,
g9438,
g9439,
g9440,
g9441,
g9442,
g9443,
g9444,K05658
g9445,
g9446,
g9447,K11124
g9448,
g9449,K08726
g9450,
g9451,K01937
g9452,
g9453,
g9453,
g9453,
g9454,
g9455,K14655
g9456,
g9457,K02207
g9457,K02207
g9458,K05754
g9459,
g9459,
