Orthogroup	bc2001_braker	vvermcdc19_braker
OG0001221	bc2001_g9025.t1	vverm_g16545.t1
OG0001222	bc2001_g19469.t1	vverm_g4242.t2, vverm_g4242.t1
OG0001223	bc2001_g6272.t1	vverm_g5764.t1
OG0001223	bc2001_g12796.t1	vverm_g5670.t1, vverm_g11139.t1
OG0001224	bc2001_g9132.t1, bc2001_g9132.t2, bc2001_g9132.t3	vverm_g10205.t3, vverm_g10205.t1, vverm_g10205.t2
OG0001225	bc2001_g4299.t1	vverm_g15032.t1, vverm_g15032.t2
OG0001226	bc2001_g497.t1	vverm_g9584.t1
OG0001227	bc2001_g13572.t1, bc2001_g13572.t2	vverm_g8145.t1
OG0001228	bc2001_g5481.t1	vverm_g8325.t1
OG0001229	bc2001_g19.t1	vverm_g8492.t1, vverm_g6940.t1, vverm_g6940.t2
OG0001230	bc2001_g144.t1	vverm_g2703.t1, vverm_g16303.t1, vverm_g11938.t1, vverm_g1142.t1, vverm_g12015.t1
OG0001232	bc2001_g10563.t1	vverm_g9483.t1
OG0001232	bc2001_g10562.t1	vverm_g3837.t1
OG0001233	bc2001_g9560.t1, bc2001_g9559.t1	vverm_g15596.t1
OG0001233	bc2001_g9560.t2	vverm_g3172.t1
OG0001234	bc2001_g19045.t1	vverm_g1792.t1
OG0001235	bc2001_g10380.t1	vverm_g8358.t1
OG0001235	bc2001_g422.t1	vverm_g1765.t1
OG0001236	bc2001_g8462.t1, bc2001_g8462.t3, bc2001_g8462.t2	vverm_g12211.t1
OG0001237	bc2001_g1157.t2, bc2001_g1157.t1	vverm_g5157.t1, vverm_g5157.t2
OG0001238	bc2001_g18439.t1, bc2001_g18439.t2	vverm_g13368.t2, vverm_g13368.t1
OG0001239	bc2001_g18873.t1	vverm_g16393.t1
OG0001239	bc2001_g14004.t1	vverm_g12675.t1
OG0001240	bc2001_g9543.t1, bc2001_g9543.t2	vverm_g8561.t3, vverm_g8561.t1, vverm_g8561.t2
OG0001241	bc2001_g4435.t2, bc2001_g4435.t1	vverm_g8977.t1
OG0001242	bc2001_g517.t3, bc2001_g517.t1, bc2001_g517.t2	vverm_g11695.t1, vverm_g11695.t2
OG0001243	bc2001_g6946.t1	vverm_g10852.t1
OG0001243	bc2001_g6769.t1, bc2001_g6769.t2	vverm_g9976.t2
OG0001244	bc2001_g5967.t1	vverm_g15012.t1, vverm_g15012.t2
OG0001245	bc2001_g16760.t1	vverm_g658.t1
OG0001245	bc2001_g16759.t1	vverm_g663.t2, vverm_g663.t1
OG0001246	bc2001_g16708.t1	vverm_g754.t1, vverm_g13267.t1, vverm_g754.t2, vverm_g8184.t1
OG0001247	bc2001_g17630.t1	vverm_g7298.t3, vverm_g7298.t4, vverm_g7298.t2, vverm_g7298.t1
OG0001248	bc2001_g1271.t1, bc2001_g1271.t2	vverm_g3185.t1, vverm_g3184.t1
OG0001249	bc2001_g9562.t1	vverm_g3151.t2, vverm_g3151.t1
OG0001250	bc2001_g17132.t1, bc2001_g17132.t2	vverm_g3293.t1
OG0001251	bc2001_g9859.t1	vverm_g7975.t1
OG0001252	bc2001_g2041.t1	vverm_g12414.t1
OG0001252	bc2001_g4711.t1	vverm_g14510.t1
OG0001253	bc2001_g16589.t2, bc2001_g16589.t1, bc2001_g16589.t3	vverm_g8712.t1
OG0001254	bc2001_g12169.t1, bc2001_g12169.t2	vverm_g10036.t2, vverm_g10036.t1
OG0001255	bc2001_g10302.t1	vverm_g4922.t1, vverm_g4916.t1, vverm_g4920.t1, vverm_g4915.t1, vverm_g4914.t1, vverm_g5027.t1
OG0001256	bc2001_g3714.t2, bc2001_g4512.t1, bc2001_g3714.t1	vverm_g8957.t1, vverm_g8957.t2
OG0001257	bc2001_g17977.t1, bc2001_g17977.t3	vverm_g1978.t1
OG0001257	bc2001_g17977.t2	vverm_g6048.t1
OG0001258	bc2001_g5801.t2, bc2001_g5801.t1	vverm_g10729.t2, vverm_g10729.t1
OG0001259	bc2001_g6759.t2, bc2001_g6759.t1	vverm_g8931.t1
OG0001261	bc2001_g10888.t2, bc2001_g10888.t1	vverm_g11853.t1, vverm_g12808.t1
OG0001262	bc2001_g16259.t1, bc2001_g4866.t1	vverm_g5454.t1
OG0001263	bc2001_g4913.t1, bc2001_g4913.t2	vverm_g13089.t1, vverm_g13064.t1, vverm_g35.t1, vverm_g10470.t1
OG0001264	bc2001_g16767.t1	vverm_g644.t1
OG0001264	bc2001_g2562.t1	vverm_g15645.t1
OG0001265	bc2001_g10917.t2, bc2001_g10917.t1	vverm_g11865.t2, vverm_g11865.t1
OG0001266	bc2001_g13790.t2, bc2001_g13790.t1	vverm_g352.t1, vverm_g352.t2
OG0001268	bc2001_g3643.t1, bc2001_g3644.t1, bc2001_g3644.t2	vverm_g4101.t1
OG0001269	bc2001_g6821.t1	vverm_g14106.t1, vverm_g14106.t2
OG0001270	bc2001_g17967.t1	vverm_g11508.t1
OG0001271	bc2001_g10943.t2, bc2001_g10943.t1	vverm_g11829.t2, vverm_g11829.t1
OG0001272	bc2001_g19373.t1	vverm_g2166.t1
OG0001272	bc2001_g3504.t1	vverm_g2033.t1
OG0001273	bc2001_g1347.t2, bc2001_g1347.t1, bc2001_g1347.t3	vverm_g10820.t1
OG0001274	bc2001_g77.t1, bc2001_g77.t2	vverm_g16102.t2, vverm_g9833.t2, vverm_g9833.t1, vverm_g11604.t1, vverm_g11604.t2, vverm_g16102.t1
OG0001277	bc2001_g198.t1	vverm_g3577.t1
OG0001277	bc2001_g606.t1	vverm_g7385.t1, vverm_g15790.t1
OG0001278	bc2001_g400.t2, bc2001_g400.t1	vverm_g4034.t2, vverm_g8836.t1, vverm_g4034.t1, vverm_g4034.t3
OG0001283	bc2001_g16342.t1	vverm_g164.t1, vverm_g6710.t1
OG0001283	bc2001_g1552.t1	vverm_g1375.t1, vverm_g6999.t1, vverm_g5751.t1
OG0001288	bc2001_g2269.t2, bc2001_g2269.t1, bc2001_g2270.t2, bc2001_g2270.t1	vverm_g11234.t1
OG0001293	bc2001_g2810.t1, bc2001_g2810.t2, bc2001_g2810.t3	vverm_g6474.t1, vverm_g5499.t1
OG0001295	bc2001_g2905.t1, bc2001_g8662.t1, bc2001_g8717.t1	vverm_g1572.t1, vverm_g1573.t1
OG0001306	bc2001_g16531.t1, bc2001_g18416.t1	vverm_g13247.t1
OG0001306	bc2001_g5430.t1	vverm_g14819.t1
OG0001307	bc2001_g5484.t2, bc2001_g5484.t1	vverm_g8328.t1
OG0001307	bc2001_g5484.t3	vverm_g8321.t1
OG0001309	bc2001_g5612.t1, bc2001_g17080.t1, bc2001_g17143.t1	vverm_g2002.t1
OG0001309	bc2001_g17079.t1	vverm_g15398.t1, vverm_g15398.t2
OG0001311	bc2001_g11207.t1, bc2001_g6063.t1, bc2001_g17322.t1, bc2001_g17349.t1	vverm_g10233.t1
OG0001312	bc2001_g7144.t1, bc2001_g7085.t1	vverm_g6368.t1, vverm_g15063.t1, vverm_g6588.t1
OG0001314	bc2001_g7195.t1	vverm_g7799.t1, vverm_g7798.t1, vverm_g7814.t1, vverm_g779.t2, vverm_g11728.t2, vverm_g779.t1, vverm_g11728.t1
OG0001315	bc2001_g7204.t3, bc2001_g7949.t1, bc2001_g7204.t2, bc2001_g7204.t1	vverm_g6447.t1, vverm_g12155.t1, vverm_g7959.t1
OG0001323	bc2001_g12849.t1	vverm_g4360.t1, vverm_g4360.t2
OG0001323	bc2001_g10594.t1	vverm_g5305.t1
OG0001324	bc2001_g10884.t1, bc2001_g10883.t3, bc2001_g10883.t1, bc2001_g10883.t2	vverm_g11660.t1, vverm_g6610.t1, vverm_g19.t1
OG0001326	bc2001_g14076.t1, bc2001_g13981.t1, bc2001_g19117.t1, bc2001_g19092.t1	vverm_g3901.t1
OG0001327	bc2001_g14474.t2, bc2001_g14409.t2, bc2001_g14409.t1, bc2001_g14474.t1	vverm_g14271.t1
OG0001330	bc2001_g18059.t2, bc2001_g18059.t1	vverm_g10629.t2, vverm_g10629.t1, vverm_g10628.t2, vverm_g10628.t1
OG0001370	bc2001_g594.t1, bc2001_g594.t2	vverm_g2766.t1
OG0001371	bc2001_g9818.t1, bc2001_g9818.t2	vverm_g9009.t1, vverm_g1689.t1
OG0001372	bc2001_g1125.t1	vverm_g8811.t1
OG0001374	bc2001_g9582.t1	vverm_g1544.t2, vverm_g1544.t1, vverm_g1775.t1, vverm_g1775.t2
OG0001375	bc2001_g11897.t1, bc2001_g11897.t2	vverm_g1947.t1, vverm_g1947.t2
OG0001376	bc2001_g2266.t1, bc2001_g2266.t2	vverm_g12276.t1
OG0001377	bc2001_g11224.t1	vverm_g9843.t1, vverm_g9843.t2, vverm_g11591.t2, vverm_g11591.t1, vverm_g4372.t1
OG0001378	bc2001_g8245.t2, bc2001_g8245.t1	vverm_g946.t2, vverm_g946.t1
OG0001380	bc2001_g11450.t2, bc2001_g11450.t1	vverm_g11984.t1
OG0001381	bc2001_g4344.t2, bc2001_g4344.t1	vverm_g4816.t1
OG0001384	bc2001_g3542.t1	vverm_g11083.t1
OG0001385	bc2001_g11210.t1	vverm_g4376.t1
OG0001387	bc2001_g507.t1	vverm_g2904.t3, vverm_g2904.t1
OG0001388	bc2001_g4260.t1	vverm_g4240.t1
OG0001389	bc2001_g8710.t1	vverm_g4728.t2, vverm_g4728.t1
OG0001391	bc2001_g13594.t1	vverm_g8154.t1
OG0001392	bc2001_g154.t1, bc2001_g154.t2	vverm_g4836.t1, vverm_g4836.t2
OG0001393	bc2001_g10937.t4, bc2001_g10937.t3, bc2001_g10937.t1	vverm_g11834.t1
OG0001394	bc2001_g6413.t1, bc2001_g6413.t2	vverm_g12316.t1, vverm_g12317.t1
OG0001395	bc2001_g15188.t1, bc2001_g15189.t1, bc2001_g15189.t2	vverm_g9595.t1
OG0001396	bc2001_g18622.t1, bc2001_g18622.t2	vverm_g4423.t1
OG0001397	bc2001_g16584.t2, bc2001_g16584.t1	vverm_g15229.t1, vverm_g8705.t1
OG0001398	bc2001_g19717.t1	vverm_g4866.t1
OG0001399	bc2001_g6421.t1, bc2001_g6421.t3, bc2001_g6421.t2	vverm_g7475.t1
OG0001401	bc2001_g11367.t1	vverm_g16266.t1
OG0001401	bc2001_g8410.t1	vverm_g12138.t1
OG0001402	bc2001_g229.t1	vverm_g8214.t1
OG0001406	bc2001_g18974.t1	vverm_g13179.t2, vverm_g13179.t1, vverm_g10030.t1
OG0001407	bc2001_g13267.t1	vverm_g5797.t1, vverm_g5797.t2
OG0001408	bc2001_g5590.t1	vverm_g8019.t1
OG0001409	bc2001_g10135.t1	vverm_g7893.t1, vverm_g10276.t1
OG0001410	bc2001_g10183.t1, bc2001_g10183.t2	vverm_g11969.t1
OG0001411	bc2001_g12813.t2, bc2001_g12813.t1	vverm_g6467.t1
OG0001413	bc2001_g9208.t2, bc2001_g9208.t1	vverm_g2197.t1
OG0001414	bc2001_g18451.t1	vverm_g4577.t3, vverm_g4577.t2, vverm_g4577.t1
OG0001415	bc2001_g969.t1, bc2001_g962.t1	vverm_g14262.t1
OG0001416	bc2001_g16784.t1	vverm_g6887.t2, vverm_g6887.t1, vverm_g6886.t1
OG0001418	bc2001_g14908.t1	vverm_g7714.t1, vverm_g7715.t1
OG0001419	bc2001_g13120.t1	vverm_g159.t1
OG0001420	bc2001_g10583.t1, bc2001_g10583.t2	vverm_g4053.t1
OG0001421	bc2001_g17040.t2, bc2001_g17040.t1	vverm_g1208.t1
OG0001422	bc2001_g17077.t1, bc2001_g17053.t1, bc2001_g17053.t2	vverm_g12104.t1
OG0001423	bc2001_g16705.t1	vverm_g734.t1
OG0001424	bc2001_g18094.t1	vverm_g12017.t1
OG0001425	bc2001_g9104.t1	vverm_g5234.t1, vverm_g5234.t2, vverm_g8691.t2, vverm_g8691.t1
OG0001426	bc2001_g97.t1, bc2001_g98.t1	vverm_g9867.t1
OG0001427	bc2001_g10769.t1	vverm_g16930.t1, vverm_g16930.t2
OG0001428	bc2001_g11237.t1, bc2001_g11237.t2	vverm_g5753.t1, vverm_g5574.t1
OG0001429	bc2001_g19511.t3, bc2001_g19511.t1, bc2001_g19511.t2	vverm_g3815.t1
OG0001430	bc2001_g3012.t1	vverm_g1651.t1
OG0001431	bc2001_g959.t1, bc2001_g971.t1	vverm_g6082.t2, vverm_g6082.t1
OG0001432	bc2001_g9829.t1	vverm_g1633.t1, vverm_g1633.t2, vverm_g1633.t3
OG0001435	bc2001_g9422.t1	vverm_g2278.t1
OG0001436	bc2001_g7465.t1, bc2001_g7465.t2	vverm_g3618.t1
OG0001437	bc2001_g8582.t1	vverm_g9283.t1
OG0001437	bc2001_g8582.t2	vverm_g9298.t1
OG0001438	bc2001_g12503.t2, bc2001_g12503.t1	vverm_g1281.t1
OG0001439	bc2001_g12980.t1	vverm_g15944.t1, vverm_g5682.t1, vverm_g7445.t1
OG0001440	bc2001_g8775.t1	vverm_g1451.t1, vverm_g1455.t1, vverm_g7561.t1
OG0001442	bc2001_g13900.t1, bc2001_g2151.t1	vverm_g1351.t1, vverm_g1351.t2
OG0001443	bc2001_g7827.t1, bc2001_g7827.t2	vverm_g8315.t1
OG0001444	bc2001_g12192.t1, bc2001_g12192.t2	vverm_g5399.t1
OG0001446	bc2001_g16391.t1, bc2001_g18809.t1	vverm_g15981.t1
OG0001448	bc2001_g8745.t1, bc2001_g8745.t2	vverm_g7523.t2, vverm_g7523.t1, vverm_g7523.t3
OG0001449	bc2001_g12556.t1	vverm_g1273.t1, vverm_g1273.t2
OG0001450	bc2001_g10509.t1	vverm_g819.t2, vverm_g819.t1
OG0001451	bc2001_g16729.t3	vverm_g692.t1
OG0001453	bc2001_g5930.t1, bc2001_g5930.t2	vverm_g14853.t1
OG0001454	bc2001_g330.t1, bc2001_g5929.t1	vverm_g14136.t1
OG0001455	bc2001_g10039.t1	vverm_g3073.t1, vverm_g2693.t1
OG0001456	bc2001_g16730.t1	vverm_g693.t1
OG0001457	bc2001_g16529.t1	vverm_g8744.t1
OG0001458	bc2001_g16142.t1, bc2001_g16142.t2	vverm_g9140.t1
OG0001459	bc2001_g3583.t1, bc2001_g3583.t2	vverm_g1554.t2, vverm_g1554.t1
OG0001460	bc2001_g10584.t1	vverm_g13577.t3, vverm_g13577.t1, vverm_g13577.t2
OG0001461	bc2001_g9288.t1, bc2001_g9288.t2	vverm_g1161.t2, vverm_g1161.t1
OG0001462	bc2001_g988.t1, bc2001_g990.t1	vverm_g14285.t1, vverm_g14285.t2
OG0001463	bc2001_g1043.t2, bc2001_g1043.t1	vverm_g15248.t2, vverm_g15248.t1
OG0001464	bc2001_g19569.t1	vverm_g4116.t2, vverm_g4116.t1
OG0001465	bc2001_g19474.t1	vverm_g4245.t1
OG0001468	bc2001_g11566.t1	vverm_g14707.t1, vverm_g15165.t1
OG0001469	bc2001_g7855.t1, bc2001_g7855.t2	vverm_g7722.t1
OG0001470	bc2001_g4817.t1, bc2001_g4817.t3	vverm_g9922.t1
OG0001471	bc2001_g6410.t1	vverm_g12324.t1
OG0001471	bc2001_g9135.t2, bc2001_g9135.t1	vverm_g15768.t1
OG0001472	bc2001_g9368.t1	vverm_g2279.t1
OG0001473	bc2001_g16156.t2	vverm_g13528.t1, vverm_g13528.t2, vverm_g445.t2
OG0001474	bc2001_g16746.t4, bc2001_g16746.t2, bc2001_g16746.t3, bc2001_g16746.t1	vverm_g672.t1
OG0001475	bc2001_g17517.t1, bc2001_g17518.t1	vverm_g7339.t1, vverm_g7347.t1
OG0001476	bc2001_g15602.t1	vverm_g14027.t1, vverm_g5912.t1, vverm_g14028.t1, vverm_g5911.t1
OG0001477	bc2001_g17645.t1	vverm_g4939.t2, vverm_g4939.t3, vverm_g4939.t1
OG0001478	bc2001_g16818.t1, bc2001_g16818.t2	vverm_g628.t1
OG0001479	bc2001_g6085.t2, bc2001_g6085.t1	vverm_g11413.t1
OG0001480	bc2001_g10564.t1	vverm_g3841.t1
OG0001481	bc2001_g5468.t1, bc2001_g5468.t2	vverm_g14799.t2, vverm_g14799.t1
OG0001482	bc2001_g17490.t1	vverm_g7318.t1
OG0001483	bc2001_g9284.t1	vverm_g1165.t1
OG0001485	bc2001_g5581.t3, bc2001_g5581.t2, bc2001_g5581.t1	vverm_g11682.t1
OG0001486	bc2001_g1132.t2, bc2001_g1132.t1, bc2001_g1132.t3, bc2001_g1132.t4	vverm_g8600.t1
OG0001487	bc2001_g619.t1, bc2001_g619.t2	vverm_g2771.t2, vverm_g2771.t1
OG0001488	bc2001_g12746.t1	vverm_g10572.t1, vverm_g10752.t1, vverm_g10752.t2, vverm_g6396.t1
OG0001489	bc2001_g8514.t1, bc2001_g8514.t2	vverm_g12281.t2, vverm_g12281.t1
OG0001490	bc2001_g1081.t1	vverm_g5176.t1
OG0001491	bc2001_g17448.t1	vverm_g3805.t1
OG0001491	bc2001_g16495.t1	vverm_g8761.t1
OG0001493	bc2001_g19054.t1	vverm_g14321.t1, vverm_g1794.t1
OG0001494	bc2001_g15553.t1, bc2001_g15553.t2	vverm_g13591.t1, vverm_g13591.t3
OG0001495	bc2001_g8646.t1	vverm_g996.t2, vverm_g996.t1, vverm_g12113.t1, vverm_g12113.t2
OG0001496	bc2001_g6029.t2, bc2001_g6029.t1	vverm_g4409.t1
OG0001497	bc2001_g3853.t1	vverm_g14647.t2, vverm_g14647.t1
OG0001498	bc2001_g12080.t2, bc2001_g12080.t1	vverm_g9349.t1, vverm_g5099.t1
OG0001499	bc2001_g18429.t1, bc2001_g18428.t1	vverm_g13391.t1, vverm_g13390.t1
OG0001500	bc2001_g12291.t2, bc2001_g12291.t1	vverm_g533.t2, vverm_g533.t1
OG0001501	bc2001_g2911.t1	vverm_g6843.t1, vverm_g1885.t1, vverm_g6295.t1
OG0001502	bc2001_g8460.t2, bc2001_g8460.t1	vverm_g12200.t2, vverm_g12200.t1
OG0001503	bc2001_g9885.t1	vverm_g8200.t1, vverm_g1713.t1, vverm_g4202.t1
OG0001504	bc2001_g15605.t1	vverm_g13538.t1, vverm_g451.t1, vverm_g1045.t1
OG0001505	bc2001_g18624.t1	vverm_g14065.t2, vverm_g5874.t2, vverm_g5874.t1, vverm_g14065.t1
OG0001506	bc2001_g10928.t1	vverm_g6619.t1, vverm_g10.t1, vverm_g10.t2
OG0001507	bc2001_g7364.t2, bc2001_g7364.t1	vverm_g835.t2, vverm_g835.t1
OG0001509	bc2001_g12512.t1	vverm_g1278.t1
OG0001510	bc2001_g1065.t1	vverm_g1606.t1, vverm_g5313.t1
OG0001511	bc2001_g10171.t1, bc2001_g10171.t2, bc2001_g10171.t4, bc2001_g10171.t3	vverm_g10322.t1
OG0001512	bc2001_g9510.t2, bc2001_g9510.t1	vverm_g3104.t1, vverm_g3104.t2
OG0001513	bc2001_g18333.t1, bc2001_g18332.t1	vverm_g480.t2, vverm_g480.t1
OG0001514	bc2001_g907.t1, bc2001_g907.t2	vverm_g14268.t2, vverm_g14268.t1
OG0001515	bc2001_g12844.t1	vverm_g7356.t1, vverm_g7360.t1
OG0001517	bc2001_g1422.t1	vverm_g10856.t1, vverm_g6463.t1
OG0001518	bc2001_g5214.t1	vverm_g14806.t1, vverm_g12936.t1
OG0001519	bc2001_g2049.t2, bc2001_g2049.t1	vverm_g12423.t1
OG0001520	bc2001_g12890.t1	vverm_g10865.t1, vverm_g9203.t1, vverm_g2.t1
OG0001521	bc2001_g429.t2, bc2001_g429.t1	vverm_g14426.t1
OG0001522	bc2001_g5294.t1	vverm_g15938.t1, vverm_g5054.t1
OG0001523	bc2001_g1160.t2, bc2001_g1160.t1	vverm_g11921.t1, vverm_g5154.t1
OG0001524	bc2001_g3292.t1, bc2001_g4606.t1	vverm_g12398.t1
OG0001525	bc2001_g19662.t1	vverm_g842.t1, vverm_g843.t1
OG0001526	bc2001_g9853.t2, bc2001_g9853.t1, bc2001_g9853.t3	vverm_g8004.t1
OG0001527	bc2001_g5881.t1	vverm_g14869.t2, vverm_g14869.t1
OG0001528	bc2001_g13925.t2, bc2001_g13925.t1	vverm_g10892.t1, vverm_g10893.t1
OG0001529	bc2001_g11637.t1	vverm_g3753.t1, vverm_g15759.t2, vverm_g15759.t1, vverm_g15759.t3
OG0001530	bc2001_g19140.t2, bc2001_g19140.t1	vverm_g1943.t1
OG0001531	bc2001_g17238.t1	vverm_g16506.t1
OG0001531	bc2001_g16330.t1	vverm_g12035.t1
OG0001532	bc2001_g8633.t1	vverm_g12099.t1
OG0001533	bc2001_g5322.t1	vverm_g9809.t1
OG0001534	bc2001_g9609.t1	vverm_g1537.t1, vverm_g484.t1, vverm_g485.t2, vverm_g485.t1
OG0001535	bc2001_g994.t2, bc2001_g994.t1	vverm_g14288.t1, vverm_g14288.t2
OG0001536	bc2001_g1138.t1	vverm_g5274.t2, vverm_g5274.t1
OG0001537	bc2001_g2069.t1, bc2001_g2069.t2, bc2001_g2069.t3	vverm_g12403.t1
OG0001538	bc2001_g15408.t1	vverm_g7345.t1, vverm_g855.t1, vverm_g855.t2
OG0001539	bc2001_g3997.t1, bc2001_g3997.t2, bc2001_g3997.t3	vverm_g3551.t1
OG0001540	bc2001_g3944.t1, bc2001_g3944.t2	vverm_g15664.t2, vverm_g15664.t1
OG0001542	bc2001_g8372.t2, bc2001_g8372.t1	vverm_g10527.t1, vverm_g10527.t2
OG0001543	bc2001_g12125.t1, bc2001_g12126.t1	vverm_g10070.t1
OG0001545	bc2001_g7438.t1	vverm_g15352.t1
OG0001545	bc2001_g7437.t1	vverm_g15263.t1
OG0001546	bc2001_g11473.t1	vverm_g6784.t1
OG0001547	bc2001_g560.t1	vverm_g5012.t1
OG0001548	bc2001_g8397.t2, bc2001_g8397.t1	vverm_g4767.t2, vverm_g4767.t1
OG0001549	bc2001_g655.t1, bc2001_g655.t2	vverm_g2708.t1
OG0001550	bc2001_g16669.t2, bc2001_g16669.t1	vverm_g8567.t1, vverm_g8567.t2
OG0001552	bc2001_g16916.t1	vverm_g9626.t1
OG0001553	bc2001_g13746.t1	vverm_g12723.t2, vverm_g12723.t1, vverm_g2422.t1
OG0001554	bc2001_g5924.t2, bc2001_g5924.t1	vverm_g14777.t2
OG0001557	bc2001_g16717.t1	vverm_g720.t1
OG0001557	bc2001_g16717.t2	vverm_g16942.t1
OG0001559	bc2001_g7445.t1, bc2001_g7445.t2	vverm_g15348.t2, vverm_g15348.t1
OG0001560	bc2001_g1079.t1, bc2001_g1079.t2	vverm_g14645.t1
OG0001561	bc2001_g12994.t1	vverm_g16681.t1
OG0001562	bc2001_g832.t2, bc2001_g832.t1	vverm_g14658.t1
OG0001563	bc2001_g13221.t1, bc2001_g13221.t2	vverm_g15329.t2, vverm_g15329.t1
OG0001564	bc2001_g8725.t1	vverm_g12792.t1, vverm_g12792.t2
OG0001566	bc2001_g19371.t2, bc2001_g19371.t1	vverm_g3005.t1
OG0001568	bc2001_g16507.t1, bc2001_g16507.t2	vverm_g12266.t1
OG0001569	bc2001_g18946.t1, bc2001_g8999.t1	vverm_g11446.t1
OG0001570	bc2001_g3446.t1, bc2001_g3446.t2, bc2001_g3446.t3	vverm_g9370.t1
OG0001571	bc2001_g5282.t1	vverm_g14772.t1
OG0001571	bc2001_g11677.t1	vverm_g5715.t1
OG0001572	bc2001_g13807.t1, bc2001_g13807.t2	vverm_g328.t1
OG0001573	bc2001_g5540.t1	vverm_g4700.t1
OG0001573	bc2001_g13699.t1	vverm_g11182.t1, vverm_g268.t1
OG0001574	bc2001_g7090.t1	vverm_g14835.t1
OG0001575	bc2001_g9663.t2	vverm_g3608.t1
OG0001576	bc2001_g2942.t1, bc2001_g3627.t1, bc2001_g3627.t2	vverm_g6279.t1
OG0001577	bc2001_g17462.t1	vverm_g13741.t1, vverm_g13741.t2, vverm_g13741.t3
OG0001578	bc2001_g12131.t1	vverm_g10071.t1
OG0001579	bc2001_g13902.t1, bc2001_g13901.t2, bc2001_g13901.t1	vverm_g397.t1
OG0001581	bc2001_g9851.t1	vverm_g12021.t1, vverm_g12021.t2
OG0001582	bc2001_g4393.t1, bc2001_g4392.t2, bc2001_g4392.t1, bc2001_g4389.t1	vverm_g3752.t1
OG0001583	bc2001_g7471.t1	vverm_g15423.t1, vverm_g15426.t1
OG0001584	bc2001_g7448.t1, bc2001_g7449.t1	vverm_g15465.t1, vverm_g15461.t1
OG0001585	bc2001_g14894.t1, bc2001_g14894.t2	vverm_g230.t1, vverm_g14980.t1
OG0001586	bc2001_g8736.t1	vverm_g7616.t1
OG0001587	bc2001_g6977.t2, bc2001_g6977.t1	vverm_g12223.t1
OG0001589	bc2001_g10169.t1, bc2001_g3982.t1	vverm_g15077.t2, vverm_g15077.t1
OG0001590	bc2001_g6532.t2, bc2001_g6532.t1	vverm_g7034.t1
OG0001591	bc2001_g9373.t1, bc2001_g9374.t1, bc2001_g9374.t2	vverm_g16451.t1, vverm_g16451.t2
OG0001592	bc2001_g11903.t1	vverm_g11555.t1
OG0001592	bc2001_g13422.t1	vverm_g16385.t1
OG0001593	bc2001_g14035.t4, bc2001_g14035.t1, bc2001_g14035.t2, bc2001_g14035.t3	vverm_g12683.t1
OG0001594	bc2001_g6525.t2, bc2001_g6525.t1	vverm_g7035.t1, vverm_g7035.t2
OG0001595	bc2001_g7686.t1, bc2001_g7686.t2	vverm_g6990.t1
OG0001596	bc2001_g13019.t1, bc2001_g19419.t1	vverm_g3018.t1
OG0001597	bc2001_g16766.t2, bc2001_g16766.t3	vverm_g643.t1
OG0001598	bc2001_g10722.t2, bc2001_g10722.t1	vverm_g8374.t1, vverm_g8374.t2
OG0001599	bc2001_g3705.t1, bc2001_g3704.t1	vverm_g8967.t1
OG0001600	bc2001_g12375.t1, bc2001_g11111.t1	vverm_g11708.t1, vverm_g11708.t2, vverm_g4283.t1
OG0001601	bc2001_g7946.t1	vverm_g3279.t1, vverm_g13722.t2, vverm_g13722.t1
OG0001602	bc2001_g10788.t1	vverm_g5207.t1
OG0001603	bc2001_g12737.t1	vverm_g2573.t1
OG0001604	bc2001_g15644.t1, bc2001_g15644.t2	vverm_g5873.t1, vverm_g14066.t2, vverm_g14066.t1
OG0001605	bc2001_g295.t1, bc2001_g295.t2	vverm_g8209.t1
OG0001606	bc2001_g17931.t2, bc2001_g17931.t3, bc2001_g17931.t1	vverm_g13807.t1
OG0001607	bc2001_g18875.t3, bc2001_g18875.t1, bc2001_g18875.t2	vverm_g6788.t1, vverm_g6788.t2
OG0001608	bc2001_g15518.t2, bc2001_g15518.t1	vverm_g2817.t1, vverm_g2817.t2
OG0001609	bc2001_g1460.t3, bc2001_g1460.t2, bc2001_g1460.t1	vverm_g566.t1
OG0001610	bc2001_g10141.t1, bc2001_g10140.t1	vverm_g10282.t1
OG0001611	bc2001_g10235.t1	vverm_g12389.t1
OG0001611	bc2001_g5879.t1	vverm_g14863.t1
OG0001612	bc2001_g11217.t1	vverm_g14976.t1, vverm_g4323.t1
OG0001613	bc2001_g1560.t1	vverm_g12114.t1, vverm_g3047.t1, vverm_g6408.t1, vverm_g1134.t1, vverm_g2234.t1
OG0001614	bc2001_g19097.t1, bc2001_g19097.t2	vverm_g1912.t1
OG0001615	bc2001_g9721.t1, bc2001_g9721.t2	vverm_g8204.t1, vverm_g5755.t1
OG0001616	bc2001_g12891.t2, bc2001_g12891.t1	vverm_g9180.t1
OG0001617	bc2001_g7353.t2, bc2001_g7353.t1	vverm_g9301.t1, vverm_g8780.t1
OG0001618	bc2001_g9031.t1	vverm_g16345.t2, vverm_g16345.t1
OG0001619	bc2001_g10041.t1	vverm_g9711.t3, vverm_g9711.t1, vverm_g2682.t1, vverm_g2682.t3
OG0001620	bc2001_g1427.t1, bc2001_g9317.t1, bc2001_g9317.t2	vverm_g11320.t1
