Orthogroup	bc2001_braker	bc2002_braker
OG0001253	bc2001_g16589.t2	bc2002_g17620.t1, bc2002_g17620.t2
OG0001253	bc2001_g16589.t1, bc2001_g16589.t3	bc2002_g17620.t3
OG0001254	bc2001_g12169.t1, bc2001_g12169.t2	bc2002_g12196.t1
OG0001255	bc2001_g10302.t1	bc2002_g16730.t1
OG0001256	bc2001_g3714.t2	bc2002_g10395.t2
OG0001256	bc2001_g4512.t1	bc2002_g10395.t1
OG0001257	bc2001_g17977.t1, bc2001_g17977.t3	bc2002_g875.t1
OG0001257	bc2001_g17977.t2	bc2002_g876.t1
OG0001258	bc2001_g5801.t2	bc2002_g975.t2
OG0001258	bc2001_g5801.t1	bc2002_g975.t1
OG0001259	bc2001_g6759.t2, bc2001_g6759.t1	bc2002_g10298.t1
OG0001261	bc2001_g10888.t2, bc2001_g10888.t1	bc2002_g5390.t1
OG0001262	bc2001_g16259.t1	bc2002_g8529.t1
OG0001262	bc2001_g4866.t1	bc2002_g10817.t1, bc2002_g10817.t2
OG0001263	bc2001_g4913.t1, bc2001_g4913.t2	bc2002_g10872.t1
OG0001264	bc2001_g16767.t1	bc2002_g17438.t1
OG0001264	bc2001_g2562.t1	bc2002_g14909.t2
OG0001265	bc2001_g10917.t2	bc2002_g5357.t2
OG0001265	bc2001_g10917.t1	bc2002_g5357.t1
OG0001266	bc2001_g13790.t2	bc2002_g14524.t2
OG0001266	bc2001_g13790.t1	bc2002_g14524.t1
OG0001267	bc2001_g5318.t1	bc2002_g6847.t1
OG0001267	bc2001_g1743.t1	bc2002_g3937.t1
OG0001268	bc2001_g3644.t1	bc2002_g6123.t2
OG0001268	bc2001_g3644.t2	bc2002_g6123.t1
OG0001269	bc2001_g6821.t1	bc2002_g10359.t1
OG0001270	bc2001_g17967.t1	bc2002_g6174.t1
OG0001271	bc2001_g10943.t2	bc2002_g5329.t2
OG0001271	bc2001_g10943.t1	bc2002_g5329.t1
OG0001272	bc2001_g19373.t1	bc2002_g2847.t2, bc2002_g2847.t1
OG0001273	bc2001_g1347.t2, bc2001_g1347.t1, bc2001_g1347.t3	bc2002_g18751.t1
OG0001274	bc2001_g77.t1, bc2001_g77.t2	bc2002_g8812.t1
OG0001275	bc2001_g19186.t1	bc2002_g6608.t1, bc2002_g8778.t1, bc2002_g5379.t1
OG0001275	bc2001_g2602.t1	bc2002_g15389.t1
OG0001275	bc2001_g10897.t1, bc2001_g110.t1	bc2002_g4898.t1
OG0001276	bc2001_g12356.t1	bc2002_g5132.t1
OG0001276	bc2001_g146.t1, bc2001_g18772.t1, bc2001_g9565.t1, bc2001_g4245.t1, bc2001_g14384.t1	bc2002_g19202.t2, bc2002_g9829.t1
OG0001277	bc2001_g198.t1	bc2002_g14404.t1
OG0001277	bc2001_g606.t1	bc2002_g1654.t1
OG0001278	bc2001_g400.t2	bc2002_g11673.t2
OG0001278	bc2001_g400.t1	bc2002_g11673.t1
OG0001279	bc2001_g1664.t1	bc2002_g3134.t1
OG0001279	bc2001_g685.t1	bc2002_g4032.t1
OG0001279	bc2001_g6800.t1	bc2002_g10335.t1
OG0001280	bc2001_g14293.t1	bc2002_g19939.t1
OG0001280	bc2001_g1636.t1, bc2001_g13877.t1, bc2001_g13242.t1, bc2001_g10030.t1, bc2001_g9930.t1, bc2001_g800.t1	bc2002_g11323.t1
OG0001281	bc2001_g2691.t1, bc2001_g3397.t1, bc2001_g1818.t1	bc2002_g18838.t1, bc2002_g4002.t1
OG0001281	bc2001_g18027.t1, bc2001_g1018.t1, bc2001_g5728.t1	bc2002_g3671.t1
OG0001282	bc2001_g3575.t1, bc2001_g10808.t1, bc2001_g9952.t1, bc2001_g15916.t1, bc2001_g8374.t1, bc2001_g11378.t1, bc2001_g1524.t1, bc2001_g10724.t1	bc2002_g6050.t1
OG0001283	bc2001_g16342.t1	bc2002_g8608.t1
OG0001283	bc2001_g1552.t1	bc2002_g15261.t1
OG0001284	bc2001_g2352.t1, bc2001_g9973.t1, bc2001_g8311.t1, bc2001_g1886.t1, bc2001_g18691.t1, bc2001_g3760.t1, bc2001_g11428.t1, bc2001_g16158.t1	bc2002_g2203.t1
OG0001285	bc2001_g4080.t1	bc2002_g14890.t1, bc2002_g18274.t1
OG0001285	bc2001_g8827.t1, bc2001_g16221.t1, bc2001_g12660.t1, bc2001_g1925.t1, bc2001_g6457.t1	bc2002_g10610.t1
OG0001286	bc2001_g5985.t1	bc2002_g14244.t1
OG0001286	bc2001_g2238.t1	bc2002_g9524.t1
OG0001286	bc2001_g4831.t1	bc2002_g10782.t1
OG0001286	bc2001_g5601.t1	bc2002_g20045.t1
OG0001287	bc2001_g15736.t1, bc2001_g2245.t1, bc2001_g18774.t1, bc2001_g13942.t1	bc2002_g2682.t1
OG0001287	bc2001_g15527.t1	bc2002_g17787.t1
OG0001287	bc2001_g15598.t1	bc2002_g11880.t1
OG0001288	bc2001_g2269.t2, bc2001_g2269.t1	bc2002_g2114.t3, bc2002_g2114.t1
OG0001288	bc2001_g2270.t2, bc2001_g2270.t1	bc2002_g2114.t2
OG0001289	bc2001_g17920.t1, bc2001_g19543.t1, bc2001_g2408.t1, bc2001_g10214.t1, bc2001_g15664.t1, bc2001_g18776.t1	bc2002_g6224.t1, bc2002_g1992.t1, bc2002_g1272.t1
OG0001290	bc2001_g18548.t1	bc2002_g19841.t1
OG0001290	bc2001_g14216.t1, bc2001_g16444.t1, bc2001_g3610.t1, bc2001_g18963.t1, bc2001_g2453.t1, bc2001_g14533.t1	bc2002_g3686.t1
OG0001291	bc2001_g2618.t1	bc2002_g14856.t1
OG0001291	bc2001_g5860.t1	bc2002_g1028.t1
OG0001291	bc2001_g18269.t1	bc2002_g14923.t1, bc2002_g15964.t1
OG0001291	bc2001_g3932.t1	bc2002_g14740.t1
OG0001292	bc2001_g5646.t1	bc2002_g20000.t1
OG0001292	bc2001_g3762.t1, bc2001_g2629.t1, bc2001_g8143.t1	bc2002_g9941.t1, bc2002_g14845.t1, bc2002_g13835.t1, bc2002_g19968.t1
OG0001293	bc2001_g2810.t1	bc2002_g11452.t3
OG0001293	bc2001_g2810.t2	bc2002_g11452.t2, bc2002_g11452.t1
OG0001293	bc2001_g2810.t3	bc2002_g11452.t4
OG0001294	bc2001_g8012.t1	bc2002_g3805.t1, bc2002_g11528.t1, bc2002_g15600.t1
OG0001294	bc2001_g4764.t1, bc2001_g2878.t1, bc2001_g5871.t1, bc2001_g3029.t1	bc2002_g11804.t1
OG0001295	bc2001_g2905.t1	bc2002_g11557.t1
OG0001295	bc2001_g8662.t1	bc2002_g17224.t1
OG0001295	bc2001_g8717.t1	bc2002_g17282.t1
OG0001296	bc2001_g6904.t1	bc2002_g1761.t1
OG0001296	bc2001_g3257.t1, bc2001_g18777.t1, bc2001_g16239.t1, bc2001_g4426.t1, bc2001_g7872.t1, bc2001_g17028.t1	bc2002_g7940.t1
OG0001297	bc2001_g18867.t1, bc2001_g18825.t1	bc2002_g4502.t1
OG0001297	bc2001_g3283.t1	bc2002_g7125.t1
OG0001297	bc2001_g10089.t1, bc2001_g12378.t1	bc2002_g10260.t1
OG0001298	bc2001_g3364.t1, bc2001_g11014.t1	bc2002_g12754.t1
OG0001298	bc2001_g6509.t1	bc2002_g16218.t1, bc2002_g10666.t1
OG0001298	bc2001_g16790.t1	bc2002_g17415.t1
OG0001299	bc2001_g15047.t1	bc2002_g19051.t1
OG0001299	bc2001_g17552.t1, bc2001_g9462.t1, bc2001_g9415.t1, bc2001_g3561.t1	bc2002_g7207.t1, bc2002_g2331.t1, bc2002_g8167.t1
OG0001300	bc2001_g3930.t1	bc2002_g14738.t1
OG0001300	bc2001_g3838.t1	bc2002_g13483.t1
OG0001300	bc2001_g3598.t1	bc2002_g9586.t1
OG0001300	bc2001_g17866.t1	bc2002_g371.t1
OG0001301	bc2001_g5444.t1	bc2002_g296.t1
OG0001301	bc2001_g4145.t1	bc2002_g9351.t1, bc2002_g17992.t1
OG0001301	bc2001_g3745.t1	bc2002_g3569.t1, bc2002_g5789.t1, bc2002_g19950.t1
OG0001302	bc2001_g17123.t1, bc2001_g3881.t1, bc2001_g7402.t1, bc2001_g7521.t1, bc2001_g9772.t1, bc2001_g8799.t1, bc2001_g7310.t1, bc2001_g7668.t1	bc2002_g14122.t1
OG0001303	bc2001_g4033.t1	bc2002_g1347.t1, bc2002_g17664.t1, bc2002_g18720.t1, bc2002_g15153.t1, bc2002_g10410.t1, bc2002_g1832.t1, bc2002_g5778.t1, bc2002_g10049.t1
OG0001304	bc2001_g6949.t1, bc2001_g14591.t1, bc2001_g4532.t1, bc2001_g16366.t1, bc2001_g18612.t1, bc2001_g15868.t1	bc2002_g15219.t1, bc2002_g13563.t1, bc2002_g18786.t1
OG0001305	bc2001_g7905.t1	bc2002_g19213.t1
OG0001305	bc2001_g7876.t1	bc2002_g19242.t1
OG0001305	bc2001_g7863.t1	bc2002_g19257.t1
OG0001305	bc2001_g5313.t1	bc2002_g10601.t1, bc2002_g6842.t1
OG0001306	bc2001_g16531.t1	bc2002_g17672.t1
OG0001306	bc2001_g18416.t1	bc2002_g16112.t1
OG0001306	bc2001_g5430.t1	bc2002_g6966.t1
OG0001307	bc2001_g5484.t2	bc2002_g7018.t2
OG0001307	bc2001_g5484.t1	bc2002_g7018.t1
OG0001307	bc2001_g5484.t3	bc2002_g7018.t3
OG0001308	bc2001_g15297.t1	bc2002_g5887.t1
OG0001308	bc2001_g17093.t1	bc2002_g7717.t1
OG0001308	bc2001_g5561.t1, bc2001_g6078.t1	bc2002_g16519.t1, bc2002_g10648.t1
OG0001309	bc2001_g5612.t1, bc2001_g17080.t1, bc2001_g17143.t1	bc2002_g7766.t1
OG0001309	bc2001_g17079.t1	bc2002_g7992.t1
OG0001310	bc2001_g6037.t1, bc2001_g8123.t1	bc2002_g9963.t1, bc2002_g8152.t1, bc2002_g12411.t1, bc2002_g10340.t1, bc2002_g13064.t1, bc2002_g13443.t1, bc2002_g11141.t1
OG0001311	bc2001_g11207.t1	bc2002_g8046.t1
OG0001311	bc2001_g6063.t1	bc2002_g12806.t1
OG0001311	bc2001_g17322.t1, bc2001_g17349.t1	bc2002_g19505.t1, bc2002_g19480.t1
OG0001312	bc2001_g7144.t1	bc2002_g4858.t1
OG0001312	bc2001_g7085.t1	bc2002_g4798.t1
OG0001313	bc2001_g7124.t1	bc2002_g638.t1
OG0001313	bc2001_g12567.t1, bc2001_g10435.t1, bc2001_g18601.t1, bc2001_g15963.t1	bc2002_g7553.t1, bc2002_g13552.t1, bc2002_g10055.t1
OG0001314	bc2001_g7195.t1	bc2002_g4916.t1
OG0001315	bc2001_g7949.t1	bc2002_g15535.t1
OG0001315	bc2001_g7204.t2, bc2001_g7204.t1	bc2002_g4931.t1
OG0001316	bc2001_g7735.t1	bc2002_g14192.t1
OG0001316	bc2001_g18151.t1	bc2002_g1517.t1
OG0001316	bc2001_g11315.t1	bc2002_g4479.t1, bc2002_g835.t1, bc2002_g1534.t1
OG0001318	bc2001_g8624.t2, bc2001_g8624.t1	bc2002_g17186.t1
OG0001318	bc2001_g8631.t2, bc2001_g8631.t1, bc2001_g8623.t1, bc2001_g8623.t2, bc2001_g8631.t3	bc2002_g17193.t1
OG0001319	bc2001_g15870.t1	bc2002_g896.t1
OG0001319	bc2001_g8888.t1	bc2002_g13525.t1, bc2002_g11721.t1, bc2002_g6092.t1, bc2002_g18844.t1, bc2002_g11634.t1, bc2002_g5035.t1
OG0001320	bc2001_g13489.t1	bc2002_g9160.t1
OG0001320	bc2001_g9431.t1	bc2002_g2316.t1
OG0001320	bc2001_g9431.t2	bc2002_g5852.t1
OG0001321	bc2001_g12425.t1, bc2001_g16095.t1, bc2001_g12937.t1, bc2001_g10056.t1, bc2001_g18372.t1, bc2001_g18412.t1, bc2001_g18219.t1, bc2001_g18277.t1	bc2002_g10210.t1
OG0001322	bc2001_g10355.t1	bc2002_g7470.t1, bc2002_g8161.t1, bc2002_g12017.t1, bc2002_g8164.t1, bc2002_g5466.t1, bc2002_g15836.t1, bc2002_g19560.t1, bc2002_g10042.t1
OG0001323	bc2001_g12849.t1	bc2002_g2939.t1
OG0001323	bc2001_g10594.t1	bc2002_g15161.t2, bc2002_g15161.t1
OG0001324	bc2001_g10884.t1	bc2002_g5394.t1
OG0001324	bc2001_g10883.t3, bc2001_g10883.t1, bc2001_g10883.t2	bc2002_g5394.t2
OG0001325	bc2001_g15119.t1	bc2002_g18974.t1
OG0001325	bc2001_g15032.t1	bc2002_g19063.t1
OG0001325	bc2001_g13319.t1	bc2002_g15382.t1
OG0001326	bc2001_g14076.t1	bc2002_g10890.t1
OG0001326	bc2001_g13981.t1	bc2002_g10983.t1
OG0001326	bc2001_g19117.t1	bc2002_g6681.t1
OG0001326	bc2001_g19092.t1	bc2002_g6705.t1
OG0001327	bc2001_g14474.t2	bc2002_g16231.t2
OG0001327	bc2001_g14409.t2, bc2001_g14409.t1	bc2002_g16298.t1
OG0001327	bc2001_g14474.t1	bc2002_g16231.t1
OG0001328	bc2001_g15953.t1	bc2002_g653.t1
OG0001328	bc2001_g17863.t1	bc2002_g378.t1
OG0001328	bc2001_g15011.t1	bc2002_g15620.t1, bc2002_g19087.t1
OG0001328	bc2001_g18762.t1	bc2002_g14.t1
OG0001329	bc2001_g17541.t1	bc2002_g5184.t1
OG0001329	bc2001_g19667.t1	bc2002_g17010.t1, bc2002_g11999.t1, bc2002_g17077.t1, bc2002_g155.t1, bc2002_g17891.t1, bc2002_g336.t1
OG0001330	bc2001_g18059.t2	bc2002_g15780.t3
OG0001330	bc2001_g18059.t1	bc2002_g15780.t1, bc2002_g15780.t2
OG0001370	bc2001_g594.t1, bc2001_g594.t2	bc2002_g1644.t1
OG0001371	bc2001_g9818.t1, bc2001_g9818.t2	bc2002_g11886.t1
OG0001372	bc2001_g1125.t1	bc2002_g4198.t1
OG0001374	bc2001_g9582.t1	bc2002_g9847.t1
OG0001375	bc2001_g11897.t1, bc2001_g11897.t2	bc2002_g13166.t1
OG0001376	bc2001_g2266.t1, bc2001_g2266.t2	bc2002_g9496.t1
OG0001377	bc2001_g11224.t1	bc2002_g8027.t1
OG0001378	bc2001_g8245.t2	bc2002_g227.t2
OG0001378	bc2001_g8245.t1	bc2002_g227.t1
OG0001380	bc2001_g11450.t2	bc2002_g12634.t3
OG0001380	bc2001_g11450.t1	bc2002_g12634.t2, bc2002_g12634.t1
OG0001381	bc2001_g4344.t2	bc2002_g16652.t3
OG0001381	bc2001_g4344.t1	bc2002_g16652.t2, bc2002_g16652.t1
OG0001384	bc2001_g3542.t1	bc2002_g7230.t1
OG0001385	bc2001_g11210.t1	bc2002_g8043.t1
OG0001387	bc2001_g507.t1	bc2002_g1622.t1
OG0001388	bc2001_g4260.t1	bc2002_g2669.t1
OG0001389	bc2001_g8710.t1	bc2002_g17273.t1
OG0001391	bc2001_g13594.t1	bc2002_g9264.t1
OG0001392	bc2001_g154.t1, bc2001_g154.t2	bc2002_g8736.t1
OG0001393	bc2001_g10937.t4, bc2001_g10937.t3, bc2001_g10937.t1	bc2002_g5335.t1
OG0001394	bc2001_g6413.t1, bc2001_g6413.t2	bc2002_g10562.t1
OG0001395	bc2001_g15188.t1, bc2001_g15189.t1, bc2001_g15189.t2	bc2002_g18908.t1
OG0001396	bc2001_g18622.t1, bc2001_g18622.t2	bc2002_g13573.t1
OG0001397	bc2001_g16584.t2, bc2001_g16584.t1	bc2002_g17624.t1
OG0001398	bc2001_g19717.t1	bc2002_g16705.t1
OG0001399	bc2001_g6421.t3	bc2002_g10570.t2
OG0001399	bc2001_g6421.t2	bc2002_g10570.t1
OG0001401	bc2001_g11367.t1	bc2002_g2518.t1
OG0001401	bc2001_g8410.t1	bc2002_g9382.t1
OG0001402	bc2001_g229.t1	bc2002_g14371.t1
OG0001406	bc2001_g18974.t1	bc2002_g15664.t1
OG0001407	bc2001_g13267.t1	bc2002_g13332.t1
OG0001408	bc2001_g5590.t1	bc2002_g20057.t1
OG0001409	bc2001_g10135.t1	bc2002_g16897.t1
OG0001410	bc2001_g10183.t1	bc2002_g16847.t1
OG0001410	bc2001_g10183.t2	bc2002_g16847.t2
OG0001411	bc2001_g12813.t2	bc2002_g2975.t1
OG0001411	bc2001_g12813.t1	bc2002_g2975.t2
OG0001413	bc2001_g9208.t2	bc2002_g18400.t2
OG0001413	bc2001_g9208.t1	bc2002_g18400.t1
OG0001414	bc2001_g18451.t1	bc2002_g16146.t1
OG0001415	bc2001_g969.t1	bc2002_g11152.t1
OG0001415	bc2001_g962.t1	bc2002_g11159.t1
OG0001416	bc2001_g16784.t1	bc2002_g17423.t1
OG0001418	bc2001_g14908.t1	bc2002_g19348.t1, bc2002_g19348.t2
OG0001419	bc2001_g13120.t1	bc2002_g16385.t1
OG0001420	bc2001_g10583.t1, bc2001_g10583.t2	bc2002_g717.t1
OG0001421	bc2001_g17040.t2	bc2002_g7955.t2
OG0001421	bc2001_g17040.t1	bc2002_g7955.t1
OG0001422	bc2001_g17077.t1	bc2002_g7990.t1
OG0001422	bc2001_g17053.t1, bc2001_g17053.t2	bc2002_g7968.t1
OG0001423	bc2001_g16705.t1	bc2002_g17501.t2, bc2002_g17501.t1
OG0001424	bc2001_g18094.t1	bc2002_g4369.t1
OG0001425	bc2001_g9104.t1	bc2002_g2419.t1
OG0001426	bc2001_g97.t1, bc2001_g98.t1	bc2002_g8791.t1
OG0001427	bc2001_g10769.t1	bc2002_g9343.t1
OG0001428	bc2001_g11237.t1, bc2001_g11237.t2	bc2002_g8016.t1
OG0001429	bc2001_g19511.t3, bc2001_g19511.t1, bc2001_g19511.t2	bc2002_g1960.t1, bc2002_g1960.t2
OG0001430	bc2001_g3012.t1	bc2002_g11819.t1
OG0001431	bc2001_g959.t1	bc2002_g11148.t1
OG0001431	bc2001_g971.t1	bc2002_g11163.t1
OG0001432	bc2001_g9829.t1	bc2002_g11897.t1
OG0001435	bc2001_g9422.t1	bc2002_g2324.t2, bc2002_g2324.t1
OG0001436	bc2001_g7465.t1, bc2001_g7465.t2	bc2002_g13902.t1
OG0001437	bc2001_g8582.t1	bc2002_g17137.t1
OG0001438	bc2001_g12503.t2	bc2002_g10126.t2
OG0001438	bc2001_g12503.t1	bc2002_g10126.t1
OG0001439	bc2001_g12980.t1	bc2002_g7670.t1
OG0001440	bc2001_g8775.t1	bc2002_g17340.t1
OG0001442	bc2001_g13900.t1	bc2002_g14645.t1
OG0001442	bc2001_g2151.t1	bc2002_g11399.t1
OG0001443	bc2001_g7827.t1	bc2002_g19294.t1, bc2002_g19294.t2
OG0001443	bc2001_g7827.t2	bc2002_g19294.t3
OG0001444	bc2001_g12192.t1	bc2002_g12175.t1
OG0001444	bc2001_g12192.t2	bc2002_g12175.t2
OG0001445	bc2001_g177.t1	bc2002_g14427.t1
OG0001445	bc2001_g19420.t1	bc2002_g2794.t1
OG0001445	bc2001_g13020.t1	bc2002_g7633.t1
OG0001446	bc2001_g16391.t1	bc2002_g3064.t1
OG0001446	bc2001_g18809.t1	bc2002_g4570.t1, bc2002_g4570.t2
OG0001448	bc2001_g8745.t1	bc2002_g17311.t2
OG0001448	bc2001_g8745.t2	bc2002_g17311.t1
OG0001449	bc2001_g12556.t1	bc2002_g10065.t1
OG0001450	bc2001_g10509.t1	bc2002_g788.t1
OG0001451	bc2001_g16729.t3	bc2002_g17475.t1
OG0001453	bc2001_g5930.t1	bc2002_g1099.t1
OG0001453	bc2001_g5930.t2	bc2002_g1099.t2
OG0001454	bc2001_g330.t1	bc2002_g11750.t1
OG0001454	bc2001_g5929.t1	bc2002_g1098.t1
OG0001455	bc2001_g10039.t1	bc2002_g17002.t1
OG0001456	bc2001_g16730.t1	bc2002_g17474.t1
OG0001457	bc2001_g16529.t1	bc2002_g17674.t1
OG0001458	bc2001_g16142.t1, bc2001_g16142.t2	bc2002_g8408.t1
OG0001459	bc2001_g3583.t1, bc2001_g3583.t2	bc2002_g9893.t1
OG0001460	bc2001_g10584.t1	bc2002_g716.t1
OG0001461	bc2001_g9288.t1	bc2002_g18487.t1
OG0001461	bc2001_g9288.t2	bc2002_g18487.t2
OG0001462	bc2001_g988.t1	bc2002_g11127.t1
OG0001462	bc2001_g990.t1	bc2002_g11125.t1
OG0001463	bc2001_g1043.t2, bc2001_g1043.t1	bc2002_g4287.t1
OG0001464	bc2001_g19569.t1	bc2002_g2024.t1
OG0001465	bc2001_g19474.t1	bc2002_g1920.t1
OG0001468	bc2001_g11566.t1	bc2002_g12516.t1
OG0001469	bc2001_g7855.t1	bc2002_g19265.t1
OG0001469	bc2001_g7855.t2	bc2002_g19265.t2
OG0001470	bc2001_g4817.t1	bc2002_g3755.t1
OG0001470	bc2001_g4817.t3	bc2002_g3755.t2
OG0001471	bc2001_g6410.t1	bc2002_g10559.t1
OG0001471	bc2001_g9135.t2, bc2001_g9135.t1	bc2002_g2448.t1
OG0001472	bc2001_g9368.t1	bc2002_g2373.t1
OG0001473	bc2001_g16156.t2	bc2002_g8420.t1
OG0001474	bc2001_g16746.t4, bc2001_g16746.t2, bc2001_g16746.t3, bc2001_g16746.t1	bc2002_g17459.t1
OG0001475	bc2001_g17517.t1, bc2001_g17518.t1	bc2002_g5214.t1
OG0001476	bc2001_g15602.t1	bc2002_g17857.t1
OG0001477	bc2001_g17645.t1	bc2002_g16478.t1
OG0001478	bc2001_g16818.t1, bc2001_g16818.t2	bc2002_g17387.t1
OG0001479	bc2001_g6085.t2, bc2001_g6085.t1	bc2002_g12830.t1
OG0001480	bc2001_g10564.t1	bc2002_g733.t1
OG0001481	bc2001_g5468.t1, bc2001_g5468.t2	bc2002_g7002.t1
OG0001483	bc2001_g9284.t1	bc2002_g18483.t1
OG0001483	bc2001_g18091.t1	bc2002_g4372.t1
OG0001485	bc2001_g5581.t3, bc2001_g5581.t2, bc2001_g5581.t1	bc2002_g20066.t1
OG0001486	bc2001_g1132.t2, bc2001_g1132.t1, bc2001_g1132.t3, bc2001_g1132.t4	bc2002_g4192.t1
OG0001487	bc2001_g619.t1	bc2002_g1666.t1
OG0001487	bc2001_g619.t2	bc2002_g1666.t2
OG0001488	bc2001_g12746.t1	bc2002_g7571.t1, bc2002_g15325.t1
OG0001489	bc2001_g8514.t1	bc2002_g9493.t1
OG0001489	bc2001_g8514.t2	bc2002_g9493.t2
OG0001490	bc2001_g1081.t1	bc2002_g4250.t1
OG0001491	bc2001_g17448.t1	bc2002_g85.t1
OG0001491	bc2001_g16495.t1	bc2002_g17707.t1
OG0001493	bc2001_g19054.t1	bc2002_g6746.t1
OG0001494	bc2001_g15553.t1, bc2001_g15553.t2	bc2002_g17814.t1
OG0001495	bc2001_g8646.t1	bc2002_g17207.t1
OG0001496	bc2001_g6029.t2, bc2001_g6029.t1	bc2002_g14198.t1
OG0001497	bc2001_g3853.t1	bc2002_g13465.t1
OG0001498	bc2001_g12080.t2	bc2002_g12289.t2
OG0001498	bc2001_g12080.t1	bc2002_g12289.t1
OG0001499	bc2001_g18429.t1, bc2001_g18428.t1	bc2002_g16125.t1
OG0001500	bc2001_g12291.t2	bc2002_g12072.t2
OG0001500	bc2001_g12291.t1	bc2002_g12072.t1
OG0001501	bc2001_g2911.t1	bc2002_g11562.t1
OG0001502	bc2001_g8460.t2	bc2002_g9429.t2
OG0001502	bc2001_g8460.t1	bc2002_g9429.t1
OG0001503	bc2001_g9885.t1	bc2002_g11954.t1
OG0001504	bc2001_g15605.t1	bc2002_g17860.t1
OG0001505	bc2001_g18624.t1	bc2002_g13575.t1
OG0001506	bc2001_g10928.t1	bc2002_g5343.t1
OG0001507	bc2001_g7364.t2	bc2002_g4635.t2
OG0001507	bc2001_g7364.t1	bc2002_g4635.t1
OG0001509	bc2001_g12512.t1	bc2002_g10116.t1
OG0001510	bc2001_g1065.t1	bc2002_g4265.t1
OG0001511	bc2001_g10171.t1, bc2001_g10171.t2, bc2001_g10171.t4, bc2001_g10171.t3	bc2002_g16861.t1
OG0001512	bc2001_g9510.t2, bc2001_g9510.t1	bc2002_g9776.t2, bc2002_g9776.t1
OG0001513	bc2001_g18333.t1	bc2002_g16029.t3
OG0001513	bc2001_g18332.t1	bc2002_g16029.t2, bc2002_g16029.t1
OG0001514	bc2001_g907.t1	bc2002_g11215.t2
OG0001514	bc2001_g907.t2	bc2002_g11215.t1
OG0001515	bc2001_g12844.t1	bc2002_g2944.t1
OG0001517	bc2001_g1422.t1	bc2002_g18670.t1
OG0001518	bc2001_g5214.t1	bc2002_g3417.t1
OG0001519	bc2001_g2049.t2	bc2002_g8265.t2
OG0001519	bc2001_g2049.t1	bc2002_g8265.t1
OG0001520	bc2001_g12890.t1	bc2002_g2896.t1
OG0001521	bc2001_g429.t2, bc2001_g429.t1	bc2002_g11647.t1
OG0001522	bc2001_g5294.t1	bc2002_g6821.t1, bc2002_g6822.t1
OG0001523	bc2001_g1160.t2	bc2002_g4159.t2
OG0001523	bc2001_g1160.t1	bc2002_g4159.t1
OG0001524	bc2001_g3292.t1	bc2002_g7115.t1
OG0001524	bc2001_g4606.t1	bc2002_g6504.t1
OG0001525	bc2001_g19662.t1	bc2002_g342.t1
OG0001526	bc2001_g9853.t2, bc2001_g9853.t1, bc2001_g9853.t3	bc2002_g11919.t1
OG0001527	bc2001_g5881.t1	bc2002_g1049.t1
OG0001528	bc2001_g13925.t2	bc2002_g14670.t2
OG0001528	bc2001_g13925.t1	bc2002_g14670.t1
OG0001529	bc2001_g11637.t1	bc2002_g12439.t1
OG0001530	bc2001_g19140.t2	bc2002_g6657.t2
OG0001530	bc2001_g19140.t1	bc2002_g6657.t1
OG0001531	bc2001_g17238.t1	bc2002_g7866.t1
OG0001531	bc2001_g16330.t1	bc2002_g8596.t1
OG0001532	bc2001_g8633.t1	bc2002_g17196.t1
OG0001533	bc2001_g5322.t1	bc2002_g6851.t1
OG0001534	bc2001_g9609.t1	bc2002_g9873.t1
OG0001535	bc2001_g994.t2	bc2002_g11121.t2
OG0001535	bc2001_g994.t1	bc2002_g11121.t1
OG0001536	bc2001_g1138.t1	bc2002_g4185.t1
OG0001537	bc2001_g2069.t1, bc2001_g2069.t2, bc2001_g2069.t3	bc2002_g8285.t1
OG0001539	bc2001_g3997.t1, bc2001_g3997.t2, bc2001_g3997.t3	bc2002_g1382.t1
OG0001540	bc2001_g3944.t1	bc2002_g14752.t1
OG0001540	bc2001_g3944.t2	bc2002_g14752.t2
OG0001542	bc2001_g8372.t2, bc2001_g8372.t1	bc2002_g95.t1
OG0001543	bc2001_g12126.t1	bc2002_g12239.t2, bc2002_g12239.t1
OG0001545	bc2001_g7438.t1	bc2002_g13876.t2
OG0001545	bc2001_g7437.t1	bc2002_g13876.t1
OG0001546	bc2001_g11473.t1	bc2002_g12607.t2, bc2002_g12607.t1
OG0001547	bc2001_g560.t1	bc2002_g16542.t1
OG0001548	bc2001_g8397.t2	bc2002_g9370.t1
OG0001548	bc2001_g8397.t1	bc2002_g9370.t2
OG0001549	bc2001_g655.t1	bc2002_g1700.t1
OG0001549	bc2001_g655.t2	bc2002_g1700.t2
OG0001550	bc2001_g16669.t2	bc2002_g17536.t2
OG0001550	bc2001_g16669.t1	bc2002_g17536.t1
OG0001551	bc2001_g15378.t1	bc2002_g7054.t2, bc2002_g7054.t1
OG0001552	bc2001_g16916.t1	bc2002_g3306.t1
OG0001553	bc2001_g13746.t1	bc2002_g14481.t1
OG0001554	bc2001_g5924.t2, bc2001_g5924.t1	bc2002_g1093.t1, bc2002_g1093.t2
OG0001556	bc2001_g18839.t1	bc2002_g4539.t1
OG0001557	bc2001_g16717.t1	bc2002_g17488.t1
OG0001557	bc2001_g16717.t2	bc2002_g17487.t1
OG0001559	bc2001_g7445.t1, bc2001_g7445.t2	bc2002_g13883.t1
