Orthogroup	acastellanii_braker	bc2002_braker
OG0001465	acastellanii_g7191.t1	bc2002_g1920.t1
OG0001466	acastellanii_g4585.t1	bc2002_g291.t1
OG0001468	acastellanii_g2776.t1, acastellanii_g11562.t1, acastellanii_g2777.t1	bc2002_g12516.t1
OG0001469	acastellanii_g11433.t1, acastellanii_g11433.t2	bc2002_g19265.t1, bc2002_g19265.t2
OG0001470	acastellanii_g11449.t2, acastellanii_g11449.t1	bc2002_g3755.t1, bc2002_g3755.t2
OG0001471	acastellanii_g11477.t1	bc2002_g10559.t1, bc2002_g2448.t1
OG0001473	acastellanii_g11278.t1, acastellanii_g11278.t2	bc2002_g8420.t1
OG0001474	acastellanii_g11266.t1	bc2002_g17459.t1
OG0001475	acastellanii_g11177.t1	bc2002_g5214.t1
OG0001476	acastellanii_g11189.t1	bc2002_g17857.t1
OG0001477	acastellanii_g11230.t1	bc2002_g16478.t1
OG0001478	acastellanii_g11237.t2, acastellanii_g11237.t1	bc2002_g17387.t1
OG0001479	acastellanii_g10969.t1, acastellanii_g920.t1, acastellanii_g920.t2	bc2002_g12830.t1
OG0001480	acastellanii_g5385.t1, acastellanii_g10983.t1, acastellanii_g4644.t1, acastellanii_g5093.t1	bc2002_g733.t1
OG0001481	acastellanii_g10991.t1, acastellanii_g10987.t1	bc2002_g7002.t1
OG0001482	acastellanii_g10996.t1	bc2002_g18287.t1
OG0001483	acastellanii_g11010.t1	bc2002_g18483.t1, bc2002_g4372.t1
OG0001485	acastellanii_g11133.t1, acastellanii_g11132.t1	bc2002_g20066.t1
OG0001486	acastellanii_g10896.t1	bc2002_g4192.t1
OG0001487	acastellanii_g10907.t1	bc2002_g1666.t1, bc2002_g1666.t2
OG0001488	acastellanii_g10708.t1	bc2002_g7571.t1, bc2002_g15325.t1
OG0001489	acastellanii_g10717.t1	bc2002_g9493.t1, bc2002_g9493.t2
OG0001490	acastellanii_g10762.t1	bc2002_g4250.t1
OG0001491	acastellanii_g10785.t1	bc2002_g85.t1, bc2002_g17707.t1
OG0001493	acastellanii_g9990.t1, acastellanii_g10661.t1, acastellanii_g8675.t1, acastellanii_g378.t1	bc2002_g6746.t1
OG0001494	acastellanii_g10580.t1, acastellanii_g4103.t1	bc2002_g17814.t1
OG0001495	acastellanii_g10444.t1	bc2002_g17207.t1
OG0001496	acastellanii_g10271.t1, acastellanii_g6482.t1, acastellanii_g6482.t2	bc2002_g14198.t1
OG0001497	acastellanii_g8696.t1, acastellanii_g10308.t2, acastellanii_g10308.t1	bc2002_g13465.t1
OG0001498	acastellanii_g10318.t1	bc2002_g12289.t2, bc2002_g12289.t1
OG0001499	acastellanii_g10350.t1, acastellanii_g9856.t1	bc2002_g16125.t1
OG0001500	acastellanii_g10395.t1	bc2002_g12072.t2, bc2002_g12072.t1
OG0001501	acastellanii_g10402.t1	bc2002_g11562.t1
OG0001502	acastellanii_g10080.t1	bc2002_g9429.t2, bc2002_g9429.t1
OG0001503	acastellanii_g9875.t1, acastellanii_g10112.t1	bc2002_g11954.t1
OG0001504	acastellanii_g10144.t1, acastellanii_g10144.t2	bc2002_g17860.t1
OG0001505	acastellanii_g10172.t1	bc2002_g13575.t1
OG0001506	acastellanii_g5599.t1, acastellanii_g10191.t1	bc2002_g5343.t1
OG0001507	acastellanii_g10217.t1	bc2002_g4635.t2, bc2002_g4635.t1
OG0001509	acastellanii_g9978.t1, acastellanii_g9977.t1, acastellanii_g4840.t1, acastellanii_g4840.t2	bc2002_g10116.t1
OG0001510	acastellanii_g9679.t1	bc2002_g4265.t1
OG0001511	acastellanii_g9686.t1	bc2002_g16861.t1
OG0001512	acastellanii_g9748.t1	bc2002_g9776.t2, bc2002_g9776.t1
OG0001513	acastellanii_g9758.t1	bc2002_g16029.t3, bc2002_g16029.t2, bc2002_g16029.t1
OG0001514	acastellanii_g9761.t1	bc2002_g11215.t2, bc2002_g11215.t1
OG0001515	acastellanii_g9763.t1, acastellanii_g1166.t1	bc2002_g2944.t1
OG0001516	acastellanii_g9770.t1, acastellanii_g2960.t1	bc2002_g5555.t1
OG0001517	acastellanii_g9781.t1, acastellanii_g9785.t1	bc2002_g18670.t1
OG0001518	acastellanii_g9852.t1, acastellanii_g9852.t2, acastellanii_g9852.t3	bc2002_g3417.t1
OG0001519	acastellanii_g9874.t1	bc2002_g8265.t2, bc2002_g8265.t1
OG0001520	acastellanii_g9885.t1	bc2002_g2896.t1
OG0001521	acastellanii_g9947.t1, acastellanii_g9947.t2	bc2002_g11647.t2, bc2002_g11647.t1
OG0001522	acastellanii_g9363.t1, acastellanii_g9363.t2	bc2002_g6821.t1, bc2002_g6822.t1
OG0001523	acastellanii_g9392.t1	bc2002_g4159.t2, bc2002_g4159.t1
OG0001524	acastellanii_g9404.t1	bc2002_g7115.t1, bc2002_g6504.t1
OG0001525	acastellanii_g9452.t1, acastellanii_g9452.t2, acastellanii_g4189.t1	bc2002_g342.t1
OG0001526	acastellanii_g9472.t1	bc2002_g11919.t1
OG0001527	acastellanii_g9491.t3, acastellanii_g9491.t2, acastellanii_g9491.t1	bc2002_g1049.t1
OG0001528	acastellanii_g9513.t1	bc2002_g14670.t2, bc2002_g14670.t1
OG0001529	acastellanii_g9305.t2, acastellanii_g9305.t1	bc2002_g12439.t1
OG0001530	acastellanii_g9306.t1	bc2002_g6657.t2, bc2002_g6657.t1
OG0001531	acastellanii_g9282.t1	bc2002_g7866.t1, bc2002_g8596.t1
OG0001532	acastellanii_g9272.t1, acastellanii_g9272.t2	bc2002_g17196.t1
OG0001533	acastellanii_g9257.t3, acastellanii_g9257.t2, acastellanii_g9257.t1	bc2002_g6851.t1
OG0001534	acastellanii_g9233.t1	bc2002_g9873.t1
OG0001535	acastellanii_g9187.t1	bc2002_g11121.t2, bc2002_g11121.t1
OG0001536	acastellanii_g5976.t1	bc2002_g4185.t1
OG0001537	acastellanii_g8737.t1, acastellanii_g8737.t2	bc2002_g8285.t1
OG0001539	acastellanii_g8764.t1	bc2002_g1382.t1
OG0001540	acastellanii_g8783.t1	bc2002_g14752.t1, bc2002_g14752.t2
OG0001542	acastellanii_g8806.t1, acastellanii_g8806.t2	bc2002_g95.t1
OG0001543	acastellanii_g8825.t1	bc2002_g12239.t2, bc2002_g12239.t1
OG0001545	acastellanii_g8860.t1	bc2002_g13876.t2, bc2002_g13876.t1
OG0001546	acastellanii_g3821.t1, acastellanii_g8890.t1	bc2002_g12607.t2, bc2002_g12607.t1
OG0001547	acastellanii_g8897.t1, acastellanii_g8897.t2, acastellanii_g8897.t3	bc2002_g16542.t1
OG0001548	acastellanii_g8937.t1	bc2002_g9370.t1, bc2002_g9370.t2
OG0001549	acastellanii_g8950.t1, acastellanii_g4735.t1	bc2002_g1700.t1, bc2002_g1700.t2
OG0001550	acastellanii_g9000.t1	bc2002_g17536.t2, bc2002_g17536.t1
OG0001551	acastellanii_g9057.t1, acastellanii_g3524.t1	bc2002_g7054.t2, bc2002_g7054.t1
OG0001552	acastellanii_g7198.t1, acastellanii_g8641.t2, acastellanii_g8641.t1	bc2002_g3306.t1
OG0001553	acastellanii_g3055.t1, acastellanii_g8661.t1	bc2002_g14481.t1
OG0001554	acastellanii_g8467.t1	bc2002_g1093.t1, bc2002_g1093.t2
OG0001556	acastellanii_g8517.t3, acastellanii_g8517.t1, acastellanii_g8517.t2	bc2002_g4539.t1
OG0001557	acastellanii_g8021.t1	bc2002_g17488.t1, bc2002_g17487.t1
OG0001559	acastellanii_g8064.t2, acastellanii_g8064.t1	bc2002_g13883.t1
OG0001560	acastellanii_g8086.t1, acastellanii_g8086.t2	bc2002_g4252.t1, bc2002_g4252.t2
OG0001561	acastellanii_g3920.t1, acastellanii_g7185.t1, acastellanii_g7185.t2, acastellanii_g8171.t1	bc2002_g7656.t1
OG0001562	acastellanii_g8187.t1	bc2002_g11290.t2, bc2002_g11290.t1
OG0001563	acastellanii_g8217.t1	bc2002_g13375.t1, bc2002_g13375.t2
OG0001564	acastellanii_g8338.t1, acastellanii_g7519.t1	bc2002_g17289.t1
OG0001566	acastellanii_g7981.t1, acastellanii_g7981.t2	bc2002_g2849.t1, bc2002_g2849.t2
OG0001568	acastellanii_g7941.t1, acastellanii_g7939.t2, acastellanii_g7939.t1	bc2002_g17697.t1, bc2002_g17697.t2
OG0001569	acastellanii_g7758.t1, acastellanii_g7758.t2	bc2002_g3864.t1, bc2002_g3864.t2
OG0001570	acastellanii_g7833.t2, acastellanii_g7833.t1	bc2002_g15668.t1
OG0001571	acastellanii_g7858.t1	bc2002_g6810.t1, bc2002_g12400.t1
OG0001572	acastellanii_g7881.t1, acastellanii_g7883.t1, acastellanii_g7883.t2	bc2002_g14542.t1
OG0001573	acastellanii_g7884.t1	bc2002_g20105.t1
OG0001574	acastellanii_g7892.t3, acastellanii_g7892.t1, acastellanii_g5632.t1	bc2002_g4803.t1
OG0001575	acastellanii_g4836.t1, acastellanii_g4997.t1, acastellanii_g7716.t1	bc2002_g18176.t1
OG0001577	acastellanii_g7652.t1	bc2002_g15485.t2, bc2002_g15485.t1
OG0001579	acastellanii_g7636.t1	bc2002_g14646.t2, bc2002_g14646.t1
OG0001581	acastellanii_g315.t1, acastellanii_g7557.t1	bc2002_g11917.t1
OG0001582	acastellanii_g7500.t1	bc2002_g10524.t1
OG0001583	acastellanii_g7504.t1, acastellanii_g4422.t2, acastellanii_g1922.t1	bc2002_g13908.t1
OG0001584	acastellanii_g7509.t1	bc2002_g13886.t1, bc2002_g13887.t1
OG0001585	acastellanii_g7471.t3	bc2002_g19333.t1, bc2002_g19333.t2
OG0001586	acastellanii_g7489.t1, acastellanii_g3247.t1, acastellanii_g3246.t1	bc2002_g17301.t1
OG0001587	acastellanii_g7359.t2, acastellanii_g7359.t3, acastellanii_g7359.t1	bc2002_g4689.t1
OG0001589	acastellanii_g7239.t1, acastellanii_g2027.t1	bc2002_g16863.t1, bc2002_g1399.t2
OG0001590	acastellanii_g7121.t1, acastellanii_g6994.t1	bc2002_g10692.t2, bc2002_g10692.t1
OG0001591	acastellanii_g7015.t1	bc2002_g2369.t1
OG0001592	acastellanii_g7021.t1	bc2002_g13160.t1, bc2002_g19184.t1
OG0001593	acastellanii_g7093.t1	bc2002_g10947.t1
OG0001594	acastellanii_g7102.t1, acastellanii_g7102.t2	bc2002_g10685.t1
OG0001595	acastellanii_g7111.t2, acastellanii_g7111.t1	bc2002_g14140.t1
OG0001596	acastellanii_g7144.t1, acastellanii_g7143.t1	bc2002_g7634.t1, bc2002_g2795.t1
OG0001597	acastellanii_g6506.t1, acastellanii_g7206.t1	bc2002_g17439.t1
OG0001598	acastellanii_g6974.t1, acastellanii_g371.t1	bc2002_g15017.t1
OG0001599	acastellanii_g6803.t1	bc2002_g10386.t1
OG0001600	acastellanii_g6896.t1	bc2002_g10265.t1
OG0001601	acastellanii_g6907.t1	bc2002_g15531.t1, bc2002_g15532.t1
OG0001602	acastellanii_g6729.t1, acastellanii_g3726.t1	bc2002_g9322.t1
OG0001603	acastellanii_g6762.t1, acastellanii_g6763.t1, acastellanii_g6763.t2, acastellanii_g4982.t1	bc2002_g15334.t1
OG0001604	acastellanii_g6700.t1	bc2002_g17902.t1
OG0001605	acastellanii_g6025.t1, acastellanii_g362.t1, acastellanii_g362.t2, acastellanii_g751.t1	bc2002_g14302.t1
OG0001606	acastellanii_g6039.t1	bc2002_g6212.t1
OG0001607	acastellanii_g6048.t1	bc2002_g4511.t2, bc2002_g4511.t1
OG0001608	acastellanii_g6126.t2, acastellanii_g6126.t1	bc2002_g17777.t1
OG0001609	acastellanii_g6127.t1	bc2002_g18635.t2, bc2002_g18635.t1
OG0001610	acastellanii_g6150.t1	bc2002_g16891.t1
OG0001611	acastellanii_g6166.t1	bc2002_g16797.t1, bc2002_g1048.t1
OG0001612	acastellanii_g6258.t1	bc2002_g8035.t1, bc2002_g8036.t2, bc2002_g8036.t1
OG0001613	acastellanii_g6328.t1	bc2002_g15269.t1
OG0001614	acastellanii_g6398.t1	bc2002_g6700.t1
OG0001615	acastellanii_g6462.t1, acastellanii_g6462.t2	bc2002_g18116.t1, bc2002_g18117.t1
OG0001616	acastellanii_g6503.t2, acastellanii_g6503.t1	bc2002_g2895.t2, bc2002_g2895.t1
OG0001617	acastellanii_g6518.t1	bc2002_g4646.t1, bc2002_g4646.t3, bc2002_g4646.t2
OG0001618	acastellanii_g503.t1, acastellanii_g5101.t1, acastellanii_g5953.t1	bc2002_g3893.t1
OG0001619	acastellanii_g5890.t1	bc2002_g17000.t1
OG0001620	acastellanii_g162.t1, acastellanii_g5917.t1	bc2002_g18666.t1, bc2002_g18517.t1
OG0001621	acastellanii_g2104.t1, acastellanii_g5694.t1	bc2002_g228.t1
OG0001622	acastellanii_g5712.t1, acastellanii_g5712.t2	bc2002_g16035.t1
OG0001623	acastellanii_g5634.t2, acastellanii_g5634.t1	bc2002_g7667.t1
OG0001626	acastellanii_g5492.t2, acastellanii_g5492.t1	bc2002_g7400.t1
OG0001628	acastellanii_g5391.t1	bc2002_g4607.t2, bc2002_g4607.t1
OG0001629	acastellanii_g5386.t1, acastellanii_g5386.t2	bc2002_g13499.t1
OG0001630	acastellanii_g5279.t1	bc2002_g8535.t1
OG0001631	acastellanii_g5233.t1, acastellanii_g4763.t1	bc2002_g14634.t1
OG0001632	acastellanii_g5014.t1	bc2002_g17816.t1, bc2002_g17815.t1
OG0001633	acastellanii_g4282.t1, acastellanii_g4885.t2, acastellanii_g4885.t1	bc2002_g10814.t1
OG0001634	acastellanii_g4888.t1	bc2002_g16764.t1
OG0001636	acastellanii_g4906.t1	bc2002_g17869.t1
OG0001637	acastellanii_g4914.t1, acastellanii_g4915.t1, acastellanii_g605.t1, acastellanii_g605.t2	bc2002_g10758.t1
OG0001639	acastellanii_g4579.t1	bc2002_g11156.t1
OG0001641	acastellanii_g4419.t1, acastellanii_g4419.t2	bc2002_g6564.t1, bc2002_g6563.t1
OG0001642	acastellanii_g4433.t1, acastellanii_g4433.t3, acastellanii_g4433.t2	bc2002_g3785.t1
OG0001643	acastellanii_g4437.t1	bc2002_g11469.t1, bc2002_g11469.t2, bc2002_g11564.t1
OG0001644	acastellanii_g219.t1, acastellanii_g4137.t1, acastellanii_g221.t1	bc2002_g11538.t1, bc2002_g487.t1
OG0001645	acastellanii_g4218.t1	bc2002_g1955.t1
OG0001646	acastellanii_g4226.t1	bc2002_g8044.t1
OG0001648	acastellanii_g4270.t1	bc2002_g5245.t1, bc2002_g17409.t1
OG0001649	acastellanii_g4311.t1, acastellanii_g4311.t2, acastellanii_g4308.t1	bc2002_g3711.t1
OG0001650	acastellanii_g4317.t1	bc2002_g11391.t1
OG0001651	acastellanii_g4329.t1	bc2002_g13249.t1, bc2002_g13249.t2
OG0001652	acastellanii_g3770.t1	bc2002_g17867.t1
OG0001654	acastellanii_g3852.t1	bc2002_g6677.t1
OG0001655	acastellanii_g3652.t1	bc2002_g3236.t1, bc2002_g3236.t2
OG0001656	acastellanii_g3666.t1, acastellanii_g2574.t1, acastellanii_g2255.t1	bc2002_g3253.t1
OG0001657	acastellanii_g3627.t1	bc2002_g2309.t1
OG0001658	acastellanii_g3628.t1	bc2002_g18928.t1
OG0001659	acastellanii_g3521.t1, acastellanii_g3521.t2	bc2002_g14015.t1, bc2002_g14015.t2
OG0001660	acastellanii_g3545.t2, acastellanii_g3545.t1	bc2002_g2876.t1
OG0001661	acastellanii_g1375.t1, acastellanii_g3431.t1	bc2002_g4270.t1
OG0001662	acastellanii_g1092.t1, acastellanii_g1092.t2, acastellanii_g3497.t1	bc2002_g18811.t1, bc2002_g4283.t1
OG0001663	acastellanii_g3343.t1, acastellanii_g3343.t3, acastellanii_g3343.t2	bc2002_g10397.t1
OG0001664	acastellanii_g3369.t1, acastellanii_g2248.t1	bc2002_g17595.t1, bc2002_g17616.t1
OG0001665	acastellanii_g3306.t1	bc2002_g17861.t1
OG0001666	acastellanii_g3311.t2, acastellanii_g3311.t1, acastellanii_g3311.t3	bc2002_g20078.t1
OG0001667	acastellanii_g3249.t1, acastellanii_g2383.t1	bc2002_g16694.t1, bc2002_g16694.t2
OG0001668	acastellanii_g3180.t1, acastellanii_g3180.t2	bc2002_g6811.t2, bc2002_g6811.t1
OG0001669	acastellanii_g3036.t1, acastellanii_g3037.t1	bc2002_g8538.t1
OG0001670	acastellanii_g3062.t1	bc2002_g5224.t1
OG0001671	acastellanii_g3132.t1	bc2002_g17127.t1, bc2002_g17127.t2
OG0001672	acastellanii_g3174.t1	bc2002_g15601.t1, bc2002_g1395.t1
OG0001673	acastellanii_g2907.t1	bc2002_g957.t1
OG0001674	acastellanii_g2724.t1	bc2002_g12522.t1
OG0001676	acastellanii_g2676.t1	bc2002_g16666.t1, bc2002_g16666.t2
OG0001677	acastellanii_g2633.t1, acastellanii_g2633.t2	bc2002_g13817.t2, bc2002_g13817.t1
OG0001678	acastellanii_g2284.t1, acastellanii_g2284.t2	bc2002_g17934.t2, bc2002_g17934.t1, bc2002_g17934.t3
OG0001679	acastellanii_g1788.t1	bc2002_g8527.t1
OG0001681	acastellanii_g1949.t1, acastellanii_g1949.t2	bc2002_g16137.t1, bc2002_g16137.t2
OG0001682	acastellanii_g2045.t1	bc2002_g11464.t1, bc2002_g11463.t1
OG0001683	acastellanii_g2047.t1	bc2002_g11480.t2, bc2002_g11480.t1
OG0001684	acastellanii_g2139.t1	bc2002_g6745.t1, bc2002_g12767.t1
OG0001685	acastellanii_g2218.t1	bc2002_g4225.t1
OG0001686	acastellanii_g2239.t1	bc2002_g1966.t1, bc2002_g1966.t2
OG0001687	acastellanii_g2262.t2, acastellanii_g2262.t1	bc2002_g3930.t2, bc2002_g3930.t1
OG0001688	acastellanii_g1772.t2, acastellanii_g1772.t1	bc2002_g8967.t1
OG0001689	acastellanii_g1706.t2, acastellanii_g209.t1, acastellanii_g1706.t1	bc2002_g5248.t1, bc2002_g12240.t1
OG0001690	acastellanii_g1651.t1	bc2002_g4168.t1, bc2002_g4168.t2
OG0001691	acastellanii_g1455.t1	bc2002_g10131.t1
OG0001692	acastellanii_g1403.t2, acastellanii_g1403.t1	bc2002_g5928.t2, bc2002_g5928.t1
OG0001693	acastellanii_g1132.t1	bc2002_g9134.t2, bc2002_g9134.t1
OG0001694	acastellanii_g1142.t1	bc2002_g19384.t3, bc2002_g19384.t1, bc2002_g19384.t2
OG0001695	acastellanii_g1146.t1, acastellanii_g136.t1, acastellanii_g134.t1	bc2002_g9868.t1
OG0001696	acastellanii_g1153.t1	bc2002_g4862.t2, bc2002_g4862.t1
OG0001697	acastellanii_g1169.t1	bc2002_g6902.t1
OG0001698	acastellanii_g1066.t1	bc2002_g7386.t1, bc2002_g7386.t2
OG0001699	acastellanii_g699.t1	bc2002_g18279.t1
OG0001700	acastellanii_g756.t1	bc2002_g11020.t1
OG0001700	acastellanii_g752.t1	bc2002_g11021.t1
OG0001701	acastellanii_g778.t2, acastellanii_g778.t1	bc2002_g5114.t1, bc2002_g5101.t1
OG0001702	acastellanii_g808.t3, acastellanii_g808.t1, acastellanii_g808.t2	bc2002_g12434.t1
OG0001703	acastellanii_g897.t1	bc2002_g6690.t2, bc2002_g6690.t1
OG0001704	acastellanii_g133.t1, acastellanii_g904.t1	bc2002_g12398.t1
OG0001705	acastellanii_g613.t1	bc2002_g4413.t1
OG0001706	acastellanii_g483.t2, acastellanii_g483.t1	bc2002_g7116.t1, bc2002_g6503.t1
OG0001707	acastellanii_g507.t2, acastellanii_g507.t1	bc2002_g9714.t1
OG0001708	acastellanii_g460.t1, acastellanii_g457.t1	bc2002_g11016.t1
OG0001709	acastellanii_g266.t1, acastellanii_g266.t2	bc2002_g9274.t1
OG0001710	acastellanii_g282.t1	bc2002_g19304.t1, bc2002_g230.t1
OG0001711	acastellanii_g156.t1	bc2002_g4196.t1, bc2002_g4196.t2
OG0001712	acastellanii_g36.t1	bc2002_g18932.t1, bc2002_g18932.t2
OG0001850	acastellanii_g14227.t2, acastellanii_g14227.t1	bc2002_g3492.t1
OG0001851	acastellanii_g3468.t1, acastellanii_g3468.t2, acastellanii_g14194.t1, acastellanii_g14196.t1	bc2002_g13179.t1
OG0001852	acastellanii_g3176.t1, acastellanii_g14177.t1, acastellanii_g14177.t2	bc2002_g15932.t1
OG0001855	acastellanii_g2233.t1, acastellanii_g14095.t1, acastellanii_g959.t1	bc2002_g1468.t2, bc2002_g1468.t1
OG0001856	acastellanii_g13561.t1, acastellanii_g13561.t2	bc2002_g17549.t1
OG0001857	acastellanii_g13602.t1	bc2002_g3957.t2
OG0001858	acastellanii_g13619.t1, acastellanii_g4567.t1	bc2002_g13085.t1
OG0001859	acastellanii_g13652.t1	bc2002_g6271.t2, bc2002_g6271.t1
OG0001860	acastellanii_g13768.t1, acastellanii_g13671.t1	bc2002_g19379.t1
OG0001861	acastellanii_g13679.t2, acastellanii_g13679.t1	bc2002_g19855.t1
OG0001862	acastellanii_g13680.t1	bc2002_g102.t1
OG0001864	acastellanii_g165.t1, acastellanii_g13718.t1	bc2002_g15024.t1, bc2002_g15024.t2
OG0001865	acastellanii_g13727.t1	bc2002_g13502.t1
OG0001866	acastellanii_g13749.t1	bc2002_g9091.t1
OG0001867	acastellanii_g13786.t1	bc2002_g20103.t2, bc2002_g20103.t1
OG0001868	acastellanii_g13810.t1	bc2002_g11781.t1
OG0001869	acastellanii_g4159.t1, acastellanii_g6414.t1, acastellanii_g13822.t1	bc2002_g11851.t1
OG0001870	acastellanii_g13840.t1, acastellanii_g13840.t2	bc2002_g9856.t1, bc2002_g9856.t2
OG0001874	acastellanii_g13894.t1	bc2002_g11812.t1
OG0001875	acastellanii_g13902.t1	bc2002_g11665.t1, bc2002_g11665.t2
OG0001876	acastellanii_g13933.t2, acastellanii_g13933.t1, acastellanii_g10105.t1	bc2002_g5865.t1
OG0001877	acastellanii_g13934.t1	bc2002_g11845.t1, bc2002_g15682.t1
OG0001878	acastellanii_g13935.t3, acastellanii_g13935.t1, acastellanii_g13935.t2	bc2002_g11818.t1
OG0001879	acastellanii_g13939.t1	bc2002_g11898.t2, bc2002_g11898.t1
OG0001880	acastellanii_g13944.t1	bc2002_g466.t1
OG0001882	acastellanii_g13958.t1	bc2002_g9901.t1
OG0001883	acastellanii_g13962.t1	bc2002_g790.t3, bc2002_g790.t2, bc2002_g790.t1
OG0001884	acastellanii_g13994.t1	bc2002_g9375.t1, bc2002_g9375.t2
OG0001885	acastellanii_g13995.t1	bc2002_g20106.t1
OG0001886	acastellanii_g14052.t1, acastellanii_g9768.t1	bc2002_g2182.t1
OG0001888	acastellanii_g13517.t2, acastellanii_g13517.t1	bc2002_g17516.t1
OG0001889	acastellanii_g13522.t1	bc2002_g19536.t2, bc2002_g19536.t1
OG0001890	acastellanii_g13528.t1	bc2002_g19291.t1
OG0001891	acastellanii_g13530.t1	bc2002_g16074.t1
OG0001892	acastellanii_g13541.t1, acastellanii_g13541.t2	bc2002_g19808.t1
OG0001895	acastellanii_g13481.t1, acastellanii_g13481.t2	bc2002_g18401.t2, bc2002_g18401.t1
OG0001896	acastellanii_g4921.t1	bc2002_g5529.t1
OG0001897	acastellanii_g13098.t1	bc2002_g2063.t1, bc2002_g2063.t2
OG0001898	acastellanii_g13106.t1	bc2002_g10893.t1, bc2002_g10893.t2
OG0001899	acastellanii_g13119.t2, acastellanii_g13119.t1	bc2002_g16138.t1
OG0001900	acastellanii_g13122.t1	bc2002_g1813.t1
OG0001901	acastellanii_g471.t1	bc2002_g18057.t1
OG0001902	acastellanii_g13158.t1, acastellanii_g4323.t1	bc2002_g9813.t1
OG0001903	acastellanii_g13175.t1, acastellanii_g13175.t2, acastellanii_g4950.t1	bc2002_g11884.t1
OG0001905	acastellanii_g13263.t1	bc2002_g5833.t1
OG0001906	acastellanii_g13279.t2, acastellanii_g13279.t1	bc2002_g12427.t1
OG0001908	acastellanii_g4406.t1, acastellanii_g13285.t1	bc2002_g8745.t1
OG0001909	acastellanii_g13293.t1, acastellanii_g13293.t2, acastellanii_g9459.t1	bc2002_g12208.t1
OG0001910	acastellanii_g13294.t1	bc2002_g17637.t2, bc2002_g17637.t1
OG0001912	acastellanii_g13347.t2, acastellanii_g13347.t1	bc2002_g15042.t1
OG0001913	acastellanii_g10075.t1, acastellanii_g13378.t2, acastellanii_g13378.t1	bc2002_g17504.t1
OG0001915	acastellanii_g11837.t1, acastellanii_g13450.t1	bc2002_g7094.t1
OG0001916	acastellanii_g5133.t1, acastellanii_g14260.t1	bc2002_g1854.t1
OG0001918	acastellanii_g978.t1, acastellanii_g7409.t1, acastellanii_g12961.t1	bc2002_g6556.t1
OG0001920	acastellanii_g9278.t1, acastellanii_g12951.t1, acastellanii_g7285.t1	bc2002_g15977.t1
OG0001922	acastellanii_g7924.t1, acastellanii_g12926.t1	bc2002_g3751.t1
OG0001923	acastellanii_g12890.t1, acastellanii_g12890.t2	bc2002_g5744.t1
OG0001924	acastellanii_g3335.t1, acastellanii_g12895.t1	bc2002_g9653.t1
OG0001925	acastellanii_g12900.t1	bc2002_g2948.t1
OG0001926	acastellanii_g4216.t1, acastellanii_g12905.t1	bc2002_g1090.t1
OG0001927	acastellanii_g8575.t1, acastellanii_g12911.t2, acastellanii_g12911.t1	bc2002_g16176.t1
OG0001928	acastellanii_g12869.t1	bc2002_g11018.t1
OG0001929	acastellanii_g12852.t1, acastellanii_g12852.t2	bc2002_g17625.t1
OG0001930	acastellanii_g90.t1, acastellanii_g12847.t1, acastellanii_g88.t1	bc2002_g2410.t1
OG0001931	acastellanii_g12803.t1	bc2002_g1716.t1
OG0001932	acastellanii_g12810.t1	bc2002_g16535.t2, bc2002_g16535.t1
OG0001933	acastellanii_g12815.t1, acastellanii_g12813.t1	bc2002_g17160.t1
OG0001934	acastellanii_g9650.t1, acastellanii_g12771.t1	bc2002_g8018.t1
OG0001935	acastellanii_g12794.t1, acastellanii_g12794.t2	bc2002_g8014.t1
OG0001936	acastellanii_g12691.t2, acastellanii_g12691.t1	bc2002_g17545.t1
OG0001937	acastellanii_g9677.t1, acastellanii_g12744.t1	bc2002_g14543.t1
OG0001938	acastellanii_g9566.t1, acastellanii_g12756.t2, acastellanii_g12756.t1	bc2002_g9562.t1
OG0001939	acastellanii_g12640.t1	bc2002_g5765.t1, bc2002_g5765.t2
OG0001940	acastellanii_g12655.t1	bc2002_g12595.t2, bc2002_g12595.t1
OG0001941	acastellanii_g12668.t1	bc2002_g10790.t1
OG0001942	acastellanii_g12677.t1	bc2002_g6804.t1
OG0001943	acastellanii_g12628.t1, acastellanii_g5477.t1	bc2002_g8430.t1
OG0001945	acastellanii_g12615.t1	bc2002_g5197.t1, bc2002_g5197.t2
OG0001946	acastellanii_g12616.t1	bc2002_g17856.t1
OG0001947	acastellanii_g12529.t1, acastellanii_g12528.t1	bc2002_g10291.t1
OG0001948	acastellanii_g12554.t1	bc2002_g399.t3, bc2002_g399.t2
OG0001949	acastellanii_g12580.t2, acastellanii_g12580.t1	bc2002_g6731.t1
