Orthogroup	acastellanii_braker	bc2001_braker
OG0001455	acastellanii_g12217.t1, acastellanii_g12217.t2	bc2001_g10039.t1
OG0001456	acastellanii_g599.t1, acastellanii_g12259.t2, acastellanii_g12259.t1, acastellanii_g11363.t1	bc2001_g16730.t1
OG0001457	acastellanii_g3980.t1, acastellanii_g12274.t3, acastellanii_g12274.t2, acastellanii_g12274.t1	bc2001_g16529.t1
OG0001458	acastellanii_g11211.t1, acastellanii_g12301.t1, acastellanii_g80.t1	bc2001_g16142.t1, bc2001_g16142.t2
OG0001459	acastellanii_g4258.t1, acastellanii_g11794.t1	bc2001_g3583.t1, bc2001_g3583.t2
OG0001460	acastellanii_g11768.t1, acastellanii_g9671.t1, acastellanii_g9673.t1	bc2001_g10584.t1
OG0001461	acastellanii_g11631.t1	bc2001_g9288.t1, bc2001_g9288.t2
OG0001462	acastellanii_g11682.t1	bc2001_g988.t1, bc2001_g990.t1
OG0001463	acastellanii_g11702.t1	bc2001_g1043.t2, bc2001_g1043.t1
OG0001464	acastellanii_g11703.t1, acastellanii_g11703.t2	bc2001_g19569.t1
OG0001465	acastellanii_g7191.t1	bc2001_g19474.t1
OG0001468	acastellanii_g2776.t1, acastellanii_g11562.t1, acastellanii_g2777.t1	bc2001_g11566.t1
OG0001469	acastellanii_g11433.t1, acastellanii_g11433.t2	bc2001_g7855.t1, bc2001_g7855.t2
OG0001470	acastellanii_g11449.t2, acastellanii_g11449.t1	bc2001_g4817.t1, bc2001_g4817.t3
OG0001471	acastellanii_g11477.t1	bc2001_g6410.t1, bc2001_g9135.t2, bc2001_g9135.t1
OG0001473	acastellanii_g11278.t1, acastellanii_g11278.t2	bc2001_g16156.t2
OG0001474	acastellanii_g11266.t1	bc2001_g16746.t4, bc2001_g16746.t2, bc2001_g16746.t3, bc2001_g16746.t1
OG0001475	acastellanii_g11177.t1	bc2001_g17517.t1, bc2001_g17518.t1
OG0001476	acastellanii_g11189.t1	bc2001_g15602.t1
OG0001477	acastellanii_g11230.t1	bc2001_g17645.t1
OG0001478	acastellanii_g11237.t2, acastellanii_g11237.t1	bc2001_g16818.t1, bc2001_g16818.t2
OG0001479	acastellanii_g10969.t1, acastellanii_g920.t1, acastellanii_g920.t2	bc2001_g6085.t2, bc2001_g6085.t1
OG0001480	acastellanii_g5385.t1, acastellanii_g10983.t1, acastellanii_g4644.t1, acastellanii_g5093.t1	bc2001_g10564.t1
OG0001481	acastellanii_g10991.t1, acastellanii_g10987.t1	bc2001_g5468.t1, bc2001_g5468.t2
OG0001483	acastellanii_g11010.t1	bc2001_g9284.t1, bc2001_g18091.t1
OG0001485	acastellanii_g11133.t1, acastellanii_g11132.t1	bc2001_g5581.t3, bc2001_g5581.t2, bc2001_g5581.t1
OG0001486	acastellanii_g10896.t1	bc2001_g1132.t2, bc2001_g1132.t1, bc2001_g1132.t3, bc2001_g1132.t4
OG0001487	acastellanii_g10907.t1	bc2001_g619.t1, bc2001_g619.t2
OG0001488	acastellanii_g10708.t1	bc2001_g12746.t1
OG0001489	acastellanii_g10717.t1	bc2001_g8514.t1, bc2001_g8514.t2
OG0001490	acastellanii_g10762.t1	bc2001_g1081.t1
OG0001491	acastellanii_g10785.t1	bc2001_g17448.t1, bc2001_g16495.t1
OG0001493	acastellanii_g9990.t1, acastellanii_g10661.t1, acastellanii_g8675.t1, acastellanii_g378.t1	bc2001_g19054.t1
OG0001494	acastellanii_g10580.t1, acastellanii_g4103.t1	bc2001_g15553.t1, bc2001_g15553.t2
OG0001495	acastellanii_g10444.t1	bc2001_g8646.t1
OG0001496	acastellanii_g10271.t1, acastellanii_g6482.t1, acastellanii_g6482.t2	bc2001_g6029.t2, bc2001_g6029.t1
OG0001497	acastellanii_g8696.t1, acastellanii_g10308.t2, acastellanii_g10308.t1	bc2001_g3853.t1
OG0001498	acastellanii_g10318.t1	bc2001_g12080.t2, bc2001_g12080.t1
OG0001499	acastellanii_g10350.t1, acastellanii_g9856.t1	bc2001_g18429.t1, bc2001_g18428.t1
OG0001500	acastellanii_g10395.t1	bc2001_g12291.t2, bc2001_g12291.t1
OG0001501	acastellanii_g10402.t1	bc2001_g2911.t1
OG0001502	acastellanii_g10080.t1	bc2001_g8460.t2, bc2001_g8460.t1
OG0001503	acastellanii_g9875.t1, acastellanii_g10112.t1	bc2001_g9885.t1
OG0001504	acastellanii_g10144.t1, acastellanii_g10144.t2	bc2001_g15605.t1
OG0001505	acastellanii_g10172.t1	bc2001_g18624.t1
OG0001506	acastellanii_g5599.t1, acastellanii_g10191.t1	bc2001_g10928.t1
OG0001507	acastellanii_g10217.t1	bc2001_g7364.t2, bc2001_g7364.t1
OG0001509	acastellanii_g9978.t1, acastellanii_g9977.t1, acastellanii_g4840.t1, acastellanii_g4840.t2	bc2001_g12512.t1
OG0001510	acastellanii_g9679.t1	bc2001_g1065.t1
OG0001511	acastellanii_g9686.t1	bc2001_g10171.t1, bc2001_g10171.t2, bc2001_g10171.t4, bc2001_g10171.t3
OG0001512	acastellanii_g9748.t1	bc2001_g9510.t2, bc2001_g9510.t1
OG0001513	acastellanii_g9758.t1	bc2001_g18333.t1, bc2001_g18332.t1
OG0001514	acastellanii_g9761.t1	bc2001_g907.t1, bc2001_g907.t2
OG0001515	acastellanii_g9763.t1, acastellanii_g1166.t1	bc2001_g12844.t1
OG0001517	acastellanii_g9781.t1, acastellanii_g9785.t1	bc2001_g1422.t1
OG0001518	acastellanii_g9852.t1, acastellanii_g9852.t2, acastellanii_g9852.t3	bc2001_g5214.t1
OG0001519	acastellanii_g9874.t1	bc2001_g2049.t2, bc2001_g2049.t1
OG0001520	acastellanii_g9885.t1	bc2001_g12890.t1
OG0001521	acastellanii_g9947.t1, acastellanii_g9947.t2	bc2001_g429.t2, bc2001_g429.t1
OG0001522	acastellanii_g9363.t1, acastellanii_g9363.t2	bc2001_g5294.t1
OG0001523	acastellanii_g9392.t1	bc2001_g1160.t2, bc2001_g1160.t1
OG0001524	acastellanii_g9404.t1	bc2001_g3292.t1, bc2001_g4606.t1
OG0001525	acastellanii_g9452.t1, acastellanii_g9452.t2, acastellanii_g4189.t1	bc2001_g19662.t1
OG0001526	acastellanii_g9472.t1	bc2001_g9853.t2, bc2001_g9853.t1, bc2001_g9853.t3
OG0001527	acastellanii_g9491.t3, acastellanii_g9491.t2, acastellanii_g9491.t1	bc2001_g5881.t1
OG0001528	acastellanii_g9513.t1	bc2001_g13925.t2, bc2001_g13925.t1
OG0001529	acastellanii_g9305.t2, acastellanii_g9305.t1	bc2001_g11637.t1
OG0001530	acastellanii_g9306.t1	bc2001_g19140.t2, bc2001_g19140.t1
OG0001531	acastellanii_g9282.t1	bc2001_g17238.t1, bc2001_g16330.t1
OG0001532	acastellanii_g9272.t1, acastellanii_g9272.t2	bc2001_g8633.t1
OG0001533	acastellanii_g9257.t3, acastellanii_g9257.t2, acastellanii_g9257.t1	bc2001_g5322.t1
OG0001534	acastellanii_g9233.t1	bc2001_g9609.t1
OG0001535	acastellanii_g9187.t1	bc2001_g994.t2, bc2001_g994.t1
OG0001536	acastellanii_g5976.t1	bc2001_g1138.t1
OG0001537	acastellanii_g8737.t1, acastellanii_g8737.t2	bc2001_g2069.t1, bc2001_g2069.t2, bc2001_g2069.t3
OG0001538	acastellanii_g8746.t1, acastellanii_g3190.t1	bc2001_g15408.t1
OG0001539	acastellanii_g8764.t1	bc2001_g3997.t1, bc2001_g3997.t2, bc2001_g3997.t3
OG0001540	acastellanii_g8783.t1	bc2001_g3944.t1, bc2001_g3944.t2
OG0001542	acastellanii_g8806.t1, acastellanii_g8806.t2	bc2001_g8372.t2, bc2001_g8372.t1
OG0001543	acastellanii_g8825.t1	bc2001_g12125.t1, bc2001_g12126.t1
OG0001545	acastellanii_g8860.t1	bc2001_g7438.t1, bc2001_g7437.t1
OG0001546	acastellanii_g3821.t1, acastellanii_g8890.t1	bc2001_g11473.t1
OG0001547	acastellanii_g8897.t1, acastellanii_g8897.t2, acastellanii_g8897.t3	bc2001_g560.t1
OG0001548	acastellanii_g8937.t1	bc2001_g8397.t2, bc2001_g8397.t1
OG0001549	acastellanii_g8950.t1, acastellanii_g4735.t1	bc2001_g655.t1, bc2001_g655.t2
OG0001550	acastellanii_g9000.t1	bc2001_g16669.t2, bc2001_g16669.t1
OG0001551	acastellanii_g9057.t1, acastellanii_g3524.t1	bc2001_g15378.t1
OG0001552	acastellanii_g7198.t1, acastellanii_g8641.t2, acastellanii_g8641.t1	bc2001_g16916.t1
OG0001553	acastellanii_g3055.t1, acastellanii_g8661.t1	bc2001_g13746.t1
OG0001554	acastellanii_g8467.t1	bc2001_g5924.t2, bc2001_g5924.t1
OG0001556	acastellanii_g8517.t3, acastellanii_g8517.t1, acastellanii_g8517.t2	bc2001_g18839.t1
OG0001557	acastellanii_g8021.t1	bc2001_g16717.t1, bc2001_g16717.t2
OG0001559	acastellanii_g8064.t2, acastellanii_g8064.t1	bc2001_g7445.t1, bc2001_g7445.t2
OG0001560	acastellanii_g8086.t1, acastellanii_g8086.t2	bc2001_g1079.t1, bc2001_g1079.t2
OG0001561	acastellanii_g3920.t1, acastellanii_g7185.t1, acastellanii_g7185.t2, acastellanii_g8171.t1	bc2001_g12994.t1
OG0001562	acastellanii_g8187.t1	bc2001_g832.t2, bc2001_g832.t1
OG0001563	acastellanii_g8217.t1	bc2001_g13221.t1, bc2001_g13221.t2
OG0001564	acastellanii_g8338.t1, acastellanii_g7519.t1	bc2001_g8725.t1
OG0001566	acastellanii_g7981.t1, acastellanii_g7981.t2	bc2001_g19371.t2, bc2001_g19371.t1
OG0001568	acastellanii_g7941.t1, acastellanii_g7939.t2, acastellanii_g7939.t1	bc2001_g16507.t1, bc2001_g16507.t2
OG0001569	acastellanii_g7758.t1, acastellanii_g7758.t2	bc2001_g18946.t1, bc2001_g8999.t1
OG0001570	acastellanii_g7833.t2, acastellanii_g7833.t1	bc2001_g3446.t1, bc2001_g3446.t2, bc2001_g3446.t3
OG0001571	acastellanii_g7858.t1	bc2001_g5282.t1, bc2001_g11677.t1
OG0001572	acastellanii_g7881.t1, acastellanii_g7883.t1, acastellanii_g7883.t2	bc2001_g13807.t1, bc2001_g13807.t2
OG0001573	acastellanii_g7884.t1	bc2001_g5540.t1, bc2001_g13699.t1
OG0001574	acastellanii_g7892.t3, acastellanii_g7892.t1, acastellanii_g5632.t1	bc2001_g7090.t1
OG0001575	acastellanii_g4836.t1, acastellanii_g4997.t1, acastellanii_g7716.t1	bc2001_g9663.t2
OG0001576	acastellanii_g1899.t1, acastellanii_g7704.t3, acastellanii_g7704.t1	bc2001_g2942.t1, bc2001_g3627.t1, bc2001_g3627.t2
OG0001577	acastellanii_g7652.t1	bc2001_g17462.t1
OG0001579	acastellanii_g7636.t1	bc2001_g13902.t1, bc2001_g13901.t2, bc2001_g13901.t1
OG0001581	acastellanii_g315.t1, acastellanii_g7557.t1	bc2001_g9851.t1
OG0001582	acastellanii_g7500.t1	bc2001_g4393.t1, bc2001_g4392.t2, bc2001_g4392.t1, bc2001_g4389.t1
OG0001583	acastellanii_g7504.t1, acastellanii_g4422.t2, acastellanii_g1922.t1	bc2001_g7471.t1
OG0001584	acastellanii_g7509.t1	bc2001_g7448.t1, bc2001_g7449.t1
OG0001585	acastellanii_g7471.t3	bc2001_g14894.t1, bc2001_g14894.t2
OG0001586	acastellanii_g7489.t1, acastellanii_g3247.t1, acastellanii_g3246.t1	bc2001_g8736.t1
OG0001587	acastellanii_g7359.t2, acastellanii_g7359.t3, acastellanii_g7359.t1	bc2001_g6977.t2, bc2001_g6977.t1
OG0001589	acastellanii_g7239.t1, acastellanii_g2027.t1	bc2001_g10169.t1, bc2001_g3982.t1
OG0001590	acastellanii_g7121.t1, acastellanii_g6994.t1	bc2001_g6532.t2, bc2001_g6532.t1
OG0001591	acastellanii_g7015.t1	bc2001_g9373.t1, bc2001_g9374.t1, bc2001_g9374.t2
OG0001592	acastellanii_g7021.t1	bc2001_g11903.t1, bc2001_g13422.t1
OG0001593	acastellanii_g7093.t1	bc2001_g14035.t4, bc2001_g14035.t1, bc2001_g14035.t2, bc2001_g14035.t3
OG0001594	acastellanii_g7102.t1, acastellanii_g7102.t2	bc2001_g6525.t2, bc2001_g6525.t1
OG0001595	acastellanii_g7111.t2, acastellanii_g7111.t1	bc2001_g7686.t1, bc2001_g7686.t2
OG0001596	acastellanii_g7144.t1, acastellanii_g7143.t1	bc2001_g13019.t1, bc2001_g19419.t1
OG0001597	acastellanii_g6506.t1, acastellanii_g7206.t1	bc2001_g16766.t2, bc2001_g16766.t3
OG0001598	acastellanii_g6974.t1, acastellanii_g371.t1	bc2001_g10722.t2, bc2001_g10722.t1
OG0001599	acastellanii_g6803.t1	bc2001_g3705.t1, bc2001_g3704.t1
OG0001600	acastellanii_g6896.t1	bc2001_g12375.t1, bc2001_g11111.t1
OG0001601	acastellanii_g6907.t1	bc2001_g7946.t1
OG0001602	acastellanii_g579.t1	bc2001_g18243.t1
OG0001602	acastellanii_g6729.t1, acastellanii_g3726.t1	bc2001_g10788.t1
OG0001603	acastellanii_g6762.t1, acastellanii_g6763.t1, acastellanii_g6763.t2, acastellanii_g4982.t1	bc2001_g12737.t1
OG0001604	acastellanii_g6700.t1	bc2001_g15644.t1, bc2001_g15644.t2
OG0001605	acastellanii_g6025.t1, acastellanii_g362.t1, acastellanii_g362.t2, acastellanii_g751.t1	bc2001_g295.t1, bc2001_g295.t2
OG0001606	acastellanii_g6039.t1	bc2001_g17931.t2, bc2001_g17931.t3, bc2001_g17931.t1
OG0001607	acastellanii_g6048.t1	bc2001_g18875.t3, bc2001_g18875.t1, bc2001_g18875.t2
OG0001608	acastellanii_g6126.t2, acastellanii_g6126.t1	bc2001_g15518.t2, bc2001_g15518.t1
OG0001609	acastellanii_g6127.t1	bc2001_g1460.t3, bc2001_g1460.t2, bc2001_g1460.t1
OG0001610	acastellanii_g6150.t1	bc2001_g10141.t1
OG0001611	acastellanii_g6166.t1	bc2001_g10235.t1, bc2001_g5879.t1
OG0001612	acastellanii_g6258.t1	bc2001_g11217.t1
OG0001613	acastellanii_g6328.t1	bc2001_g1560.t1
OG0001614	acastellanii_g6398.t1	bc2001_g19097.t1, bc2001_g19097.t2
OG0001615	acastellanii_g6462.t1, acastellanii_g6462.t2	bc2001_g9721.t1, bc2001_g9721.t2
OG0001616	acastellanii_g6503.t2, acastellanii_g6503.t1	bc2001_g12891.t2, bc2001_g12891.t1
OG0001617	acastellanii_g6518.t1	bc2001_g7353.t2, bc2001_g7353.t1
OG0001618	acastellanii_g503.t1, acastellanii_g5101.t1, acastellanii_g5953.t1	bc2001_g9031.t1
OG0001619	acastellanii_g5890.t1	bc2001_g10041.t1
OG0001620	acastellanii_g162.t1, acastellanii_g5917.t1	bc2001_g1427.t1, bc2001_g9317.t1, bc2001_g9317.t2
OG0001621	acastellanii_g2104.t1, acastellanii_g5694.t1	bc2001_g8244.t2, bc2001_g8244.t1
OG0001622	acastellanii_g5712.t1, acastellanii_g5712.t2	bc2001_g18339.t3, bc2001_g18339.t1, bc2001_g18339.t2
OG0001623	acastellanii_g5634.t2, acastellanii_g5634.t1	bc2001_g12983.t1, bc2001_g12983.t2
OG0001626	acastellanii_g5492.t2, acastellanii_g5492.t1	bc2001_g1958.t1
OG0001628	acastellanii_g5391.t1	bc2001_g7392.t2, bc2001_g7392.t1
OG0001629	acastellanii_g5386.t1, acastellanii_g5386.t2	bc2001_g3820.t1
OG0001630	acastellanii_g5279.t1	bc2001_g16265.t1
OG0001631	acastellanii_g5233.t1, acastellanii_g4763.t1	bc2001_g13889.t1
OG0001632	acastellanii_g5014.t1	bc2001_g15554.t2, bc2001_g15554.t1
OG0001633	acastellanii_g4282.t1, acastellanii_g4885.t2, acastellanii_g4885.t1	bc2001_g4863.t1
OG0001634	acastellanii_g4888.t1	bc2001_g10270.t2, bc2001_g10270.t1
OG0001636	acastellanii_g4906.t1	bc2001_g15707.t1, bc2001_g15707.t2, bc2001_g15798.t1, bc2001_g15614.t1, bc2001_g15614.t2
OG0001637	acastellanii_g4914.t1, acastellanii_g4915.t1, acastellanii_g605.t1, acastellanii_g605.t2	bc2001_g5697.t1
OG0001639	acastellanii_g4579.t1	bc2001_g965.t1
OG0001641	acastellanii_g4419.t1, acastellanii_g4419.t2	bc2001_g4050.t2, bc2001_g4050.t1
OG0001642	acastellanii_g4433.t1, acastellanii_g4433.t3, acastellanii_g4433.t2	bc2001_g4787.t1
OG0001643	acastellanii_g4437.t1	bc2001_g2826.t1, bc2001_g2913.t1
OG0001644	acastellanii_g219.t1, acastellanii_g4137.t1, acastellanii_g221.t1	bc2001_g2886.t1, bc2001_g17764.t1
OG0001645	acastellanii_g4218.t1	bc2001_g19506.t2, bc2001_g19506.t1
OG0001646	acastellanii_g4226.t1	bc2001_g11209.t2, bc2001_g11209.t1
OG0001648	acastellanii_g4270.t1	bc2001_g11032.t1, bc2001_g16796.t1
OG0001649	acastellanii_g4311.t1, acastellanii_g4311.t2, acastellanii_g4308.t1	bc2001_g16033.t1, bc2001_g16034.t1
OG0001650	acastellanii_g4317.t1	bc2001_g2141.t1, bc2001_g2142.t1
OG0001651	acastellanii_g4329.t1	bc2001_g11819.t1, bc2001_g11819.t2
OG0001652	acastellanii_g3770.t1	bc2001_g15800.t1, bc2001_g15705.t2, bc2001_g15705.t1, bc2001_g15612.t1
OG0001654	acastellanii_g3852.t1	bc2001_g19121.t1
OG0001655	acastellanii_g3652.t1	bc2001_g16848.t1, bc2001_g16848.t2
OG0001656	acastellanii_g3666.t1, acastellanii_g2574.t1, acastellanii_g2255.t1	bc2001_g16863.t2, bc2001_g16863.t1
OG0001657	acastellanii_g3627.t1	bc2001_g17257.t1, bc2001_g7744.t2, bc2001_g7744.t1
OG0001658	acastellanii_g3628.t1	bc2001_g15168.t1
OG0001659	acastellanii_g3521.t1, acastellanii_g3521.t2	bc2001_g7572.t1, bc2001_g7572.t2
OG0001660	acastellanii_g3545.t2, acastellanii_g3545.t1	bc2001_g12911.t1
OG0001661	acastellanii_g1375.t1, acastellanii_g3431.t1	bc2001_g1059.t1
OG0001662	acastellanii_g1092.t1, acastellanii_g1092.t2, acastellanii_g3497.t1	bc2001_g6923.t1, bc2001_g1047.t1
OG0001663	acastellanii_g3343.t1, acastellanii_g3343.t3, acastellanii_g3343.t2	bc2001_g4510.t1, bc2001_g4510.t2
OG0001664	acastellanii_g3369.t1, acastellanii_g2248.t1	bc2001_g16593.t1, bc2001_g16614.t1
OG0001665	acastellanii_g3306.t1	bc2001_g15606.t2, bc2001_g15606.t1
OG0001666	acastellanii_g3311.t2, acastellanii_g3311.t1, acastellanii_g3311.t3	bc2001_g5567.t1
OG0001667	acastellanii_g3249.t1, acastellanii_g2383.t1	bc2001_g19708.t1, bc2001_g19708.t2
OG0001668	acastellanii_g3180.t1, acastellanii_g3180.t2	bc2001_g5283.t2, bc2001_g5283.t1
OG0001669	acastellanii_g3036.t1, acastellanii_g3037.t1	bc2001_g16268.t1
OG0001670	acastellanii_g3062.t1	bc2001_g11049.t2, bc2001_g11049.t1, bc2001_g11049.t3
OG0001671	acastellanii_g3132.t1	bc2001_g8572.t1
OG0001672	acastellanii_g3174.t1	bc2001_g8013.t1, bc2001_g3986.t1
OG0001673	acastellanii_g2907.t1	bc2001_g5782.t1
OG0001674	acastellanii_g2724.t1	bc2001_g11560.t1, bc2001_g11560.t2
OG0001676	acastellanii_g2676.t1	bc2001_g19680.t1, bc2001_g19680.t2, bc2001_g19680.t3
OG0001677	acastellanii_g2633.t1, acastellanii_g2633.t2	bc2001_g1234.t2, bc2001_g1234.t1
OG0001678	acastellanii_g2284.t1, acastellanii_g2284.t2	bc2001_g15675.t1
OG0001679	acastellanii_g1788.t1	bc2001_g16257.t1
OG0001680	acastellanii_g1808.t1	bc2001_g17251.t2, bc2001_g17251.t1
OG0001681	acastellanii_g1949.t1, acastellanii_g1949.t2	bc2001_g18441.t1
OG0001682	acastellanii_g2045.t1	bc2001_g2821.t1
OG0001683	acastellanii_g2047.t1	bc2001_g2835.t1, bc2001_g2836.t1
OG0001684	acastellanii_g2139.t1	bc2001_g19055.t1
OG0001685	acastellanii_g2218.t1	bc2001_g1103.t1, bc2001_g1103.t2
OG0001686	acastellanii_g2239.t1	bc2001_g19517.t1
OG0001687	acastellanii_g2262.t2, acastellanii_g2262.t1	bc2001_g9071.t1
OG0001688	acastellanii_g1772.t2, acastellanii_g1772.t1	bc2001_g8976.t1, bc2001_g8976.t2
OG0001689	acastellanii_g1706.t2, acastellanii_g209.t1, acastellanii_g1706.t1	bc2001_g12124.t1
OG0001690	acastellanii_g1651.t1	bc2001_g1151.t3, bc2001_g1151.t2, bc2001_g1151.t1
OG0001691	acastellanii_g1455.t1	bc2001_g12498.t2, bc2001_g12498.t1, bc2001_g12498.t3
OG0001692	acastellanii_g1403.t2, acastellanii_g1403.t1	bc2001_g3102.t2, bc2001_g3102.t1
OG0001693	acastellanii_g1132.t1	bc2001_g13461.t2, bc2001_g13461.t1
OG0001694	acastellanii_g1142.t1	bc2001_g14946.t3, bc2001_g14946.t1, bc2001_g14946.t2
OG0001695	acastellanii_g1146.t1, acastellanii_g136.t1, acastellanii_g134.t1	bc2001_g9603.t1
OG0001696	acastellanii_g1153.t1	bc2001_g7148.t2, bc2001_g7148.t1
OG0001697	acastellanii_g1169.t1	bc2001_g5367.t1
OG0001698	acastellanii_g1066.t1	bc2001_g1945.t1, bc2001_g1945.t2
OG0001700	acastellanii_g756.t1	bc2001_g14113.t1
OG0001700	acastellanii_g752.t1	bc2001_g14114.t1
OG0001701	acastellanii_g778.t2, acastellanii_g778.t1	bc2001_g12725.t1, bc2001_g12712.t1
OG0001702	acastellanii_g808.t3, acastellanii_g808.t1, acastellanii_g808.t2	bc2001_g11642.t1
OG0001703	acastellanii_g897.t1	bc2001_g19108.t3, bc2001_g19108.t2, bc2001_g19108.t1
OG0001704	acastellanii_g133.t1, acastellanii_g904.t1	bc2001_g11679.t1
OG0001705	acastellanii_g613.t1	bc2001_g14825.t1, bc2001_g14825.t2
OG0001706	acastellanii_g483.t2, acastellanii_g483.t1	bc2001_g3291.t1, bc2001_g4605.t1
OG0001707	acastellanii_g507.t2, acastellanii_g507.t1	bc2001_g14672.t2, bc2001_g16004.t1, bc2001_g14672.t1
OG0001708	acastellanii_g457.t1	bc2001_g772.t1
OG0001709	acastellanii_g266.t1, acastellanii_g266.t2	bc2001_g13605.t1
OG0001710	acastellanii_g282.t1	bc2001_g7819.t1, bc2001_g7819.t2, bc2001_g6252.t2, bc2001_g8242.t1
OG0001711	acastellanii_g156.t1	bc2001_g1128.t1
OG0001712	acastellanii_g36.t1	bc2001_g15164.t2, bc2001_g15164.t1
OG0001850	acastellanii_g14227.t2, acastellanii_g14227.t1	bc2001_g5143.t2, bc2001_g5143.t1
OG0001851	acastellanii_g3468.t1, acastellanii_g3468.t2, acastellanii_g14194.t1, acastellanii_g14196.t1	bc2001_g11883.t1
OG0001852	acastellanii_g3176.t1, acastellanii_g14177.t1, acastellanii_g14177.t2	bc2001_g18235.t1
OG0001856	acastellanii_g13561.t1, acastellanii_g13561.t2	bc2001_g16656.t1
OG0001857	acastellanii_g13602.t1	bc2001_g1770.t2, bc2001_g1770.t1
OG0001858	acastellanii_g13619.t1, acastellanii_g4567.t1	bc2001_g6314.t1
OG0001859	acastellanii_g13652.t1	bc2001_g4661.t2, bc2001_g4661.t1
OG0001860	acastellanii_g13768.t1, acastellanii_g13671.t1	bc2001_g14940.t1
OG0001861	acastellanii_g13679.t2, acastellanii_g13679.t1	bc2001_g18535.t2, bc2001_g18535.t1
OG0001862	acastellanii_g13680.t1	bc2001_g8363.t1
OG0001864	acastellanii_g165.t1, acastellanii_g13718.t1	bc2001_g10715.t1
OG0001865	acastellanii_g13727.t1	bc2001_g3817.t1
OG0001866	acastellanii_g13749.t1	bc2001_g8860.t1
OG0001867	acastellanii_g13786.t1	bc2001_g5542.t2, bc2001_g5542.t1
OG0001868	acastellanii_g13810.t1	bc2001_g3052.t1
OG0001869	acastellanii_g4159.t1, acastellanii_g6414.t1, acastellanii_g13822.t1	bc2001_g2980.t1
OG0001870	acastellanii_g13840.t1, acastellanii_g13840.t2	bc2001_g9591.t1
OG0001874	acastellanii_g13894.t1	bc2001_g3019.t4, bc2001_g3019.t2, bc2001_g3019.t1
OG0001875	acastellanii_g13902.t1	bc2001_g410.t1, bc2001_g410.t2
OG0001876	acastellanii_g13933.t2, acastellanii_g13933.t1, acastellanii_g10105.t1	bc2001_g15278.t1
OG0001877	acastellanii_g13934.t1	bc2001_g2986.t1, bc2001_g3434.t1
OG0001878	acastellanii_g13935.t3, acastellanii_g13935.t1, acastellanii_g13935.t2	bc2001_g3013.t1
OG0001879	acastellanii_g13939.t1	bc2001_g9830.t1, bc2001_g9830.t2
OG0001880	acastellanii_g13944.t1	bc2001_g17779.t1
OG0001882	acastellanii_g13958.t1	bc2001_g8186.t1, bc2001_g8186.t2
OG0001883	acastellanii_g13962.t1	bc2001_g10507.t1
OG0001884	acastellanii_g13994.t1	bc2001_g8403.t1, bc2001_g8403.t2
OG0001885	acastellanii_g13995.t1	bc2001_g5539.t1
OG0001886	acastellanii_g14052.t1, acastellanii_g9768.t1	bc2001_g2332.t2, bc2001_g2332.t1
OG0001888	acastellanii_g13517.t2, acastellanii_g13517.t1	bc2001_g16690.t1
OG0001889	acastellanii_g13522.t1	bc2001_g17293.t2, bc2001_g17293.t1
OG0001890	acastellanii_g13528.t1	bc2001_g7830.t1
OG0001891	acastellanii_g13530.t1	bc2001_g18381.t2, bc2001_g18381.t1
OG0001892	acastellanii_g13541.t1, acastellanii_g13541.t2	bc2001_g5112.t1
OG0001895	acastellanii_g13481.t1, acastellanii_g13481.t2	bc2001_g9209.t2, bc2001_g9209.t1
OG0001896	acastellanii_g4921.t1	bc2001_g18582.t1
OG0001897	acastellanii_g13098.t1	bc2001_g19608.t1, bc2001_g19608.t2
OG0001898	acastellanii_g13106.t1	bc2001_g13984.t1
OG0001899	acastellanii_g13119.t2, acastellanii_g13119.t1	bc2001_g18443.t2, bc2001_g18443.t1
OG0001900	acastellanii_g13122.t1	bc2001_g12006.t1
OG0001902	acastellanii_g13158.t1, acastellanii_g4323.t1	bc2001_g9548.t1, bc2001_g9548.t2
OG0001903	acastellanii_g13175.t1, acastellanii_g13175.t2, acastellanii_g4950.t1	bc2001_g9816.t1
OG0001905	acastellanii_g13263.t1	bc2001_g13694.t1
OG0001906	acastellanii_g13279.t2, acastellanii_g13279.t1	bc2001_g11651.t1
OG0001908	acastellanii_g4406.t1, acastellanii_g13285.t1	bc2001_g143.t1
OG0001909	acastellanii_g13293.t1, acastellanii_g13293.t2, acastellanii_g9459.t1	bc2001_g12158.t1
OG0001910	acastellanii_g13294.t1	bc2001_g16570.t2, bc2001_g16570.t1
OG0001912	acastellanii_g13347.t2, acastellanii_g13347.t1	bc2001_g10697.t1
OG0001913	acastellanii_g10075.t1, acastellanii_g13378.t2, acastellanii_g13378.t1	bc2001_g16702.t1
OG0001915	acastellanii_g11837.t1, acastellanii_g13450.t1	bc2001_g15343.t1
OG0001916	acastellanii_g5133.t1, acastellanii_g14260.t1	bc2001_g12046.t1
OG0001918	acastellanii_g978.t1, acastellanii_g7409.t1, acastellanii_g12961.t1	bc2001_g14391.t1
