Orthogroup	vvermcdc19_braker	bc2002_braker
OG0001330	vverm_g10629.t2, vverm_g10629.t1, vverm_g10628.t2, vverm_g10628.t1	bc2002_g15780.t3, bc2002_g15780.t1, bc2002_g15780.t2
OG0001370	vverm_g2766.t1	bc2002_g1644.t1
OG0001371	vverm_g9009.t1, vverm_g1689.t1	bc2002_g11886.t1
OG0001372	vverm_g8811.t1	bc2002_g4198.t1
OG0001374	vverm_g1544.t2, vverm_g1544.t1, vverm_g1775.t1, vverm_g1775.t2	bc2002_g9847.t1
OG0001375	vverm_g1947.t1, vverm_g1947.t2	bc2002_g13166.t1
OG0001376	vverm_g12276.t1	bc2002_g9496.t1
OG0001377	vverm_g9843.t1, vverm_g9843.t2, vverm_g11591.t2, vverm_g11591.t1, vverm_g4372.t1	bc2002_g8027.t1
OG0001378	vverm_g946.t2, vverm_g946.t1	bc2002_g227.t2, bc2002_g227.t1
OG0001380	vverm_g11984.t1	bc2002_g12634.t3, bc2002_g12634.t2, bc2002_g12634.t1
OG0001381	vverm_g4816.t1	bc2002_g16652.t3, bc2002_g16652.t2, bc2002_g16652.t1
OG0001384	vverm_g11083.t1	bc2002_g7230.t1
OG0001385	vverm_g4376.t1	bc2002_g8043.t1
OG0001387	vverm_g2904.t3, vverm_g2904.t1	bc2002_g1622.t1
OG0001388	vverm_g4240.t1	bc2002_g2669.t1
OG0001389	vverm_g4728.t2, vverm_g4728.t1	bc2002_g17273.t1
OG0001391	vverm_g8154.t1	bc2002_g9264.t1
OG0001392	vverm_g4836.t1, vverm_g4836.t2	bc2002_g8736.t1
OG0001393	vverm_g11834.t1	bc2002_g5335.t1
OG0001394	vverm_g12316.t1, vverm_g12317.t1	bc2002_g10562.t1
OG0001395	vverm_g9595.t1	bc2002_g18908.t1
OG0001396	vverm_g4423.t1	bc2002_g13573.t1
OG0001397	vverm_g15229.t1, vverm_g8705.t1	bc2002_g17624.t1
OG0001398	vverm_g4866.t1	bc2002_g16705.t1
OG0001399	vverm_g7475.t1	bc2002_g10570.t2, bc2002_g10570.t1
OG0001401	vverm_g16266.t1	bc2002_g2518.t1
OG0001401	vverm_g12138.t1	bc2002_g9382.t1
OG0001402	vverm_g8214.t1	bc2002_g14371.t1
OG0001406	vverm_g13179.t2, vverm_g13179.t1, vverm_g10030.t1	bc2002_g15664.t1
OG0001407	vverm_g5797.t1, vverm_g5797.t2	bc2002_g13332.t1
OG0001408	vverm_g8019.t1	bc2002_g20057.t1
OG0001409	vverm_g7893.t1, vverm_g10276.t1	bc2002_g16897.t1
OG0001410	vverm_g11969.t1	bc2002_g16847.t1, bc2002_g16847.t2
OG0001411	vverm_g6467.t1	bc2002_g2975.t1, bc2002_g2975.t2
OG0001413	vverm_g2197.t1	bc2002_g18400.t2, bc2002_g18400.t1
OG0001414	vverm_g4577.t3, vverm_g4577.t2, vverm_g4577.t1	bc2002_g16146.t1
OG0001415	vverm_g14262.t1	bc2002_g11152.t1, bc2002_g11159.t1
OG0001416	vverm_g6887.t2, vverm_g6887.t1, vverm_g6886.t1	bc2002_g17423.t1
OG0001418	vverm_g7714.t1, vverm_g7715.t1	bc2002_g19348.t1, bc2002_g19348.t2
OG0001419	vverm_g159.t1	bc2002_g16385.t1
OG0001420	vverm_g4053.t1	bc2002_g717.t1
OG0001421	vverm_g1208.t1	bc2002_g7955.t2, bc2002_g7955.t1
OG0001422	vverm_g12104.t1	bc2002_g7990.t1, bc2002_g7968.t1
OG0001423	vverm_g734.t1	bc2002_g17501.t2, bc2002_g17501.t1
OG0001424	vverm_g12017.t1	bc2002_g4369.t1
OG0001425	vverm_g5234.t1, vverm_g5234.t2, vverm_g8691.t2, vverm_g8691.t1	bc2002_g2419.t1
OG0001426	vverm_g9867.t1	bc2002_g8791.t1
OG0001427	vverm_g16930.t1, vverm_g16930.t2	bc2002_g9343.t1
OG0001428	vverm_g5753.t1, vverm_g5574.t1	bc2002_g8016.t1
OG0001429	vverm_g3815.t1	bc2002_g1960.t1, bc2002_g1960.t2
OG0001430	vverm_g1651.t1	bc2002_g11819.t1
OG0001431	vverm_g6082.t2, vverm_g6082.t1	bc2002_g11148.t1, bc2002_g11163.t1
OG0001432	vverm_g1633.t1, vverm_g1633.t2, vverm_g1633.t3	bc2002_g11897.t1
OG0001435	vverm_g2278.t1	bc2002_g2324.t2, bc2002_g2324.t1
OG0001436	vverm_g3618.t1	bc2002_g13902.t1
OG0001437	vverm_g9283.t1	bc2002_g17137.t1
OG0001438	vverm_g1281.t1	bc2002_g10126.t2, bc2002_g10126.t1
OG0001439	vverm_g15944.t1, vverm_g5682.t1, vverm_g7445.t1	bc2002_g7670.t1
OG0001440	vverm_g1451.t1, vverm_g1455.t1, vverm_g7561.t1	bc2002_g17340.t1
OG0001442	vverm_g1351.t1, vverm_g1351.t2	bc2002_g14645.t1, bc2002_g11399.t1
OG0001443	vverm_g8315.t1	bc2002_g19294.t1, bc2002_g19294.t2, bc2002_g19294.t3
OG0001444	vverm_g5399.t1	bc2002_g12175.t1, bc2002_g12175.t2
OG0001446	vverm_g15981.t1	bc2002_g3064.t1, bc2002_g4570.t1, bc2002_g4570.t2
OG0001448	vverm_g7523.t2, vverm_g7523.t1, vverm_g7523.t3	bc2002_g17311.t2, bc2002_g17311.t1
OG0001449	vverm_g1273.t1, vverm_g1273.t2	bc2002_g10065.t1
OG0001450	vverm_g819.t2, vverm_g819.t1	bc2002_g788.t1
OG0001451	vverm_g692.t1	bc2002_g17475.t1
OG0001453	vverm_g14853.t1	bc2002_g1099.t1, bc2002_g1099.t2
OG0001454	vverm_g14136.t1	bc2002_g11750.t1, bc2002_g1098.t1
OG0001455	vverm_g3073.t1, vverm_g2693.t1	bc2002_g17002.t1
OG0001456	vverm_g693.t1	bc2002_g17474.t1
OG0001457	vverm_g8744.t1	bc2002_g17674.t1
OG0001458	vverm_g9140.t1	bc2002_g8408.t1
OG0001459	vverm_g1554.t2, vverm_g1554.t1	bc2002_g9893.t1
OG0001460	vverm_g13577.t3, vverm_g13577.t1, vverm_g13577.t2	bc2002_g716.t1
OG0001461	vverm_g1161.t2, vverm_g1161.t1	bc2002_g18487.t1, bc2002_g18487.t2
OG0001462	vverm_g14285.t1, vverm_g14285.t2	bc2002_g11127.t1, bc2002_g11125.t1
OG0001463	vverm_g15248.t2, vverm_g15248.t1	bc2002_g4287.t1
OG0001464	vverm_g4116.t2, vverm_g4116.t1	bc2002_g2024.t1
OG0001465	vverm_g4245.t1	bc2002_g1920.t1
OG0001466	vverm_g7335.t1, vverm_g861.t1	bc2002_g291.t1
OG0001468	vverm_g14707.t1, vverm_g15165.t1	bc2002_g12516.t1
OG0001469	vverm_g7722.t1	bc2002_g19265.t1, bc2002_g19265.t2
OG0001470	vverm_g9922.t1	bc2002_g3755.t1, bc2002_g3755.t2
OG0001471	vverm_g12324.t1	bc2002_g10559.t1
OG0001471	vverm_g15768.t1	bc2002_g2448.t1
OG0001472	vverm_g2279.t1	bc2002_g2373.t1
OG0001473	vverm_g13528.t1, vverm_g13528.t2, vverm_g445.t2	bc2002_g8420.t1
OG0001474	vverm_g672.t1	bc2002_g17459.t1
OG0001475	vverm_g7339.t1, vverm_g7347.t1	bc2002_g5214.t1
OG0001476	vverm_g14027.t1, vverm_g5912.t1, vverm_g14028.t1, vverm_g5911.t1	bc2002_g17857.t1
OG0001477	vverm_g4939.t2, vverm_g4939.t3, vverm_g4939.t1	bc2002_g16478.t1
OG0001478	vverm_g628.t1	bc2002_g17387.t1
OG0001479	vverm_g11413.t1	bc2002_g12830.t1
OG0001480	vverm_g3841.t1	bc2002_g733.t1
OG0001481	vverm_g14799.t2, vverm_g14799.t1	bc2002_g7002.t1
OG0001482	vverm_g13982.t1	bc2002_g18287.t1
OG0001483	vverm_g1165.t1	bc2002_g18483.t1
OG0001485	vverm_g11682.t1	bc2002_g20066.t1
OG0001486	vverm_g8600.t1	bc2002_g4192.t1
OG0001487	vverm_g2771.t2, vverm_g2771.t1	bc2002_g1666.t1, bc2002_g1666.t2
OG0001488	vverm_g10572.t1, vverm_g10752.t1, vverm_g10752.t2, vverm_g6396.t1	bc2002_g7571.t1, bc2002_g15325.t1
OG0001489	vverm_g12281.t2, vverm_g12281.t1	bc2002_g9493.t1, bc2002_g9493.t2
OG0001490	vverm_g5176.t1	bc2002_g4250.t1
OG0001491	vverm_g3805.t1	bc2002_g85.t1
OG0001491	vverm_g8761.t1	bc2002_g17707.t1
OG0001493	vverm_g14321.t1, vverm_g1794.t1	bc2002_g6746.t1
OG0001494	vverm_g13591.t1, vverm_g13591.t3	bc2002_g17814.t1
OG0001495	vverm_g996.t2, vverm_g996.t1, vverm_g12113.t1, vverm_g12113.t2	bc2002_g17207.t1
OG0001496	vverm_g4409.t1	bc2002_g14198.t1
OG0001497	vverm_g14647.t2, vverm_g14647.t1	bc2002_g13465.t1
OG0001498	vverm_g9349.t1, vverm_g5099.t1	bc2002_g12289.t2, bc2002_g12289.t1
OG0001499	vverm_g13391.t1, vverm_g13390.t1	bc2002_g16125.t1
OG0001500	vverm_g533.t2, vverm_g533.t1	bc2002_g12072.t2, bc2002_g12072.t1
OG0001501	vverm_g6843.t1, vverm_g1885.t1, vverm_g6295.t1	bc2002_g11562.t1
OG0001502	vverm_g12200.t2, vverm_g12200.t1	bc2002_g9429.t2, bc2002_g9429.t1
OG0001503	vverm_g8200.t1, vverm_g1713.t1, vverm_g4202.t1	bc2002_g11954.t1
OG0001504	vverm_g13538.t1, vverm_g451.t1, vverm_g1045.t1	bc2002_g17860.t1
OG0001505	vverm_g14065.t2, vverm_g5874.t2, vverm_g5874.t1, vverm_g14065.t1	bc2002_g13575.t1
OG0001506	vverm_g6619.t1, vverm_g10.t1, vverm_g10.t2	bc2002_g5343.t1
OG0001507	vverm_g835.t2, vverm_g835.t1	bc2002_g4635.t2, bc2002_g4635.t1
OG0001509	vverm_g1278.t1	bc2002_g10116.t1
OG0001510	vverm_g1606.t1, vverm_g5313.t1	bc2002_g4265.t1
OG0001511	vverm_g10322.t1	bc2002_g16861.t1
OG0001512	vverm_g3104.t1, vverm_g3104.t2	bc2002_g9776.t2, bc2002_g9776.t1
OG0001513	vverm_g480.t2, vverm_g480.t1	bc2002_g16029.t3, bc2002_g16029.t2, bc2002_g16029.t1
OG0001514	vverm_g14268.t2, vverm_g14268.t1	bc2002_g11215.t2, bc2002_g11215.t1
OG0001515	vverm_g7356.t1, vverm_g7360.t1	bc2002_g2944.t1
OG0001516	vverm_g9265.t1, vverm_g14546.t1, vverm_g13950.t1	bc2002_g5555.t1
OG0001517	vverm_g10856.t1, vverm_g6463.t1	bc2002_g18670.t1
OG0001518	vverm_g14806.t1, vverm_g12936.t1	bc2002_g3417.t1
OG0001519	vverm_g12423.t1	bc2002_g8265.t2, bc2002_g8265.t1
OG0001520	vverm_g10865.t1, vverm_g9203.t1, vverm_g2.t1	bc2002_g2896.t1
OG0001521	vverm_g14426.t1	bc2002_g11647.t2, bc2002_g11647.t1
OG0001522	vverm_g15938.t1, vverm_g5054.t1	bc2002_g6821.t1, bc2002_g6822.t1
OG0001523	vverm_g11921.t1, vverm_g5154.t1	bc2002_g4159.t2, bc2002_g4159.t1
OG0001524	vverm_g12398.t1	bc2002_g7115.t1, bc2002_g6504.t1
OG0001525	vverm_g842.t1, vverm_g843.t1	bc2002_g342.t1
OG0001526	vverm_g8004.t1	bc2002_g11919.t1
OG0001527	vverm_g14869.t2, vverm_g14869.t1	bc2002_g1049.t1
OG0001528	vverm_g10892.t1, vverm_g10893.t1	bc2002_g14670.t2, bc2002_g14670.t1
OG0001529	vverm_g3753.t1, vverm_g15759.t2, vverm_g15759.t1, vverm_g15759.t3	bc2002_g12439.t1
OG0001530	vverm_g1943.t1	bc2002_g6657.t2, bc2002_g6657.t1
OG0001531	vverm_g16506.t1	bc2002_g7866.t1
OG0001531	vverm_g12035.t1	bc2002_g8596.t1
OG0001532	vverm_g12099.t1	bc2002_g17196.t1
OG0001533	vverm_g9809.t1	bc2002_g6851.t1
OG0001534	vverm_g1537.t1, vverm_g484.t1, vverm_g485.t2, vverm_g485.t1	bc2002_g9873.t1
OG0001535	vverm_g14288.t1, vverm_g14288.t2	bc2002_g11121.t2, bc2002_g11121.t1
OG0001536	vverm_g5274.t2, vverm_g5274.t1	bc2002_g4185.t1
OG0001537	vverm_g12403.t1	bc2002_g8285.t1
OG0001539	vverm_g3551.t1	bc2002_g1382.t1
OG0001540	vverm_g15664.t2, vverm_g15664.t1	bc2002_g14752.t1, bc2002_g14752.t2
OG0001542	vverm_g10527.t1, vverm_g10527.t2	bc2002_g95.t1
OG0001543	vverm_g10070.t1	bc2002_g12239.t2, bc2002_g12239.t1
OG0001545	vverm_g15352.t1	bc2002_g13876.t2
OG0001545	vverm_g15263.t1	bc2002_g13876.t1
OG0001546	vverm_g6784.t1	bc2002_g12607.t2, bc2002_g12607.t1
OG0001547	vverm_g5012.t1	bc2002_g16542.t1
OG0001548	vverm_g4767.t2, vverm_g4767.t1	bc2002_g9370.t1, bc2002_g9370.t2
OG0001549	vverm_g2708.t1	bc2002_g1700.t1, bc2002_g1700.t2
OG0001550	vverm_g8567.t1, vverm_g8567.t2	bc2002_g17536.t2, bc2002_g17536.t1
OG0001552	vverm_g9626.t1	bc2002_g3306.t1
OG0001553	vverm_g12723.t2, vverm_g12723.t1, vverm_g2422.t1	bc2002_g14481.t1
OG0001554	vverm_g14777.t2	bc2002_g1093.t1, bc2002_g1093.t2
OG0001557	vverm_g720.t1	bc2002_g17488.t1
OG0001557	vverm_g16942.t1	bc2002_g17487.t1
OG0001559	vverm_g15348.t2, vverm_g15348.t1	bc2002_g13883.t1
OG0001560	vverm_g14645.t1	bc2002_g4252.t1, bc2002_g4252.t2
OG0001561	vverm_g16681.t1	bc2002_g7656.t1
OG0001562	vverm_g14658.t1	bc2002_g11290.t2, bc2002_g11290.t1
OG0001563	vverm_g15329.t2, vverm_g15329.t1	bc2002_g13375.t1, bc2002_g13375.t2
OG0001564	vverm_g12792.t1, vverm_g12792.t2	bc2002_g17289.t1
OG0001566	vverm_g3005.t1	bc2002_g2849.t1, bc2002_g2849.t2
OG0001568	vverm_g12266.t1	bc2002_g17697.t1, bc2002_g17697.t2
OG0001569	vverm_g11446.t1	bc2002_g3864.t1, bc2002_g3864.t2
OG0001570	vverm_g9370.t1	bc2002_g15668.t1
OG0001571	vverm_g14772.t1	bc2002_g6810.t1
OG0001571	vverm_g5715.t1	bc2002_g12400.t1
OG0001572	vverm_g328.t1	bc2002_g14542.t1
OG0001573	vverm_g4700.t1	bc2002_g20105.t1
OG0001574	vverm_g14835.t1	bc2002_g4803.t1
OG0001575	vverm_g3608.t1	bc2002_g18176.t1
OG0001577	vverm_g13741.t1, vverm_g13741.t2, vverm_g13741.t3	bc2002_g15485.t2, bc2002_g15485.t1
OG0001578	vverm_g10071.t1	bc2002_g12235.t1
OG0001579	vverm_g397.t1	bc2002_g14646.t2, bc2002_g14646.t1
OG0001581	vverm_g12021.t1, vverm_g12021.t2	bc2002_g11917.t1
OG0001582	vverm_g3752.t1	bc2002_g10524.t1
OG0001583	vverm_g15423.t1, vverm_g15426.t1	bc2002_g13908.t1
OG0001584	vverm_g15465.t1, vverm_g15461.t1	bc2002_g13886.t1, bc2002_g13887.t1
OG0001585	vverm_g230.t1, vverm_g14980.t1	bc2002_g19333.t1, bc2002_g19333.t2
OG0001586	vverm_g7616.t1	bc2002_g17301.t1
OG0001587	vverm_g12223.t1	bc2002_g4689.t1
OG0001589	vverm_g15077.t2, vverm_g15077.t1	bc2002_g16863.t1, bc2002_g1399.t2
OG0001590	vverm_g7034.t1	bc2002_g10692.t2, bc2002_g10692.t1
OG0001591	vverm_g16451.t1, vverm_g16451.t2	bc2002_g2369.t1
OG0001592	vverm_g11555.t1	bc2002_g13160.t1
OG0001592	vverm_g16385.t1	bc2002_g19184.t1
OG0001593	vverm_g12683.t1	bc2002_g10947.t1
OG0001594	vverm_g7035.t1, vverm_g7035.t2	bc2002_g10685.t1
OG0001595	vverm_g6990.t1	bc2002_g14140.t1
OG0001596	vverm_g3018.t1	bc2002_g7634.t1, bc2002_g2795.t1
OG0001597	vverm_g643.t1	bc2002_g17439.t1
OG0001598	vverm_g8374.t1, vverm_g8374.t2	bc2002_g15017.t1
OG0001599	vverm_g8967.t1	bc2002_g10386.t1
OG0001600	vverm_g11708.t1, vverm_g11708.t2, vverm_g4283.t1	bc2002_g10265.t1
OG0001601	vverm_g3279.t1, vverm_g13722.t2, vverm_g13722.t1	bc2002_g15531.t1, bc2002_g15532.t1
OG0001602	vverm_g5207.t1	bc2002_g9322.t1
OG0001603	vverm_g2573.t1	bc2002_g15334.t1
OG0001604	vverm_g5873.t1, vverm_g14066.t2, vverm_g14066.t1	bc2002_g17902.t1
OG0001605	vverm_g8209.t1	bc2002_g14302.t1
OG0001606	vverm_g13807.t1	bc2002_g6212.t1
OG0001607	vverm_g6788.t1, vverm_g6788.t2	bc2002_g4511.t2, bc2002_g4511.t1
OG0001608	vverm_g2817.t1, vverm_g2817.t2	bc2002_g17777.t1
OG0001609	vverm_g566.t1	bc2002_g18635.t2, bc2002_g18635.t1
OG0001610	vverm_g10282.t1	bc2002_g16891.t1, bc2002_g16892.t1
OG0001611	vverm_g12389.t1	bc2002_g16797.t1
OG0001611	vverm_g14863.t1	bc2002_g1048.t1
OG0001612	vverm_g4323.t1	bc2002_g8035.t1, bc2002_g8036.t2, bc2002_g8036.t1
OG0001613	vverm_g12114.t1, vverm_g3047.t1, vverm_g6408.t1, vverm_g1134.t1, vverm_g2234.t1	bc2002_g15269.t1
OG0001614	vverm_g1912.t1	bc2002_g6700.t1
OG0001615	vverm_g8204.t1, vverm_g5755.t1	bc2002_g18116.t1, bc2002_g18117.t1
OG0001616	vverm_g9180.t1	bc2002_g2895.t2, bc2002_g2895.t1
OG0001617	vverm_g9301.t1, vverm_g8780.t1	bc2002_g4646.t1, bc2002_g4646.t3, bc2002_g4646.t2
OG0001618	vverm_g16345.t2, vverm_g16345.t1	bc2002_g3893.t1
OG0001619	vverm_g9711.t3, vverm_g9711.t1, vverm_g2682.t1, vverm_g2682.t3	bc2002_g17000.t1
OG0001620	vverm_g11320.t1	bc2002_g18666.t1, bc2002_g18517.t1
OG0001621	vverm_g945.t2, vverm_g945.t1	bc2002_g228.t1
OG0001622	vverm_g14440.t1	bc2002_g16035.t1
OG0001623	vverm_g3575.t1, vverm_g3575.t2	bc2002_g7667.t1
OG0001626	vverm_g11008.t1, vverm_g11023.t1	bc2002_g7400.t1
OG0001628	vverm_g10328.t2, vverm_g10454.t1	bc2002_g4607.t2, bc2002_g4607.t1
OG0001629	vverm_g9873.t1	bc2002_g13499.t1
OG0001631	vverm_g392.t1, vverm_g392.t2	bc2002_g14634.t1
OG0001632	vverm_g4428.t3, vverm_g4428.t2, vverm_g4428.t1	bc2002_g17816.t1, bc2002_g17815.t1
OG0001633	vverm_g12640.t1, vverm_g12640.t2	bc2002_g10814.t1
OG0001634	vverm_g10334.t2, vverm_g10334.t3, vverm_g10334.t1	bc2002_g16764.t1
OG0001636	vverm_g15663.t1	bc2002_g17869.t1
OG0001637	vverm_g12582.t1	bc2002_g10758.t1
OG0001639	vverm_g1833.t1, vverm_g6537.t1, vverm_g2533.t2, vverm_g2533.t1	bc2002_g11156.t1
OG0001641	vverm_g9067.t1, vverm_g14504.t1	bc2002_g6564.t1, bc2002_g6563.t1
OG0001642	vverm_g9925.t2, vverm_g9925.t1	bc2002_g3785.t1
OG0001643	vverm_g9437.t1	bc2002_g11469.t1, bc2002_g11469.t2, bc2002_g11564.t1
OG0001644	vverm_g11176.t1	bc2002_g11538.t1, bc2002_g487.t1
OG0001645	vverm_g4572.t1, vverm_g4572.t2	bc2002_g1955.t1
OG0001647	vverm_g7846.t1	bc2002_g19188.t1
OG0001648	vverm_g12194.t1, vverm_g16605.t1	bc2002_g5245.t1, bc2002_g17409.t1
OG0001649	vverm_g16838.t1	bc2002_g3711.t1
OG0001650	vverm_g7156.t1	bc2002_g11391.t1
OG0001651	vverm_g13814.t2, vverm_g13814.t1	bc2002_g13249.t1, bc2002_g13249.t2
OG0001652	vverm_g2545.t1	bc2002_g17867.t1
OG0001654	vverm_g12599.t2, vverm_g12599.t1, vverm_g1931.t2, vverm_g1931.t1	bc2002_g6677.t1
OG0001655	vverm_g1664.t1, vverm_g1664.t2	bc2002_g3236.t1, bc2002_g3236.t2
OG0001656	vverm_g12947.t1, vverm_g9992.t1	bc2002_g3253.t1
OG0001657	vverm_g2261.t1	bc2002_g2309.t1
OG0001658	vverm_g9589.t3, vverm_g9589.t2, vverm_g9589.t1	bc2002_g18928.t1
OG0001659	vverm_g15542.t1	bc2002_g14015.t1, bc2002_g14015.t2
OG0001660	vverm_g9100.t1	bc2002_g2876.t1
OG0001661	vverm_g5262.t1	bc2002_g4270.t1
OG0001662	vverm_g13031.t1	bc2002_g18811.t1, bc2002_g4283.t1
OG0001663	vverm_g8955.t1	bc2002_g10397.t1
OG0001664	vverm_g8692.t1, vverm_g8692.t2	bc2002_g17595.t1, bc2002_g17616.t1
OG0001665	vverm_g5908.t3, vverm_g5908.t1, vverm_g5908.t2, vverm_g14031.t1	bc2002_g17861.t1
OG0001666	vverm_g4487.t1	bc2002_g20078.t1
OG0001667	vverm_g4850.t1	bc2002_g16694.t1, bc2002_g16694.t2
OG0001669	vverm_g14243.t1, vverm_g16177.t1, vverm_g16177.t2	bc2002_g8538.t1
OG0001670	vverm_g5259.t1, vverm_g2913.t1	bc2002_g5224.t1
OG0001671	vverm_g13154.t1, vverm_g12519.t1, vverm_g13154.t2	bc2002_g17127.t1, bc2002_g17127.t2
OG0001672	vverm_g13708.t1	bc2002_g15601.t1
OG0001672	vverm_g14324.t1, vverm_g5416.t1	bc2002_g1395.t1
OG0001673	vverm_g13086.t1, vverm_g13067.t1, vverm_g8278.t1, vverm_g12129.t1	bc2002_g957.t1
OG0001674	vverm_g6862.t1, vverm_g15151.t3, vverm_g6862.t2	bc2002_g12522.t1
OG0001676	vverm_g4852.t1	bc2002_g16666.t1, bc2002_g16666.t2
OG0001677	vverm_g1524.t1	bc2002_g13817.t2, bc2002_g13817.t1
OG0001678	vverm_g8011.t1	bc2002_g17934.t2, bc2002_g17934.t1, bc2002_g17934.t3
OG0001679	vverm_g11280.t1	bc2002_g8527.t1
OG0001681	vverm_g13369.t1	bc2002_g16137.t1, bc2002_g16137.t2
OG0001682	vverm_g6838.t1, vverm_g2978.t1, vverm_g2978.t2	bc2002_g11464.t1, bc2002_g11463.t1
OG0001683	vverm_g6333.t1	bc2002_g11480.t2
OG0001683	vverm_g6329.t1	bc2002_g11480.t1
OG0001684	vverm_g3055.t1	bc2002_g6745.t1
OG0001684	vverm_g4507.t1	bc2002_g12767.t1
OG0001685	vverm_g5193.t1	bc2002_g4225.t1
OG0001686	vverm_g8647.t1, vverm_g4174.t1	bc2002_g1966.t1, bc2002_g1966.t2
OG0001687	vverm_g5254.t1, vverm_g16238.t1	bc2002_g3930.t2, bc2002_g3930.t1
OG0001688	vverm_g5566.t2, vverm_g5566.t1	bc2002_g8967.t1
OG0001689	vverm_g11638.t1	bc2002_g5248.t1, bc2002_g12240.t1
OG0001690	vverm_g5165.t2, vverm_g5165.t1	bc2002_g4168.t1, bc2002_g4168.t2
OG0001691	vverm_g1289.t1	bc2002_g10131.t1
OG0001692	vverm_g15861.t1	bc2002_g5928.t2, bc2002_g5928.t1
OG0001693	vverm_g6427.t2, vverm_g6427.t1, vverm_g4385.t1	bc2002_g9134.t2, bc2002_g9134.t1
OG0001694	vverm_g7688.t1	bc2002_g19384.t3, bc2002_g19384.t1, bc2002_g19384.t2
OG0001695	vverm_g12772.t1, vverm_g1530.t1	bc2002_g9868.t1
OG0001696	vverm_g10218.t1, vverm_g12061.t1, vverm_g12958.t1	bc2002_g4862.t2, bc2002_g4862.t1
OG0001697	vverm_g14916.t1	bc2002_g6902.t1
OG0001698	vverm_g10938.t1	bc2002_g7386.t1, bc2002_g7386.t2
OG0001699	vverm_g2991.t1	bc2002_g18279.t1
OG0001700	vverm_g12703.t1	bc2002_g11021.t1
OG0001701	vverm_g4421.t1	bc2002_g5114.t1, bc2002_g5101.t1
OG0001702	vverm_g15710.t2, vverm_g15710.t1	bc2002_g12434.t1
OG0001703	vverm_g1924.t1	bc2002_g6690.t2, bc2002_g6690.t1
OG0001704	vverm_g11689.t1, vverm_g5926.t1, vverm_g14349.t1, vverm_g15574.t1	bc2002_g12398.t1
OG0001705	vverm_g3195.t3, vverm_g3195.t1	bc2002_g4413.t1
OG0001706	vverm_g12397.t1	bc2002_g7116.t1, bc2002_g6503.t1
OG0001707	vverm_g16836.t1	bc2002_g9714.t1
OG0001708	vverm_g12708.t1, vverm_g1195.t1	bc2002_g11016.t1
OG0001709	vverm_g8165.t1, vverm_g7718.t1	bc2002_g9274.t1
OG0001711	vverm_g16103.t1, vverm_g9832.t1, vverm_g11605.t1, vverm_g6446.t1	bc2002_g4196.t1, bc2002_g4196.t2
OG0001712	vverm_g9585.t2, vverm_g9585.t1	bc2002_g18932.t1, bc2002_g18932.t2
OG0001713	vverm_g8199.t1	bc2002_g14294.t1
OG0001713	vverm_g2897.t1	bc2002_g1626.t1
OG0001714	vverm_g1728.t1, vverm_g12249.t1	bc2002_g20019.t1, bc2002_g11683.t1
OG0001715	vverm_g3968.t2, vverm_g6139.t2, vverm_g3968.t1, vverm_g6139.t1	bc2002_g19139.t1
OG0001717	vverm_g2235.t1, vverm_g1135.t1, vverm_g1135.t2, vverm_g2235.t2, vverm_g2806.t2, vverm_g2806.t1	bc2002_g1696.t1
OG0001718	vverm_g2719.t1	bc2002_g1704.t1, bc2002_g1705.t1
OG0001719	vverm_g1805.t1	bc2002_g6569.t1, bc2002_g11213.t1, bc2002_g5520.t1
OG0001721	vverm_g5205.t3, vverm_g5205.t2, vverm_g5205.t1	bc2002_g4280.t1
OG0001722	vverm_g5178.t1	bc2002_g4237.t2, bc2002_g4278.t2, bc2002_g4278.t1, bc2002_g4237.t1
OG0001747	vverm_g12736.t1, vverm_g11683.t1	bc2002_g2677.t1, bc2002_g2674.t1
OG0001748	vverm_g4444.t1	bc2002_g2663.t1
OG0001750	vverm_g15124.t1, vverm_g6113.t1, vverm_g8524.t1	bc2002_g19196.t1, bc2002_g10877.t1
OG0001752	vverm_g7214.t1	bc2002_g6825.t1, bc2002_g9921.t1
OG0001758	vverm_g38.t4, vverm_g38.t1, vverm_g38.t2, vverm_g38.t3	bc2002_g3546.t1, bc2002_g3546.t2
OG0001760	vverm_g10799.t1, vverm_g9983.t1, vverm_g13645.t1	bc2002_g8642.t1, bc2002_g8642.t2
OG0001762	vverm_g13165.t1, vverm_g12530.t1	bc2002_g14020.t1, bc2002_g16121.t1
OG0001764	vverm_g645.t2, vverm_g645.t1	bc2002_g8957.t3, bc2002_g8957.t1, bc2002_g8957.t2
OG0001765	vverm_g16332.t1, vverm_g16332.t2	bc2002_g3869.t1
OG0001766	vverm_g1153.t1, vverm_g1153.t2	bc2002_g18472.t1, bc2002_g18472.t2
OG0001767	vverm_g3722.t1	bc2002_g18126.t2, bc2002_g18126.t1
OG0001770	vverm_g15287.t3, vverm_g15287.t1	bc2002_g16738.t1
OG0001774	vverm_g14940.t1, vverm_g6626.t2, vverm_g6.t1, vverm_g6626.t1, vverm_g6.t2	bc2002_g5356.t1
OG0001775	vverm_g8394.t3, vverm_g8394.t1	bc2002_g15333.t1
OG0001775	vverm_g8394.t2	bc2002_g12593.t1
OG0001777	vverm_g13803.t3, vverm_g13803.t1	bc2002_g13232.t1, bc2002_g13232.t2, bc2002_g13232.t3
