Orthogroup	vvermcdc19_braker	bc2001_braker
OG0001439	vverm_g15944.t1, vverm_g5682.t1, vverm_g7445.t1	bc2001_g12980.t1
OG0001440	vverm_g1451.t1, vverm_g1455.t1, vverm_g7561.t1	bc2001_g8775.t1
OG0001442	vverm_g1351.t1, vverm_g1351.t2	bc2001_g13900.t1, bc2001_g2151.t1
OG0001443	vverm_g8315.t1	bc2001_g7827.t1, bc2001_g7827.t2
OG0001444	vverm_g5399.t1	bc2001_g12192.t1, bc2001_g12192.t2
OG0001446	vverm_g15981.t1	bc2001_g16391.t1, bc2001_g18809.t1
OG0001448	vverm_g7523.t2, vverm_g7523.t1, vverm_g7523.t3	bc2001_g8745.t1, bc2001_g8745.t2
OG0001449	vverm_g1273.t1, vverm_g1273.t2	bc2001_g12556.t1
OG0001450	vverm_g819.t2, vverm_g819.t1	bc2001_g10509.t1
OG0001451	vverm_g692.t1	bc2001_g16729.t3
OG0001453	vverm_g14853.t1	bc2001_g5930.t1, bc2001_g5930.t2
OG0001454	vverm_g14136.t1	bc2001_g330.t1, bc2001_g5929.t1
OG0001455	vverm_g3073.t1, vverm_g2693.t1	bc2001_g10039.t1
OG0001456	vverm_g693.t1	bc2001_g16730.t1
OG0001457	vverm_g8744.t1	bc2001_g16529.t1
OG0001458	vverm_g9140.t1	bc2001_g16142.t1, bc2001_g16142.t2
OG0001459	vverm_g1554.t2, vverm_g1554.t1	bc2001_g3583.t1, bc2001_g3583.t2
OG0001460	vverm_g13577.t3, vverm_g13577.t1, vverm_g13577.t2	bc2001_g10584.t1
OG0001461	vverm_g1161.t2, vverm_g1161.t1	bc2001_g9288.t1, bc2001_g9288.t2
OG0001462	vverm_g14285.t1, vverm_g14285.t2	bc2001_g988.t1, bc2001_g990.t1
OG0001463	vverm_g15248.t2, vverm_g15248.t1	bc2001_g1043.t2, bc2001_g1043.t1
OG0001464	vverm_g4116.t2, vverm_g4116.t1	bc2001_g19569.t1
OG0001465	vverm_g4245.t1	bc2001_g19474.t1
OG0001468	vverm_g14707.t1, vverm_g15165.t1	bc2001_g11566.t1
OG0001469	vverm_g7722.t1	bc2001_g7855.t1, bc2001_g7855.t2
OG0001470	vverm_g9922.t1	bc2001_g4817.t1, bc2001_g4817.t3
OG0001471	vverm_g12324.t1	bc2001_g6410.t1
OG0001471	vverm_g15768.t1	bc2001_g9135.t2, bc2001_g9135.t1
OG0001472	vverm_g2279.t1	bc2001_g9368.t1
OG0001473	vverm_g13528.t1, vverm_g13528.t2, vverm_g445.t2	bc2001_g16156.t2
OG0001474	vverm_g672.t1	bc2001_g16746.t4, bc2001_g16746.t2, bc2001_g16746.t3, bc2001_g16746.t1
OG0001475	vverm_g7339.t1, vverm_g7347.t1	bc2001_g17517.t1, bc2001_g17518.t1
OG0001476	vverm_g14027.t1, vverm_g5912.t1, vverm_g14028.t1, vverm_g5911.t1	bc2001_g15602.t1
OG0001477	vverm_g4939.t2, vverm_g4939.t3, vverm_g4939.t1	bc2001_g17645.t1
OG0001478	vverm_g628.t1	bc2001_g16818.t1, bc2001_g16818.t2
OG0001479	vverm_g11413.t1	bc2001_g6085.t2, bc2001_g6085.t1
OG0001480	vverm_g3841.t1	bc2001_g10564.t1
OG0001481	vverm_g14799.t2, vverm_g14799.t1	bc2001_g5468.t1, bc2001_g5468.t2
OG0001482	vverm_g7318.t1	bc2001_g17490.t1
OG0001483	vverm_g1165.t1	bc2001_g9284.t1
OG0001485	vverm_g11682.t1	bc2001_g5581.t3, bc2001_g5581.t2, bc2001_g5581.t1
OG0001486	vverm_g8600.t1	bc2001_g1132.t2, bc2001_g1132.t1, bc2001_g1132.t3, bc2001_g1132.t4
OG0001487	vverm_g2771.t2, vverm_g2771.t1	bc2001_g619.t1, bc2001_g619.t2
OG0001488	vverm_g10572.t1, vverm_g10752.t1, vverm_g10752.t2, vverm_g6396.t1	bc2001_g12746.t1
OG0001489	vverm_g12281.t2, vverm_g12281.t1	bc2001_g8514.t1, bc2001_g8514.t2
OG0001490	vverm_g5176.t1	bc2001_g1081.t1
OG0001491	vverm_g3805.t1	bc2001_g17448.t1
OG0001491	vverm_g8761.t1	bc2001_g16495.t1
OG0001493	vverm_g14321.t1, vverm_g1794.t1	bc2001_g19054.t1
OG0001494	vverm_g13591.t1, vverm_g13591.t3	bc2001_g15553.t1, bc2001_g15553.t2
OG0001495	vverm_g996.t2, vverm_g996.t1, vverm_g12113.t1, vverm_g12113.t2	bc2001_g8646.t1
OG0001496	vverm_g4409.t1	bc2001_g6029.t2, bc2001_g6029.t1
OG0001497	vverm_g14647.t2, vverm_g14647.t1	bc2001_g3853.t1
OG0001498	vverm_g9349.t1, vverm_g5099.t1	bc2001_g12080.t2, bc2001_g12080.t1
OG0001499	vverm_g13391.t1, vverm_g13390.t1	bc2001_g18429.t1, bc2001_g18428.t1
OG0001500	vverm_g533.t2, vverm_g533.t1	bc2001_g12291.t2, bc2001_g12291.t1
OG0001501	vverm_g6843.t1, vverm_g1885.t1, vverm_g6295.t1	bc2001_g2911.t1
OG0001502	vverm_g12200.t2, vverm_g12200.t1	bc2001_g8460.t2, bc2001_g8460.t1
OG0001503	vverm_g8200.t1, vverm_g1713.t1, vverm_g4202.t1	bc2001_g9885.t1
OG0001504	vverm_g13538.t1, vverm_g451.t1, vverm_g1045.t1	bc2001_g15605.t1
OG0001505	vverm_g14065.t2, vverm_g5874.t2, vverm_g5874.t1, vverm_g14065.t1	bc2001_g18624.t1
OG0001506	vverm_g6619.t1, vverm_g10.t1, vverm_g10.t2	bc2001_g10928.t1
OG0001507	vverm_g835.t2, vverm_g835.t1	bc2001_g7364.t2, bc2001_g7364.t1
OG0001509	vverm_g1278.t1	bc2001_g12512.t1
OG0001510	vverm_g1606.t1, vverm_g5313.t1	bc2001_g1065.t1
OG0001511	vverm_g10322.t1	bc2001_g10171.t1, bc2001_g10171.t2, bc2001_g10171.t4, bc2001_g10171.t3
OG0001512	vverm_g3104.t1, vverm_g3104.t2	bc2001_g9510.t2, bc2001_g9510.t1
OG0001513	vverm_g480.t2, vverm_g480.t1	bc2001_g18333.t1, bc2001_g18332.t1
OG0001514	vverm_g14268.t2, vverm_g14268.t1	bc2001_g907.t1, bc2001_g907.t2
OG0001515	vverm_g7356.t1, vverm_g7360.t1	bc2001_g12844.t1
OG0001517	vverm_g10856.t1, vverm_g6463.t1	bc2001_g1422.t1
OG0001518	vverm_g14806.t1, vverm_g12936.t1	bc2001_g5214.t1
OG0001519	vverm_g12423.t1	bc2001_g2049.t2, bc2001_g2049.t1
OG0001520	vverm_g10865.t1, vverm_g9203.t1, vverm_g2.t1	bc2001_g12890.t1
OG0001521	vverm_g14426.t1	bc2001_g429.t2, bc2001_g429.t1
OG0001522	vverm_g15938.t1, vverm_g5054.t1	bc2001_g5294.t1
OG0001523	vverm_g11921.t1, vverm_g5154.t1	bc2001_g1160.t2, bc2001_g1160.t1
OG0001524	vverm_g12398.t1	bc2001_g3292.t1, bc2001_g4606.t1
OG0001525	vverm_g842.t1, vverm_g843.t1	bc2001_g19662.t1
OG0001526	vverm_g8004.t1	bc2001_g9853.t2, bc2001_g9853.t1, bc2001_g9853.t3
OG0001527	vverm_g14869.t2, vverm_g14869.t1	bc2001_g5881.t1
OG0001528	vverm_g10892.t1, vverm_g10893.t1	bc2001_g13925.t2, bc2001_g13925.t1
OG0001529	vverm_g3753.t1, vverm_g15759.t2, vverm_g15759.t1, vverm_g15759.t3	bc2001_g11637.t1
OG0001530	vverm_g1943.t1	bc2001_g19140.t2, bc2001_g19140.t1
OG0001531	vverm_g16506.t1	bc2001_g17238.t1
OG0001531	vverm_g12035.t1	bc2001_g16330.t1
OG0001532	vverm_g12099.t1	bc2001_g8633.t1
OG0001533	vverm_g9809.t1	bc2001_g5322.t1
OG0001534	vverm_g1537.t1, vverm_g484.t1, vverm_g485.t2, vverm_g485.t1	bc2001_g9609.t1
OG0001535	vverm_g14288.t1, vverm_g14288.t2	bc2001_g994.t2, bc2001_g994.t1
OG0001536	vverm_g5274.t2, vverm_g5274.t1	bc2001_g1138.t1
OG0001537	vverm_g12403.t1	bc2001_g2069.t1, bc2001_g2069.t2, bc2001_g2069.t3
OG0001538	vverm_g7345.t1, vverm_g855.t1, vverm_g855.t2	bc2001_g15408.t1
OG0001539	vverm_g3551.t1	bc2001_g3997.t1, bc2001_g3997.t2, bc2001_g3997.t3
OG0001540	vverm_g15664.t2, vverm_g15664.t1	bc2001_g3944.t1, bc2001_g3944.t2
OG0001542	vverm_g10527.t1, vverm_g10527.t2	bc2001_g8372.t2, bc2001_g8372.t1
OG0001543	vverm_g10070.t1	bc2001_g12125.t1, bc2001_g12126.t1
OG0001545	vverm_g15352.t1	bc2001_g7438.t1
OG0001545	vverm_g15263.t1	bc2001_g7437.t1
OG0001546	vverm_g6784.t1	bc2001_g11473.t1
OG0001547	vverm_g5012.t1	bc2001_g560.t1
OG0001548	vverm_g4767.t2, vverm_g4767.t1	bc2001_g8397.t2, bc2001_g8397.t1
OG0001549	vverm_g2708.t1	bc2001_g655.t1, bc2001_g655.t2
OG0001550	vverm_g8567.t1, vverm_g8567.t2	bc2001_g16669.t2, bc2001_g16669.t1
OG0001552	vverm_g9626.t1	bc2001_g16916.t1
OG0001553	vverm_g12723.t2, vverm_g12723.t1, vverm_g2422.t1	bc2001_g13746.t1
OG0001554	vverm_g14777.t2	bc2001_g5924.t2, bc2001_g5924.t1
OG0001557	vverm_g720.t1	bc2001_g16717.t1
OG0001557	vverm_g16942.t1	bc2001_g16717.t2
OG0001559	vverm_g15348.t2, vverm_g15348.t1	bc2001_g7445.t1, bc2001_g7445.t2
OG0001560	vverm_g14645.t1	bc2001_g1079.t1, bc2001_g1079.t2
OG0001561	vverm_g16681.t1	bc2001_g12994.t1
OG0001562	vverm_g14658.t1	bc2001_g832.t2, bc2001_g832.t1
OG0001563	vverm_g15329.t2, vverm_g15329.t1	bc2001_g13221.t1, bc2001_g13221.t2
OG0001564	vverm_g12792.t1, vverm_g12792.t2	bc2001_g8725.t1
OG0001566	vverm_g3005.t1	bc2001_g19371.t2, bc2001_g19371.t1
OG0001568	vverm_g12266.t1	bc2001_g16507.t1, bc2001_g16507.t2
OG0001569	vverm_g11446.t1	bc2001_g18946.t1, bc2001_g8999.t1
OG0001570	vverm_g9370.t1	bc2001_g3446.t1, bc2001_g3446.t2, bc2001_g3446.t3
OG0001571	vverm_g14772.t1	bc2001_g5282.t1
OG0001571	vverm_g5715.t1	bc2001_g11677.t1
OG0001572	vverm_g328.t1	bc2001_g13807.t1, bc2001_g13807.t2
OG0001573	vverm_g4700.t1	bc2001_g5540.t1
OG0001573	vverm_g11182.t1, vverm_g268.t1	bc2001_g13699.t1
OG0001574	vverm_g14835.t1	bc2001_g7090.t1
OG0001575	vverm_g3608.t1	bc2001_g9663.t2
OG0001576	vverm_g6279.t1	bc2001_g2942.t1, bc2001_g3627.t1, bc2001_g3627.t2
OG0001577	vverm_g13741.t1, vverm_g13741.t2, vverm_g13741.t3	bc2001_g17462.t1
OG0001578	vverm_g10071.t1	bc2001_g12131.t1
OG0001579	vverm_g397.t1	bc2001_g13902.t1, bc2001_g13901.t2, bc2001_g13901.t1
OG0001581	vverm_g12021.t1, vverm_g12021.t2	bc2001_g9851.t1
OG0001582	vverm_g3752.t1	bc2001_g4393.t1, bc2001_g4392.t2, bc2001_g4392.t1, bc2001_g4389.t1
OG0001583	vverm_g15423.t1, vverm_g15426.t1	bc2001_g7471.t1
OG0001584	vverm_g15465.t1, vverm_g15461.t1	bc2001_g7448.t1, bc2001_g7449.t1
OG0001585	vverm_g230.t1, vverm_g14980.t1	bc2001_g14894.t1, bc2001_g14894.t2
OG0001586	vverm_g7616.t1	bc2001_g8736.t1
OG0001587	vverm_g12223.t1	bc2001_g6977.t2, bc2001_g6977.t1
OG0001589	vverm_g15077.t2, vverm_g15077.t1	bc2001_g10169.t1, bc2001_g3982.t1
OG0001590	vverm_g7034.t1	bc2001_g6532.t2, bc2001_g6532.t1
OG0001591	vverm_g16451.t1, vverm_g16451.t2	bc2001_g9373.t1, bc2001_g9374.t1, bc2001_g9374.t2
OG0001592	vverm_g11555.t1	bc2001_g11903.t1
OG0001592	vverm_g16385.t1	bc2001_g13422.t1
OG0001593	vverm_g12683.t1	bc2001_g14035.t4, bc2001_g14035.t1, bc2001_g14035.t2, bc2001_g14035.t3
OG0001594	vverm_g7035.t1, vverm_g7035.t2	bc2001_g6525.t2, bc2001_g6525.t1
OG0001595	vverm_g6990.t1	bc2001_g7686.t1, bc2001_g7686.t2
OG0001596	vverm_g3018.t1	bc2001_g13019.t1, bc2001_g19419.t1
OG0001597	vverm_g643.t1	bc2001_g16766.t2, bc2001_g16766.t3
OG0001598	vverm_g8374.t1, vverm_g8374.t2	bc2001_g10722.t2, bc2001_g10722.t1
OG0001599	vverm_g8967.t1	bc2001_g3705.t1, bc2001_g3704.t1
OG0001600	vverm_g11708.t1, vverm_g11708.t2, vverm_g4283.t1	bc2001_g12375.t1, bc2001_g11111.t1
OG0001601	vverm_g3279.t1, vverm_g13722.t2, vverm_g13722.t1	bc2001_g7946.t1
OG0001602	vverm_g5207.t1	bc2001_g10788.t1
OG0001603	vverm_g2573.t1	bc2001_g12737.t1
OG0001604	vverm_g5873.t1, vverm_g14066.t2, vverm_g14066.t1	bc2001_g15644.t1, bc2001_g15644.t2
OG0001605	vverm_g8209.t1	bc2001_g295.t1, bc2001_g295.t2
OG0001606	vverm_g13807.t1	bc2001_g17931.t2, bc2001_g17931.t3, bc2001_g17931.t1
OG0001607	vverm_g6788.t1, vverm_g6788.t2	bc2001_g18875.t3, bc2001_g18875.t1, bc2001_g18875.t2
OG0001608	vverm_g2817.t1, vverm_g2817.t2	bc2001_g15518.t2, bc2001_g15518.t1
OG0001609	vverm_g566.t1	bc2001_g1460.t3, bc2001_g1460.t2, bc2001_g1460.t1
OG0001610	vverm_g10282.t1	bc2001_g10141.t1, bc2001_g10140.t1
OG0001611	vverm_g12389.t1	bc2001_g10235.t1
OG0001611	vverm_g14863.t1	bc2001_g5879.t1
OG0001612	vverm_g14976.t1, vverm_g4323.t1	bc2001_g11217.t1
OG0001613	vverm_g12114.t1, vverm_g3047.t1, vverm_g6408.t1, vverm_g1134.t1, vverm_g2234.t1	bc2001_g1560.t1
OG0001614	vverm_g1912.t1	bc2001_g19097.t1, bc2001_g19097.t2
OG0001615	vverm_g8204.t1, vverm_g5755.t1	bc2001_g9721.t1, bc2001_g9721.t2
OG0001616	vverm_g9180.t1	bc2001_g12891.t2, bc2001_g12891.t1
OG0001617	vverm_g9301.t1, vverm_g8780.t1	bc2001_g7353.t2, bc2001_g7353.t1
OG0001618	vverm_g16345.t2, vverm_g16345.t1	bc2001_g9031.t1
OG0001619	vverm_g9711.t3, vverm_g9711.t1, vverm_g2682.t1, vverm_g2682.t3	bc2001_g10041.t1
OG0001620	vverm_g11320.t1	bc2001_g1427.t1, bc2001_g9317.t1, bc2001_g9317.t2
OG0001621	vverm_g945.t2, vverm_g945.t1	bc2001_g8244.t2, bc2001_g8244.t1
OG0001622	vverm_g14440.t1	bc2001_g18339.t3, bc2001_g18339.t1, bc2001_g18339.t2
OG0001623	vverm_g3575.t1, vverm_g3575.t2	bc2001_g12983.t1, bc2001_g12983.t2
OG0001626	vverm_g11008.t1, vverm_g11023.t1	bc2001_g1958.t1
OG0001628	vverm_g10328.t2, vverm_g10454.t1	bc2001_g7392.t2, bc2001_g7392.t1
OG0001629	vverm_g9873.t1	bc2001_g3820.t1
OG0001631	vverm_g392.t1, vverm_g392.t2	bc2001_g13889.t1
OG0001632	vverm_g4428.t3, vverm_g4428.t2, vverm_g4428.t1	bc2001_g15554.t2, bc2001_g15554.t1
OG0001633	vverm_g12640.t1, vverm_g12640.t2	bc2001_g4863.t1
OG0001634	vverm_g10334.t2, vverm_g10334.t3, vverm_g10334.t1	bc2001_g10270.t2, bc2001_g10270.t1
OG0001636	vverm_g15663.t1	bc2001_g15707.t1, bc2001_g15707.t2, bc2001_g15798.t1, bc2001_g15614.t1, bc2001_g15614.t2
OG0001637	vverm_g12582.t1	bc2001_g5697.t1
OG0001639	vverm_g1833.t1, vverm_g6537.t1, vverm_g2533.t2, vverm_g2533.t1	bc2001_g965.t1
OG0001641	vverm_g9067.t1, vverm_g14504.t1	bc2001_g4050.t2, bc2001_g4050.t1
OG0001642	vverm_g9925.t2, vverm_g9925.t1	bc2001_g4787.t1
OG0001643	vverm_g9437.t1	bc2001_g2826.t1, bc2001_g2913.t1
OG0001644	vverm_g11176.t1	bc2001_g2886.t1, bc2001_g17764.t1
OG0001645	vverm_g4572.t1, vverm_g4572.t2	bc2001_g19506.t2, bc2001_g19506.t1
OG0001647	vverm_g7846.t1	bc2001_g13426.t1
OG0001648	vverm_g12194.t1, vverm_g16605.t1	bc2001_g11032.t1, bc2001_g16796.t1
OG0001649	vverm_g16838.t1	bc2001_g16033.t1, bc2001_g16034.t1
OG0001650	vverm_g7156.t1	bc2001_g2141.t1
OG0001650	vverm_g7146.t1	bc2001_g2142.t1
OG0001651	vverm_g13814.t2, vverm_g13814.t1	bc2001_g11819.t1, bc2001_g11819.t2
OG0001652	vverm_g2545.t1	bc2001_g15800.t1, bc2001_g15705.t2, bc2001_g15705.t1, bc2001_g15612.t1
OG0001654	vverm_g12599.t2, vverm_g12599.t1, vverm_g1931.t2, vverm_g1931.t1	bc2001_g19121.t1
OG0001655	vverm_g1664.t1, vverm_g1664.t2	bc2001_g16848.t1, bc2001_g16848.t2
OG0001656	vverm_g12947.t1, vverm_g9992.t1	bc2001_g16863.t2, bc2001_g16863.t1
OG0001657	vverm_g13597.t1	bc2001_g17257.t1
OG0001657	vverm_g2261.t1	bc2001_g7744.t2, bc2001_g7744.t1
OG0001658	vverm_g9589.t3, vverm_g9589.t2, vverm_g9589.t1	bc2001_g15168.t1
OG0001659	vverm_g15542.t1	bc2001_g7572.t1, bc2001_g7572.t2
OG0001660	vverm_g9100.t1	bc2001_g12911.t1
OG0001661	vverm_g5262.t1	bc2001_g1059.t1
OG0001662	vverm_g13031.t1	bc2001_g6923.t1, bc2001_g1047.t1
OG0001663	vverm_g8955.t1	bc2001_g4510.t1, bc2001_g4510.t2
OG0001664	vverm_g8692.t1, vverm_g8692.t2	bc2001_g16593.t1, bc2001_g16614.t1
OG0001665	vverm_g5908.t3, vverm_g5908.t1, vverm_g5908.t2, vverm_g14031.t1	bc2001_g15606.t2, bc2001_g15606.t1
OG0001666	vverm_g4487.t1	bc2001_g5567.t1
OG0001667	vverm_g4850.t1	bc2001_g19708.t1, bc2001_g19708.t2
OG0001669	vverm_g14243.t1, vverm_g16177.t1, vverm_g16177.t2	bc2001_g16268.t1
OG0001670	vverm_g5259.t1, vverm_g2913.t1	bc2001_g11049.t2, bc2001_g11049.t1, bc2001_g11049.t3
OG0001671	vverm_g13154.t1, vverm_g12519.t1, vverm_g13154.t2	bc2001_g8572.t1
OG0001672	vverm_g13708.t1	bc2001_g8013.t1
OG0001672	vverm_g14324.t1, vverm_g5416.t1	bc2001_g3986.t1
OG0001673	vverm_g13086.t1, vverm_g13067.t1, vverm_g8278.t1, vverm_g12129.t1	bc2001_g5782.t1
OG0001674	vverm_g6862.t1, vverm_g15151.t3, vverm_g6862.t2	bc2001_g11560.t1, bc2001_g11560.t2
OG0001676	vverm_g4852.t1	bc2001_g19680.t1, bc2001_g19680.t2, bc2001_g19680.t3
OG0001677	vverm_g1524.t1	bc2001_g1234.t2, bc2001_g1234.t1
OG0001678	vverm_g8011.t1	bc2001_g15675.t1
OG0001679	vverm_g11280.t1	bc2001_g16257.t1
OG0001680	vverm_g15299.t1, vverm_g15299.t2	bc2001_g17251.t2, bc2001_g17251.t1
OG0001681	vverm_g13369.t1	bc2001_g18441.t1
OG0001682	vverm_g6838.t1, vverm_g2978.t1, vverm_g2978.t2	bc2001_g2821.t1
OG0001683	vverm_g6333.t1	bc2001_g2835.t1
OG0001683	vverm_g6329.t1	bc2001_g2836.t1
OG0001684	vverm_g3055.t1	bc2001_g19055.t1
OG0001685	vverm_g5193.t1	bc2001_g1103.t1, bc2001_g1103.t2
OG0001686	vverm_g8647.t1, vverm_g4174.t1	bc2001_g19517.t1
OG0001687	vverm_g5254.t1, vverm_g16238.t1	bc2001_g9071.t1
OG0001688	vverm_g5566.t2, vverm_g5566.t1	bc2001_g8976.t1, bc2001_g8976.t2
OG0001689	vverm_g11638.t1	bc2001_g12124.t1
OG0001690	vverm_g5165.t2, vverm_g5165.t1	bc2001_g1151.t3, bc2001_g1151.t2, bc2001_g1151.t1
OG0001691	vverm_g1289.t1	bc2001_g12498.t2, bc2001_g12498.t1, bc2001_g12498.t3
OG0001692	vverm_g15861.t1	bc2001_g3102.t2, bc2001_g3102.t1
OG0001693	vverm_g6427.t2, vverm_g6427.t1, vverm_g4385.t1	bc2001_g13461.t2, bc2001_g13461.t1
OG0001694	vverm_g7688.t1	bc2001_g14946.t3, bc2001_g14946.t1, bc2001_g14946.t2
OG0001695	vverm_g12772.t1, vverm_g1530.t1	bc2001_g9603.t1
OG0001696	vverm_g10218.t1, vverm_g12061.t1, vverm_g12958.t1	bc2001_g7148.t2, bc2001_g7148.t1
OG0001697	vverm_g14916.t1	bc2001_g5367.t1
OG0001698	vverm_g10938.t1	bc2001_g1945.t1, bc2001_g1945.t2
OG0001700	vverm_g12703.t1	bc2001_g14114.t1
OG0001701	vverm_g4421.t1	bc2001_g12725.t1, bc2001_g12712.t1
OG0001702	vverm_g15710.t2, vverm_g15710.t1	bc2001_g11642.t1
OG0001703	vverm_g1924.t1	bc2001_g19108.t3, bc2001_g19108.t2, bc2001_g19108.t1
OG0001704	vverm_g11689.t1, vverm_g5926.t1, vverm_g14349.t1, vverm_g15574.t1	bc2001_g11679.t1
OG0001705	vverm_g3195.t3, vverm_g3195.t1	bc2001_g14825.t1, bc2001_g14825.t2
OG0001706	vverm_g12397.t1	bc2001_g3291.t1, bc2001_g4605.t1
OG0001707	vverm_g16836.t1	bc2001_g14672.t2, bc2001_g16004.t1, bc2001_g14672.t1
OG0001708	vverm_g12708.t1	bc2001_g14109.t1
OG0001708	vverm_g1195.t1	bc2001_g772.t1
OG0001709	vverm_g8165.t1, vverm_g7718.t1	bc2001_g13605.t1
OG0001711	vverm_g16103.t1, vverm_g9832.t1, vverm_g11605.t1, vverm_g6446.t1	bc2001_g1128.t1
OG0001712	vverm_g9585.t2, vverm_g9585.t1	bc2001_g15164.t2, bc2001_g15164.t1
OG0001713	vverm_g8199.t1	bc2001_g308.t1
OG0001713	vverm_g2897.t1	bc2001_g511.t1, bc2001_g511.t2
OG0001714	vverm_g1728.t1, vverm_g12249.t1	bc2001_g5626.t1, bc2001_g389.t1, bc2001_g5626.t2, bc2001_g389.t2
OG0001715	vverm_g3968.t2, vverm_g6139.t2, vverm_g3968.t1, vverm_g6139.t1	bc2001_g10761.t1, bc2001_g481.t1, bc2001_g10762.t1
OG0001717	vverm_g2235.t1, vverm_g1135.t1, vverm_g1135.t2, vverm_g2235.t2, vverm_g2806.t2, vverm_g2806.t1	bc2001_g651.t1
OG0001718	vverm_g2719.t1	bc2001_g659.t2, bc2001_g16069.t2, bc2001_g659.t1, bc2001_g16069.t1, bc2001_g16069.t3
OG0001719	vverm_g1805.t1	bc2001_g4056.t1, bc2001_g19218.t1, bc2001_g909.t1, bc2001_g18591.t1
OG0001721	vverm_g5205.t3, vverm_g5205.t2, vverm_g5205.t1	bc2001_g1050.t2, bc2001_g1050.t1
OG0001722	vverm_g5178.t1	bc2001_g1092.t2, bc2001_g1052.t2, bc2001_g1092.t1
OG0001747	vverm_g12736.t1, vverm_g11683.t1	bc2001_g4252.t1, bc2001_g4252.t2, bc2001_g4255.t1, bc2001_g4255.t2
OG0001748	vverm_g4444.t1	bc2001_g4268.t1
OG0001750	vverm_g15124.t1, vverm_g6113.t1, vverm_g8524.t1	bc2001_g13435.t1, bc2001_g4918.t1, bc2001_g4918.t2
OG0001752	vverm_g7214.t1	bc2001_g5297.t4, bc2001_g17876.t1, bc2001_g8165.t1, bc2001_g8165.t2
OG0001758	vverm_g38.t4, vverm_g38.t1, vverm_g38.t2, vverm_g38.t3	bc2001_g6364.t1, bc2001_g6364.t2
OG0001760	vverm_g10799.t1, vverm_g9983.t1, vverm_g13645.t1	bc2001_g6648.t2, bc2001_g6648.t1
OG0001762	vverm_g13165.t1, vverm_g12530.t1	bc2001_g7577.t2, bc2001_g7577.t1, bc2001_g18424.t1
OG0001764	vverm_g645.t2, vverm_g645.t1	bc2001_g8986.t2, bc2001_g8986.t1
OG0001765	vverm_g16332.t1, vverm_g16332.t2	bc2001_g9004.t1, bc2001_g9004.t2, bc2001_g9005.t1
OG0001766	vverm_g1153.t1, vverm_g1153.t2	bc2001_g9274.t1, bc2001_g9274.t2
OG0001767	vverm_g3722.t1	bc2001_g9712.t1, bc2001_g9712.t2, bc2001_g9712.t3
OG0001770	vverm_g15287.t3, vverm_g15287.t1	bc2001_g10295.t1
OG0001774	vverm_g14940.t1, vverm_g6626.t2, vverm_g6.t1, vverm_g6626.t1, vverm_g6.t2	bc2001_g10918.t1
OG0001775	vverm_g8394.t3, vverm_g8394.t1	bc2001_g12738.t1
OG0001775	vverm_g8394.t2	bc2001_g11488.t1
OG0001777	vverm_g13803.t3, vverm_g13803.t1	bc2001_g11837.t1, bc2001_g11837.t2
OG0001778	vverm_g8195.t1, vverm_g8195.t2	bc2001_g11994.t1, bc2001_g11994.t2, bc2001_g11994.t3
OG0001779	vverm_g7636.t1, vverm_g543.t1, vverm_g5440.t1	bc2001_g12204.t1, bc2001_g12205.t1, bc2001_g15910.t1
OG0001781	vverm_g6161.t1, vverm_g14174.t1, vverm_g11227.t1, vverm_g9083.t1, vverm_g9081.t1	bc2001_g12841.t1
OG0001782	vverm_g9021.t1, vverm_g482.t1, vverm_g482.t2	bc2001_g13440.t1, bc2001_g17330.t1
OG0001783	vverm_g8167.t1	bc2001_g13612.t1, bc2001_g13612.t3, bc2001_g13612.t2, bc2001_g13612.t4
OG0001784	vverm_g521.t1	bc2001_g16597.t3, bc2001_g16597.t2, bc2001_g16611.t1, bc2001_g16597.t1
OG0001785	vverm_g12801.t1, vverm_g12801.t2, vverm_g12801.t3, vverm_g11431.t1	bc2001_g17363.t1
OG0001787	vverm_g13362.t1	bc2001_g18518.t1, bc2001_g18518.t2
OG0001850	vverm_g2790.t1	bc2001_g5143.t2, bc2001_g5143.t1
OG0001851	vverm_g8828.t1	bc2001_g11883.t1
OG0001852	vverm_g2550.t1	bc2001_g18235.t1
OG0001856	vverm_g8676.t1, vverm_g8676.t2	bc2001_g16656.t1
OG0001857	vverm_g6228.t2, vverm_g6228.t1	bc2001_g1770.t2, bc2001_g1770.t1
OG0001858	vverm_g6558.t1, vverm_g15266.t1	bc2001_g6314.t1
OG0001859	vverm_g6450.t1	bc2001_g4661.t2, bc2001_g4661.t1
OG0001860	vverm_g7691.t2, vverm_g7691.t1	bc2001_g14940.t1
OG0001861	vverm_g10515.t1	bc2001_g18535.t2, bc2001_g18535.t1
OG0001862	vverm_g10478.t3, vverm_g10478.t2, vverm_g10478.t1	bc2001_g8363.t1
OG0001864	vverm_g8386.t1	bc2001_g10715.t1
OG0001865	vverm_g11597.t1, vverm_g16095.t1, vverm_g9840.t1	bc2001_g3817.t1
OG0001866	vverm_g16550.t2, vverm_g16550.t1	bc2001_g8860.t1
OG0001867	vverm_g1616.t1	bc2001_g5542.t2, bc2001_g5542.t1
OG0001868	vverm_g1703.t1	bc2001_g3052.t1
OG0001869	vverm_g1666.t1	bc2001_g2980.t1
OG0001870	vverm_g13366.t1	bc2001_g9591.t1
