Orthogroup	bc2002_braker	dicty_braker
OG0001787	bc2002_g16226.t3, bc2002_g16226.t1, bc2002_g16226.t2	dicty_g5091.t1, dicty_g4954.t1
OG0001850	bc2002_g3492.t1	dicty_g5544.t1
OG0001852	bc2002_g15932.t1	dicty_g7362.t1
OG0001855	bc2002_g1468.t2, bc2002_g1468.t1	dicty_g3802.t1
OG0001856	bc2002_g17549.t1	dicty_g9057.t1
OG0001857	bc2002_g3957.t2	dicty_g1864.t1
OG0001858	bc2002_g13085.t1	dicty_g3772.t1
OG0001859	bc2002_g6271.t2, bc2002_g6271.t1	dicty_g9464.t1
OG0001860	bc2002_g19379.t1	dicty_g8813.t1
OG0001861	bc2002_g19855.t1	dicty_g7785.t1
OG0001862	bc2002_g102.t1	dicty_g2151.t1
OG0001864	bc2002_g15024.t1, bc2002_g15024.t2	dicty_g1135.t1
OG0001865	bc2002_g13502.t1	dicty_g8000.t1
OG0001866	bc2002_g9091.t1	dicty_g2449.t1, dicty_g4191.t1
OG0001867	bc2002_g20103.t2, bc2002_g20103.t1	dicty_g10691.t1
OG0001868	bc2002_g11781.t1	dicty_g4974.t1
OG0001869	bc2002_g11851.t1	dicty_g431.t1
OG0001870	bc2002_g9856.t1, bc2002_g9856.t2	dicty_g4770.t2
OG0001874	bc2002_g11812.t1	dicty_g226.t1
OG0001875	bc2002_g11665.t1, bc2002_g11665.t2	dicty_g461.t1
OG0001876	bc2002_g5865.t1	dicty_g11464.t1
OG0001877	bc2002_g11845.t1, bc2002_g15682.t1	dicty_g4750.t1
OG0001878	bc2002_g11818.t1	dicty_g4182.t1
OG0001879	bc2002_g11898.t2, bc2002_g11898.t1	dicty_g6003.t1
OG0001880	bc2002_g466.t1	dicty_g2511.t1, dicty_g2964.t1
OG0001881	bc2002_g1909.t1	dicty_g2026.t1
OG0001882	bc2002_g9901.t1	dicty_g1519.t2, dicty_g1519.t1
OG0001883	bc2002_g790.t3, bc2002_g790.t2, bc2002_g790.t1	dicty_g8622.t1
OG0001884	bc2002_g9375.t1, bc2002_g9375.t2	dicty_g6164.t1
OG0001885	bc2002_g20106.t1	dicty_g8478.t1, dicty_g4377.t1
OG0001886	bc2002_g2182.t1	dicty_g10579.t1
OG0001888	bc2002_g17516.t1	dicty_g5120.t1
OG0001890	bc2002_g19291.t1	dicty_g4315.t1, dicty_g4315.t2
OG0001891	bc2002_g16074.t1	dicty_g10160.t1
OG0001892	bc2002_g19808.t1	dicty_g9852.t1
OG0001896	bc2002_g5529.t1	dicty_g5389.t1
OG0001897	bc2002_g2063.t1, bc2002_g2063.t2	dicty_g3140.t1
OG0001898	bc2002_g10893.t1, bc2002_g10893.t2	dicty_g10897.t2, dicty_g10897.t1
OG0001899	bc2002_g16138.t1	dicty_g505.t1
OG0001900	bc2002_g1813.t1	dicty_g11305.t1, dicty_g11305.t2
OG0001901	bc2002_g18057.t1	dicty_g1754.t1
OG0001902	bc2002_g9813.t1	dicty_g10199.t1
OG0001903	bc2002_g11884.t1	dicty_g3575.t1
OG0001906	bc2002_g12427.t1	dicty_g8464.t1
OG0001908	bc2002_g8745.t1	dicty_g9453.t1
OG0001909	bc2002_g12208.t1	dicty_g4308.t1
OG0001910	bc2002_g17637.t2, bc2002_g17637.t1	dicty_g7418.t1
OG0001912	bc2002_g15042.t1	dicty_g10590.t1
OG0001913	bc2002_g17504.t1	dicty_g7847.t1
OG0001915	bc2002_g7094.t1	dicty_g7807.t1
OG0001916	bc2002_g1854.t1	dicty_g8519.t1
OG0001918	bc2002_g6556.t1	dicty_g3909.t1
OG0001922	bc2002_g3751.t1	dicty_g7863.t1
OG0001923	bc2002_g5744.t1	dicty_g5737.t1
OG0001924	bc2002_g9653.t1	dicty_g11505.t1
OG0001925	bc2002_g2948.t1	dicty_g10015.t1
OG0001926	bc2002_g1090.t1	dicty_g11140.t1, dicty_g8834.t1
OG0001927	bc2002_g16176.t1	dicty_g6778.t1
OG0001928	bc2002_g11018.t1	dicty_g4136.t1
OG0001929	bc2002_g17625.t1	dicty_g10366.t1
OG0001931	bc2002_g1716.t1	dicty_g7675.t2, dicty_g7675.t1
OG0001932	bc2002_g16535.t2, bc2002_g16535.t1	dicty_g10439.t1
OG0001933	bc2002_g17160.t1	dicty_g1666.t1
OG0001935	bc2002_g8014.t1	dicty_g3099.t1
OG0001937	bc2002_g14543.t1	dicty_g4675.t1
OG0001939	bc2002_g5765.t1, bc2002_g5765.t2	dicty_g3063.t1
OG0001940	bc2002_g12595.t2, bc2002_g12595.t1	dicty_g7542.t1
OG0001942	bc2002_g6804.t1	dicty_g7516.t1
OG0001945	bc2002_g5197.t1, bc2002_g5197.t2	dicty_g3152.t1
OG0001946	bc2002_g17856.t1	dicty_g6332.t1, dicty_g4105.t1
OG0001947	bc2002_g10291.t1	dicty_g8954.t1
OG0001948	bc2002_g399.t3, bc2002_g399.t2	dicty_g1104.t1
OG0001949	bc2002_g6731.t1	dicty_g10372.t1
OG0001950	bc2002_g14486.t1	dicty_g5741.t1
OG0001951	bc2002_g13036.t1	dicty_g10758.t1
OG0001952	bc2002_g17543.t1	dicty_g4277.t1
OG0001953	bc2002_g8643.t1, bc2002_g8643.t2	dicty_g10939.t1
OG0001955	bc2002_g15949.t1	dicty_g6767.t1, dicty_g9153.t1
OG0001957	bc2002_g17306.t1, bc2002_g17306.t2	dicty_g1783.t1
OG0001958	bc2002_g17847.t1	dicty_g1063.t1, dicty_g1063.t2
OG0001960	bc2002_g2231.t1	dicty_g9688.t1
OG0001961	bc2002_g18799.t1	dicty_g8864.t1
OG0001962	bc2002_g1096.t1	dicty_g9022.t1
OG0001963	bc2002_g19264.t2, bc2002_g19264.t1	dicty_g7855.t1
OG0001964	bc2002_g5771.t1	dicty_g7163.t1
OG0001965	bc2002_g2782.t1	dicty_g4211.t1
OG0001966	bc2002_g9895.t1	dicty_g7919.t2, dicty_g7919.t1
OG0001968	bc2002_g12178.t1	dicty_g5251.t1
OG0001969	bc2002_g7705.t1	dicty_g1998.t1
OG0001970	bc2002_g6908.t1	dicty_g10118.t1
OG0001971	bc2002_g9865.t1	dicty_g5423.t1
OG0001972	bc2002_g12666.t1	dicty_g3947.t1
OG0001975	bc2002_g11899.t1, bc2002_g11899.t2	dicty_g6163.t1
OG0001976	bc2002_g18326.t1	dicty_g11059.t1
OG0001977	bc2002_g4208.t1	dicty_g982.t1, dicty_g5827.t1
OG0001978	bc2002_g15603.t1	dicty_g2587.t1, dicty_g2889.t1
OG0001979	bc2002_g16390.t1	dicty_g6685.t1, dicty_g6685.t2
OG0001980	bc2002_g1032.t1	dicty_g7168.t1
OG0001982	bc2002_g6907.t1	dicty_g3141.t1
OG0001983	bc2002_g3471.t1, bc2002_g3471.t2	dicty_g1043.t1
OG0001984	bc2002_g15552.t1	dicty_g9945.t1
OG0001987	bc2002_g8735.t1	dicty_g2453.t1
OG0001988	bc2002_g12440.t1, bc2002_g12446.t1	dicty_g9789.t1
OG0001989	bc2002_g3942.t2, bc2002_g3942.t1	dicty_g7642.t1
OG0001990	bc2002_g14372.t1	dicty_g9461.t1
OG0001991	bc2002_g11375.t1	dicty_g8504.t1, dicty_g6574.t1
OG0001994	bc2002_g15791.t1	dicty_g2113.t1
OG0001995	bc2002_g12679.t1, bc2002_g12679.t2	dicty_g9944.t1
OG0001996	bc2002_g9541.t1	dicty_g6162.t1
OG0001997	bc2002_g18325.t2, bc2002_g18325.t1	dicty_g10986.t1
OG0001999	bc2002_g11454.t1	dicty_g6953.t1, dicty_g6953.t2
OG0002001	bc2002_g18873.t1	dicty_g7119.t1, dicty_g7119.t2
OG0002002	bc2002_g14633.t1	dicty_g8189.t1
OG0002003	bc2002_g16734.t1	dicty_g151.t1
OG0002004	bc2002_g18934.t1	dicty_g1367.t1
OG0002006	bc2002_g9806.t1	dicty_g8083.t1
OG0002007	bc2002_g17615.t1, bc2002_g17596.t1	dicty_g6614.t1
OG0002008	bc2002_g10793.t1	dicty_g8286.t1
OG0002009	bc2002_g16431.t1	dicty_g9611.t1
OG0002010	bc2002_g4224.t1	dicty_g8634.t1, dicty_g8634.t2
OG0002011	bc2002_g3652.t1	dicty_g3014.t1
OG0002013	bc2002_g7402.t1	dicty_g7609.t1
OG0002014	bc2002_g2522.t1	dicty_g159.t1
OG0002015	bc2002_g3305.t2, bc2002_g3305.t1	dicty_g3371.t1
OG0002017	bc2002_g2367.t2, bc2002_g2367.t1	dicty_g5991.t1
OG0002018	bc2002_g15950.t1	dicty_g10289.t1
OG0002019	bc2002_g13367.t1, bc2002_g13367.t2	dicty_g4928.t1
OG0002020	bc2002_g3231.t1, bc2002_g3231.t2	dicty_g8272.t1
OG0002021	bc2002_g3221.t1	dicty_g5306.t1
OG0002022	bc2002_g17300.t1	dicty_g1705.t1
OG0002023	bc2002_g17457.t2, bc2002_g17457.t1	dicty_g4836.t1
OG0002024	bc2002_g17442.t1	dicty_g7316.t1
OG0002026	bc2002_g2845.t2, bc2002_g2845.t1	dicty_g8323.t1
OG0002027	bc2002_g10762.t1, bc2002_g10762.t2	dicty_g178.t1
OG0002029	bc2002_g1915.t1	dicty_g7463.t1
OG0002030	bc2002_g15809.t1	dicty_g2695.t1, dicty_g2782.t1, dicty_g2134.t1
OG0002032	bc2002_g2368.t1	dicty_g8620.t1, dicty_g3356.t1
OG0002033	bc2002_g5290.t1	dicty_g1016.t1
OG0002035	bc2002_g8433.t1	dicty_g7160.t1
OG0002036	bc2002_g17833.t1	dicty_g6180.t1
OG0002039	bc2002_g18382.t1	dicty_g11323.t1
OG0002040	bc2002_g8255.t1	dicty_g8634.t3
OG0002041	bc2002_g6703.t1, bc2002_g9863.t1	dicty_g5160.t1
OG0002042	bc2002_g9514.t2, bc2002_g9514.t1	dicty_g10641.t1
OG0002043	bc2002_g4486.t1	dicty_g1661.t1
OG0002044	bc2002_g11429.t2, bc2002_g11429.t1	dicty_g6305.t1
OG0002048	bc2002_g16325.t1	dicty_g1723.t3
OG0002049	bc2002_g8997.t1	dicty_g5380.t1
OG0002050	bc2002_g18754.t1	dicty_g6085.t1, dicty_g3611.t1
OG0002051	bc2002_g16346.t1	dicty_g6539.t1
OG0002052	bc2002_g15994.t1	dicty_g4552.t2, dicty_g4552.t1
OG0002055	bc2002_g3643.t1	dicty_g6124.t1
OG0002056	bc2002_g6688.t1	dicty_g8161.t1
OG0002058	bc2002_g16117.t1, bc2002_g16117.t2	dicty_g5735.t1
OG0002059	bc2002_g80.t1	dicty_g5100.t1
OG0002060	bc2002_g13080.t1	dicty_g10618.t1
OG0002062	bc2002_g10717.t1	dicty_g11178.t1
OG0002063	bc2002_g12510.t1	dicty_g140.t1
OG0002064	bc2002_g8032.t1	dicty_g8927.t1
OG0002066	bc2002_g1270.t1	dicty_g2108.t1
OG0002067	bc2002_g3924.t1	dicty_g10334.t1
OG0002069	bc2002_g362.t2, bc2002_g362.t1	dicty_g6606.t1
OG0002070	bc2002_g2966.t1	dicty_g10601.t1
OG0002071	bc2002_g9855.t1	dicty_g9875.t1
OG0002072	bc2002_g18130.t1, bc2002_g18130.t2	dicty_g5336.t1
OG0002073	bc2002_g3497.t1, bc2002_g3497.t2	dicty_g5445.t1
OG0002074	bc2002_g10225.t1, bc2002_g14379.t1	dicty_g9876.t1
OG0002075	bc2002_g4362.t1	dicty_g5200.t1
OG0002076	bc2002_g2892.t1	dicty_g5033.t1
OG0002077	bc2002_g12261.t1	dicty_g438.t1
OG0002078	bc2002_g16321.t1, bc2002_g16322.t2, bc2002_g16322.t1	dicty_g9674.t1
OG0002079	bc2002_g13896.t1	dicty_g1621.t1, dicty_g1624.t1, dicty_g1622.t1
OG0002080	bc2002_g12164.t1	dicty_g8890.t1
OG0002082	bc2002_g1962.t1	dicty_g6947.t1
OG0002084	bc2002_g18940.t1	dicty_g6138.t1
OG0002085	bc2002_g6732.t1	dicty_g3477.t2, dicty_g3477.t1, dicty_g5411.t1
OG0002086	bc2002_g13385.t1	dicty_g3952.t1, dicty_g3952.t2
OG0002087	bc2002_g8026.t1	dicty_g4453.t1
OG0002088	bc2002_g16496.t1, bc2002_g1614.t1	dicty_g10308.t1
OG0002090	bc2002_g9402.t1	dicty_g6197.t1, dicty_g5437.t1
OG0002092	bc2002_g2608.t1	dicty_g3401.t1, dicty_g8793.t1, dicty_g8793.t2
OG0002093	bc2002_g11231.t1, bc2002_g11231.t3	dicty_g10949.t1
OG0002096	bc2002_g16041.t1	dicty_g7400.t1
OG0002097	bc2002_g2415.t1	dicty_g6839.t1, dicty_g6839.t2
OG0002099	bc2002_g11916.t1	dicty_g6368.t1
OG0002100	bc2002_g19382.t1	dicty_g9179.t1
OG0002101	bc2002_g4158.t1	dicty_g7339.t2, dicty_g7339.t1
OG0002102	bc2002_g13260.t1, bc2002_g13260.t2	dicty_g1178.t1
OG0002103	bc2002_g4163.t3, bc2002_g4163.t1	dicty_g673.t1
OG0002107	bc2002_g11823.t1	dicty_g1174.t1
OG0002108	bc2002_g8746.t1	dicty_g796.t1
OG0002109	bc2002_g18901.t1	dicty_g8814.t1, dicty_g8814.t2
OG0002110	bc2002_g10694.t1, bc2002_g10694.t2	dicty_g4896.t1, dicty_g4895.t1
OG0002112	bc2002_g3886.t1	dicty_g3542.t1
OG0002113	bc2002_g2176.t1	dicty_g4149.t1
OG0002114	bc2002_g10682.t1	dicty_g3388.t1, dicty_g3388.t3
OG0002116	bc2002_g17529.t1	dicty_g518.t1, dicty_g518.t2
OG0002120	bc2002_g8257.t1	dicty_g6641.t1, dicty_g6576.t1
OG0002121	bc2002_g6445.t1	dicty_g10279.t1
OG0002122	bc2002_g17509.t1	dicty_g8482.t1
OG0002124	bc2002_g2901.t1, bc2002_g2888.t1	dicty_g205.t1
OG0002125	bc2002_g8861.t1	dicty_g2457.t1
OG0002126	bc2002_g16024.t1	dicty_g9949.t1
OG0002127	bc2002_g16473.t1	dicty_g10899.t1
OG0002129	bc2002_g1240.t1	dicty_g1675.t1
OG0002130	bc2002_g8843.t1	dicty_g10831.t2, dicty_g10831.t1
OG0002131	bc2002_g14028.t1	dicty_g7615.t1
OG0002133	bc2002_g17468.t1	dicty_g229.t2, dicty_g229.t1
OG0002134	bc2002_g1815.t1	dicty_g5106.t1, dicty_g9148.t1
OG0002135	bc2002_g11428.t1	dicty_g611.t1
OG0002136	bc2002_g3409.t1, bc2002_g3409.t2	dicty_g3819.t1
OG0002137	bc2002_g2884.t1	dicty_g8325.t1, dicty_g8028.t1
OG0002140	bc2002_g4075.t1	dicty_g1278.t1
OG0002141	bc2002_g773.t2, bc2002_g773.t1	dicty_g8660.t1
OG0002142	bc2002_g7381.t1	dicty_g7928.t2, dicty_g7928.t1
OG0002143	bc2002_g11389.t1	dicty_g507.t1
OG0002144	bc2002_g14018.t1	dicty_g1791.t1, dicty_g1792.t1
OG0002145	bc2002_g15796.t1	dicty_g4827.t1
OG0002146	bc2002_g13172.t1	dicty_g10759.t1
OG0002147	bc2002_g2023.t1	dicty_g10386.t2, dicty_g10386.t1
OG0002148	bc2002_g18644.t1	dicty_g6768.t1
OG0002149	bc2002_g9100.t1	dicty_g2333.t1
OG0002150	bc2002_g7994.t2, bc2002_g7994.t1	dicty_g6791.t1
OG0002151	bc2002_g3217.t1	dicty_g1572.t1, dicty_g11190.t1
OG0002152	bc2002_g12559.t1, bc2002_g12559.t2	dicty_g5672.t1
OG0002153	bc2002_g17795.t1	dicty_g3340.t1
OG0002154	bc2002_g11401.t1, bc2002_g11401.t2	dicty_g9580.t1
OG0002155	bc2002_g17940.t1, bc2002_g17940.t2	dicty_g7015.t1
OG0002157	bc2002_g12579.t2, bc2002_g12579.t1	dicty_g8320.t1
OG0002158	bc2002_g15499.t1, bc2002_g15499.t2	dicty_g8994.t1
OG0002159	bc2002_g5544.t1	dicty_g5717.t1
OG0002160	bc2002_g9508.t1	dicty_g3873.t1
OG0002161	bc2002_g12173.t2, bc2002_g12173.t1	dicty_g382.t2, dicty_g382.t1
OG0002162	bc2002_g18779.t1	dicty_g719.t2, dicty_g719.t1
OG0002163	bc2002_g13362.t1	dicty_g5607.t1
OG0002164	bc2002_g1645.t1	dicty_g10364.t1, dicty_g2204.t1
OG0002165	bc2002_g14791.t1	dicty_g6191.t2, dicty_g6191.t1
OG0002166	bc2002_g5400.t1	dicty_g9683.t2, dicty_g9683.t1
OG0002168	bc2002_g2621.t1	dicty_g6601.t1
OG0002170	bc2002_g11424.t1	dicty_g9051.t1
OG0002171	bc2002_g755.t1	dicty_g8024.t1, dicty_g6145.t1
OG0002172	bc2002_g8751.t1	dicty_g6237.t1
OG0002173	bc2002_g8258.t1, bc2002_g8258.t2	dicty_g6990.t1
OG0002174	bc2002_g7232.t1	dicty_g2866.t1, dicty_g2610.t1
OG0002175	bc2002_g6187.t1	dicty_g4580.t1
OG0002176	bc2002_g15666.t1, bc2002_g15666.t2	dicty_g4812.t1
OG0002178	bc2002_g3219.t1, bc2002_g3219.t2	dicty_g9189.t1
OG0002180	bc2002_g17471.t1	dicty_g11329.t1
OG0002181	bc2002_g10232.t1	dicty_g5298.t1, dicty_g5298.t2
OG0002183	bc2002_g1625.t2, bc2002_g1625.t1	dicty_g2011.t1
OG0002184	bc2002_g9476.t2, bc2002_g9476.t1	dicty_g746.t1
OG0002186	bc2002_g6573.t1	dicty_g11288.t1
OG0002187	bc2002_g9832.t2, bc2002_g9832.t1	dicty_g5335.t1
OG0002188	bc2002_g12479.t1	dicty_g3713.t1
OG0002189	bc2002_g16044.t1	dicty_g9578.t2, dicty_g9578.t1
OG0002190	bc2002_g13177.t1	dicty_g8074.t1
OG0002191	bc2002_g9544.t2, bc2002_g9544.t1	dicty_g7829.t1
OG0002192	bc2002_g6704.t1, bc2002_g6704.t2	dicty_g7630.t1
OG0002197	bc2002_g10058.t1	dicty_g547.t1
OG0002198	bc2002_g2992.t1	dicty_g401.t1, dicty_g5752.t1
OG0002200	bc2002_g3214.t1, bc2002_g3215.t1	dicty_g6082.t1
OG0002201	bc2002_g8534.t2, bc2002_g8534.t1	dicty_g5436.t1
OG0002202	bc2002_g7038.t1	dicty_g10359.t2, dicty_g10359.t1
OG0002203	bc2002_g10569.t1	dicty_g2835.t1, dicty_g2642.t1
OG0002204	bc2002_g11027.t1	dicty_g11106.t1
OG0002205	bc2002_g17812.t1	dicty_g6341.t1
OG0002206	bc2002_g5512.t1	dicty_g8490.t1
OG0002207	bc2002_g12513.t1	dicty_g4984.t1
OG0002209	bc2002_g13372.t1	dicty_g6774.t1, dicty_g6774.t2
OG0002211	bc2002_g3705.t1	dicty_g4709.t1, dicty_g4709.t2
OG0002212	bc2002_g9715.t1	dicty_g4807.t1
OG0002213	bc2002_g9034.t1, bc2002_g9034.t2	dicty_g5779.t1
OG0002215	bc2002_g19296.t1	dicty_g531.t1
OG0002216	bc2002_g2705.t1, bc2002_g2705.t2	dicty_g440.t1
OG0002217	bc2002_g16884.t1	dicty_g2438.t1
OG0002218	bc2002_g6257.t1	dicty_g10958.t1
OG0002219	bc2002_g11208.t1, bc2002_g7390.t1	dicty_g8809.t1
OG0002220	bc2002_g2666.t1	dicty_g3516.t1
OG0002221	bc2002_g14538.t1	dicty_g9423.t1
OG0002222	bc2002_g10274.t1	dicty_g2371.t1
OG0002223	bc2002_g9795.t1	dicty_g5328.t1
OG0002224	bc2002_g18905.t1, bc2002_g18964.t1	dicty_g10737.t1
OG0002225	bc2002_g16264.t1	dicty_g2685.t1, dicty_g1380.t1, dicty_g2792.t1
OG0002226	bc2002_g16810.t1	dicty_g5912.t1, dicty_g1318.t1
OG0002227	bc2002_g3464.t1, bc2002_g3464.t2	dicty_g909.t1
OG0002228	bc2002_g145.t1, bc2002_g145.t2	dicty_g4698.t1
OG0002229	bc2002_g10691.t2, bc2002_g10691.t1	dicty_g8725.t1
OG0002230	bc2002_g18127.t1	dicty_g5977.t1
OG0002232	bc2002_g4405.t1	dicty_g8484.t1
OG0002233	bc2002_g18185.t1	dicty_g5740.t1
OG0002234	bc2002_g4923.t1	dicty_g1373.t1
OG0002235	bc2002_g9805.t1	dicty_g8088.t1
OG0002237	bc2002_g3852.t1, bc2002_g3851.t1	dicty_g5704.t1
OG0002238	bc2002_g19545.t1	dicty_g8020.t1
OG0002239	bc2002_g6270.t2, bc2002_g6270.t1	dicty_g10414.t1
OG0002240	bc2002_g15661.t1	dicty_g2763.t1, dicty_g2715.t1
OG0002241	bc2002_g4264.t3, bc2002_g4264.t1	dicty_g1749.t1
OG0002242	bc2002_g3250.t1	dicty_g1052.t1, dicty_g9058.t1
OG0002243	bc2002_g15763.t1, bc2002_g15764.t1	dicty_g5154.t1
OG0002244	bc2002_g13791.t1, bc2002_g13791.t2	dicty_g2184.t1
OG0002245	bc2002_g9869.t2, bc2002_g9869.t1	dicty_g2745.t1, dicty_g2733.t1
OG0002246	bc2002_g6839.t1	dicty_g470.t1
OG0002247	bc2002_g7086.t1	dicty_g410.t1, dicty_g2198.t1
OG0002248	bc2002_g7663.t1	dicty_g133.t1
OG0002249	bc2002_g16824.t1	dicty_g10038.t1
OG0002250	bc2002_g9406.t1	dicty_g10078.t1
OG0002252	bc2002_g15773.t1	dicty_g3545.t1, dicty_g1400.t1
OG0002253	bc2002_g2301.t1	dicty_g8891.t1
OG0002255	bc2002_g2142.t1	dicty_g9116.t1
OG0002256	bc2002_g2139.t1	dicty_g981.t1
OG0002257	bc2002_g12575.t2, bc2002_g12575.t1	dicty_g3051.t1
OG0002259	bc2002_g11838.t1, bc2002_g11838.t2	dicty_g1480.t1
OG0002260	bc2002_g8525.t1	dicty_g2075.t1
OG0002263	bc2002_g13451.t2, bc2002_g13451.t1	dicty_g3168.t1
OG0002265	bc2002_g6706.t1	dicty_g10331.t1
OG0002266	bc2002_g7853.t1	dicty_g6471.t1, dicty_g4710.t1
OG0002267	bc2002_g14407.t1, bc2002_g14407.t2	dicty_g9242.t1
OG0002268	bc2002_g18975.t1	dicty_g9272.t1
OG0002269	bc2002_g18154.t1	dicty_g670.t1, dicty_g670.t2
OG0002272	bc2002_g18931.t1	dicty_g2574.t1, dicty_g2902.t1
OG0002274	bc2002_g17099.t1	dicty_g4884.t1, dicty_g4884.t2
OG0002276	bc2002_g11419.t1	dicty_g4831.t1
OG0002277	bc2002_g7983.t1	dicty_g8819.t1
OG0002278	bc2002_g16367.t1	dicty_g3474.t1
OG0002279	bc2002_g19237.t1, bc2002_g19237.t2	dicty_g7004.t1
OG0002280	bc2002_g10401.t1	dicty_g10892.t1
OG0002282	bc2002_g3849.t1	dicty_g6428.t2, dicty_g6428.t1
OG0002283	bc2002_g11847.t1	dicty_g8557.t1
OG0002285	bc2002_g18411.t1, bc2002_g18411.t2	dicty_g11129.t1
OG0002286	bc2002_g19224.t2, bc2002_g19224.t1	dicty_g6698.t1
OG0002287	bc2002_g17155.t1	dicty_g7527.t1
OG0002288	bc2002_g11498.t1, bc2002_g11498.t2	dicty_g1967.t1
OG0002290	bc2002_g18463.t1	dicty_g1376.t3, dicty_g1376.t2, dicty_g1376.t1
OG0002292	bc2002_g740.t1	dicty_g7482.t1
OG0002293	bc2002_g17533.t3	dicty_g7271.t1, dicty_g7724.t2
OG0002294	bc2002_g4780.t2, bc2002_g4780.t1	dicty_g7771.t1
OG0002296	bc2002_g11959.t2	dicty_g4116.t1
OG0002297	bc2002_g10620.t1	dicty_g8854.t3, dicty_g8854.t1
OG0002298	bc2002_g7399.t1	dicty_g10697.t1
OG0002299	bc2002_g7336.t1, bc2002_g7336.t2	dicty_g7805.t1, dicty_g7130.t1
OG0002300	bc2002_g14775.t2, bc2002_g14775.t1	dicty_g8964.t1
OG0002301	bc2002_g13248.t1	dicty_g8246.t1, dicty_g8029.t1
OG0002302	bc2002_g18971.t1	dicty_g1658.t1
OG0002303	bc2002_g9705.t1	dicty_g11472.t1
OG0002304	bc2002_g19682.t1	dicty_g10648.t1
OG0002305	bc2002_g4182.t1, bc2002_g4182.t2	dicty_g10400.t1
OG0002306	bc2002_g16265.t1	dicty_g480.t1
OG0002307	bc2002_g13453.t1	dicty_g2365.t1
OG0002308	bc2002_g16127.t1	dicty_g6667.t1, dicty_g9168.t1
OG0002309	bc2002_g11843.t1	dicty_g5522.t1
OG0002310	bc2002_g12422.t1	dicty_g7053.t1
OG0002311	bc2002_g2171.t1	dicty_g10564.t1, dicty_g10252.t1
OG0002312	bc2002_g11393.t1	dicty_g10910.t1
OG0002313	bc2002_g7823.t1	dicty_g8342.t1
OG0002315	bc2002_g11821.t1, bc2002_g11821.t2	dicty_g931.t1
OG0002316	bc2002_g16281.t1	dicty_g11165.t1
OG0002318	bc2002_g9570.t1, bc2002_g9570.t2	dicty_g2180.t1
OG0002319	bc2002_g18437.t1	dicty_g7809.t1
OG0002321	bc2002_g9791.t1	dicty_g5563.t1
OG0002322	bc2002_g11078.t1	dicty_g6730.t1
OG0002323	bc2002_g3501.t2, bc2002_g3501.t1	dicty_g2278.t1
OG0002324	bc2002_g18653.t1	dicty_g4887.t1, dicty_g4887.t2
OG0002325	bc2002_g15275.t1	dicty_g8646.t1
OG0002326	bc2002_g6850.t1	dicty_g8654.t1
OG0002327	bc2002_g19334.t1, bc2002_g19337.t1	dicty_g10267.t1
OG0002329	bc2002_g13371.t1	dicty_g6722.t2, dicty_g6722.t1
OG0002330	bc2002_g17675.t1	dicty_g7169.t1
OG0002331	bc2002_g11287.t1	dicty_g2863.t1, dicty_g2613.t1
OG0002333	bc2002_g19749.t1	dicty_g3508.t1
OG0002334	bc2002_g202.t1, bc2002_g201.t1	dicty_g4087.t1
OG0002335	bc2002_g10130.t1	dicty_g11311.t1
OG0002336	bc2002_g2069.t1	dicty_g6962.t1
OG0002338	bc2002_g457.t1	dicty_g9291.t1, dicty_g9291.t2
OG0002339	bc2002_g11436.t1	dicty_g9111.t1, dicty_g3566.t1
OG0002340	bc2002_g8801.t1	dicty_g8483.t1
OG0002341	bc2002_g4890.t1, bc2002_g4890.t2	dicty_g1259.t1
OG0002342	bc2002_g12243.t1	dicty_g5593.t1
OG0002343	bc2002_g13720.t1	dicty_g2295.t1, dicty_g2295.t2
OG0002344	bc2002_g17454.t2	dicty_g9308.t1
OG0002346	bc2002_g14976.t1, bc2002_g14976.t2	dicty_g9324.t1
OG0002347	bc2002_g8434.t1	dicty_g6849.t1
OG0002348	bc2002_g10526.t2, bc2002_g10526.t1	dicty_g11389.t1
OG0002349	bc2002_g10392.t1, bc2002_g10392.t2	dicty_g7435.t1
OG0002350	bc2002_g186.t1	dicty_g3681.t1
OG0002351	bc2002_g15049.t2, bc2002_g15049.t1	dicty_g8404.t1, dicty_g10602.t1
OG0002352	bc2002_g2987.t1	dicty_g9238.t1
OG0002353	bc2002_g18759.t2, bc2002_g18759.t1	dicty_g472.t1
OG0002356	bc2002_g17551.t1	dicty_g5576.t1, dicty_g4014.t1
OG0002357	bc2002_g6649.t2, bc2002_g6649.t1	dicty_g7977.t1
OG0002358	bc2002_g17454.t1	dicty_g1928.t1
OG0002359	bc2002_g2371.t3, bc2002_g2371.t2, bc2002_g2371.t1	dicty_g8906.t1
OG0002360	bc2002_g17413.t2, bc2002_g17413.t1	dicty_g11113.t1
OG0002361	bc2002_g19258.t1, bc2002_g19258.t2	dicty_g8113.t1
OG0002362	bc2002_g15555.t1	dicty_g1607.t2, dicty_g1607.t1
OG0002364	bc2002_g13900.t1	dicty_g5747.t1
OG0002366	bc2002_g978.t1	dicty_g3272.t1
OG0002370	bc2002_g14452.t1	dicty_g7484.t1
OG0002371	bc2002_g10127.t1	dicty_g4585.t1
OG0002373	bc2002_g5195.t1	dicty_g9501.t1
OG0002374	bc2002_g17708.t1	dicty_g8057.t1
OG0002375	bc2002_g14526.t1	dicty_g9027.t1
