Orthogroup	Species	acastellanii_braker	Orthologs
OG0000615	dicty_braker	acastellanii_g11670.t1, acastellanii_g478.t1	dicty_g2869.t1, dicty_g2607.t1
OG0000615	vvermcdc19_braker	acastellanii_g11670.t1	vverm_g11887.t1
OG0000615	vvermcdc19_braker	acastellanii_g478.t1	vverm_g15502.t1
OG0000616	dicty_braker	acastellanii_g5784.t2, acastellanii_g5784.t1, acastellanii_g11731.t1	dicty_g6049.t1
OG0000616	vvermcdc19_braker	acastellanii_g5784.t2, acastellanii_g5784.t1, acastellanii_g11731.t1	vverm_g12390.t1, vverm_g12390.t2
OG0000616	bc2002_braker	acastellanii_g5784.t2, acastellanii_g5784.t1, acastellanii_g11731.t1	bc2002_g6446.t1
OG0000616	bc2001_braker	acastellanii_g5784.t2, acastellanii_g5784.t1, acastellanii_g11731.t1	bc2001_g4548.t2, bc2001_g3290.t1, bc2001_g4590.t1, bc2001_g4548.t1, bc2001_g4548.t3
OG0000617	dicty_braker	acastellanii_g11226.t1, acastellanii_g11604.t1	dicty_g10320.t1, dicty_g10320.t2, dicty_g4577.t1
OG0000617	bc2001_braker	acastellanii_g11226.t1	bc2001_g16834.t1
OG0000617	bc2002_braker	acastellanii_g11226.t1	bc2002_g3222.t2, bc2002_g3222.t1
OG0000617	vvermcdc19_braker	acastellanii_g11226.t1	vverm_g613.t1
OG0000617	vvermcdc19_braker	acastellanii_g11604.t1	vverm_g8640.t1
OG0000617	bc2002_braker	acastellanii_g11604.t1	bc2002_g17604.t1
OG0000617	bc2001_braker	acastellanii_g11604.t1	bc2001_g16605.t1
OG0000618	bc2002_braker	acastellanii_g10134.t1, acastellanii_g11534.t1	bc2002_g19810.t2
OG0000618	bc2001_braker	acastellanii_g10134.t1, acastellanii_g11534.t1	bc2001_g5114.t3
OG0000618	vvermcdc19_braker	acastellanii_g10134.t1, acastellanii_g11534.t1	vverm_g2463.t1
OG0000618	dicty_braker	acastellanii_g10134.t1, acastellanii_g11534.t1	dicty_g2862.t1, dicty_g2614.t1
OG0000619	dicty_braker	acastellanii_g5710.t1, acastellanii_g11421.t1, acastellanii_g11421.t2, acastellanii_g11424.t1	dicty_g1228.t1
OG0000619	bc2001_braker	acastellanii_g5710.t1, acastellanii_g11421.t1, acastellanii_g11421.t2, acastellanii_g11424.t1	bc2001_g9267.t2, bc2001_g9267.t1, bc2001_g3818.t1
OG0000619	bc2002_braker	acastellanii_g5710.t1, acastellanii_g11421.t1, acastellanii_g11421.t2, acastellanii_g11424.t1	bc2002_g18464.t1, bc2002_g13501.t1
OG0000619	vvermcdc19_braker	acastellanii_g5710.t1, acastellanii_g11421.t1, acastellanii_g11421.t2, acastellanii_g11424.t1	vverm_g1150.t1, vverm_g12128.t1
OG0000620	bc2002_braker	acastellanii_g6881.t1, acastellanii_g11221.t1	bc2002_g17699.t1
OG0000620	bc2001_braker	acastellanii_g6881.t1, acastellanii_g11221.t1	bc2001_g16505.t1, bc2001_g16505.t2
OG0000620	vvermcdc19_braker	acastellanii_g6881.t1, acastellanii_g11221.t1	vverm_g8753.t1, vverm_g8753.t2, vverm_g8752.t1
OG0000620	dicty_braker	acastellanii_g6881.t1, acastellanii_g11221.t1	dicty_g6297.t1
OG0000622	dicty_braker	acastellanii_g10677.t1	dicty_g6652.t1
OG0000622	bc2002_braker	acastellanii_g10677.t1	bc2002_g12572.t1, bc2002_g12571.t1, bc2002_g12571.t2
OG0000622	bc2001_braker	acastellanii_g10677.t1	bc2001_g11511.t2, bc2001_g11511.t3, bc2001_g11511.t1, bc2001_g11511.t4
OG0000622	vvermcdc19_braker	acastellanii_g10677.t1	vverm_g6813.t1, vverm_g6817.t1, vverm_g14350.t1
OG0000623	dicty_braker	acastellanii_g10602.t1, acastellanii_g3998.t1, acastellanii_g2060.t2, acastellanii_g2060.t1	dicty_g7218.t2, dicty_g7218.t1, dicty_g5611.t1
OG0000623	vvermcdc19_braker	acastellanii_g10602.t1, acastellanii_g3998.t1, acastellanii_g2060.t2, acastellanii_g2060.t1	vverm_g7754.t2
OG0000623	bc2002_braker	acastellanii_g10602.t1, acastellanii_g3998.t1, acastellanii_g2060.t2, acastellanii_g2060.t1	bc2002_g19261.t1, bc2002_g19261.t2
OG0000623	bc2001_braker	acastellanii_g10602.t1, acastellanii_g3998.t1, acastellanii_g2060.t2, acastellanii_g2060.t1	bc2001_g7859.t1, bc2001_g7859.t2
OG0000625	dicty_braker	acastellanii_g10432.t1, acastellanii_g10434.t1, acastellanii_g10436.t1, acastellanii_g10435.t1	dicty_g3360.t1, dicty_g11279.t1
OG0000625	bc2001_braker	acastellanii_g10432.t1, acastellanii_g10434.t1, acastellanii_g10436.t1, acastellanii_g10435.t1	bc2001_g17110.t1
OG0000625	bc2002_braker	acastellanii_g10432.t1, acastellanii_g10434.t1, acastellanii_g10436.t1, acastellanii_g10435.t1	bc2002_g7735.t1
OG0000625	vvermcdc19_braker	acastellanii_g10432.t1, acastellanii_g10434.t1, acastellanii_g10436.t1, acastellanii_g10435.t1	vverm_g6241.t1, vverm_g16948.t1, vverm_g10154.t1, vverm_g1580.t1
OG0000626	dicty_braker	acastellanii_g2903.t1, acastellanii_g10460.t1, acastellanii_g10460.t2	dicty_g6798.t1
OG0000626	bc2001_braker	acastellanii_g2903.t1, acastellanii_g10460.t1, acastellanii_g10460.t2	bc2001_g899.t1, bc2001_g663.t1, bc2001_g663.t2
OG0000626	bc2002_braker	acastellanii_g2903.t1, acastellanii_g10460.t1, acastellanii_g10460.t2	bc2002_g11223.t1, bc2002_g4007.t1
OG0000626	vvermcdc19_braker	acastellanii_g2903.t1, acastellanii_g10460.t1, acastellanii_g10460.t2	vverm_g14783.t1, vverm_g14307.t2, vverm_g14307.t1
OG0000627	dicty_braker	acastellanii_g3649.t1, acastellanii_g9769.t1	dicty_g2298.t1, dicty_g7002.t1
OG0000627	bc2002_braker	acastellanii_g3649.t1, acastellanii_g9769.t1	bc2002_g7257.t1
OG0000627	bc2001_braker	acastellanii_g3649.t1, acastellanii_g9769.t1	bc2001_g4627.t1
OG0000627	vvermcdc19_braker	acastellanii_g3649.t1, acastellanii_g9769.t1	vverm_g14175.t1, vverm_g11073.t1
OG0000628	bc2002_braker	acastellanii_g9974.t1	bc2002_g1276.t1, bc2002_g15248.t1, bc2002_g9743.t1, bc2002_g1277.t1, bc2002_g1334.t1
OG0000628	bc2001_braker	acastellanii_g9974.t1	bc2001_g3512.t3, bc2001_g19337.t1, bc2001_g1537.t1, bc2001_g9476.t1, bc2001_g19338.t1, bc2001_g4045.t1
OG0000629	dicty_braker	acastellanii_g9251.t1, acastellanii_g9251.t2	dicty_g4199.t1
OG0000629	bc2001_braker	acastellanii_g9251.t1, acastellanii_g9251.t2	bc2001_g19456.t1, bc2001_g19456.t2
OG0000629	bc2002_braker	acastellanii_g9251.t1, acastellanii_g9251.t2	bc2002_g1902.t5, bc2002_g1902.t4, bc2002_g1902.t2, bc2002_g1902.t3, bc2002_g1902.t1
OG0000629	vvermcdc19_braker	acastellanii_g9251.t1, acastellanii_g9251.t2	vverm_g4219.t1, vverm_g4219.t2
OG0000631	dicty_braker	acastellanii_g8859.t1	dicty_g4270.t2, dicty_g4270.t1
OG0000631	bc2001_braker	acastellanii_g8859.t1	bc2001_g9854.t1
OG0000631	bc2002_braker	acastellanii_g8859.t1	bc2002_g11921.t1
OG0000631	vvermcdc19_braker	acastellanii_g8859.t1	vverm_g7992.t1
OG0000631	dicty_braker	acastellanii_g5338.t1, acastellanii_g5338.t2	dicty_g3719.t1
OG0000631	bc2002_braker	acastellanii_g5338.t1, acastellanii_g5338.t2	bc2002_g5750.t1
OG0000631	bc2001_braker	acastellanii_g5338.t1, acastellanii_g5338.t2	bc2001_g14318.t1
OG0000631	vvermcdc19_braker	acastellanii_g5338.t1, acastellanii_g5338.t2	vverm_g1381.t1
OG0000632	dicty_braker	acastellanii_g8889.t1, acastellanii_g3580.t1, acastellanii_g8656.t2, acastellanii_g8656.t1	dicty_g4741.t1
OG0000632	vvermcdc19_braker	acastellanii_g8889.t1	vverm_g11086.t1
OG0000632	bc2001_braker	acastellanii_g3580.t1, acastellanii_g8656.t2, acastellanii_g8656.t1	bc2001_g10798.t2, bc2001_g10798.t1
OG0000632	bc2002_braker	acastellanii_g3580.t1, acastellanii_g8656.t2, acastellanii_g8656.t1	bc2002_g10533.t1, bc2002_g10533.t2
OG0000632	vvermcdc19_braker	acastellanii_g3580.t1, acastellanii_g8656.t2, acastellanii_g8656.t1	vverm_g5425.t1, vverm_g8998.t1
OG0000633	dicty_braker	acastellanii_g8998.t1, acastellanii_g3084.t1	dicty_g10604.t1
OG0000633	bc2001_braker	acastellanii_g8998.t1	bc2001_g1474.t3, bc2001_g1474.t2, bc2001_g1474.t1
OG0000633	bc2002_braker	acastellanii_g8998.t1	bc2002_g18597.t2, bc2002_g18597.t1
OG0000633	vvermcdc19_braker	acastellanii_g8998.t1	vverm_g7523.t4, vverm_g7531.t1
OG0000633	vvermcdc19_braker	acastellanii_g3084.t1	vverm_g11635.t1, vverm_g6422.t1
OG0000634	dicty_braker	acastellanii_g7129.t1, acastellanii_g7130.t1, acastellanii_g7131.t2, acastellanii_g7131.t1, acastellanii_g9014.t1	dicty_g3479.t1, dicty_g11446.t1, dicty_g11447.t1, dicty_g6597.t1, dicty_g9702.t1, dicty_g9702.t2
OG0000634	vvermcdc19_braker	acastellanii_g7129.t1, acastellanii_g7130.t1, acastellanii_g7131.t2, acastellanii_g7131.t1, acastellanii_g9014.t1	vverm_g14602.t1
OG0000635	dicty_braker	acastellanii_g8116.t1, acastellanii_g3526.t1	dicty_g997.t1
OG0000635	bc2001_braker	acastellanii_g8116.t1	bc2001_g16596.t1, bc2001_g16612.t1
OG0000635	bc2002_braker	acastellanii_g8116.t1	bc2002_g17597.t1, bc2002_g17614.t1
OG0000635	vvermcdc19_braker	acastellanii_g8116.t1	vverm_g8071.t1
OG0000635	vvermcdc19_braker	acastellanii_g3526.t1	vverm_g12961.t2, vverm_g12961.t1
OG0000635	bc2002_braker	acastellanii_g3526.t1	bc2002_g4879.t1
OG0000635	bc2001_braker	acastellanii_g3526.t1	bc2001_g7166.t1
OG0000636	dicty_braker	acastellanii_g3235.t1, acastellanii_g8122.t1	dicty_g9840.t1
OG0000636	vvermcdc19_braker	acastellanii_g3235.t1	vverm_g11302.t1, vverm_g777.t1, vverm_g776.t2, vverm_g776.t1, vverm_g769.t1, vverm_g770.t1, vverm_g13281.t1, vverm_g11730.t1
OG0000636	vvermcdc19_braker	acastellanii_g8122.t1	vverm_g15726.t1
OG0000637	dicty_braker	acastellanii_g8183.t1	dicty_g4332.t1
OG0000637	bc2002_braker	acastellanii_g8183.t1	bc2002_g13171.t1, bc2002_g13914.t1, bc2002_g13914.t2
OG0000637	bc2001_braker	acastellanii_g8183.t1	bc2001_g11892.t1, bc2001_g7479.t1, bc2001_g7479.t2
OG0000637	vvermcdc19_braker	acastellanii_g8183.t1	vverm_g11512.t1, vverm_g11512.t2, vverm_g15525.t1, vverm_g15525.t2
OG0000638	dicty_braker	acastellanii_g7769.t1, acastellanii_g7768.t1	dicty_g476.t1, dicty_g476.t2
OG0000638	vvermcdc19_braker	acastellanii_g7769.t1, acastellanii_g7768.t1	vverm_g15316.t1, vverm_g15867.t1
OG0000638	bc2002_braker	acastellanii_g7769.t1, acastellanii_g7768.t1	bc2002_g13411.t1, bc2002_g8614.t1, bc2002_g709.t1
OG0000638	bc2001_braker	acastellanii_g7769.t1, acastellanii_g7768.t1	bc2001_g10591.t1, bc2001_g13186.t1, bc2001_g12915.t1
OG0000639	vvermcdc19_braker	acastellanii_g2441.t2, acastellanii_g2441.t1	vverm_g2814.t1
OG0000639	bc2001_braker	acastellanii_g2441.t2, acastellanii_g2441.t1	bc2001_g5243.t1
OG0000639	bc2002_braker	acastellanii_g2441.t2, acastellanii_g2441.t1	bc2002_g3387.t1
OG0000639	dicty_braker	acastellanii_g2441.t2, acastellanii_g2441.t1	dicty_g10806.t1
OG0000639	vvermcdc19_braker	acastellanii_g7874.t2, acastellanii_g7874.t1	vverm_g10643.t1
OG0000639	dicty_braker	acastellanii_g7874.t2, acastellanii_g7874.t1	dicty_g4166.t2, dicty_g4166.t1, dicty_g5709.t1
OG0000640	vvermcdc19_braker	acastellanii_g7640.t1, acastellanii_g3963.t1	vverm_g6679.t1
OG0000640	dicty_braker	acastellanii_g7640.t1, acastellanii_g3963.t1	dicty_g7489.t1
OG0000641	bc2002_braker	acastellanii_g3471.t1, acastellanii_g333.t1, acastellanii_g5319.t1, acastellanii_g6921.t1, acastellanii_g4784.t1, acastellanii_g7315.t1	bc2002_g5866.t1
OG0000641	bc2001_braker	acastellanii_g3471.t1, acastellanii_g333.t1, acastellanii_g5319.t1, acastellanii_g6921.t1, acastellanii_g4784.t1, acastellanii_g7315.t1	bc2001_g15279.t1
OG0000641	dicty_braker	acastellanii_g3471.t1, acastellanii_g333.t1, acastellanii_g5319.t1	dicty_g2027.t1
OG0000641	vvermcdc19_braker	acastellanii_g3471.t1, acastellanii_g333.t1, acastellanii_g5319.t1	vverm_g10962.t1
OG0000641	dicty_braker	acastellanii_g6921.t1, acastellanii_g4784.t1, acastellanii_g7315.t1	dicty_g3992.t1, dicty_g8191.t1
OG0000642	dicty_braker	acastellanii_g6913.t2, acastellanii_g6913.t1	dicty_g5431.t1
OG0000642	dicty_braker	acastellanii_g3127.t2, acastellanii_g3127.t1	dicty_g1668.t1
OG0000642	vvermcdc19_braker	acastellanii_g3127.t2, acastellanii_g3127.t1	vverm_g4282.t1, vverm_g11709.t1
OG0000642	bc2001_braker	acastellanii_g3127.t2, acastellanii_g3127.t1	bc2001_g518.t2, bc2001_g518.t1
OG0000642	bc2002_braker	acastellanii_g3127.t2, acastellanii_g3127.t1	bc2002_g1633.t2, bc2002_g1633.t1
OG0000643	dicty_braker	acastellanii_g6751.t1, acastellanii_g6752.t1	dicty_g11304.t1
OG0000643	vvermcdc19_braker	acastellanii_g6751.t1, acastellanii_g6752.t1	vverm_g1674.t1
OG0000643	bc2002_braker	acastellanii_g6751.t1, acastellanii_g6752.t1	bc2002_g11852.t1
OG0000643	bc2001_braker	acastellanii_g6751.t1, acastellanii_g6752.t1	bc2001_g2979.t1, bc2001_g2979.t2
OG0000643	vvermcdc19_braker	acastellanii_g6112.t1	vverm_g1669.t1
OG0000643	dicty_braker	acastellanii_g6112.t1	dicty_g7325.t1
OG0000644	bc2001_braker	acastellanii_g6425.t1	bc2001_g5970.t1
OG0000644	vvermcdc19_braker	acastellanii_g6425.t1	vverm_g16272.t1
OG0000644	dicty_braker	acastellanii_g6425.t1	dicty_g6275.t1
OG0000645	dicty_braker	acastellanii_g6531.t1	dicty_g5302.t1
OG0000645	vvermcdc19_braker	acastellanii_g6531.t1	vverm_g16879.t1, vverm_g12662.t1
OG0000645	bc2002_braker	acastellanii_g6531.t1	bc2002_g14142.t1, bc2002_g10894.t1, bc2002_g10894.t2
OG0000645	bc2001_braker	acastellanii_g6531.t1	bc2001_g7688.t1, bc2001_g13985.t1, bc2001_g13985.t4, bc2001_g13985.t2, bc2001_g13985.t3
OG0000646	dicty_braker	acastellanii_g1738.t1, acastellanii_g6594.t1	dicty_g7536.t1, dicty_g7137.t1
OG0000646	bc2002_braker	acastellanii_g1738.t1, acastellanii_g6594.t1	bc2002_g3850.t2, bc2002_g3850.t1
OG0000646	bc2001_braker	acastellanii_g1738.t1, acastellanii_g6594.t1	bc2001_g18930.t1
OG0000646	vvermcdc19_braker	acastellanii_g1738.t1	vverm_g4716.t1
OG0000646	vvermcdc19_braker	acastellanii_g6594.t1	vverm_g6975.t1
OG0000647	vvermcdc19_braker	acastellanii_g6647.t1, acastellanii_g5253.t1	vverm_g11947.t1, vverm_g11947.t2, vverm_g15969.t1
OG0000647	dicty_braker	acastellanii_g6647.t1, acastellanii_g5253.t1	dicty_g6688.t2, dicty_g6688.t1, dicty_g6110.t1
OG0000647	bc2001_braker	acastellanii_g6647.t1, acastellanii_g5253.t1	bc2001_g15560.t1, bc2001_g16987.t1
OG0000647	bc2002_braker	acastellanii_g6647.t1, acastellanii_g5253.t1	bc2002_g17821.t1, bc2002_g7900.t1
OG0000649	dicty_braker	acastellanii_g5796.t1, acastellanii_g5798.t1, acastellanii_g5797.t1	dicty_g10028.t1
OG0000649	bc2001_braker	acastellanii_g5796.t1, acastellanii_g5798.t1, acastellanii_g5797.t1	bc2001_g11634.t2, bc2001_g11634.t1
OG0000649	bc2002_braker	acastellanii_g5796.t1, acastellanii_g5798.t1, acastellanii_g5797.t1	bc2002_g12442.t2, bc2002_g12442.t1
OG0000649	vvermcdc19_braker	acastellanii_g5796.t1, acastellanii_g5798.t1, acastellanii_g5797.t1	vverm_g15763.t2, vverm_g15763.t1, vverm_g15763.t3, vverm_g15762.t1
OG0000650	dicty_braker	acastellanii_g1289.t1, acastellanii_g5547.t1, acastellanii_g5547.t2	dicty_g1330.t1
OG0000650	bc2001_braker	acastellanii_g1289.t1, acastellanii_g5547.t1, acastellanii_g5547.t2	bc2001_g7591.t1, bc2001_g7591.t2
OG0000650	bc2002_braker	acastellanii_g1289.t1, acastellanii_g5547.t1, acastellanii_g5547.t2	bc2002_g14034.t1, bc2002_g14034.t2
OG0000650	vvermcdc19_braker	acastellanii_g1289.t1	vverm_g14374.t1, vverm_g14149.t1
OG0000650	vvermcdc19_braker	acastellanii_g5547.t1, acastellanii_g5547.t2	vverm_g2643.t1, vverm_g10128.t3
OG0000651	dicty_braker	acastellanii_g5475.t1, acastellanii_g5474.t1, acastellanii_g5475.t2, acastellanii_g4959.t1	dicty_g3021.t1
OG0000651	vvermcdc19_braker	acastellanii_g5475.t1, acastellanii_g5474.t1, acastellanii_g5475.t2	vverm_g16669.t1, vverm_g16673.t1
OG0000651	bc2001_braker	acastellanii_g5475.t1, acastellanii_g5474.t1, acastellanii_g5475.t2	bc2001_g6755.t1
OG0000651	bc2002_braker	acastellanii_g5475.t1, acastellanii_g5474.t1, acastellanii_g5475.t2	bc2002_g14736.t1
OG0000651	vvermcdc19_braker	acastellanii_g4959.t1	vverm_g10279.t1
OG0000651	bc2001_braker	acastellanii_g4959.t1	bc2001_g17716.t1
OG0000651	bc2002_braker	acastellanii_g4959.t1	bc2002_g530.t1
OG0000652	dicty_braker	acastellanii_g5407.t1, acastellanii_g1468.t1	dicty_g715.t1
OG0000652	bc2002_braker	acastellanii_g5407.t1, acastellanii_g1468.t1	bc2002_g13326.t1
OG0000652	bc2001_braker	acastellanii_g5407.t1, acastellanii_g1468.t1	bc2001_g13273.t1
OG0000653	dicty_braker	acastellanii_g5089.t1	dicty_g8730.t1
OG0000653	bc2002_braker	acastellanii_g5089.t1	bc2002_g14734.t1, bc2002_g11381.t1, bc2002_g8607.t1
OG0000653	bc2001_braker	acastellanii_g5089.t1	bc2001_g6750.t1, bc2001_g3047.t1, bc2001_g2132.t1, bc2001_g16341.t1
OG0000653	vvermcdc19_braker	acastellanii_g5089.t1	vverm_g6928.t1, vverm_g6928.t2, vverm_g6054.t1
OG0000654	dicty_braker	acastellanii_g5044.t1	dicty_g6886.t1
OG0000654	bc2002_braker	acastellanii_g5044.t1	bc2002_g16905.t1, bc2002_g3876.t3, bc2002_g3876.t2, bc2002_g3876.t1
OG0000654	bc2001_braker	acastellanii_g5044.t1	bc2001_g10127.t1, bc2001_g9012.t2, bc2001_g9012.t1
OG0000654	vvermcdc19_braker	acastellanii_g5044.t1	vverm_g9139.t1, vverm_g7064.t2, vverm_g7064.t1
OG0000655	dicty_braker	acastellanii_g4357.t2, acastellanii_g4357.t1, acastellanii_g5050.t1, acastellanii_g5050.t2	dicty_g10667.t1
OG0000655	vvermcdc19_braker	acastellanii_g4357.t2, acastellanii_g4357.t1, acastellanii_g5050.t1, acastellanii_g5050.t2	vverm_g8086.t1
OG0000655	bc2002_braker	acastellanii_g4357.t2, acastellanii_g4357.t1, acastellanii_g5050.t1, acastellanii_g5050.t2	bc2002_g1525.t1, bc2002_g12023.t1, bc2002_g5263.t1, bc2002_g7865.t1
OG0000655	bc2001_braker	acastellanii_g4357.t2, acastellanii_g4357.t1, acastellanii_g5050.t1, acastellanii_g5050.t2	bc2001_g468.t1, bc2001_g17237.t1
OG0000656	dicty_braker	acastellanii_g4677.t1, acastellanii_g4677.t2	dicty_g10197.t1
OG0000656	dicty_braker	acastellanii_g1473.t1, acastellanii_g1473.t2	dicty_g7659.t1, dicty_g6211.t1
OG0000656	vvermcdc19_braker	acastellanii_g1473.t1, acastellanii_g1473.t2	vverm_g7541.t1
OG0000656	bc2001_braker	acastellanii_g1473.t1, acastellanii_g1473.t2	bc2001_g10381.t2, bc2001_g10381.t1
OG0000656	bc2002_braker	acastellanii_g1473.t1, acastellanii_g1473.t2	bc2002_g7496.t1, bc2002_g7496.t2
OG0000657	dicty_braker	acastellanii_g4166.t1, acastellanii_g202.t1	dicty_g7072.t1
OG0000657	bc2001_braker	acastellanii_g4166.t1	bc2001_g13077.t1, bc2001_g2983.t1
OG0000657	bc2002_braker	acastellanii_g4166.t1	bc2002_g16345.t1, bc2002_g11848.t1
OG0000657	vvermcdc19_braker	acastellanii_g4166.t1	vverm_g132.t1, vverm_g1671.t1
OG0000657	bc2001_braker	acastellanii_g202.t1	bc2001_g7457.t1
OG0000657	bc2002_braker	acastellanii_g202.t1	bc2002_g13894.t1
OG0000657	vvermcdc19_braker	acastellanii_g202.t1	vverm_g15450.t1
OG0000658	dicty_braker	acastellanii_g3532.t1, acastellanii_g1852.t1, acastellanii_g3127.t3	dicty_g5344.t1
OG0000658	vvermcdc19_braker	acastellanii_g3532.t1, acastellanii_g1852.t1	vverm_g7944.t1
OG0000658	bc2001_braker	acastellanii_g3532.t1, acastellanii_g1852.t1	bc2001_g9876.t2, bc2001_g9876.t1
OG0000658	bc2002_braker	acastellanii_g3532.t1, acastellanii_g1852.t1	bc2002_g11944.t2, bc2002_g11944.t1
OG0000658	vvermcdc19_braker	acastellanii_g3127.t3	vverm_g982.t1
OG0000658	bc2001_braker	acastellanii_g3127.t3	bc2001_g8269.t1
OG0000658	bc2002_braker	acastellanii_g3127.t3	bc2002_g204.t1
OG0000659	dicty_braker	acastellanii_g1195.t1, acastellanii_g2498.t1, acastellanii_g1236.t1, acastellanii_g1237.t1	dicty_g1260.t1
OG0000659	vvermcdc19_braker	acastellanii_g1195.t1	vverm_g4363.t1
OG0000659	vvermcdc19_braker	acastellanii_g2498.t1, acastellanii_g1236.t1, acastellanii_g1237.t1	vverm_g4359.t1
OG0000659	bc2002_braker	acastellanii_g2498.t1, acastellanii_g1236.t1, acastellanii_g1237.t1	bc2002_g8139.t2, bc2002_g8139.t1
OG0000659	bc2001_braker	acastellanii_g2498.t1, acastellanii_g1236.t1, acastellanii_g1237.t1	bc2001_g11125.t2, bc2001_g11125.t1, bc2001_g11125.t3
OG0000660	dicty_braker	acastellanii_g1978.t2, acastellanii_g1978.t1, acastellanii_g1835.t1	dicty_g11284.t1
OG0000660	vvermcdc19_braker	acastellanii_g1978.t2, acastellanii_g1978.t1	vverm_g360.t1
OG0000660	bc2002_braker	acastellanii_g1978.t2, acastellanii_g1978.t1	bc2002_g14519.t1
OG0000660	bc2001_braker	acastellanii_g1978.t2, acastellanii_g1978.t1	bc2001_g13785.t2, bc2001_g13785.t1
OG0000660	bc2002_braker	acastellanii_g1835.t1	bc2002_g5330.t1
OG0000660	bc2001_braker	acastellanii_g1835.t1	bc2001_g10942.t1
OG0000660	vvermcdc19_braker	acastellanii_g1835.t1	vverm_g9093.t1, vverm_g11852.t1
OG0000661	dicty_braker	acastellanii_g1752.t1, acastellanii_g860.t1	dicty_g5743.t1
OG0000661	vvermcdc19_braker	acastellanii_g1752.t1, acastellanii_g860.t1	vverm_g15022.t1, vverm_g15022.t2
OG0000661	bc2001_braker	acastellanii_g1752.t1, acastellanii_g860.t1	bc2001_g4290.t5, bc2001_g4290.t1, bc2001_g4290.t3, bc2001_g4290.t2
OG0000661	bc2002_braker	acastellanii_g1752.t1, acastellanii_g860.t1	bc2002_g2640.t3, bc2002_g2640.t2, bc2002_g2640.t1
OG0000662	dicty_braker	acastellanii_g1097.t1	dicty_g5659.t1
OG0000662	vvermcdc19_braker	acastellanii_g1097.t1	vverm_g9995.t1, vverm_g9996.t1, vverm_g10002.t1, vverm_g9684.t1, vverm_g3650.t1, vverm_g11905.t1, vverm_g10382.t1, vverm_g1901.t1, vverm_g9328.t1, vverm_g12025.t1
OG0000714	dicty_braker	acastellanii_g835.t1	dicty_g4569.t1
OG0000714	vvermcdc19_braker	acastellanii_g835.t1	vverm_g1411.t1
OG0000714	dicty_braker	acastellanii_g5771.t1	dicty_g7100.t1
OG0000714	bc2001_braker	acastellanii_g5771.t1	bc2001_g7743.t1
OG0000714	bc2002_braker	acastellanii_g5771.t1	bc2002_g2310.t1
OG0000714	vvermcdc19_braker	acastellanii_g5771.t1	vverm_g2262.t1
OG0000714	dicty_braker	acastellanii_g14155.t1	dicty_g3391.t1
OG0000715	bc2001_braker	acastellanii_g5722.t1, acastellanii_g13646.t1	bc2001_g12770.t2, bc2001_g12770.t1, bc2001_g17803.t1
OG0000715	bc2002_braker	acastellanii_g5722.t1, acastellanii_g13646.t1	bc2002_g6306.t2, bc2002_g6306.t1, bc2002_g438.t1
OG0000715	vvermcdc19_braker	acastellanii_g5722.t1, acastellanii_g13646.t1	vverm_g4262.t1, vverm_g16828.t1, vverm_g14555.t1
OG0000716	dicty_braker	acastellanii_g13673.t2, acastellanii_g13673.t1	dicty_g3833.t2, dicty_g3833.t1
OG0000716	vvermcdc19_braker	acastellanii_g13673.t2, acastellanii_g13673.t1	vverm_g12622.t1
OG0000716	bc2001_braker	acastellanii_g13673.t2, acastellanii_g13673.t1	bc2001_g4843.t1
OG0000716	bc2002_braker	acastellanii_g13673.t2, acastellanii_g13673.t1	bc2002_g10794.t1
OG0000716	vvermcdc19_braker	acastellanii_g8763.t1	vverm_g11500.t2, vverm_g11500.t1
OG0000716	dicty_braker	acastellanii_g8763.t1	dicty_g2386.t1
OG0000717	dicty_braker	acastellanii_g2209.t1, acastellanii_g13787.t1	dicty_g2188.t1
OG0000717	bc2001_braker	acastellanii_g2209.t1	bc2001_g14158.t1
OG0000717	bc2002_braker	acastellanii_g2209.t1	bc2002_g11065.t1
OG0000717	vvermcdc19_braker	acastellanii_g2209.t1	vverm_g14341.t1
OG0000717	bc2001_braker	acastellanii_g13787.t1	bc2001_g286.t1, bc2001_g3268.t1
OG0000717	bc2002_braker	acastellanii_g13787.t1	bc2002_g14312.t1, bc2002_g7139.t1
OG0000717	vvermcdc19_braker	acastellanii_g13787.t1	vverm_g2146.t1
OG0000718	dicty_braker	acastellanii_g12494.t1, acastellanii_g6882.t1, acastellanii_g13790.t1, acastellanii_g13790.t2, acastellanii_g7466.t1, acastellanii_g7466.t2	dicty_g3796.t1
OG0000718	vvermcdc19_braker	acastellanii_g12494.t1, acastellanii_g6882.t1, acastellanii_g13790.t1, acastellanii_g13790.t2	vverm_g12041.t1
OG0000718	bc2001_braker	acastellanii_g7466.t1, acastellanii_g7466.t2	bc2001_g2213.t1
