Orthogroup	Species	dicty_braker	Orthologs
OG0000443	bc2001_braker	dicty_g7582.t1	bc2001_g14069.t1, bc2001_g10950.t2, bc2001_g10950.t1
OG0000443	bc2002_braker	dicty_g7582.t1	bc2002_g10977.t1, bc2002_g5323.t2, bc2002_g5323.t1
OG0000444	vvermcdc19_braker	dicty_g9943.t1	vverm_g14786.t1
OG0000444	bc2001_braker	dicty_g9943.t1	bc2001_g5914.t1
OG0000444	bc2002_braker	dicty_g9943.t1	bc2002_g1084.t1
OG0000444	acastellanii_braker	dicty_g9943.t1	acastellanii_g12088.t1
OG0000444	acastellanii_braker	dicty_g1416.t1	acastellanii_g6202.t3, acastellanii_g6202.t1, acastellanii_g6202.t2, acastellanii_g6202.t4, acastellanii_g6202.t5
OG0000444	bc2001_braker	dicty_g1416.t1	bc2001_g10272.t1
OG0000444	bc2002_braker	dicty_g1416.t1	bc2002_g16762.t1
OG0000444	vvermcdc19_braker	dicty_g1416.t1	vverm_g10340.t1
OG0000445	acastellanii_braker	dicty_g11017.t1, dicty_g11017.t2	acastellanii_g12096.t1
OG0000445	vvermcdc19_braker	dicty_g11017.t1, dicty_g11017.t2	vverm_g15057.t1, vverm_g15057.t2, vverm_g14965.t2, vverm_g14965.t1, vverm_g9898.t1
OG0000445	bc2002_braker	dicty_g11017.t1, dicty_g11017.t2	bc2002_g11109.t1, bc2002_g16727.t1, bc2002_g13455.t1
OG0000445	bc2001_braker	dicty_g11017.t1, dicty_g11017.t2	bc2001_g1005.t1, bc2001_g10306.t1, bc2001_g3863.t1
OG0000446	vvermcdc19_braker	dicty_g8599.t1, dicty_g8771.t1, dicty_g4309.t1	vverm_g16149.t1, vverm_g9082.t1, vverm_g13605.t1, vverm_g13606.t1, vverm_g16903.t1, vverm_g1484.t1, vverm_g15826.t1
OG0000446	acastellanii_braker	dicty_g8599.t1, dicty_g8771.t1, dicty_g4309.t1	acastellanii_g11168.t1, acastellanii_g11169.t1, acastellanii_g98.t1, acastellanii_g5072.t1
OG0000448	vvermcdc19_braker	dicty_g5727.t1	vverm_g2523.t1, vverm_g2523.t2
OG0000448	bc2001_braker	dicty_g5727.t1	bc2001_g4981.t1
OG0000448	bc2002_braker	dicty_g5727.t1	bc2002_g19678.t1
OG0000448	acastellanii_braker	dicty_g3041.t1, dicty_g9817.t1, dicty_g10815.t1	acastellanii_g10388.t1, acastellanii_g10383.t1
OG0000448	bc2001_braker	dicty_g3041.t1, dicty_g9817.t1, dicty_g10815.t1	bc2001_g13113.t1
OG0000448	bc2002_braker	dicty_g3041.t1, dicty_g9817.t1, dicty_g10815.t1	bc2002_g16379.t1
OG0000448	vvermcdc19_braker	dicty_g3041.t1, dicty_g9817.t1, dicty_g10815.t1	vverm_g141.t2, vverm_g141.t1
OG0000450	acastellanii_braker	dicty_g9974.t1	acastellanii_g3951.t1, acastellanii_g9540.t1, acastellanii_g1357.t1
OG0000450	bc2002_braker	dicty_g9974.t1	bc2002_g2104.t2, bc2002_g2104.t1, bc2002_g2103.t1
OG0000450	bc2001_braker	dicty_g9974.t1	bc2001_g19646.t1, bc2001_g19647.t1, bc2001_g19645.t1
OG0000450	vvermcdc19_braker	dicty_g9974.t1	vverm_g4114.t1, vverm_g4117.t2, vverm_g4117.t1, vverm_g4117.t3
OG0000451	acastellanii_braker	dicty_g7105.t1	acastellanii_g9239.t1
OG0000451	bc2001_braker	dicty_g7105.t1	bc2001_g784.t1, bc2001_g784.t2, bc2001_g7393.t1, bc2001_g7393.t2, bc2001_g3386.t2, bc2001_g3386.t1, bc2001_g3386.t4, bc2001_g3386.t3
OG0000451	bc2002_braker	dicty_g7105.t1	bc2002_g4606.t1, bc2002_g11336.t1, bc2002_g18745.t1, bc2002_g12728.t1
OG0000452	bc2001_braker	dicty_g534.t1	bc2001_g310.t1, bc2001_g11086.t1, bc2001_g17141.t1
OG0000452	bc2002_braker	dicty_g534.t1	bc2002_g14292.t1, bc2002_g10287.t1, bc2002_g7764.t1
OG0000452	acastellanii_braker	dicty_g534.t1	acastellanii_g8741.t1
OG0000452	vvermcdc19_braker	dicty_g534.t1	vverm_g9152.t1, vverm_g3291.t1, vverm_g3323.t1, vverm_g14572.t1, vverm_g8814.t1, vverm_g10157.t1
OG0000453	acastellanii_braker	dicty_g6644.t1	acastellanii_g6501.t1, acastellanii_g2838.t1, acastellanii_g8112.t1, acastellanii_g8112.t2
OG0000453	bc2002_braker	dicty_g6644.t1	bc2002_g12743.t1, bc2002_g19259.t1
OG0000453	bc2001_braker	dicty_g6644.t1	bc2001_g3375.t1, bc2001_g7861.t1
OG0000453	vvermcdc19_braker	dicty_g6644.t1	vverm_g3634.t1, vverm_g3634.t2, vverm_g9993.t1, vverm_g11284.t1, vverm_g7752.t1
OG0000455	bc2001_braker	dicty_g5707.t1	bc2001_g8863.t1
OG0000455	bc2002_braker	dicty_g5707.t1	bc2002_g9088.t1
OG0000455	vvermcdc19_braker	dicty_g5707.t1	vverm_g3422.t1
OG0000455	acastellanii_braker	dicty_g5707.t1	acastellanii_g7916.t1, acastellanii_g4349.t1
OG0000455	bc2002_braker	dicty_g6497.t1	bc2002_g17315.t1
OG0000455	bc2001_braker	dicty_g6497.t1	bc2001_g8749.t1
OG0000455	vvermcdc19_braker	dicty_g6497.t1	vverm_g7607.t1
OG0000455	acastellanii_braker	dicty_g6497.t1	acastellanii_g4121.t1
OG0000456	acastellanii_braker	dicty_g2864.t1, dicty_g2612.t1	acastellanii_g7859.t1
OG0000456	bc2001_braker	dicty_g2864.t1, dicty_g2612.t1	bc2001_g16351.t1, bc2001_g16351.t2
OG0000456	vvermcdc19_braker	dicty_g2864.t1, dicty_g2612.t1	vverm_g14137.t1, vverm_g12092.t1, vverm_g14975.t1, vverm_g6786.t1, vverm_g4019.t1, vverm_g9906.t1, vverm_g5724.t1, vverm_g11127.t1, vverm_g5035.t1
OG0000457	vvermcdc19_braker	dicty_g9408.t1	vverm_g16792.t2, vverm_g16792.t1, vverm_g1811.t1, vverm_g16800.t1
OG0000457	bc2002_braker	dicty_g9408.t1	bc2002_g9723.t1
OG0000457	bc2001_braker	dicty_g9408.t1	bc2001_g14664.t5, bc2001_g14664.t1, bc2001_g14664.t2, bc2001_g14664.t3, bc2001_g14664.t4
OG0000457	acastellanii_braker	dicty_g9408.t1	acastellanii_g7243.t3, acastellanii_g7243.t1, acastellanii_g7243.t2
OG0000458	acastellanii_braker	dicty_g1283.t1, dicty_g1326.t1	acastellanii_g5984.t1, acastellanii_g4306.t1, acastellanii_g6339.t1
OG0000458	vvermcdc19_braker	dicty_g1283.t1, dicty_g1326.t1	vverm_g16167.t1
OG0000458	bc2001_braker	dicty_g1283.t1, dicty_g1326.t1	bc2001_g16235.t3, bc2001_g16235.t2, bc2001_g16235.t4, bc2001_g16235.t1
OG0000458	bc2002_braker	dicty_g1283.t1, dicty_g1326.t1	bc2002_g8506.t3, bc2002_g8506.t2, bc2002_g8506.t4, bc2002_g8506.t1
OG0000459	acastellanii_braker	dicty_g5281.t1	acastellanii_g6351.t1, acastellanii_g6351.t2
OG0000459	vvermcdc19_braker	dicty_g5281.t1	vverm_g717.t1
OG0000459	vvermcdc19_braker	dicty_g5784.t1, dicty_g490.t1	vverm_g7390.t1, vverm_g7390.t2, vverm_g15795.t1, vverm_g5422.t1
OG0000459	bc2001_braker	dicty_g5784.t1, dicty_g490.t1	bc2001_g14157.t1, bc2001_g15251.t1
OG0000459	bc2002_braker	dicty_g5784.t1, dicty_g490.t1	bc2002_g11064.t1, bc2002_g8370.t1
OG0000460	acastellanii_braker	dicty_g10778.t1	acastellanii_g6434.t1
OG0000460	bc2002_braker	dicty_g10778.t1	bc2002_g7281.t1, bc2002_g7281.t2, bc2002_g15687.t1, bc2002_g15670.t1
OG0000460	bc2001_braker	dicty_g10778.t1	bc2001_g1843.t1, bc2001_g1843.t2, bc2001_g1843.t3, bc2001_g3430.t1, bc2001_g3444.t1
OG0000460	vvermcdc19_braker	dicty_g10778.t1	vverm_g11063.t1, vverm_g11063.t2, vverm_g8996.t1
OG0000461	acastellanii_braker	dicty_g6304.t1, dicty_g6239.t1	acastellanii_g5767.t1
OG0000461	bc2002_braker	dicty_g6304.t1	bc2002_g17519.t1
OG0000461	bc2001_braker	dicty_g6304.t1	bc2001_g16687.t1, bc2001_g16687.t2
OG0000461	vvermcdc19_braker	dicty_g6304.t1	vverm_g3561.t3, vverm_g3561.t1, vverm_g3561.t2, vverm_g8549.t2, vverm_g8549.t1
OG0000461	vvermcdc19_braker	dicty_g6239.t1	vverm_g13214.t1, vverm_g2316.t1, vverm_g14872.t1
OG0000462	vvermcdc19_braker	dicty_g8282.t1, dicty_g9512.t1	vverm_g11504.t1
OG0000462	bc2002_braker	dicty_g8282.t1, dicty_g9512.t1	bc2002_g8864.t2, bc2002_g8864.t1, bc2002_g19559.t2, bc2002_g19559.t1
OG0000462	bc2001_braker	dicty_g8282.t1, dicty_g9512.t1	bc2001_g27.t1, bc2001_g27.t3, bc2001_g28.t1, bc2001_g17269.t2, bc2001_g17269.t1
OG0000462	acastellanii_braker	dicty_g8282.t1, dicty_g9512.t1	acastellanii_g3757.t1, acastellanii_g2823.t1
OG0000463	vvermcdc19_braker	dicty_g4670.t1	vverm_g4268.t1
OG0000463	acastellanii_braker	dicty_g2734.t1, dicty_g2744.t1	acastellanii_g833.t1
OG0000463	vvermcdc19_braker	dicty_g2734.t1, dicty_g2744.t1	vverm_g3451.t3, vverm_g3451.t2, vverm_g3451.t1
OG0000463	bc2001_braker	dicty_g2734.t1, dicty_g2744.t1	bc2001_g3431.t2, bc2001_g3443.t2, bc2001_g3443.t1, bc2001_g3431.t1
OG0000463	bc2002_braker	dicty_g2734.t1, dicty_g2744.t1	bc2002_g15685.t1, bc2002_g15672.t1
OG0000474	vvermcdc19_braker	dicty_g4624.t1	vverm_g10331.t1, vverm_g12391.t1, vverm_g16749.t2, vverm_g16749.t1, vverm_g7117.t1
OG0000474	bc2001_braker	dicty_g4624.t1	bc2001_g2135.t1, bc2001_g2135.t2, bc2001_g5214.t2
OG0000474	bc2002_braker	dicty_g4624.t1	bc2002_g11385.t1, bc2002_g11385.t2, bc2002_g15972.t1, bc2002_g3416.t1, bc2002_g3416.t2
OG0000478	bc2002_braker	dicty_g1996.t1, dicty_g4629.t1, dicty_g1995.t1, dicty_g10800.t1	bc2002_g1398.t1, bc2002_g1398.t2, bc2002_g16701.t2, bc2002_g16701.t1
OG0000478	bc2001_braker	dicty_g1996.t1, dicty_g4629.t1, dicty_g1995.t1, dicty_g10800.t1	bc2001_g3983.t1, bc2001_g3983.t2, bc2001_g19715.t2, bc2001_g19715.t1, bc2001_g19715.t3
OG0000478	vvermcdc19_braker	dicty_g1996.t1, dicty_g4629.t1, dicty_g1995.t1, dicty_g10800.t1	vverm_g6173.t1
OG0000483	vvermcdc19_braker	dicty_g176.t1, dicty_g1598.t1, dicty_g3506.t1, dicty_g4734.t1, dicty_g6394.t1, dicty_g11120.t1, dicty_g11067.t1	vverm_g9336.t1, vverm_g1847.t1, vverm_g10492.t1, vverm_g10492.t3, vverm_g12332.t1, vverm_g13906.t1, vverm_g4931.t1
OG0000501	vvermcdc19_braker	dicty_g6983.t1, dicty_g3908.t1	vverm_g15993.t1, vverm_g16414.t1, vverm_g2452.t1
OG0000501	acastellanii_braker	dicty_g6983.t1, dicty_g3908.t1	acastellanii_g9388.t1, acastellanii_g9390.t1, acastellanii_g14111.t1, acastellanii_g10361.t1
OG0000501	bc2001_braker	dicty_g6983.t1, dicty_g3908.t1	bc2001_g5110.t1
OG0000501	bc2002_braker	dicty_g6983.t1, dicty_g3908.t1	bc2002_g19807.t3, bc2002_g19807.t1, bc2002_g19807.t2
OG0000502	bc2001_braker	dicty_g4409.t2, dicty_g4409.t1	bc2001_g19156.t1
OG0000502	bc2002_braker	dicty_g4409.t2, dicty_g4409.t1	bc2002_g6640.t1
OG0000502	vvermcdc19_braker	dicty_g4409.t2, dicty_g4409.t1	vverm_g1957.t2, vverm_g1957.t1, vverm_g1497.t1
OG0000502	bc2001_braker	dicty_g8219.t1	bc2001_g19366.t1
OG0000502	bc2002_braker	dicty_g8219.t1	bc2002_g2853.t1
OG0000502	acastellanii_braker	dicty_g8219.t1	acastellanii_g13758.t1
OG0000502	vvermcdc19_braker	dicty_g8219.t1	vverm_g2997.t2, vverm_g2997.t1
OG0000503	bc2001_braker	dicty_g10650.t1, dicty_g1782.t1	bc2001_g19141.t1
OG0000503	bc2002_braker	dicty_g10650.t1, dicty_g1782.t1	bc2002_g6656.t1
OG0000503	vvermcdc19_braker	dicty_g10650.t1, dicty_g1782.t1	vverm_g1944.t1
OG0000503	acastellanii_braker	dicty_g10650.t1, dicty_g1782.t1	acastellanii_g526.t1, acastellanii_g526.t2, acastellanii_g526.t3
OG0000503	vvermcdc19_braker	dicty_g3770.t1	vverm_g3989.t1
OG0000503	acastellanii_braker	dicty_g3770.t1	acastellanii_g13775.t1
OG0000503	bc2001_braker	dicty_g3770.t1	bc2001_g18569.t1
OG0000503	bc2002_braker	dicty_g3770.t1	bc2002_g5542.t1
OG0000505	vvermcdc19_braker	dicty_g10882.t1	vverm_g2631.t2, vverm_g2631.t1
OG0000505	bc2001_braker	dicty_g10882.t1	bc2001_g18221.t1
OG0000505	bc2002_braker	dicty_g10882.t1	bc2002_g15918.t1
OG0000505	acastellanii_braker	dicty_g10882.t1	acastellanii_g14021.t1, acastellanii_g14021.t2
OG0000505	bc2002_braker	dicty_g6721.t2, dicty_g6721.t1	bc2002_g11654.t1
OG0000505	bc2001_braker	dicty_g6721.t2, dicty_g6721.t1	bc2001_g421.t1
OG0000505	vvermcdc19_braker	dicty_g6721.t2, dicty_g6721.t1	vverm_g10163.t1
OG0000505	acastellanii_braker	dicty_g6721.t2, dicty_g6721.t1	acastellanii_g2717.t1
OG0000506	acastellanii_braker	dicty_g463.t1, dicty_g1614.t1	acastellanii_g14063.t1
OG0000506	bc2002_braker	dicty_g463.t1	bc2002_g6963.t1, bc2002_g6963.t2
OG0000506	bc2001_braker	dicty_g463.t1	bc2001_g5427.t2, bc2001_g5427.t1, bc2001_g5427.t3
OG0000506	vvermcdc19_braker	dicty_g463.t1	vverm_g14838.t2, vverm_g14838.t1
OG0000506	vvermcdc19_braker	dicty_g1614.t1	vverm_g1974.t1
OG0000506	bc2002_braker	dicty_g1614.t1	bc2002_g1178.t1
OG0000506	bc2001_braker	dicty_g1614.t1	bc2001_g19252.t1
OG0000507	acastellanii_braker	dicty_g2897.t1, dicty_g2579.t1	acastellanii_g13479.t1
OG0000507	bc2002_braker	dicty_g2897.t1, dicty_g2579.t1	bc2002_g12626.t1, bc2002_g9468.t1, bc2002_g18756.t1
OG0000507	bc2001_braker	dicty_g2897.t1, dicty_g2579.t1	bc2001_g11458.t1, bc2001_g8498.t1, bc2001_g8498.t2, bc2001_g1342.t1
OG0000507	vvermcdc19_braker	dicty_g2897.t1, dicty_g2579.t1	vverm_g9649.t1, vverm_g6778.t1, vverm_g11954.t1
OG0000509	acastellanii_braker	dicty_g11364.t1, dicty_g11364.t2, dicty_g9471.t1	acastellanii_g13236.t2, acastellanii_g13236.t1, acastellanii_g9670.t1
OG0000509	vvermcdc19_braker	dicty_g11364.t1, dicty_g11364.t2, dicty_g9471.t1	vverm_g7471.t1, vverm_g15725.t2, vverm_g15725.t1, vverm_g11214.t1
OG0000509	bc2002_braker	dicty_g11364.t1, dicty_g11364.t2, dicty_g9471.t1	bc2002_g9124.t1
OG0000509	bc2001_braker	dicty_g11364.t1, dicty_g11364.t2, dicty_g9471.t1	bc2001_g13450.t1, bc2001_g13450.t2
OG0000510	vvermcdc19_braker	dicty_g3560.t1	vverm_g4849.t1, vverm_g11868.t1, vverm_g16307.t1
OG0000510	acastellanii_braker	dicty_g3560.t1	acastellanii_g11629.t1, acastellanii_g13276.t1
OG0000510	bc2002_braker	dicty_g3560.t1	bc2002_g5359.t1, bc2002_g5359.t2, bc2002_g2526.t2, bc2002_g2526.t1
OG0000510	bc2001_braker	dicty_g3560.t1	bc2001_g10915.t1, bc2001_g11361.t1, bc2001_g11361.t2
OG0000511	acastellanii_braker	dicty_g7602.t1	acastellanii_g13303.t2, acastellanii_g13303.t1, acastellanii_g6073.t1
OG0000511	vvermcdc19_braker	dicty_g7602.t1	vverm_g14603.t1, vverm_g1427.t1
OG0000511	bc2001_braker	dicty_g7602.t1	bc2001_g8628.t1, bc2001_g9553.t2, bc2001_g9553.t1, bc2001_g9553.t3
OG0000511	bc2002_braker	dicty_g7602.t1	bc2002_g17190.t1, bc2002_g9818.t2, bc2002_g9818.t1
OG0000512	vvermcdc19_braker	dicty_g10609.t1	vverm_g5765.t1, vverm_g10801.t1
OG0000512	acastellanii_braker	dicty_g10609.t1	acastellanii_g12189.t1, acastellanii_g3130.t1, acastellanii_g13444.t1
OG0000512	bc2001_braker	dicty_g10609.t1	bc2001_g6271.t1, bc2001_g1338.t2, bc2001_g1338.t1
OG0000512	bc2002_braker	dicty_g10609.t1	bc2002_g13032.t1, bc2002_g13032.t2, bc2002_g18760.t2, bc2002_g18760.t1
OG0000515	acastellanii_braker	dicty_g215.t1, dicty_g3198.t1	acastellanii_g12780.t1
OG0000515	vvermcdc19_braker	dicty_g215.t1, dicty_g3198.t1	vverm_g7910.t1, vverm_g9297.t1, vverm_g9297.t2
OG0000515	bc2002_braker	dicty_g215.t1, dicty_g3198.t1	bc2002_g13936.t2, bc2002_g18861.t1, bc2002_g13936.t1
OG0000515	bc2001_braker	dicty_g215.t1, dicty_g3198.t1	bc2001_g2707.t1, bc2001_g7497.t2, bc2001_g2713.t1, bc2001_g7497.t1
OG0000517	vvermcdc19_braker	dicty_g11324.t1	vverm_g7187.t1
OG0000517	bc2001_braker	dicty_g11324.t1	bc2001_g18259.t1
OG0000517	bc2002_braker	dicty_g11324.t1	bc2002_g15954.t1
OG0000517	acastellanii_braker	dicty_g11324.t1	acastellanii_g12598.t1
OG0000517	bc2002_braker	dicty_g2752.t2, dicty_g2726.t2, dicty_g2726.t1, dicty_g2752.t1	bc2002_g1146.t1
OG0000517	bc2001_braker	dicty_g2752.t2, dicty_g2726.t2, dicty_g2726.t1, dicty_g2752.t1	bc2001_g19220.t1
OG0000517	vvermcdc19_braker	dicty_g2752.t2, dicty_g2726.t2, dicty_g2726.t1, dicty_g2752.t1	vverm_g1965.t1
OG0000517	acastellanii_braker	dicty_g2752.t2, dicty_g2726.t2, dicty_g2726.t1, dicty_g2752.t1	acastellanii_g9544.t1
OG0000518	bc2001_braker	dicty_g8493.t1, dicty_g3432.t1, dicty_g7911.t1	bc2001_g9702.t1
OG0000518	bc2002_braker	dicty_g8493.t1, dicty_g3432.t1, dicty_g7911.t1	bc2002_g18136.t1
OG0000518	vvermcdc19_braker	dicty_g8493.t1	vverm_g2401.t1, vverm_g8918.t1
OG0000518	acastellanii_braker	dicty_g8493.t1	acastellanii_g11807.t1
OG0000518	acastellanii_braker	dicty_g3432.t1	acastellanii_g1037.t1
OG0000518	vvermcdc19_braker	dicty_g3432.t1	vverm_g2851.t3
OG0000518	vvermcdc19_braker	dicty_g7911.t1	vverm_g14360.t1
OG0000518	acastellanii_braker	dicty_g7911.t1	acastellanii_g28.t1
OG0000519	acastellanii_braker	dicty_g444.t1	acastellanii_g7728.t1
OG0000519	vvermcdc19_braker	dicty_g444.t1	vverm_g9617.t1
OG0000519	bc2001_braker	dicty_g444.t1	bc2001_g16914.t1
OG0000519	bc2002_braker	dicty_g444.t1	bc2002_g3304.t1
OG0000519	acastellanii_braker	dicty_g7220.t1, dicty_g7219.t1, dicty_g7220.t2, dicty_g8043.t1	acastellanii_g12070.t1
OG0000519	vvermcdc19_braker	dicty_g7220.t1, dicty_g7219.t1, dicty_g7220.t2, dicty_g8043.t1	vverm_g6878.t1
OG0000519	bc2001_braker	dicty_g7220.t1, dicty_g7219.t1, dicty_g7220.t2, dicty_g8043.t1	bc2001_g12624.t1
OG0000519	bc2002_braker	dicty_g7220.t1, dicty_g7219.t1, dicty_g7220.t2, dicty_g8043.t1	bc2002_g6049.t1
OG0000520	bc2001_braker	dicty_g10237.t1, dicty_g10237.t2, dicty_g11291.t1	bc2001_g2504.t1
OG0000520	bc2002_braker	dicty_g10237.t1, dicty_g10237.t2, dicty_g11291.t1	bc2002_g14969.t1
OG0000520	vvermcdc19_braker	dicty_g10237.t1, dicty_g10237.t2, dicty_g11291.t1	vverm_g1859.t1, vverm_g1859.t2, vverm_g11793.t1
OG0000520	acastellanii_braker	dicty_g10237.t1, dicty_g10237.t2, dicty_g11291.t1	acastellanii_g948.t1, acastellanii_g11719.t1, acastellanii_g3251.t1, acastellanii_g2385.t1, acastellanii_g12102.t1
OG0000524	acastellanii_braker	dicty_g3966.t1	acastellanii_g11249.t2, acastellanii_g11249.t1
OG0000524	bc2001_braker	dicty_g2848.t1, dicty_g2629.t1	bc2001_g11105.t1
OG0000524	bc2002_braker	dicty_g2848.t1, dicty_g2629.t1	bc2002_g10270.t1
OG0000524	acastellanii_braker	dicty_g2848.t1, dicty_g2629.t1	acastellanii_g2015.t1, acastellanii_g2015.t2
OG0000524	vvermcdc19_braker	dicty_g2848.t1, dicty_g2629.t1	vverm_g12199.t1, vverm_g4526.t2, vverm_g4526.t1, vverm_g1300.t1
OG0000525	bc2002_braker	dicty_g5606.t1	bc2002_g961.t1, bc2002_g958.t1
OG0000525	bc2001_braker	dicty_g5606.t1	bc2001_g5787.t1, bc2001_g5783.t1
OG0000525	vvermcdc19_braker	dicty_g5606.t1	vverm_g8298.t1, vverm_g7888.t1, vverm_g13087.t1, vverm_g13066.t1, vverm_g8279.t1
OG0000525	acastellanii_braker	dicty_g5606.t1	acastellanii_g10790.t3, acastellanii_g10790.t2, acastellanii_g10790.t1
OG0000526	acastellanii_braker	dicty_g7144.t1	acastellanii_g10811.t1, acastellanii_g6186.t1
OG0000526	vvermcdc19_braker	dicty_g7144.t1	vverm_g6668.t1
OG0000526	bc2002_braker	dicty_g7144.t1	bc2002_g8662.t1
OG0000526	bc2001_braker	dicty_g7144.t1	bc2001_g6625.t1
OG0000526	vvermcdc19_braker	dicty_g10846.t1	vverm_g5434.t1
OG0000526	bc2001_braker	dicty_g10846.t1	bc2001_g6274.t1, bc2001_g6274.t2
OG0000526	bc2002_braker	dicty_g10846.t1	bc2002_g13035.t1, bc2002_g13035.t2
OG0000526	acastellanii_braker	dicty_g10846.t1	acastellanii_g8445.t1
OG0000527	acastellanii_braker	dicty_g10027.t1	acastellanii_g8922.t1, acastellanii_g4094.t1, acastellanii_g10609.t1
OG0000527	bc2001_braker	dicty_g10027.t1	bc2001_g10165.t1
OG0000527	bc2002_braker	dicty_g10027.t1	bc2002_g16867.t1
OG0000527	vvermcdc19_braker	dicty_g10027.t1	vverm_g10857.t4, vverm_g15736.t1
OG0000527	acastellanii_braker	dicty_g11315.t1, dicty_g11315.t2	acastellanii_g7823.t1
OG0000527	bc2001_braker	dicty_g11315.t1, dicty_g11315.t2	bc2001_g12562.t1
OG0000527	bc2002_braker	dicty_g11315.t1, dicty_g11315.t2	bc2002_g10059.t1
OG0000528	acastellanii_braker	dicty_g4899.t3, dicty_g4899.t1, dicty_g4899.t2, dicty_g7540.t1, dicty_g4218.t1	acastellanii_g10362.t1, acastellanii_g10362.t2, acastellanii_g10362.t3
OG0000528	vvermcdc19_braker	dicty_g4899.t3, dicty_g4899.t1, dicty_g4899.t2, dicty_g7540.t1, dicty_g4218.t1	vverm_g5834.t1, vverm_g3780.t1
OG0000528	bc2002_braker	dicty_g4899.t3, dicty_g4899.t1, dicty_g4899.t2, dicty_g7540.t1, dicty_g4218.t1	bc2002_g17794.t1
OG0000528	bc2001_braker	dicty_g4899.t3, dicty_g4899.t1, dicty_g4899.t2, dicty_g7540.t1, dicty_g4218.t1	bc2001_g15534.t1, bc2001_g15534.t2
OG0000529	acastellanii_braker	dicty_g8597.t2, dicty_g8597.t1	acastellanii_g9684.t1
OG0000529	vvermcdc19_braker	dicty_g8597.t2, dicty_g8597.t1	vverm_g15020.t1
OG0000529	bc2002_braker	dicty_g8597.t2, dicty_g8597.t1	bc2002_g14234.t1, bc2002_g4919.t1, bc2002_g14317.t1, bc2002_g14234.t2
OG0000529	bc2001_braker	dicty_g8597.t2, dicty_g8597.t1	bc2001_g7198.t1, bc2001_g279.t1, bc2001_g5996.t3, bc2001_g5996.t1, bc2001_g5996.t2
OG0000530	bc2001_braker	dicty_g7432.t1	bc2001_g12491.t3, bc2001_g12491.t2, bc2001_g12491.t1
OG0000530	bc2002_braker	dicty_g7432.t1	bc2002_g10138.t1, bc2002_g10138.t2
OG0000530	vvermcdc19_braker	dicty_g7432.t1	vverm_g1293.t1, vverm_g1293.t2, vverm_g1295.t1, vverm_g1295.t2
OG0000530	acastellanii_braker	dicty_g7432.t1	acastellanii_g3514.t1, acastellanii_g9559.t2, acastellanii_g9559.t1
OG0000531	bc2002_braker	dicty_g5631.t1	bc2002_g16777.t1
OG0000531	bc2001_braker	dicty_g5631.t1	bc2001_g10256.t1
OG0000531	vvermcdc19_braker	dicty_g5631.t1	vverm_g10353.t1
OG0000531	acastellanii_braker	dicty_g5631.t1	acastellanii_g6135.t1
OG0000531	acastellanii_braker	dicty_g449.t1	acastellanii_g9245.t1, acastellanii_g9242.t1, acastellanii_g8821.t1
OG0000531	bc2001_braker	dicty_g449.t1	bc2001_g16603.t3
OG0000531	bc2002_braker	dicty_g449.t1	bc2002_g17606.t1
OG0000531	vvermcdc19_braker	dicty_g449.t1	vverm_g8642.t2, vverm_g8642.t1
OG0000532	acastellanii_braker	dicty_g9239.t1	acastellanii_g6220.t1, acastellanii_g6225.t1, acastellanii_g6225.t2, acastellanii_g9164.t1, acastellanii_g172.t1
OG0000532	bc2002_braker	dicty_g9239.t1	bc2002_g9569.t1
OG0000532	bc2001_braker	dicty_g9239.t1	bc2001_g2196.t1
OG0000532	vvermcdc19_braker	dicty_g9239.t1	vverm_g12518.t2, vverm_g12518.t1, vverm_g13153.t1, vverm_g3003.t1, vverm_g3003.t2
OG0000533	acastellanii_braker	dicty_g7355.t1, dicty_g7354.t1, dicty_g7353.t1, dicty_g716.t1, dicty_g11054.t1	acastellanii_g8725.t1
OG0000533	vvermcdc19_braker	dicty_g7355.t1, dicty_g7354.t1, dicty_g7353.t1, dicty_g716.t1, dicty_g11054.t1	vverm_g2620.t1, vverm_g7259.t2, vverm_g7259.t1
OG0000533	bc2002_braker	dicty_g7355.t1, dicty_g7354.t1, dicty_g7353.t1, dicty_g716.t1, dicty_g11054.t1	bc2002_g15914.t3, bc2002_g7047.t1
OG0000533	bc2001_braker	dicty_g7355.t1, dicty_g7354.t1, dicty_g7353.t1, dicty_g716.t1, dicty_g11054.t1	bc2001_g18215.t3, bc2001_g15384.t1
OG0000534	bc2002_braker	dicty_g6147.t1	bc2002_g6184.t2
OG0000534	bc2001_braker	dicty_g6147.t1	bc2001_g17959.t3, bc2001_g17959.t5, bc2001_g17959.t4
OG0000534	vvermcdc19_braker	dicty_g6147.t1	vverm_g7190.t1
OG0000534	bc2002_braker	dicty_g4333.t1	bc2002_g6184.t3, bc2002_g6184.t1
OG0000534	bc2001_braker	dicty_g4333.t1	bc2001_g17959.t1, bc2001_g17959.t2
OG0000534	vvermcdc19_braker	dicty_g4333.t1	vverm_g11507.t1
OG0000534	acastellanii_braker	dicty_g4333.t1	acastellanii_g8314.t1
OG0000536	acastellanii_braker	dicty_g9196.t1	acastellanii_g7323.t1
OG0000536	bc2002_braker	dicty_g9196.t1	bc2002_g17646.t3, bc2002_g17646.t1
OG0000536	bc2001_braker	dicty_g9196.t1	bc2001_g16561.t2, bc2001_g16561.t1, bc2001_g16561.t4
