Orthogroup	Species	vvermcdc19_braker	Orthologs
OG0001851	bc2001_braker	vverm_g8828.t1	bc2001_g11883.t1
OG0001851	bc2002_braker	vverm_g8828.t1	bc2002_g13179.t1
OG0001852	dicty_braker	vverm_g2550.t1	dicty_g7362.t1
OG0001852	acastellanii_braker	vverm_g2550.t1	acastellanii_g3176.t1, acastellanii_g14177.t1, acastellanii_g14177.t2
OG0001852	bc2001_braker	vverm_g2550.t1	bc2001_g18235.t1
OG0001852	bc2002_braker	vverm_g2550.t1	bc2002_g15932.t1
OG0001855	dicty_braker	vverm_g6072.t1	dicty_g3802.t1
OG0001855	acastellanii_braker	vverm_g6072.t1	acastellanii_g2233.t1, acastellanii_g14095.t1, acastellanii_g959.t1
OG0001855	bc2002_braker	vverm_g6072.t1	bc2002_g1468.t2, bc2002_g1468.t1
OG0001856	dicty_braker	vverm_g8676.t1, vverm_g8676.t2	dicty_g9057.t1
OG0001856	acastellanii_braker	vverm_g8676.t1, vverm_g8676.t2	acastellanii_g13561.t1, acastellanii_g13561.t2
OG0001856	bc2001_braker	vverm_g8676.t1, vverm_g8676.t2	bc2001_g16656.t1
OG0001856	bc2002_braker	vverm_g8676.t1, vverm_g8676.t2	bc2002_g17549.t1
OG0001857	dicty_braker	vverm_g6228.t2, vverm_g6228.t1	dicty_g1864.t1
OG0001857	acastellanii_braker	vverm_g6228.t2, vverm_g6228.t1	acastellanii_g13602.t1
OG0001857	bc2002_braker	vverm_g6228.t2, vverm_g6228.t1	bc2002_g3957.t2
OG0001857	bc2001_braker	vverm_g6228.t2, vverm_g6228.t1	bc2001_g1770.t2, bc2001_g1770.t1
OG0001858	dicty_braker	vverm_g6558.t1, vverm_g15266.t1	dicty_g3772.t1
OG0001858	acastellanii_braker	vverm_g6558.t1, vverm_g15266.t1	acastellanii_g13619.t1, acastellanii_g4567.t1
OG0001858	bc2002_braker	vverm_g6558.t1, vverm_g15266.t1	bc2002_g13085.t1
OG0001858	bc2001_braker	vverm_g6558.t1, vverm_g15266.t1	bc2001_g6314.t1
OG0001859	dicty_braker	vverm_g6450.t1	dicty_g9464.t1
OG0001859	acastellanii_braker	vverm_g6450.t1	acastellanii_g13652.t1
OG0001859	bc2002_braker	vverm_g6450.t1	bc2002_g6271.t2, bc2002_g6271.t1
OG0001859	bc2001_braker	vverm_g6450.t1	bc2001_g4661.t2, bc2001_g4661.t1
OG0001860	dicty_braker	vverm_g7691.t2, vverm_g7691.t1	dicty_g8813.t1
OG0001860	acastellanii_braker	vverm_g7691.t2, vverm_g7691.t1	acastellanii_g13768.t1, acastellanii_g13671.t1
OG0001860	bc2001_braker	vverm_g7691.t2, vverm_g7691.t1	bc2001_g14940.t1
OG0001860	bc2002_braker	vverm_g7691.t2, vverm_g7691.t1	bc2002_g19379.t1
OG0001861	dicty_braker	vverm_g10515.t1	dicty_g7785.t1
OG0001861	acastellanii_braker	vverm_g10515.t1	acastellanii_g13679.t2, acastellanii_g13679.t1
OG0001861	bc2002_braker	vverm_g10515.t1	bc2002_g19855.t1
OG0001861	bc2001_braker	vverm_g10515.t1	bc2001_g18535.t2, bc2001_g18535.t1
OG0001862	dicty_braker	vverm_g10478.t3, vverm_g10478.t2, vverm_g10478.t1	dicty_g2151.t1
OG0001862	acastellanii_braker	vverm_g10478.t3, vverm_g10478.t2, vverm_g10478.t1	acastellanii_g13680.t1
OG0001862	bc2002_braker	vverm_g10478.t3, vverm_g10478.t2, vverm_g10478.t1	bc2002_g102.t1
OG0001862	bc2001_braker	vverm_g10478.t3, vverm_g10478.t2, vverm_g10478.t1	bc2001_g8363.t1
OG0001863	dicty_braker	vverm_g6275.t1	dicty_g8621.t1
OG0001863	acastellanii_braker	vverm_g6275.t1	acastellanii_g13710.t3, acastellanii_g13710.t2, acastellanii_g13710.t1
OG0001864	dicty_braker	vverm_g8386.t1	dicty_g1135.t1
OG0001864	acastellanii_braker	vverm_g8386.t1	acastellanii_g165.t1, acastellanii_g13718.t1
OG0001864	bc2001_braker	vverm_g8386.t1	bc2001_g10715.t1
OG0001864	bc2002_braker	vverm_g8386.t1	bc2002_g15024.t1, bc2002_g15024.t2
OG0001865	dicty_braker	vverm_g11597.t1, vverm_g16095.t1, vverm_g9840.t1	dicty_g8000.t1
OG0001865	acastellanii_braker	vverm_g11597.t1, vverm_g16095.t1, vverm_g9840.t1	acastellanii_g13727.t1
OG0001865	bc2002_braker	vverm_g11597.t1, vverm_g16095.t1, vverm_g9840.t1	bc2002_g13502.t1
OG0001865	bc2001_braker	vverm_g11597.t1, vverm_g16095.t1, vverm_g9840.t1	bc2001_g3817.t1
OG0001866	dicty_braker	vverm_g16550.t2, vverm_g16550.t1	dicty_g2449.t1, dicty_g4191.t1
OG0001866	acastellanii_braker	vverm_g16550.t2, vverm_g16550.t1	acastellanii_g13749.t1
OG0001866	bc2001_braker	vverm_g16550.t2, vverm_g16550.t1	bc2001_g8860.t1
OG0001866	bc2002_braker	vverm_g16550.t2, vverm_g16550.t1	bc2002_g9091.t1
OG0001867	dicty_braker	vverm_g1616.t1	dicty_g10691.t1
OG0001867	acastellanii_braker	vverm_g1616.t1	acastellanii_g13786.t1
OG0001867	bc2001_braker	vverm_g1616.t1	bc2001_g5542.t2, bc2001_g5542.t1
OG0001867	bc2002_braker	vverm_g1616.t1	bc2002_g20103.t2, bc2002_g20103.t1
OG0001868	acastellanii_braker	vverm_g1703.t1	acastellanii_g13810.t1
OG0001868	dicty_braker	vverm_g1703.t1	dicty_g4974.t1
OG0001868	bc2001_braker	vverm_g1703.t1	bc2001_g3052.t1
OG0001868	bc2002_braker	vverm_g1703.t1	bc2002_g11781.t1
OG0001869	dicty_braker	vverm_g1666.t1	dicty_g431.t1
OG0001869	acastellanii_braker	vverm_g1666.t1	acastellanii_g4159.t1, acastellanii_g6414.t1, acastellanii_g13822.t1
OG0001869	bc2001_braker	vverm_g1666.t1	bc2001_g2980.t1
OG0001869	bc2002_braker	vverm_g1666.t1	bc2002_g11851.t1
OG0001870	dicty_braker	vverm_g13366.t1	dicty_g4770.t2
OG0001870	acastellanii_braker	vverm_g13366.t1	acastellanii_g13840.t1, acastellanii_g13840.t2
OG0001870	bc2001_braker	vverm_g13366.t1	bc2001_g9591.t1
OG0001870	bc2002_braker	vverm_g13366.t1	bc2002_g9856.t1, bc2002_g9856.t2
OG0001874	dicty_braker	vverm_g1641.t1	dicty_g226.t1
OG0001874	acastellanii_braker	vverm_g1641.t1	acastellanii_g13894.t1
OG0001874	bc2002_braker	vverm_g1641.t1	bc2002_g11812.t1
OG0001874	bc2001_braker	vverm_g1641.t1	bc2001_g3019.t4, bc2001_g3019.t2, bc2001_g3019.t1
OG0001875	dicty_braker	vverm_g1734.t1	dicty_g461.t1
OG0001875	acastellanii_braker	vverm_g1734.t1	acastellanii_g13902.t1
OG0001875	bc2002_braker	vverm_g1734.t1	bc2002_g11665.t1, bc2002_g11665.t2
OG0001875	bc2001_braker	vverm_g1734.t1	bc2001_g410.t1, bc2001_g410.t2
OG0001876	dicty_braker	vverm_g2770.t1	dicty_g11464.t1
OG0001876	bc2001_braker	vverm_g2770.t1	bc2001_g15278.t1
OG0001876	bc2002_braker	vverm_g2770.t1	bc2002_g5865.t1
OG0001876	acastellanii_braker	vverm_g2770.t1	acastellanii_g13933.t2, acastellanii_g13933.t1, acastellanii_g10105.t1
OG0001877	dicty_braker	vverm_g1664.t3	dicty_g4750.t1
OG0001877	acastellanii_braker	vverm_g1664.t3	acastellanii_g13934.t1
OG0001877	bc2001_braker	vverm_g1664.t3	bc2001_g2986.t1, bc2001_g3434.t1
OG0001877	bc2002_braker	vverm_g1664.t3	bc2002_g11845.t1, bc2002_g15682.t1
OG0001878	dicty_braker	vverm_g1650.t1	dicty_g4182.t1
OG0001878	acastellanii_braker	vverm_g1650.t1	acastellanii_g13935.t3, acastellanii_g13935.t1, acastellanii_g13935.t2
OG0001878	bc2002_braker	vverm_g1650.t1	bc2002_g11818.t1
OG0001878	bc2001_braker	vverm_g1650.t1	bc2001_g3013.t1
OG0001879	dicty_braker	vverm_g1634.t1	dicty_g6003.t1
OG0001879	acastellanii_braker	vverm_g1634.t1	acastellanii_g13939.t1
OG0001879	bc2001_braker	vverm_g1634.t1	bc2001_g9830.t1, bc2001_g9830.t2
OG0001879	bc2002_braker	vverm_g1634.t1	bc2002_g11898.t2, bc2002_g11898.t1
OG0001880	dicty_braker	vverm_g11246.t1, vverm_g16933.t1	dicty_g2511.t1, dicty_g2964.t1
OG0001880	acastellanii_braker	vverm_g11246.t1, vverm_g16933.t1	acastellanii_g13944.t1
OG0001880	bc2002_braker	vverm_g11246.t1, vverm_g16933.t1	bc2002_g466.t1
OG0001880	bc2001_braker	vverm_g11246.t1, vverm_g16933.t1	bc2001_g17779.t1
OG0001881	acastellanii_braker	vverm_g4234.t1	acastellanii_g13956.t1
OG0001881	dicty_braker	vverm_g4234.t1	dicty_g9043.t1
OG0001881	dicty_braker	vverm_g4232.t1	dicty_g2026.t1
OG0001881	bc2001_braker	vverm_g4232.t1	bc2001_g19463.t1
OG0001881	bc2002_braker	vverm_g4232.t1	bc2002_g1909.t1
OG0001882	dicty_braker	vverm_g1576.t1	dicty_g1519.t2, dicty_g1519.t1
OG0001882	acastellanii_braker	vverm_g1576.t1	acastellanii_g13958.t1
OG0001882	bc2002_braker	vverm_g1576.t1	bc2002_g9901.t1
OG0001882	bc2001_braker	vverm_g1576.t1	bc2001_g8186.t1, bc2001_g8186.t2
OG0001883	dicty_braker	vverm_g8530.t1	dicty_g8622.t1
OG0001883	acastellanii_braker	vverm_g8530.t1	acastellanii_g13962.t1
OG0001883	bc2001_braker	vverm_g8530.t1	bc2001_g10507.t1
OG0001883	bc2002_braker	vverm_g8530.t1	bc2002_g790.t3, bc2002_g790.t2, bc2002_g790.t1
OG0001884	dicty_braker	vverm_g1715.t1	dicty_g6164.t1
OG0001884	acastellanii_braker	vverm_g1715.t1	acastellanii_g13994.t1
OG0001884	bc2002_braker	vverm_g1715.t1	bc2002_g9375.t1, bc2002_g9375.t2
OG0001884	bc2001_braker	vverm_g1715.t1	bc2001_g8403.t1, bc2001_g8403.t2
OG0001885	dicty_braker	vverm_g1618.t2, vverm_g1618.t1	dicty_g8478.t1, dicty_g4377.t1
OG0001885	acastellanii_braker	vverm_g1618.t2, vverm_g1618.t1	acastellanii_g13995.t1
OG0001885	bc2001_braker	vverm_g1618.t2, vverm_g1618.t1	bc2001_g5539.t1
OG0001885	bc2002_braker	vverm_g1618.t2, vverm_g1618.t1	bc2002_g20106.t1
OG0001886	dicty_braker	vverm_g9800.t1	dicty_g10579.t1
OG0001886	acastellanii_braker	vverm_g9800.t1	acastellanii_g14052.t1, acastellanii_g9768.t1
OG0001886	bc2002_braker	vverm_g9800.t1	bc2002_g2182.t1
OG0001886	bc2001_braker	vverm_g9800.t1	bc2001_g2332.t2, bc2001_g2332.t1
OG0001887	dicty_braker	vverm_g6711.t1	dicty_g11088.t1
OG0001887	acastellanii_braker	vverm_g6711.t1	acastellanii_g1249.t1, acastellanii_g2508.t1, acastellanii_g14060.t1, acastellanii_g5731.t1, acastellanii_g5731.t2
OG0001888	dicty_braker	vverm_g8557.t2, vverm_g8557.t1	dicty_g5120.t1
OG0001888	acastellanii_braker	vverm_g8557.t2, vverm_g8557.t1	acastellanii_g13517.t2, acastellanii_g13517.t1
OG0001888	bc2002_braker	vverm_g8557.t2, vverm_g8557.t1	bc2002_g17516.t1
OG0001888	bc2001_braker	vverm_g8557.t2, vverm_g8557.t1	bc2001_g16690.t1
OG0001889	acastellanii_braker	vverm_g11482.t1, vverm_g11482.t2	acastellanii_g13522.t1
OG0001889	bc2002_braker	vverm_g11482.t1, vverm_g11482.t2	bc2002_g19536.t2, bc2002_g19536.t1
OG0001889	bc2001_braker	vverm_g11482.t1, vverm_g11482.t2	bc2001_g17293.t2, bc2001_g17293.t1
OG0001890	dicty_braker	vverm_g7748.t1, vverm_g7748.t2	dicty_g4315.t1, dicty_g4315.t2
OG0001890	acastellanii_braker	vverm_g7748.t1, vverm_g7748.t2	acastellanii_g13528.t1
OG0001890	bc2002_braker	vverm_g7748.t1, vverm_g7748.t2	bc2002_g19291.t1
OG0001890	bc2001_braker	vverm_g7748.t1, vverm_g7748.t2	bc2001_g7830.t1
OG0001891	dicty_braker	vverm_g13411.t1, vverm_g13401.t1	dicty_g10160.t1
OG0001891	acastellanii_braker	vverm_g13411.t1, vverm_g13401.t1	acastellanii_g13530.t1
OG0001891	bc2002_braker	vverm_g13411.t1, vverm_g13401.t1	bc2002_g16074.t1
OG0001891	bc2001_braker	vverm_g13411.t1, vverm_g13401.t1	bc2001_g18381.t2, bc2001_g18381.t1
OG0001892	dicty_braker	vverm_g2437.t1, vverm_g2437.t2	dicty_g9852.t1
OG0001892	acastellanii_braker	vverm_g2437.t1, vverm_g2437.t2	acastellanii_g13541.t1, acastellanii_g13541.t2
OG0001892	bc2002_braker	vverm_g2437.t1, vverm_g2437.t2	bc2002_g19808.t1
OG0001892	bc2001_braker	vverm_g2437.t1, vverm_g2437.t2	bc2001_g5112.t1
OG0001895	acastellanii_braker	vverm_g2201.t1	acastellanii_g13481.t1, acastellanii_g13481.t2
OG0001895	bc2002_braker	vverm_g2201.t1	bc2002_g18401.t2, bc2002_g18401.t1
OG0001895	bc2001_braker	vverm_g2201.t1	bc2001_g9209.t2, bc2001_g9209.t1
OG0001896	dicty_braker	vverm_g13946.t1, vverm_g16521.t1	dicty_g5389.t1
OG0001896	acastellanii_braker	vverm_g13946.t1	acastellanii_g4921.t1
OG0001896	bc2002_braker	vverm_g13946.t1	bc2002_g5529.t1
OG0001896	bc2001_braker	vverm_g13946.t1	bc2001_g18582.t1
OG0001896	acastellanii_braker	vverm_g16521.t1	acastellanii_g13463.t1
OG0001897	dicty_braker	vverm_g8795.t1	dicty_g3140.t1
OG0001897	acastellanii_braker	vverm_g8795.t1	acastellanii_g13098.t1
OG0001897	bc2001_braker	vverm_g8795.t1	bc2001_g19608.t1, bc2001_g19608.t2
OG0001897	bc2002_braker	vverm_g8795.t1	bc2002_g2063.t1, bc2002_g2063.t2
OG0001898	dicty_braker	vverm_g12661.t1	dicty_g10897.t2, dicty_g10897.t1
OG0001898	acastellanii_braker	vverm_g12661.t1	acastellanii_g13106.t1
OG0001898	bc2001_braker	vverm_g12661.t1	bc2001_g13984.t1
OG0001898	bc2002_braker	vverm_g12661.t1	bc2002_g10893.t1, bc2002_g10893.t2
OG0001899	dicty_braker	vverm_g13371.t1	dicty_g505.t1
OG0001899	acastellanii_braker	vverm_g13371.t1	acastellanii_g13119.t2, acastellanii_g13119.t1
OG0001899	bc2002_braker	vverm_g13371.t1	bc2002_g16138.t1
OG0001899	bc2001_braker	vverm_g13371.t1	bc2001_g18443.t2, bc2001_g18443.t1
OG0001900	dicty_braker	vverm_g8903.t2, vverm_g8903.t1	dicty_g11305.t1, dicty_g11305.t2
OG0001900	acastellanii_braker	vverm_g8903.t2, vverm_g8903.t1	acastellanii_g13122.t1
OG0001900	bc2001_braker	vverm_g8903.t2, vverm_g8903.t1	bc2001_g12006.t1
OG0001900	bc2002_braker	vverm_g8903.t2, vverm_g8903.t1	bc2002_g1813.t1
OG0001901	dicty_braker	vverm_g4479.t1, vverm_g3766.t2, vverm_g3766.t1	dicty_g1754.t1
OG0001901	acastellanii_braker	vverm_g4479.t1	acastellanii_g13139.t1
OG0001901	acastellanii_braker	vverm_g3766.t2, vverm_g3766.t1	acastellanii_g471.t1
OG0001901	bc2002_braker	vverm_g3766.t2, vverm_g3766.t1	bc2002_g18057.t1
OG0001902	dicty_braker	vverm_g4523.t1	dicty_g10199.t1
OG0001902	acastellanii_braker	vverm_g4523.t1	acastellanii_g13158.t1, acastellanii_g4323.t1
OG0001902	bc2002_braker	vverm_g4523.t1	bc2002_g9813.t1
OG0001902	bc2001_braker	vverm_g4523.t1	bc2001_g9548.t1, bc2001_g9548.t2
OG0001903	dicty_braker	vverm_g6184.t1	dicty_g3575.t1
OG0001903	acastellanii_braker	vverm_g6184.t1	acastellanii_g13175.t1, acastellanii_g13175.t2, acastellanii_g4950.t1
OG0001903	bc2001_braker	vverm_g6184.t1	bc2001_g9816.t1
OG0001903	bc2002_braker	vverm_g6184.t1	bc2002_g11884.t1
OG0001905	acastellanii_braker	vverm_g3498.t1, vverm_g3498.t2, vverm_g16240.t1, vverm_g5560.t1	acastellanii_g13263.t1
OG0001905	bc2002_braker	vverm_g3498.t1, vverm_g3498.t2, vverm_g16240.t1, vverm_g5560.t1	bc2002_g5833.t1
OG0001905	bc2001_braker	vverm_g3498.t1, vverm_g3498.t2, vverm_g16240.t1, vverm_g5560.t1	bc2001_g13694.t1
OG0001906	dicty_braker	vverm_g15755.t3, vverm_g15755.t2	dicty_g8464.t1
OG0001906	acastellanii_braker	vverm_g15755.t3, vverm_g15755.t2	acastellanii_g13279.t2, acastellanii_g13279.t1
OG0001906	bc2002_braker	vverm_g15755.t3, vverm_g15755.t2	bc2002_g12427.t1
OG0001906	bc2001_braker	vverm_g15755.t3, vverm_g15755.t2	bc2001_g11651.t1
OG0001908	dicty_braker	vverm_g3715.t1, vverm_g8302.t1	dicty_g9453.t1
OG0001908	acastellanii_braker	vverm_g3715.t1, vverm_g8302.t1	acastellanii_g4406.t1, acastellanii_g13285.t1
OG0001908	bc2001_braker	vverm_g3715.t1, vverm_g8302.t1	bc2001_g143.t1
OG0001908	bc2002_braker	vverm_g3715.t1, vverm_g8302.t1	bc2002_g8745.t1
OG0001909	dicty_braker	vverm_g5390.t1	dicty_g4308.t1
OG0001909	acastellanii_braker	vverm_g5390.t1	acastellanii_g13293.t1, acastellanii_g13293.t2, acastellanii_g9459.t1
OG0001909	bc2001_braker	vverm_g5390.t1	bc2001_g12158.t1
OG0001909	bc2002_braker	vverm_g5390.t1	bc2002_g12208.t1
OG0001910	dicty_braker	vverm_g8731.t1	dicty_g7418.t1
OG0001910	acastellanii_braker	vverm_g8731.t1	acastellanii_g13294.t1
OG0001910	bc2001_braker	vverm_g8731.t1	bc2001_g16570.t2, bc2001_g16570.t1
OG0001910	bc2002_braker	vverm_g8731.t1	bc2002_g17637.t2, bc2002_g17637.t1
OG0001912	dicty_braker	vverm_g8383.t1, vverm_g14514.t1	dicty_g10590.t1
OG0001912	acastellanii_braker	vverm_g8383.t1, vverm_g14514.t1	acastellanii_g13347.t2, acastellanii_g13347.t1
OG0001912	bc2002_braker	vverm_g8383.t1, vverm_g14514.t1	bc2002_g15042.t1
OG0001912	bc2001_braker	vverm_g8383.t1, vverm_g14514.t1	bc2001_g10697.t1
OG0001913	dicty_braker	vverm_g716.t1	dicty_g7847.t1
OG0001913	acastellanii_braker	vverm_g716.t1	acastellanii_g10075.t1, acastellanii_g13378.t2, acastellanii_g13378.t1
OG0001913	bc2001_braker	vverm_g716.t1	bc2001_g16702.t1
OG0001913	bc2002_braker	vverm_g716.t1	bc2002_g17504.t1
OG0001915	dicty_braker	vverm_g16826.t1, vverm_g16826.t2	dicty_g7807.t1
OG0001915	acastellanii_braker	vverm_g16826.t1, vverm_g16826.t2	acastellanii_g11837.t1, acastellanii_g13450.t1
OG0001915	bc2001_braker	vverm_g16826.t1, vverm_g16826.t2	bc2001_g15343.t1
OG0001915	bc2002_braker	vverm_g16826.t1, vverm_g16826.t2	bc2002_g7094.t1
OG0001916	dicty_braker	vverm_g2407.t1, vverm_g15728.t1	dicty_g8519.t1
OG0001916	acastellanii_braker	vverm_g2407.t1, vverm_g15728.t1	acastellanii_g5133.t1, acastellanii_g14260.t1
OG0001916	bc2001_braker	vverm_g2407.t1, vverm_g15728.t1	bc2001_g12046.t1
OG0001916	bc2002_braker	vverm_g2407.t1, vverm_g15728.t1	bc2002_g1854.t1
OG0001918	dicty_braker	vverm_g11687.t1	dicty_g3909.t1
OG0001918	acastellanii_braker	vverm_g11687.t1	acastellanii_g978.t1, acastellanii_g7409.t1, acastellanii_g12961.t1
OG0001918	bc2001_braker	vverm_g11687.t1	bc2001_g14391.t1
OG0001918	bc2002_braker	vverm_g11687.t1	bc2002_g6556.t1
OG0001920	acastellanii_braker	vverm_g2552.t2, vverm_g2552.t1	acastellanii_g9278.t1, acastellanii_g12951.t1, acastellanii_g7285.t1
OG0001920	bc2002_braker	vverm_g2552.t2, vverm_g2552.t1	bc2002_g15977.t1
OG0001920	bc2001_braker	vverm_g2552.t2, vverm_g2552.t1	bc2001_g18282.t1
OG0001922	dicty_braker	vverm_g3153.t1	dicty_g7863.t1
OG0001922	acastellanii_braker	vverm_g3153.t1	acastellanii_g7924.t1, acastellanii_g12926.t1
OG0001922	bc2002_braker	vverm_g3153.t1	bc2002_g3751.t1
OG0001922	bc2001_braker	vverm_g3153.t1	bc2001_g16064.t2, bc2001_g16064.t1
OG0001923	dicty_braker	vverm_g1362.t1	dicty_g5737.t1
OG0001923	acastellanii_braker	vverm_g1362.t1	acastellanii_g12890.t1, acastellanii_g12890.t2
OG0001923	bc2002_braker	vverm_g1362.t1	bc2002_g5744.t1
OG0001923	bc2001_braker	vverm_g1362.t1	bc2001_g14311.t2, bc2001_g14311.t1
OG0001924	dicty_braker	vverm_g14421.t1, vverm_g8847.t1	dicty_g11505.t1
OG0001924	acastellanii_braker	vverm_g14421.t1, vverm_g8847.t1	acastellanii_g3335.t1, acastellanii_g12895.t1
OG0001924	bc2002_braker	vverm_g14421.t1, vverm_g8847.t1	bc2002_g9653.t1
OG0001924	bc2001_braker	vverm_g14421.t1, vverm_g8847.t1	bc2001_g14730.t1
OG0001925	dicty_braker	vverm_g7370.t2, vverm_g7370.t1	dicty_g10015.t1
OG0001925	acastellanii_braker	vverm_g7370.t2, vverm_g7370.t1	acastellanii_g12900.t1
OG0001925	bc2002_braker	vverm_g7370.t2, vverm_g7370.t1	bc2002_g2948.t1
OG0001925	bc2001_braker	vverm_g7370.t2, vverm_g7370.t1	bc2001_g12840.t2, bc2001_g12840.t1
OG0001926	dicty_braker	vverm_g14789.t1	dicty_g11140.t1, dicty_g8834.t1
OG0001926	acastellanii_braker	vverm_g14789.t1	acastellanii_g4216.t1, acastellanii_g12905.t1
OG0001926	bc2001_braker	vverm_g14789.t1	bc2001_g5920.t1
OG0001926	bc2002_braker	vverm_g14789.t1	bc2002_g1090.t1
OG0001927	dicty_braker	vverm_g13341.t1	dicty_g6778.t1
OG0001927	acastellanii_braker	vverm_g13341.t1	acastellanii_g8575.t1, acastellanii_g12911.t2, acastellanii_g12911.t1
OG0001927	bc2002_braker	vverm_g13341.t1	bc2002_g16176.t1
OG0001927	bc2001_braker	vverm_g13341.t1	bc2001_g18477.t1
OG0001928	dicty_braker	vverm_g12702.t1	dicty_g4136.t1
OG0001928	bc2002_braker	vverm_g12702.t1	bc2002_g11018.t1
OG0001928	bc2001_braker	vverm_g12702.t1	bc2001_g14111.t1, bc2001_g14111.t2, bc2001_g14111.t3
OG0001928	acastellanii_braker	vverm_g12702.t1	acastellanii_g12869.t1
OG0001929	dicty_braker	vverm_g8704.t1, vverm_g8704.t2	dicty_g10366.t1
OG0001929	acastellanii_braker	vverm_g8704.t1, vverm_g8704.t2	acastellanii_g12852.t1, acastellanii_g12852.t2
OG0001929	bc2001_braker	vverm_g8704.t1, vverm_g8704.t2	bc2001_g16583.t1
OG0001929	bc2002_braker	vverm_g8704.t1, vverm_g8704.t2	bc2002_g17625.t1
OG0001930	acastellanii_braker	vverm_g8535.t1	acastellanii_g90.t1, acastellanii_g12847.t1, acastellanii_g88.t1
OG0001930	bc2002_braker	vverm_g8535.t1	bc2002_g2410.t1
OG0001930	bc2001_braker	vverm_g8535.t1	bc2001_g9094.t2, bc2001_g9094.t1
OG0001931	dicty_braker	vverm_g15688.t2, vverm_g15688.t1	dicty_g7675.t2, dicty_g7675.t1
OG0001931	acastellanii_braker	vverm_g15688.t2, vverm_g15688.t1	acastellanii_g12803.t1
OG0001931	bc2001_braker	vverm_g15688.t2, vverm_g15688.t1	bc2001_g6865.t1
OG0001931	bc2002_braker	vverm_g15688.t2, vverm_g15688.t1	bc2002_g1716.t1
OG0001932	dicty_braker	vverm_g9765.t1	dicty_g10439.t1
OG0001932	acastellanii_braker	vverm_g9765.t1	acastellanii_g12810.t1
OG0001932	bc2002_braker	vverm_g9765.t1	bc2002_g16535.t2, bc2002_g16535.t1
OG0001932	bc2001_braker	vverm_g9765.t1	bc2001_g552.t2, bc2001_g552.t1
OG0001933	dicty_braker	vverm_g14006.t1	dicty_g1666.t1
OG0001933	acastellanii_braker	vverm_g14006.t1	acastellanii_g12815.t1, acastellanii_g12813.t1
OG0001933	bc2002_braker	vverm_g14006.t1	bc2002_g17160.t1
OG0001933	bc2001_braker	vverm_g14006.t1	bc2001_g8603.t1, bc2001_g8603.t2
OG0001934	acastellanii_braker	vverm_g2688.t1, vverm_g5203.t1	acastellanii_g9650.t1, acastellanii_g12771.t1
OG0001934	bc2002_braker	vverm_g2688.t1, vverm_g5203.t1	bc2002_g8018.t1
OG0001934	bc2001_braker	vverm_g2688.t1, vverm_g5203.t1	bc2001_g11233.t1, bc2001_g11234.t1
OG0001935	dicty_braker	vverm_g4112.t1, vverm_g12490.t1	dicty_g3099.t1
OG0001935	acastellanii_braker	vverm_g4112.t1, vverm_g12490.t1	acastellanii_g12794.t1, acastellanii_g12794.t2
OG0001935	bc2002_braker	vverm_g4112.t1, vverm_g12490.t1	bc2002_g8014.t1
OG0001935	bc2001_braker	vverm_g4112.t1, vverm_g12490.t1	bc2001_g11239.t1
OG0001936	acastellanii_braker	vverm_g8678.t1, vverm_g8678.t2	acastellanii_g12691.t2, acastellanii_g12691.t1
OG0001936	bc2002_braker	vverm_g8678.t1, vverm_g8678.t2	bc2002_g17545.t1
OG0001936	bc2001_braker	vverm_g8678.t1, vverm_g8678.t2	bc2001_g16660.t2, bc2001_g16660.t1
OG0001937	dicty_braker	vverm_g323.t1	dicty_g4675.t1
OG0001937	acastellanii_braker	vverm_g323.t1	acastellanii_g9677.t1, acastellanii_g12744.t1
OG0001937	bc2002_braker	vverm_g323.t1	bc2002_g14543.t1
OG0001937	bc2001_braker	vverm_g323.t1	bc2001_g13808.t1, bc2001_g13808.t2
OG0001938	bc2001_braker	vverm_g7098.t1, vverm_g16011.t1	bc2001_g2202.t1
OG0001938	bc2002_braker	vverm_g7098.t1, vverm_g16011.t1	bc2002_g9562.t1
OG0001938	acastellanii_braker	vverm_g7098.t1, vverm_g16011.t1	acastellanii_g9566.t1, acastellanii_g12756.t2, acastellanii_g12756.t1
OG0001939	dicty_braker	vverm_g1359.t1	dicty_g3063.t1
OG0001939	acastellanii_braker	vverm_g1359.t1	acastellanii_g12640.t1
OG0001939	bc2002_braker	vverm_g1359.t1	bc2002_g5765.t1, bc2002_g5765.t2
OG0001939	bc2001_braker	vverm_g1359.t1	bc2001_g14334.t1, bc2001_g14334.t2
OG0001940	dicty_braker	vverm_g9466.t1	dicty_g7542.t1
OG0001940	acastellanii_braker	vverm_g9466.t1	acastellanii_g12655.t1
OG0001940	bc2002_braker	vverm_g9466.t1	bc2002_g12595.t2, bc2002_g12595.t1
OG0001940	bc2001_braker	vverm_g9466.t1	bc2001_g11486.t2, bc2001_g11486.t1
OG0001941	acastellanii_braker	vverm_g4578.t1, vverm_g12576.t3, vverm_g12043.t1, vverm_g12043.t2	acastellanii_g12668.t1
OG0001941	bc2002_braker	vverm_g4578.t1, vverm_g12576.t3, vverm_g12043.t1, vverm_g12043.t2	bc2002_g10790.t1
OG0001941	bc2001_braker	vverm_g4578.t1, vverm_g12576.t3, vverm_g12043.t1, vverm_g12043.t2	bc2001_g4839.t1
OG0001942	dicty_braker	vverm_g6971.t1, vverm_g16341.t1	dicty_g7516.t1
